DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	POSITION	CHL	TRANS	PAR	ACQ.ERROR	EVT.RATE	time	day	file
170914	184527	NA	NA	NA	NA	NA	5.2432	-3.67	NA	NA	0	0	0	88390893	0	-1	0	NA	NA	NA	NA	99.24	NA	2014-09-17 18:45:27	2014_260	1
170914	210243	NA	NA	NA	NA	NA	5.3167	12.09	NA	NA	0	0	0	96626773	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:02:43	2014_260	2
170914	210320	NA	NA	NA	NA	NA	5.2802	2.85	NA	NA	0	0	0	96664264	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:03:20	2014_260	3
170914	210331	NA	NA	NA	NA	NA	5.2561	2.17	NA	NA	0	0	0	96674906	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:03:31	2014_260	4
170914	210631	NA	NA	NA	NA	NA	5.2599	11.16	NA	NA	0	0	0	96855094	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:06:31	2014_260	5
170914	210931	NA	NA	NA	NA	NA	5.2659	12.79	NA	NA	0	0	0	97035487	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:09:31	2014_260	6
170914	211232	NA	NA	NA	NA	NA	5.2274	12.81	NA	NA	0	0	0	97215763	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:12:32	2014_260	7
170914	211532	NA	NA	NA	NA	NA	109.5229	7.29	NA	NA	0	0	0	97395928	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:15:32	2014_260	8
170914	211832	NA	NA	NA	NA	NA	111.681	13.74	NA	NA	0	0	0	97576164	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:18:32	2014_260	9
170914	212132	NA	NA	NA	NA	NA	117.4427	13.5	NA	NA	0	0	0	97756194	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:21:32	2014_260	10
170914	212433	NA	NA	NA	NA	NA	118.6358	13.38	NA	NA	0	0	0	97936562	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:24:33	2014_260	11
170914	212733	NA	NA	NA	NA	NA	112.5399	13.26	NA	NA	0	0	0	98116850	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:27:33	2014_260	12
170914	213020	NA	NA	NA	NA	NA	8.7454	13.28	NA	NA	0	0	0	98284396	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:30:20	2014_260	13
170914	213331	NA	NA	NA	NA	NA	25.7247	12.39	NA	NA	0	0	0	98475142	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:33:31	2014_260	14
170914	213337	NA	NA	NA	NA	NA	9.1826	11.67	NA	NA	0	0	0	98481223	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:33:37	2014_260	15
170914	213342	NA	NA	NA	NA	NA	33.153	11.23	NA	NA	0	0	0	98486391	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:33:42	2014_260	16
170914	213345	NA	NA	NA	NA	NA	9.9781	11.64	NA	NA	0	0	0	98489426	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:33:45	2014_260	17
170914	213440	NA	NA	NA	NA	NA	8.5437	8.58	NA	NA	0	0	0	98544357	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:34:40	2014_260	18
170914	213525	NA	NA	NA	NA	NA	8.4555	7.65	NA	NA	0	0	0	98589347	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:35:25	2014_260	19
170914	213825	NA	NA	NA	NA	NA	104.577	11.57	NA	NA	0	0	0	98769344	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:38:25	2014_260	20
170914	214126	NA	NA	NA	NA	NA	95.928	11.99	NA	NA	0	0	0	98949733	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:41:26	2014_260	21
170914	214426	NA	NA	NA	NA	NA	115.3311	11.99	NA	NA	0	0	0	99129852	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 21:44:26	2014_260	22
170914	222324	NA	NA	NA	NA	NA	48.3047	10.49	NA	NA	0	0	0	101468204	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 22:23:24	2014_260	507
170914	222624	NA	NA	NA	NA	NA	122.1036	11.65	NA	NA	0	0	0	101648437	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 22:26:24	2014_260	508
170914	222925	NA	NA	NA	NA	NA	118.7641	11.99	NA	NA	0	0	0	101828683	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 22:29:25	2014_260	509
170914	223225	NA	NA	NA	NA	NA	162.7695	12	NA	NA	0	0	0	102008872	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 22:32:25	2014_260	5010
170914	231924	NA	NA	NA	NA	NA	6.8938	6.43	NA	NA	0	0	0	104828273	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:19:24	2014_260	5011
170914	232224	NA	NA	NA	NA	NA	112.5645	11.28	NA	NA	0	0	0	105008400	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:22:24	2014_260	5012
170914	232524	NA	NA	NA	NA	NA	116.4513	12	NA	NA	0	0	0	105188521	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:25:24	2014_260	5013
170914	232825	NA	NA	NA	NA	NA	113.7662	11.98	NA	NA	0	0	0	105368770	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:28:25	2014_260	5014
170914	233125	NA	NA	NA	NA	NA	112.9562	12	NA	NA	0	0	0	105548971	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:31:25	2014_260	5015
170914	233425	NA	NA	NA	NA	NA	116.2458	11.99	NA	NA	0	0	0	105729192	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-17 23:34:25	2014_260	5016
180914	1924	NA	NA	NA	NA	NA	7.0982	6.18	NA	NA	0	0	0	108428431	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 00:19:24	2014_261	0
180914	2224	NA	NA	NA	NA	NA	116.9441	11.27	NA	NA	0	0	0	108608451	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 00:22:24	2014_261	1
180914	151132	NA	NA	NA	NA	NA	6.068	0.47	NA	NA	0	0	0	161956273	190	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:11:32	2014_261	4
180914	151627	NA	NA	NA	NA	NA	116.2759	6.05	NA	NA	0	0	0	162250655	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:16:27	2014_261	5
180914	151651	NA	NA	NA	NA	NA	116.0565	11.99	NA	NA	0	0	0	162275001	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:16:51	2014_261	6
180914	151951	NA	NA	NA	NA	NA	110.4083	11.99	NA	NA	0	0	0	162455177	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:19:51	2014_261	7
180914	152251	NA	NA	NA	NA	NA	112.9472	11.98	NA	NA	0	0	0	162635413	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:22:51	2014_261	8
180914	152552	NA	NA	NA	NA	NA	111.2529	11.97	NA	NA	0	0	0	162815589	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:25:52	2014_261	9
180914	152852	NA	NA	NA	NA	NA	117.8975	11.99	NA	NA	0	0	0	162995955	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:28:52	2014_261	10
180914	153152	NA	NA	NA	NA	NA	125.9451	11.99	NA	NA	0	0	0	163176004	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 15:31:52	2014_261	11
180914	161651	NA	NA	NA	NA	NA	7.1417	6.18	NA	NA	0	0	0	165875076	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:16:51	2014_261	12
180914	161951	NA	NA	NA	NA	NA	126.8453	11.25	NA	NA	0	0	0	166055236	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:19:51	2014_261	13
180914	162251	NA	NA	NA	NA	NA	123.5174	11.98	NA	NA	0	0	0	166235332	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:22:51	2014_261	14
180914	162552	NA	NA	NA	NA	NA	125.2159	11.98	NA	NA	0	0	0	166415703	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:25:52	2014_261	15
180914	162852	NA	NA	NA	NA	NA	127.278	11.98	NA	NA	0	0	0	166595742	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:28:52	2014_261	16
180914	163152	NA	NA	NA	NA	NA	122.5477	11.96	NA	NA	0	0	0	166775975	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 16:31:52	2014_261	17
180914	171651	NA	NA	NA	NA	NA	6.9855	6.19	NA	NA	0	0	0	169475102	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:16:51	2014_261	18
180914	171951	NA	NA	NA	NA	NA	121.9756	11.13	NA	NA	0	0	0	169655328	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:19:51	2014_261	19
180914	172252	NA	NA	NA	NA	NA	112.1403	11.95	NA	NA	0	0	0	169835632	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:22:52	2014_261	20
180914	172552	NA	NA	NA	NA	NA	115.2052	11.99	NA	NA	0	0	0	170015641	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:25:52	2014_261	21
180914	172852	NA	NA	NA	NA	NA	128.0277	11.99	NA	NA	0	0	0	170195889	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:28:52	2014_261	22
180914	173152	NA	NA	NA	NA	NA	108.7881	11.97	NA	NA	0	0	0	170376167	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 17:31:52	2014_261	23
180914	181651	NA	NA	NA	NA	NA	7.1776	6.18	NA	NA	0	0	0	173075093	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:16:51	2014_261	24
180914	181951	NA	NA	NA	NA	NA	122.8602	11.28	NA	NA	0	0	0	173255337	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:19:51	2014_261	25
180914	182252	NA	NA	NA	NA	NA	124.1448	11.98	NA	NA	0	0	0	173435579	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:22:52	2014_261	26
180914	182552	NA	NA	NA	NA	NA	118.5549	11.97	NA	NA	0	0	0	173615699	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:25:52	2014_261	27
180914	182852	NA	NA	NA	NA	NA	130.5934	11.97	NA	NA	0	0	0	173795975	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:28:52	2014_261	28
180914	183152	NA	NA	NA	NA	NA	123.3718	11.97	NA	NA	0	0	0	173976217	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 18:31:52	2014_261	29
180914	191651	NA	NA	NA	NA	NA	7.4405	6.19	NA	NA	0	0	0	176675203	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:16:51	2014_261	30
180914	191951	NA	NA	NA	NA	NA	127.2582	11.07	NA	NA	0	0	0	176855242	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:19:51	2014_261	31
180914	192252	NA	NA	NA	NA	NA	113.4724	11.97	NA	NA	0	0	0	177035659	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:22:52	2014_261	32
180914	192552	NA	NA	NA	NA	NA	129.8905	11.98	NA	NA	0	0	0	177215851	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:25:52	2014_261	33
180914	192852	NA	NA	NA	NA	NA	124.8099	11.96	NA	NA	0	0	0	177396037	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:28:52	2014_261	34
180914	193152	NA	NA	NA	NA	NA	120.9465	11.97	NA	NA	0	0	0	177576363	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 19:31:52	2014_261	35
180914	204341	NA	NA	NA	NA	NA	40.3475	5.97	NA	NA	0	0	0	181884889	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:43:41	2014_261	502
180914	204429	NA	NA	NA	NA	NA	36.7583	5.92	NA	NA	0	0	0	181932636	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:44:29	2014_261	503
180914	204728	NA	NA	NA	NA	NA	275.4086	11.44	NA	NA	0	0	0	182112534	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:47:28	2014_261	504
180914	205029	NA	NA	NA	NA	NA	249.5106	11.97	NA	NA	0	0	0	182292741	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:50:29	2014_261	505
180914	205329	NA	NA	NA	NA	NA	259.2013	11.98	NA	NA	0	0	0	182473238	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:53:29	2014_261	506
180914	205629	NA	NA	NA	NA	NA	270.5755	11.96	NA	NA	0	0	0	182653369	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:56:29	2014_261	507
180914	205930	NA	NA	NA	NA	NA	369.0871	11.96	NA	NA	0	0	0	182833594	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 20:59:30	2014_261	508
180914	214429	NA	NA	NA	NA	NA	156.4459	6.19	NA	NA	0	0	0	185532681	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-18 21:44:29	2014_261	509
220914	181905	NA	NA	NA	NA	NA	318.1736	7.17	NA	NA	0	0	0	2299470	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:19:05	2014_265	2
220914	182206	NA	NA	NA	NA	NA	282.9337	11.9	NA	NA	0	0	0	2479879	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:22:06	2014_265	3
220914	182506	NA	NA	NA	NA	NA	291.9601	11.9	NA	NA	0	0	0	2660082	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:25:06	2014_265	4
220914	182806	NA	NA	NA	NA	NA	294.2773	11.91	NA	NA	0	0	0	2840252	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:28:06	2014_265	5
220914	183106	NA	NA	NA	NA	NA	535.0929	12.67	NA	NA	0	0	0	3020491	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:31:06	2014_265	6
220914	183442	NA	NA	NA	NA	NA	5.3447	6.97	NA	NA	0	0	0	3236486	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 18:34:42	2014_265	7
220914	191843	NA	NA	NA	NA	NA	25.2228	5.97	NA	NA	0	0	0	5877463	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:18:43	2014_265	8
220914	192143	NA	NA	NA	NA	NA	272.6488	11.37	NA	NA	0	0	0	6057508	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:21:43	2014_265	9
220914	192444	NA	NA	NA	NA	NA	264.4547	11.9	NA	NA	0	0	0	6237894	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:24:44	2014_265	10
220914	192744	NA	NA	NA	NA	NA	271.2123	11.9	NA	NA	0	0	0	6418173	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:27:44	2014_265	11
220914	193044	NA	NA	NA	NA	NA	286.3824	11.89	NA	NA	0	0	0	6598303	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:30:44	2014_265	12
220914	193344	NA	NA	NA	NA	NA	209.3011	11.9	NA	NA	0	0	0	6778557	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 19:33:44	2014_265	13
220914	201843	NA	NA	NA	NA	NA	23.0915	6.15	NA	NA	0	0	0	9477508	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:18:43	2014_265	14
220914	202144	NA	NA	NA	NA	NA	290.6865	11.32	NA	NA	0	0	0	9657666	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:21:44	2014_265	15
220914	202444	NA	NA	NA	NA	NA	261.6726	11.89	NA	NA	0	0	0	9837829	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:24:44	2014_265	16
220914	202744	NA	NA	NA	NA	NA	291.9607	11.9	NA	NA	0	0	0	10018073	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:27:44	2014_265	17
220914	203044	NA	NA	NA	NA	NA	273.9085	11.9	NA	NA	0	0	0	10198256	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:30:44	2014_265	18
220914	203345	NA	NA	NA	NA	NA	278.1485	11.9	NA	NA	0	0	0	10378575	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 20:33:45	2014_265	19
220914	211844	NA	NA	NA	NA	NA	23.3888	6.14	NA	NA	0	0	0	13077587	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:18:44	2014_265	20
220914	212144	NA	NA	NA	NA	NA	274.7584	11.33	NA	NA	0	0	0	13257800	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:21:44	2014_265	21
220914	212444	NA	NA	NA	NA	NA	267.64	11.89	NA	NA	0	0	0	13437823	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:24:44	2014_265	22
220914	212744	NA	NA	NA	NA	NA	280.33	11.89	NA	NA	0	0	0	13618021	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:27:44	2014_265	23
220914	213044	NA	NA	NA	NA	NA	274.4381	11.9	NA	NA	0	0	0	13798458	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:30:44	2014_265	24
220914	213344	NA	NA	NA	NA	NA	270.0932	11.91	NA	NA	0	0	0	13978525	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 21:33:44	2014_265	25
220914	221844	NA	NA	NA	NA	NA	21.0701	6.14	NA	NA	0	0	0	16677837	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:18:44	2014_265	26
220914	222144	NA	NA	NA	NA	NA	270.7556	11.29	NA	NA	0	0	0	16858166	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:21:44	2014_265	27
220914	222444	NA	NA	NA	NA	NA	268.2744	11.91	NA	NA	0	0	0	17038222	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:24:44	2014_265	28
220914	222744	NA	NA	NA	NA	NA	259.9679	11.89	NA	NA	0	0	0	17218530	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:27:44	2014_265	29
220914	223045	NA	NA	NA	NA	NA	250.6941	11.9	NA	NA	0	0	0	17398758	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:30:45	2014_265	30
220914	223345	NA	NA	NA	NA	NA	242.9267	11.89	NA	NA	0	0	0	17578961	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 22:33:45	2014_265	31
220914	231844	NA	NA	NA	NA	NA	21.723	6.14	NA	NA	0	0	0	20277833	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:18:44	2014_265	32
220914	232144	NA	NA	NA	NA	NA	264.7766	11.25	NA	NA	0	0	0	20458007	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:21:44	2014_265	33
220914	232444	NA	NA	NA	NA	NA	274.8998	11.89	NA	NA	0	0	0	20638242	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:24:44	2014_265	34
220914	232745	NA	NA	NA	NA	NA	270.8494	11.88	NA	NA	0	0	0	20818600	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:27:45	2014_265	35
220914	233045	NA	NA	NA	NA	NA	277.5124	11.89	NA	NA	0	0	0	20998567	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:30:45	2014_265	36
220914	233345	NA	NA	NA	NA	NA	269.5632	11.89	NA	NA	0	0	0	21178814	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-22 23:33:45	2014_265	37
230914	1844	NA	NA	NA	NA	NA	23.1942	6.14	NA	NA	0	0	0	23877997	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:18:44	2014_266	0
230914	2144	NA	NA	NA	NA	NA	276.1832	11.26	NA	NA	0	0	0	24058213	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:21:44	2014_266	1
230914	2444	NA	NA	NA	NA	NA	259.6911	11.89	NA	NA	0	0	0	24238404	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:24:44	2014_266	2
230914	2745	NA	NA	NA	NA	NA	287.9939	11.89	NA	NA	0	0	0	24418593	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:27:45	2014_266	3
230914	3045	NA	NA	NA	NA	NA	286.8439	11.88	NA	NA	0	0	0	24598808	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:30:45	2014_266	4
230914	3345	NA	NA	NA	NA	NA	276.9417	11.88	NA	NA	0	0	0	24778956	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 00:33:45	2014_266	5
230914	11844	NA	NA	NA	NA	NA	23.5771	3.53	NA	NA	0	0	0	27478106	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:18:44	2014_266	6
230914	12144	NA	NA	NA	NA	NA	276.7619	11.3	NA	NA	0	0	0	27658297	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:21:44	2014_266	7
230914	12444	NA	NA	NA	NA	NA	299.0526	11.88	NA	NA	0	0	0	27838539	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:24:44	2014_266	8
230914	12745	NA	NA	NA	NA	NA	258.2376	11.87	NA	NA	0	0	0	28018719	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:27:45	2014_266	9
230914	13045	NA	NA	NA	NA	NA	273.7763	11.86	NA	NA	0	0	0	28198902	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:30:45	2014_266	10
230914	13345	NA	NA	NA	NA	NA	283.0666	11.87	NA	NA	0	0	0	28379046	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 01:33:45	2014_266	11
230914	21844	NA	NA	NA	NA	NA	22.5858	6.14	NA	NA	0	0	0	31078092	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:18:44	2014_266	12
230914	22144	NA	NA	NA	NA	NA	296.9837	11.25	NA	NA	0	0	0	31258321	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:21:44	2014_266	13
230914	22444	NA	NA	NA	NA	NA	276.4331	11.88	NA	NA	0	0	0	31438505	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:24:44	2014_266	14
230914	22745	NA	NA	NA	NA	NA	287.169	11.89	NA	NA	0	0	0	31618697	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:27:45	2014_266	15
230914	23045	NA	NA	NA	NA	NA	274.8049	11.88	NA	NA	0	0	0	31798933	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:30:45	2014_266	16
230914	23345	NA	NA	NA	NA	NA	245.8647	11.87	NA	NA	0	0	0	31979260	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 02:33:45	2014_266	17
230914	31844	NA	NA	NA	NA	NA	21.6605	6.13	NA	NA	0	0	0	34678282	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:18:44	2014_266	18
230914	32144	NA	NA	NA	NA	NA	277.2827	11.26	NA	NA	0	0	0	34858429	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:21:44	2014_266	19
230914	32445	NA	NA	NA	NA	NA	268.0466	11.87	NA	NA	0	0	0	35038622	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:24:45	2014_266	20
230914	32745	NA	NA	NA	NA	NA	279.0818	11.87	NA	NA	0	0	0	35218832	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:27:45	2014_266	21
230914	33045	NA	NA	NA	NA	NA	295.3396	11.88	NA	NA	0	0	0	35399195	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:30:45	2014_266	22
230914	33345	NA	NA	NA	NA	NA	289.9626	11.87	NA	NA	0	0	0	35579469	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 03:33:45	2014_266	23
230914	41844	NA	NA	NA	NA	NA	23.8932	6.13	NA	NA	0	0	0	38278332	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:18:44	2014_266	24
230914	42144	NA	NA	NA	NA	NA	296.9307	11.22	NA	NA	0	0	0	38458505	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:21:44	2014_266	25
230914	42445	NA	NA	NA	NA	NA	292.6964	11.87	NA	NA	0	0	0	38638629	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:24:45	2014_266	26
230914	42745	NA	NA	NA	NA	NA	270.7715	11.86	NA	NA	0	0	0	38818820	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:27:45	2014_266	27
230914	43045	NA	NA	NA	NA	NA	258.6136	11.87	NA	NA	0	0	0	38999142	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:30:45	2014_266	28
230914	43345	NA	NA	NA	NA	NA	197.3098	11.87	NA	NA	0	0	0	39179273	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 04:33:45	2014_266	29
230914	51845	NA	NA	NA	NA	NA	23.5804	6.12	NA	NA	0	0	0	41878582	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:18:45	2014_266	30
230914	52145	NA	NA	NA	NA	NA	265.6557	11.25	NA	NA	0	0	0	42058735	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:21:45	2014_266	31
230914	52445	NA	NA	NA	NA	NA	283.2595	11.85	NA	NA	0	0	0	42238921	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:24:45	2014_266	32
230914	52745	NA	NA	NA	NA	NA	283.763	11.86	NA	NA	0	0	0	42419021	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:27:45	2014_266	33
230914	53045	NA	NA	NA	NA	NA	287.636	11.84	NA	NA	0	0	0	42599259	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:30:45	2014_266	34
230914	53345	NA	NA	NA	NA	NA	274.8832	11.84	NA	NA	0	0	0	42779498	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 05:33:45	2014_266	35
230914	61845	NA	NA	NA	NA	NA	23.9767	6.12	NA	NA	0	0	0	45478632	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:18:45	2014_266	36
230914	62145	NA	NA	NA	NA	NA	304.2567	11.25	NA	NA	0	0	0	45658890	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:21:45	2014_266	37
230914	62445	NA	NA	NA	NA	NA	276.22	11.86	NA	NA	0	0	0	45839095	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:24:45	2014_266	38
230914	62745	NA	NA	NA	NA	NA	298.6343	11.86	NA	NA	0	0	0	46019294	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:27:45	2014_266	39
230914	63045	NA	NA	NA	NA	NA	286.4997	11.87	NA	NA	0	0	0	46199510	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:30:45	2014_266	40
230914	63346	NA	NA	NA	NA	NA	256.8177	11.85	NA	NA	0	0	0	46379791	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:33:46	2014_266	41
230914	65454	NA	NA	NA	NA	NA	98.5311	1.45	NA	NA	0	0	0	47647629	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-23 06:54:54	2014_266	42
