cruise	file	time	lat	lon	opp_evt_ratio	flow_rate	file_duration	pop	n_count	abundance	fsc_small	chl_small	pe	flag
CMOP_6	2013_256/18.evt	2013-09-13T00:51:24+0000	NA	NA	0.0174023912456093	2473.9025446284	180	beads	1	0.00774260724513974	576.586218626009	133.833250432638	315.783655958453	0
CMOP_6	2013_256/18.evt	2013-09-13T00:51:24+0000	NA	NA	0.0174023912456093	2473.9025446284	180	crypto	17	0.131624323167376	340.446013111523	618.428423515295	122.159432233619	0
CMOP_6	2013_256/18.evt	2013-09-13T00:51:24+0000	NA	NA	0.0174023912456093	2473.9025446284	180	other	2352	18.2106122405687	115.133922896827	119.622194797022	1.84494315838809	0
CMOP_6	2013_256/18.evt	2013-09-13T00:51:24+0000	NA	NA	0.0174023912456093	2473.9025446284	180	synecho	481	3.72419408491222	34.8671163526545	10.3090810295184	3.39858522729164	0
CMOP_6	2013_256/18.evt	2013-09-13T00:51:24+0000	NA	NA	0.0174023912456093	2473.9025446284	180	unknown	5393	41.7558808730386	147.808540800313	4.90205012564361	1.21819055317538	0
CMOP_6	2013_256/19.evt	2013-09-13T00:54:25+0000	NA	NA	0.0178342546303433	2473.04999263753	180	beads	2	0.0151154430802348	227.776910050037	29.4988183649333	117.271285109338	0
CMOP_6	2013_256/19.evt	2013-09-13T00:54:25+0000	NA	NA	0.0178342546303433	2473.04999263753	180	crypto	17	0.128481266181996	311.417955400797	578.018313786996	116.810591881764	0
CMOP_6	2013_256/19.evt	2013-09-13T00:54:25+0000	NA	NA	0.0178342546303433	2473.04999263753	180	other	2265	17.1182392883659	112.067297652937	116.24720898479	1.75187724547048	0
CMOP_6	2013_256/19.evt	2013-09-13T00:54:25+0000	NA	NA	0.0178342546303433	2473.04999263753	180	synecho	498	3.76374532697846	32.1688306256157	14.4516251019886	3.31709075301645	0
CMOP_6	2013_256/19.evt	2013-09-13T00:54:25+0000	NA	NA	0.0178342546303433	2473.04999263753	180	unknown	5316	40.1768477072641	149.57944279295	5.04374316306744	1.23046657085807	0
CMOP_6	2013_256/20.evt	2013-09-13T00:57:25+0000	NA	NA	0.0166392473282509	2473.04999263753	180	beads	3	0.0243015193619072	339.432250488606	56.7328008053258	174.895279037797	0
CMOP_6	2013_256/20.evt	2013-09-13T00:57:25+0000	NA	NA	0.0166392473282509	2473.04999263753	180	crypto	14	0.113407090355567	454.919758945422	801.347242739664	169.187041435155	0
CMOP_6	2013_256/20.evt	2013-09-13T00:57:25+0000	NA	NA	0.0166392473282509	2473.04999263753	180	other	2143	17.3593853308557	112.843092613415	108.875131585107	2.38500004065759	0
CMOP_6	2013_256/20.evt	2013-09-13T00:57:25+0000	NA	NA	0.0166392473282509	2473.04999263753	180	synecho	445	3.60472537201623	35.1158960770659	10.0152144985208	3.50267876600199	0
CMOP_6	2013_256/20.evt	2013-09-13T00:57:25+0000	NA	NA	0.0166392473282509	2473.04999263753	180	unknown	5021	40.6726429053787	152.205649873468	4.83437307188705	1.22783687605845	0
CMOP_6	2013_256/21.evt	2013-09-13T01:00:25+0000	NA	NA	0.0171367376745512	2473.9025446284	180	beads	2	0.0157252661620777	608.97686943411	45.7043860279626	164.565078679046	0
CMOP_6	2013_256/21.evt	2013-09-13T01:00:25+0000	NA	NA	0.0171367376745512	2473.9025446284	180	crypto	23	0.180840560863894	414.19070893647	739.628629362381	157.897531297943	0
CMOP_6	2013_256/21.evt	2013-09-13T01:00:25+0000	NA	NA	0.0171367376745512	2473.9025446284	180	other	2132	16.7631337287749	114.495071473977	115.181005395999	1.52650696284034	0
CMOP_6	2013_256/21.evt	2013-09-13T01:00:25+0000	NA	NA	0.0171367376745512	2473.9025446284	180	synecho	480	3.77406387889866	33.0408590530985	10.2523085649515	3.32142127461736	0
CMOP_6	2013_256/21.evt	2013-09-13T01:00:25+0000	NA	NA	0.0171367376745512	2473.9025446284	180	unknown	5060	39.7849233900567	155.250776627749	4.95773956122601	1.25052252307041	0
CMOP_6	2013_256/22.evt	2013-09-13T01:03:26+0000	NA	NA	0.0176873751426941	2473.04999263753	180	beads	2	0.0152409647315429	255.028701389605	30.5578409329984	120.118678940434	0
CMOP_6	2013_256/22.evt	2013-09-13T01:03:26+0000	NA	NA	0.0176873751426941	2473.04999263753	180	crypto	11	0.0838253060234859	491.202807004809	496.204241898604	115.015356691559	0
CMOP_6	2013_256/22.evt	2013-09-13T01:03:26+0000	NA	NA	0.0176873751426941	2473.04999263753	180	other	2164	16.4907238395294	109.826219718966	110.188120793423	1.69196514026752	0
CMOP_6	2013_256/22.evt	2013-09-13T01:03:26+0000	NA	NA	0.0176873751426941	2473.04999263753	180	synecho	515	3.92454841837229	33.2605079675725	10.4364859107031	3.34638671528225	0
CMOP_6	2013_256/22.evt	2013-09-13T01:03:26+0000	NA	NA	0.0176873751426941	2473.04999263753	180	unknown	5241	39.9389480790081	150.528255021541	5.27933200910933	1.22087333843175	0
CMOP_6	2013_256/23.evt	2013-09-13T01:06:26+0000	NA	NA	0.0177067546155966	2473.04999263753	180	beads	5	0.0380607099657215	304.263829180782	65.4152832262768	228.214197620511	0
CMOP_6	2013_256/23.evt	2013-09-13T01:06:26+0000	NA	NA	0.0177067546155966	2473.04999263753	180	crypto	10	0.0761214199314429	567.460817544754	731.153307697808	151.36517179212	0
CMOP_6	2013_256/23.evt	2013-09-13T01:06:26+0000	NA	NA	0.0177067546155966	2473.04999263753	180	other	2359	17.9570429618274	115.965250308252	108.121482485935	1.78920894386077	0
CMOP_6	2013_256/23.evt	2013-09-13T01:06:26+0000	NA	NA	0.0177067546155966	2473.04999263753	180	synecho	546	4.15622952825678	33.6601221778542	10.1870050222024	3.34493377222397	0
CMOP_6	2013_256/23.evt	2013-09-13T01:06:26+0000	NA	NA	0.0177067546155966	2473.04999263753	180	unknown	5305	40.3824132736305	146.282548998368	4.7460015857172	1.21504605923459	0
CMOP_6	2013_256/24.evt	2013-09-13T01:09:26+0000	NA	NA	0.0180894030668127	2473.04999263753	180	crypto	9	0.067060088653268	517.663777974467	725.555124342907	120.168220599375	0
CMOP_6	2013_256/24.evt	2013-09-13T01:09:26+0000	NA	NA	0.0180894030668127	2473.04999263753	180	other	2449	18.2477952346504	112.061716309251	111.468741359279	2.12557726741157	0
CMOP_6	2013_256/24.evt	2013-09-13T01:09:26+0000	NA	NA	0.0180894030668127	2473.04999263753	180	synecho	535	3.98634971438871	33.3735286238556	17.8507774289688	3.40803066943588	0
CMOP_6	2013_256/24.evt	2013-09-13T01:09:26+0000	NA	NA	0.0180894030668127	2473.04999263753	180	unknown	5463	40.7054738125337	142.458125298257	5.12823554383034	1.21054697257152	0
CMOP_6	2013_256/25.evt	2013-09-13T01:12:26+0000	NA	NA	0.0179391799232035	2472.19705629934	180	beads	1	0.00751610908518366	97.5568597733302	12.2155791631388	75.8839346412899	0
CMOP_6	2013_256/25.evt	2013-09-13T01:12:26+0000	NA	NA	0.0179391799232035	2472.19705629934	180	crypto	12	0.0901933090222039	478.018550720958	601.756990014297	131.679635258273	0
CMOP_6	2013_256/25.evt	2013-09-13T01:12:26+0000	NA	NA	0.0179391799232035	2472.19705629934	180	other	2486	18.6850471857666	112.755461280873	113.25139371191	1.67650625949265	0
CMOP_6	2013_256/25.evt	2013-09-13T01:12:26+0000	NA	NA	0.0179391799232035	2472.19705629934	180	synecho	516	3.87831228795477	32.7501885541819	9.9869465071608	3.39845578640191	0
CMOP_6	2013_256/25.evt	2013-09-13T01:12:26+0000	NA	NA	0.0179391799232035	2472.19705629934	180	unknown	5357	40.2637963693289	142.110325937688	4.69679248949357	1.23036275555473	0
CMOP_6	2013_256/26.evt	2013-09-13T01:15:27+0000	NA	NA	0.0183232321478188	2473.04999263753	180	beads	1	0.00735603463866657	139.016517961738	59.3825376047453	245.479171263054	0
CMOP_6	2013_256/26.evt	2013-09-13T01:15:27+0000	NA	NA	0.0183232321478188	2473.04999263753	180	crypto	18	0.132408623495998	289.334908681033	532.424604009781	128.157531177315	0
CMOP_6	2013_256/26.evt	2013-09-13T01:15:27+0000	NA	NA	0.0183232321478188	2473.04999263753	180	other	2380	17.5073624400264	112.602101357618	121.685362972474	1.96895574494376	0
CMOP_6	2013_256/26.evt	2013-09-13T01:15:27+0000	NA	NA	0.0183232321478188	2473.04999263753	180	synecho	596	4.38419664464528	33.0740027231744	9.50696390662227	3.32095185496863	0
CMOP_6	2013_256/26.evt	2013-09-13T01:15:27+0000	NA	NA	0.0183232321478188	2473.04999263753	180	unknown	5446	40.0609646421781	145.014175247572	4.88069053901821	1.20918788196578	0
CMOP_6	2013_256/27.evt	2013-09-13T01:18:27+0000	NA	NA	0.0168870994659546	2473.04999263753	180	beads	5	0.0399080761747811	410.297679135536	40.2858873420839	166.920090824265	0
CMOP_6	2013_256/27.evt	2013-09-13T01:18:27+0000	NA	NA	0.0168870994659546	2473.04999263753	180	crypto	18	0.143669074229212	355.838016037882	638.159050883511	130.412713258049	0
CMOP_6	2013_256/27.evt	2013-09-13T01:18:27+0000	NA	NA	0.0168870994659546	2473.04999263753	180	other	2561	20.4409166167229	113.095722606467	118.205692067146	1.70890889031035	0
CMOP_6	2013_256/27.evt	2013-09-13T01:18:27+0000	NA	NA	0.0168870994659546	2473.04999263753	180	synecho	461	3.67952462331482	35.2011576134424	10.915210634852	3.75470238046771	0
CMOP_6	2013_256/27.evt	2013-09-13T01:18:27+0000	NA	NA	0.0168870994659546	2473.04999263753	180	unknown	5050	40.3071569365289	136.633768644552	5.12003050039206	1.22149070310719	0
CMOP_6	2013_256/28.evt	2013-09-13T01:21:27+0000	NA	NA	0.00159060826665062	2473.04999263753	180	beads	3	0.254216578395207	213.715810817402	68.0433390706645	259.992492845504	0
CMOP_6	2013_256/28.evt	2013-09-13T01:21:27+0000	NA	NA	0.00159060826665062	2473.04999263753	180	crypto	6	0.508433156790414	562.251236228355	600.51208723044	108.842856956233	0
CMOP_6	2013_256/28.evt	2013-09-13T01:21:27+0000	NA	NA	0.00159060826665062	2473.04999263753	180	other	1029	87.1962863895561	111.9425899156	102.847444588251	1.68132524426297	0
CMOP_6	2013_256/28.evt	2013-09-13T01:21:27+0000	NA	NA	0.00159060826665062	2473.04999263753	180	synecho	209	17.7104216281994	34.70083601772	10.6987939411258	3.21758266667438	0
CMOP_6	2013_256/28.evt	2013-09-13T01:21:27+0000	NA	NA	0.00159060826665062	2473.04999263753	180	unknown	2137	181.086942676853	147.824184444853	4.68028127592128	1.2281441835729	0
CMOP_6	2013_256/29.evt	2013-09-13T01:24:27+0000	NA	NA	1.69101731601732e-05	2477.30894928392	180	other	23	183.011489193163	83.632624893542	54.2465852331713	1.1374010965742	1
CMOP_6	2013_256/29.evt	2013-09-13T01:24:27+0000	NA	NA	1.69101731601732e-05	2477.30894928392	180	synecho	6	47.7421276156077	53.8527691304175	9.82981056059091	4.43422604340815	1
CMOP_6	2013_256/29.evt	2013-09-13T01:24:27+0000	NA	NA	1.69101731601732e-05	2477.30894928392	180	unknown	38	302.366808232182	193.223066211134	5.5979284503696	1.36463964669666	1
CMOP_6	2013_256/30.evt	2013-09-13T01:27:27+0000	NA	NA	0.000752175199928517	2472.19705629934	180	beads	12	2.1510866066472	277.528126802341	51.0977325502967	199.323117826568	0
CMOP_6	2013_256/30.evt	2013-09-13T01:27:27+0000	NA	NA	0.000752175199928517	2472.19705629934	180	crypto	4	0.717028868882399	368.681210190255	419.774094838102	95.7429398155097	0
CMOP_6	2013_256/30.evt	2013-09-13T01:27:27+0000	NA	NA	0.000752175199928517	2472.19705629934	180	other	639	114.545361803963	122.775675306677	106.680274339396	4.0919673750438	0
CMOP_6	2013_256/30.evt	2013-09-13T01:27:27+0000	NA	NA	0.000752175199928517	2472.19705629934	180	synecho	131	23.4826954558986	33.7641936358169	9.71685926589775	3.14720364023688	0
CMOP_6	2013_256/30.evt	2013-09-13T01:27:27+0000	NA	NA	0.000752175199928517	2472.19705629934	180	unknown	1369	245.403130375001	122.182740713039	4.39282668406893	1.20296462898885	0
CMOP_6	2013_256/31.evt	2013-09-13T01:30:28+0000	NA	NA	0.0169625096252567	2471.3437336	180	beads	7	0.0556613228453812	302.524425948738	49.7475425015944	179.978708880848	0
CMOP_6	2013_256/31.evt	2013-09-13T01:30:28+0000	NA	NA	0.0169625096252567	2471.3437336	180	crypto	17	0.135177498338783	442.399950101946	712.156805283371	145.810775656905	0
