time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/25 19:07:54", 13.900, 1.440, 101660.000, 77.000, 19.567, 3.760, 4.420
"2013/09/25 19:22:52", 13.700, 1.440, 101650.000, 78.000, 13.567, 3.090, 3.550
"2013/09/25 19:37:50", 13.600, 1.440, 101660.000, 77.000, 10.567, 3.450, 3.760
"2013/09/25 19:52:48", 13.600, 1.440, 101670.000, 78.000, 8.567, 3.810, 4.120
"2013/09/25 20:07:46", 13.400, 1.440, 101680.000, 80.000, 14.567, 3.400, 3.700
"2013/09/25 20:22:44", 13.400, 1.440, 101690.000, 79.000, 2.567, 4.010, 4.530
"2013/09/25 20:37:42", 13.200, 1.440, 101700.000, 81.000, 2.567, 4.060, 4.840
"2013/09/25 20:52:40", 13.400, 1.440, 101700.000, 81.000, 9.567, 3.090, 3.500
"2013/09/25 21:07:38", 13.300, 1.440, 101710.000, 82.000, 1.567, 3.040, 3.500
"2013/09/25 21:22:36", 13.200, 1.440, 101710.000, 82.000, 339.567, 2.730, 3.140
"2013/09/25 21:37:34", 13.300, 1.440, 101710.000, 83.000, 344.567, 2.210, 2.780
"2013/09/25 21:52:32", 13.500, 1.440, 101710.000, 84.000, 333.567, 2.110, 2.620
"2013/09/25 22:07:30", 13.600, 1.440, 101710.000, 80.000, 339.567, 1.850, 2.110
"2013/09/25 22:22:28", 13.700, 1.440, 101710.000, 84.000, 13.567, 1.540, 1.850
"2013/09/25 22:37:26", 13.500, 1.440, 101700.000, 84.000, 17.567, 0.930, 1.390
"2013/09/25 22:52:24", 13.500, 1.440, 101710.000, 84.000, 69.567, 0.670, 0.820
"2013/09/25 23:07:22", 12.600, 1.440, 101720.000, 88.000, 172.567, 2.370, 2.570
"2013/09/25 23:15:52", 12.400, 1.440, 101720.000, 89.000, 178.567, 2.260, 2.680
"2013/09/25 23:30:50", 12.200, 1.440, 101720.000, 90.000, 159.567, 2.730, 3.090
"2013/09/25 23:45:48", 11.700, 1.440, 101720.000, 92.000, 161.567, 3.190, 3.550
"2013/09/26 00:00:46", 11.400, 1.440, 101720.000, 92.000, 155.567, 3.400, 3.760
"2013/09/26 00:15:44", 11.200, 1.440, 101720.000, 92.000, 159.567, 3.960, 4.220
"2013/09/26 00:30:42", 11.200, 1.440, 101730.000, 93.000, 159.567, 3.500, 3.700
"2013/09/26 00:45:40", 11.100, 1.440, 101730.000, 93.000, 162.567, 2.930, 3.190
"2013/09/26 01:00:38", 11.200, 1.440, 101720.000, 92.000, 164.567, 3.500, 3.810
"2013/09/26 01:15:36", 11.300, 1.440, 101720.000, 92.000, 165.567, 3.550, 3.810
"2013/09/26 01:30:34", 11.200, 1.440, 101720.000, 92.000, 162.567, 3.190, 3.400
"2013/09/26 01:45:32", 11.000, 1.440, 101720.000, 93.000, 163.567, 3.400, 3.550
"2013/09/26 02:00:30", 10.900, 1.440, 101720.000, 93.000, 166.567, 3.500, 3.700
"2013/09/26 02:15:28", 11.100, 1.440, 101720.000, 93.000, 160.567, 3.290, 3.810
"2013/09/26 02:30:26", 11.100, 1.440, 101730.000, 93.000, 163.567, 3.090, 3.650
"2013/09/26 02:45:24", 11.300, 1.440, 101730.000, 93.000, 165.567, 2.730, 3.140
"2013/09/26 03:00:22", 11.100, 1.440, 101750.000, 93.000, 177.567, 2.160, 2.570
"2013/09/26 03:15:20", 11.200, 1.440, 101750.000, 92.000, 171.567, 2.010, 2.320
"2013/09/26 03:30:18", 11.300, 1.440, 101750.000, 92.000, 161.567, 2.470, 2.780
"2013/09/26 03:45:16", 11.200, 1.440, 101730.000, 93.000, 158.567, 2.780, 3.090
"2013/09/26 03:53:46", 11.100, 1.440, 101730.000, 93.000, 161.567, 3.040, 3.240
"2013/09/26 04:08:44", 10.900, 1.440, 101750.000, 93.000, 168.567, 3.090, 3.450
"2013/09/26 04:23:42", 11.000, 1.440, 101740.000, 94.000, 165.567, 2.780, 3.140
"2013/09/26 04:38:41", 11.200, 1.440, 101730.000, 94.000, 162.567, 2.470, 2.930
"2013/09/26 04:53:39", 11.400, 1.440, 101750.000, 94.000, 147.567, 3.400, 3.810
"2013/09/26 05:08:37", 11.700, 1.440, 101760.000, 93.000, 149.567, 4.120, 4.630
"2013/09/26 05:23:35", 11.800, 1.440, 101760.000, 93.000, 146.567, 3.860, 4.270
"2013/09/26 05:38:33", 12.000, 1.440, 101760.000, 91.000, 161.567, 3.700, 4.060
"2013/09/26 05:53:31", 11.900, 1.440, 101760.000, 92.000, 159.567, 3.500, 3.700
"2013/09/26 06:08:29", 11.900, 1.440, 101770.000, 91.000, 151.567, 2.880, 3.400
"2013/09/26 06:23:27", 12.000, 10.077, 101800.000, 91.000, 146.567, 3.190, 3.500
"2013/09/26 06:38:25", 12.100, 25.911, 101800.000, 91.000, 147.567, 3.090, 3.500
"2013/09/26 06:53:23", 11.900, 44.625, 101800.000, 90.000, 148.567, 3.140, 3.500
"2013/09/26 07:08:21", 12.200, 77.733, 101810.000, 90.000, 143.567, 3.600, 4.170
"2013/09/26 07:23:19", 12.500, 113.721, 101820.000, 89.000, 141.567, 3.500, 4.010
"2013/09/26 07:38:17", 13.100, 76.294, 101830.000, 87.000, 155.567, 2.980, 3.500
"2013/09/26 07:53:15", 13.100, 182.817, 101850.000, 86.000, 162.567, 2.730, 2.930
"2013/09/26 08:01:45", 13.100, 207.288, 101860.000, 86.000, 157.567, 2.420, 3.290
"2013/09/26 08:16:43", 13.100, 246.155, 101870.000, 86.000, 142.567, 3.190, 3.650
"2013/09/26 08:31:41", 13.300, 285.021, 101880.000, 85.000, 145.567, 2.980, 3.500
"2013/09/26 08:46:39", 13.400, 323.888, 101890.000, 85.000, 158.567, 2.830, 3.500
"2013/09/26 09:01:37", 13.500, 352.678, 101890.000, 84.000, 150.567, 2.570, 3.040
"2013/09/26 09:16:35", 13.800, 385.786, 101900.000, 83.000, 140.567, 2.420, 2.730
"2013/09/26 09:31:33", 14.000, 89.249, 101900.000, 82.000, 127.567, 2.420, 2.570
"2013/09/26 09:46:31", 13.900, 136.753, 101910.000, 85.000, 125.567, 2.320, 2.470
"2013/09/26 10:01:29", 14.100, 89.249, 101910.000, 85.000, 117.567, 1.850, 2.110
"2013/09/26 10:16:27", 14.300, 215.925, 101920.000, 84.000, 91.567, 1.080, 1.490
"2013/09/26 10:31:25", 14.700, 335.404, 101930.000, 84.000, 312.567, 0.510, 1.230
"2013/09/26 10:46:23", 14.800, 578.679, 101930.000, 80.000, 218.567, 3.500, 4.370
"2013/09/26 11:01:21", 14.900, 571.482, 101930.000, 81.000, 238.567, 4.580, 5.200
"2013/09/26 11:16:19", 14.800, 581.558, 101930.000, 81.000, 244.567, 4.680, 5.450
"2013/09/26 11:31:17", 14.900, 585.877, 101950.000, 80.000, 239.567, 4.840, 5.350
"2013/09/26 11:46:15", 15.000, 591.635, 101950.000, 80.000, 239.567, 5.040, 5.560
"2013/09/26 12:01:13", 15.100, 597.393, 101930.000, 79.000, 245.567, 5.400, 5.810
"2013/09/26 12:16:11", 15.100, 598.832, 101950.000, 80.000, 246.567, 4.630, 5.450
"2013/09/26 12:31:09", 15.300, 598.832, 101950.000, 76.000, 234.567, 4.580, 5.560
"2013/09/26 12:46:07", 15.300, 598.832, 101960.000, 79.000, 246.567, 5.560, 6.530
"2013/09/26 12:54:37", 15.300, 597.393, 101960.000, 80.000, 246.567, 5.970, 6.740
"2013/09/26 13:09:35", 15.400, 587.316, 101960.000, 79.000, 250.567, 4.990, 5.710
"2013/09/26 13:18:05", 15.300, 577.240, 101960.000, 78.000, 243.567, 4.530, 5.300
"2013/09/26 13:33:03", 15.400, 578.679, 101950.000, 79.000, 243.567, 4.580, 5.500
"2013/09/26 13:48:01", 15.600, 547.010, 101950.000, 76.000, 250.567, 4.010, 4.890
"2013/09/26 14:02:59", 15.600, 532.615, 101950.000, 74.000, 258.567, 3.760, 4.270
"2013/09/26 14:17:57", 15.800, 505.265, 101950.000, 72.000, 245.567, 3.290, 3.550
"2013/09/26 14:32:55", 15.900, 479.354, 101950.000, 71.000, 261.567, 2.780, 3.240
"2013/09/26 14:47:53", 16.100, 450.564, 101950.000, 69.000, 263.567, 2.260, 2.680
"2013/09/26 15:02:51", 16.100, 428.971, 101960.000, 68.000, 273.567, 3.450, 4.120
"2013/09/26 15:17:49", 16.000, 394.423, 101960.000, 69.000, 254.567, 3.700, 4.060
"2013/09/26 15:32:47", 16.100, 361.315, 101960.000, 68.000, 256.567, 3.650, 4.630
"2013/09/26 15:47:45", 16.100, 323.888, 101960.000, 66.000, 271.567, 4.530, 5.300
"2013/09/26 16:02:43", 16.100, 287.900, 101960.000, 66.000, 273.567, 4.370, 5.500
"2013/09/26 16:17:42", 16.100, 247.594, 101960.000, 66.000, 264.567, 4.170, 4.840
"2013/09/26 16:26:11", 16.100, 228.881, 101960.000, 67.000, 272.567, 3.190, 3.700
"2013/09/26 16:41:09", 16.100, 185.696, 101970.000, 65.000, 275.567, 3.760, 4.630
"2013/09/26 16:56:07", 16.100, 142.511, 101970.000, 66.000, 274.567, 3.960, 4.420
"2013/09/26 17:11:06", 16.000, 106.523, 101980.000, 68.000, 282.567, 3.550, 4.270
"2013/09/26 17:26:04", 15.700, 37.427, 101980.000, 68.000, 271.567, 3.810, 4.480
"2013/09/26 17:41:02", 15.700, 30.230, 101980.000, 69.000, 278.567, 3.290, 3.600
"2013/09/26 17:56:00", 15.500, 7.198, 101980.000, 69.000, 268.567, 3.340, 3.760
"2013/09/26 18:10:58", 15.600, 1.440, 102000.000, 70.000, 260.567, 3.400, 4.170
"2013/09/26 18:25:56", 15.600, 1.440, 102000.000, 71.000, 256.567, 3.090, 3.650
"2013/09/26 18:40:54", 15.200, 1.440, 102020.000, 74.000, 226.567, 2.680, 3.090
"2013/09/26 18:55:52", 15.100, 1.440, 102030.000, 75.000, 242.567, 2.210, 2.420
"2013/09/26 19:10:50", 15.300, 1.440, 102040.000, 75.000, 250.567, 2.620, 2.980
"2013/09/26 19:25:48", 15.400, 1.440, 102050.000, 74.000, 239.567, 2.420, 3.040
"2013/09/26 19:40:46", 15.200, 1.440, 102060.000, 77.000, 241.567, 2.260, 2.520
"2013/09/26 19:55:44", 15.100, 1.440, 102060.000, 76.000, 234.567, 2.520, 2.880
"2013/09/26 20:10:42", 15.100, 1.440, 102070.000, 75.000, 237.567, 2.520, 2.930
"2013/09/26 20:25:40", 15.100, 1.440, 102070.000, 76.000, 233.567, 2.680, 3.400
"2013/09/26 20:40:38", 14.900, 1.440, 102090.000, 78.000, 231.567, 2.680, 3.040
"2013/09/26 20:55:36", 14.900, 1.440, 102100.000, 79.000, 229.567, 2.930, 3.450
"2013/09/26 21:10:34", 14.800, 1.440, 102100.000, 78.000, 227.567, 2.420, 2.680
"2013/09/26 21:25:32", 14.000, 1.440, 102100.000, 83.000, 169.567, 2.880, 3.140
"2013/09/26 21:40:30", 13.400, 1.440, 102100.000, 86.000, 173.567, 3.550, 3.810
"2013/09/26 21:55:28", 13.200, 1.440, 102090.000, 87.000, 175.567, 3.810, 4.060
"2013/09/26 22:10:26", 13.000, 1.440, 102080.000, 88.000, 175.567, 4.220, 4.680
"2013/09/26 22:25:24", 12.700, 1.440, 102080.000, 88.000, 169.567, 4.420, 4.630
"2013/09/26 22:40:22", 12.500, 1.440, 102080.000, 88.000, 177.567, 3.600, 4.170
"2013/09/26 22:55:20", 12.700, 1.440, 102070.000, 87.000, 179.567, 4.220, 4.580
"2013/09/26 23:10:18", 12.700, 1.440, 102070.000, 87.000, 180.567, 4.320, 4.630
"2013/09/26 23:25:16", 12.600, 1.440, 102060.000, 88.000, 164.567, 3.500, 3.810
"2013/09/26 23:40:14", 12.300, 1.440, 102060.000, 89.000, 170.567, 3.700, 4.010
"2013/09/26 23:55:12", 12.700, 1.440, 102050.000, 89.000, 180.567, 3.650, 3.960
"2013/09/27 00:10:10", 12.900, 1.440, 102050.000, 89.000, 178.567, 3.910, 4.320
"2013/09/27 00:25:08", 12.900, 1.440, 102030.000, 89.000, 178.567, 4.270, 4.530
"2013/09/27 00:40:06", 12.900, 1.440, 102030.000, 90.000, 186.567, 4.320, 4.530
"2013/09/27 00:55:04", 13.200, 1.440, 102020.000, 89.000, 185.567, 4.320, 4.730
"2013/09/27 01:10:02", 13.300, 1.440, 102010.000, 88.000, 184.567, 4.010, 4.580
"2013/09/27 01:25:00", 13.500, 1.440, 102010.000, 89.000, 194.567, 4.580, 5.300
"2013/09/27 01:39:58", 14.000, 1.440, 102010.000, 88.000, 209.567, 4.580, 5.560
"2013/09/27 01:54:56", 14.100, 1.440, 101990.000, 87.000, 206.567, 5.450, 6.430
"2013/09/27 02:09:54", 14.200, 1.440, 101970.000, 87.000, 200.567, 4.990, 5.810
"2013/09/27 02:24:52", 14.200, 1.440, 101960.000, 87.000, 210.567, 5.920, 6.580
"2013/09/27 02:33:22", 14.300, 1.440, 101950.000, 87.000, 206.567, 5.760, 6.530
"2013/09/27 02:48:20", 14.200, 1.440, 101920.000, 87.000, 198.567, 5.560, 6.640
"2013/09/27 03:03:18", 14.200, 1.440, 101910.000, 87.000, 201.567, 5.610, 6.380
"2013/09/27 03:18:16", 14.100, 1.440, 101890.000, 87.000, 197.567, 4.780, 5.610
"2013/09/27 03:33:14", 14.200, 1.440, 101870.000, 87.000, 204.567, 5.710, 6.480
"2013/09/27 03:41:44", 14.200, 1.440, 101860.000, 87.000, 196.567, 6.330, 7.310
"2013/09/27 03:56:42", 14.200, 1.440, 101850.000, 86.000, 198.567, 6.530, 7.510
"2013/09/27 04:11:40", 14.200, 1.440, 101830.000, 86.000, 196.567, 6.330, 7.200
"2013/09/27 04:26:38", 14.200, 1.440, 101800.000, 86.000, 193.567, 5.610, 6.480
"2013/09/27 04:41:36", 14.100, 1.440, 101800.000, 86.000, 197.567, 5.560, 6.380
"2013/09/27 04:56:35", 14.300, 1.440, 101820.000, 86.000, 203.567, 5.450, 7.410
"2013/09/27 05:11:33", 14.200, 1.440, 101800.000, 85.000, 190.567, 4.680, 5.560
"2013/09/27 05:20:03", 14.200, 1.440, 101790.000, 86.000, 196.567, 5.710, 6.640
"2013/09/27 05:35:01", 14.200, 1.440, 101790.000, 87.000, 195.567, 5.090, 6.580
"2013/09/27 05:49:59", 14.300, 1.440, 101800.000, 86.000, 201.567, 7.460, 8.440
"2013/09/27 06:04:57", 14.200, 1.440, 101770.000, 86.000, 195.567, 7.000, 7.920
"2013/09/27 06:19:55", 14.200, 1.440, 101760.000, 87.000, 195.567, 7.360, 8.640
"2013/09/27 06:28:25", 14.200, 1.440, 101760.000, 86.000, 199.567, 7.460, 9.210
"2013/09/27 06:43:23", 14.000, 4.319, 101770.000, 88.000, 201.567, 7.250, 8.850
"2013/09/27 06:58:21", 13.700, 5.758, 101780.000, 90.000, 205.567, 7.970, 8.950
"2013/09/27 07:13:19", 13.600, 21.593, 101750.000, 90.000, 198.567, 5.810, 7.460
"2013/09/27 07:28:17", 13.600, 30.230, 101720.000, 92.000, 202.567, 9.980, 11.630
"2013/09/27 07:43:15", 13.500, 4.319, 101690.000, 91.000, 194.567, 7.610, 8.440
"2013/09/27 07:58:13", 13.500, 10.077, 101660.000, 92.000, 201.567, 8.590, 9.930
"2013/09/27 08:13:11", 13.500, 10.077, 101620.000, 93.000, 202.567, 10.290, 13.170
"2013/09/27 08:28:09", 13.300, 24.472, 101620.000, 92.000, 213.567, 8.440, 9.570
"2013/09/27 08:43:07", 13.300, 47.504, 101580.000, 92.000, 211.567, 10.700, 12.710
"2013/09/27 08:58:05", 13.400, 83.491, 101560.000, 92.000, 207.567, 11.420, 15.540
"2013/09/27 09:13:03", 13.400, 86.370, 101530.000, 91.000, 207.567, 13.380, 16.150
"2013/09/27 09:28:01", 13.300, 99.326, 101510.000, 91.000, 207.567, 14.560, 16.460
"2013/09/27 09:42:59", 13.400, 60.459, 101510.000, 92.000, 214.567, 14.400, 17.340
"2013/09/27 09:57:57", 13.500, 84.931, 101510.000, 95.000, 207.567, 11.370, 13.380
"2013/09/27 10:12:55", 13.600, 67.657, 101500.000, 95.000, 209.567, 12.500, 14.710
"2013/09/27 10:27:53", 13.500, 56.141, 101500.000, 97.000, 204.567, 11.830, 14.760
"2013/09/27 10:42:51", 13.400, 119.479, 101490.000, 98.000, 205.567, 12.960, 15.380
"2013/09/27 10:57:49", 13.300, 92.128, 101490.000, 98.000, 207.567, 12.910, 16.360
"2013/09/27 11:12:47", 13.400, 92.128, 101490.000, 99.000, 202.567, 11.420, 13.430
"2013/09/27 11:27:45", 13.200, 76.294, 101490.000, 99.000, 206.567, 13.220, 17.590
"2013/09/27 11:42:43", 13.500, 61.899, 101490.000, 99.000, 217.567, 10.910, 12.550
"2013/09/27 11:57:41", 13.600, 84.931, 101480.000, 99.000, 217.567, 11.830, 14.200
"2013/09/27 12:12:39", 13.800, 82.052, 101460.000, 100.000, 213.567, 12.040, 14.560
"2013/09/27 12:27:37", 13.900, 46.064, 101460.000, 100.000, 211.567, 13.790, 15.950
"2013/09/27 12:42:35", 14.100, 47.504, 101460.000, 100.000, 211.567, 13.380, 16.050
"2013/09/27 12:57:33", 14.500, 51.822, 101480.000, 100.000, 229.567, 7.150, 8.440
"2013/09/27 13:12:31", 14.500, 48.943, 101480.000, 100.000, 235.567, 4.630, 5.450
"2013/09/27 13:27:29", 14.100, 99.326, 101470.000, 100.000, 275.567, 4.270, 4.730
"2013/09/27 13:42:27", 14.200, 99.326, 101470.000, 100.000, 271.567, 2.980, 3.290
"2013/09/27 13:57:25", 14.200, 82.052, 101480.000, 100.000, 273.567, 2.880, 3.400
"2013/09/27 14:12:23", 14.500, 113.721, 101480.000, 100.000, 262.567, 3.090, 3.700
"2013/09/27 14:27:21", 14.500, 141.071, 101480.000, 100.000, 241.567, 4.170, 4.680
"2013/09/27 14:42:19", 14.500, 109.402, 101470.000, 100.000, 235.567, 3.600, 4.170
"2013/09/27 14:57:17", 14.500, 89.249, 101460.000, 100.000, 250.567, 3.650, 4.320
"2013/09/27 15:12:16", 14.600, 110.842, 101460.000, 100.000, 227.567, 3.500, 4.370
"2013/09/27 15:20:45", 14.600, 107.963, 101450.000, 100.000, 225.567, 3.090, 3.340
"2013/09/27 15:35:43", 14.500, 53.262, 101450.000, 100.000, 224.567, 3.140, 3.650
"2013/09/27 15:50:41", 14.700, 37.427, 101450.000, 98.000, 227.567, 3.810, 4.530
"2013/09/27 16:05:39", 14.700, 60.459, 101450.000, 95.000, 229.567, 4.630, 5.500
"2013/09/27 16:20:38", 14.700, 54.701, 101450.000, 93.000, 226.567, 3.600, 4.010
"2013/09/27 16:35:36", 14.700, 38.867, 101430.000, 94.000, 212.567, 3.500, 3.910
"2013/09/27 16:50:34", 14.600, 11.516, 101450.000, 94.000, 225.567, 4.890, 5.090
"2013/09/27 17:05:32", 14.600, 11.516, 101420.000, 94.000, 215.567, 3.910, 4.420
"2013/09/27 17:20:30", 14.500, 5.758, 101420.000, 94.000, 214.567, 4.010, 4.680
"2013/09/27 17:35:28", 14.500, 5.758, 101410.000, 95.000, 218.567, 4.580, 5.200
"2013/09/27 17:50:26", 14.500, 1.440, 101380.000, 95.000, 205.567, 3.810, 4.580
"2013/09/27 18:05:24", 14.300, 1.440, 101370.000, 95.000, 216.567, 3.700, 4.120
"2013/09/27 18:20:22", 14.200, 1.440, 101360.000, 95.000, 207.567, 4.580, 4.990
"2013/09/27 18:35:20", 14.200, 1.440, 101320.000, 95.000, 203.567, 4.120, 4.480
"2013/09/27 18:50:18", 14.200, 1.440, 101310.000, 95.000, 202.567, 4.420, 5.090
"2013/09/27 19:05:16", 14.300, 1.440, 101320.000, 94.000, 206.567, 4.780, 5.250
"2013/09/27 19:20:14", 14.200, 1.440, 101310.000, 94.000, 201.567, 4.990, 5.610
"2013/09/27 19:35:12", 14.300, 1.440, 101280.000, 96.000, 203.567, 5.200, 6.120
"2013/09/27 19:50:10", 14.400, 1.440, 101280.000, 96.000, 200.567, 3.910, 4.370
"2013/09/27 20:05:08", 14.500, 1.440, 101270.000, 96.000, 203.567, 4.320, 4.730
"2013/09/27 20:20:06", 14.600, 1.440, 101240.000, 96.000, 198.567, 4.060, 4.480
"2013/09/27 20:35:04", 14.600, 1.440, 101230.000, 96.000, 205.567, 3.700, 4.270
"2013/09/27 20:50:02", 14.600, 1.440, 101230.000, 97.000, 211.567, 4.220, 4.730
"2013/09/27 21:05:00", 14.500, 1.440, 101230.000, 97.000, 218.567, 5.200, 6.220
"2013/09/27 21:19:58", 14.400, 1.440, 101200.000, 96.000, 232.567, 5.250, 6.170
"2013/09/27 21:34:56", 14.700, 1.440, 101170.000, 93.000, 257.567, 3.810, 4.270
"2013/09/27 21:49:54", 14.800, 1.440, 101170.000, 94.000, 241.567, 3.140, 3.600
"2013/09/27 22:04:52", 14.700, 1.440, 101150.000, 96.000, 223.567, 3.040, 3.600
"2013/09/27 22:19:50", 14.700, 1.440, 101120.000, 96.000, 223.567, 2.880, 3.340
"2013/09/27 22:34:48", 14.600, 1.440, 101080.000, 96.000, 219.567, 2.730, 3.140
"2013/09/27 22:49:46", 14.700, 1.440, 101070.000, 95.000, 233.567, 2.830, 3.500
"2013/09/27 23:04:44", 14.800, 1.440, 101050.000, 97.000, 223.567, 2.570, 2.980
"2013/09/27 23:19:42", 14.900, 1.440, 101030.000, 95.000, 231.567, 5.560, 6.280
"2013/09/27 23:34:40", 14.700, 1.440, 101010.000, 96.000, 235.567, 6.220, 7.200
"2013/09/27 23:49:38", 14.600, 1.440, 101000.000, 94.000, 248.567, 7.410, 8.540
"2013/09/28 00:04:36", 14.100, 1.440, 100960.000, 96.000, 293.567, 3.240, 4.060
"2013/09/28 00:19:34", 14.100, 1.440, 100940.000, 98.000, 267.567, 2.680, 3.140
"2013/09/28 00:34:32", 14.300, 1.440, 100930.000, 97.000, 257.567, 3.450, 4.010
"2013/09/28 00:49:30", 14.400, 1.440, 100910.000, 96.000, 259.567, 4.320, 4.680
"2013/09/28 01:04:28", 14.400, 1.440, 100890.000, 98.000, 260.567, 3.040, 3.650
"2013/09/28 01:19:26", 14.200, 1.440, 100860.000, 98.000, 273.567, 2.060, 2.570
"2013/09/28 01:34:24", 13.900, 1.440, 100820.000, 97.000, 87.567, 0.670, 0.980
"2013/09/28 01:49:22", 14.000, 1.440, 100770.000, 98.000, 173.567, 0.460, 0.820
"2013/09/28 02:04:20", 14.000, 1.440, 100730.000, 97.000, 151.567, 1.490, 1.750
"2013/09/28 02:19:18", 14.100, 1.440, 100680.000, 97.000, 145.567, 2.010, 2.160
"2013/09/28 02:34:16", 14.100, 1.440, 100630.000, 98.000, 144.567, 3.040, 3.450
"2013/09/28 02:49:14", 14.200, 1.440, 100620.000, 98.000, 141.567, 3.290, 3.650
"2013/09/28 03:04:12", 14.300, 1.440, 100600.000, 98.000, 142.567, 4.010, 4.420
"2013/09/28 03:19:10", 14.600, 1.440, 100520.000, 99.000, 116.567, 7.150, 8.490
"2013/09/28 03:27:40", 14.400, 1.440, 100550.000, 99.000, 130.567, 4.890, 5.710
"2013/09/28 03:42:38", 16.000, 1.440, 100490.000, 98.000, 226.567, 10.550, 12.550
"2013/09/28 03:57:36", 16.100, 1.440, 100450.000, 96.000, 216.567, 12.040, 13.840
"2013/09/28 04:12:34", 16.200, 1.440, 100420.000, 95.000, 216.567, 11.320, 12.600
"2013/09/28 04:27:32", 16.100, 1.440, 100400.000, 97.000, 216.567, 10.650, 12.660
"2013/09/28 04:42:30", 16.000, 1.440, 100390.000, 96.000, 218.567, 10.340, 12.860
"2013/09/28 04:57:29", 15.900, 1.440, 100370.000, 97.000, 225.567, 10.030, 11.990
"2013/09/28 05:12:27", 15.800, 1.440, 100350.000, 98.000, 232.567, 8.540, 10.290
"2013/09/28 05:27:25", 15.900, 1.440, 100320.000, 98.000, 220.567, 9.210, 10.650
"2013/09/28 05:42:23", 16.000, 1.440, 100290.000, 98.000, 217.567, 9.470, 12.190
"2013/09/28 05:57:21", 16.100, 1.440, 100260.000, 97.000, 215.567, 10.800, 12.960
"2013/09/28 06:05:51", 16.000, 1.440, 100250.000, 98.000, 221.567, 10.910, 12.350
"2013/09/28 06:20:49", 16.200, 1.440, 100230.000, 96.000, 219.567, 13.840, 17.850
"2013/09/28 06:35:47", 16.400, 1.440, 100230.000, 95.000, 226.567, 10.800, 13.840
"2013/09/28 06:50:45", 14.400, 2.879, 100240.000, 99.000, 238.567, 12.140, 14.460
"2013/09/28 07:05:43", 14.300, 1.440, 100200.000, 100.000, 238.567, 10.850, 12.500
"2013/09/28 07:14:13", 14.400, 1.440, 100190.000, 100.000, 235.567, 10.440, 12.400
"2013/09/28 07:22:43", 14.600, 1.440, 100210.000, 100.000, 230.567, 9.050, 11.320
"2013/09/28 07:37:41", 14.900, 5.758, 100170.000, 100.000, 241.567, 10.290, 11.990
"2013/09/28 07:52:39", 15.300, 8.637, 100180.000, 100.000, 240.567, 8.390, 10.290
"2013/09/28 08:07:37", 15.800, 27.351, 100120.000, 100.000, 213.567, 11.730, 13.320
"2013/09/28 08:22:35", 15.800, 40.306, 100080.000, 100.000, 207.567, 12.600, 15.640
"2013/09/28 08:37:33", 15.700, 41.746, 100070.000, 100.000, 206.567, 13.320, 15.380
"2013/09/28 08:52:31", 15.700, 50.383, 100050.000, 100.000, 205.567, 12.240, 13.890
"2013/09/28 09:07:29", 15.600, 54.701, 100030.000, 100.000, 202.567, 14.100, 16.050
"2013/09/28 09:22:27", 15.700, 47.504, 100000.000, 100.000, 202.567, 15.070, 20.010
"2013/09/28 09:37:25", 15.600, 21.593, 100000.000, 100.000, 210.567, 16.050, 19.190
"2013/09/28 09:52:23", 15.600, 63.338, 100000.000, 100.000, 206.567, 15.790, 17.700
"2013/09/28 10:07:21", 15.600, 33.109, 100010.000, 100.000, 204.567, 14.350, 17.490
"2013/09/28 10:22:19", 15.600, 66.217, 100000.000, 100.000, 205.567, 16.360, 19.750
"2013/09/28 10:37:17", 15.600, 54.701, 100000.000, 100.000, 199.567, 14.760, 17.540
"2013/09/28 10:52:15", 15.700, 93.568, 99980.000, 100.000, 196.567, 13.890, 17.750
"2013/09/28 11:07:13", 15.400, 83.491, 99930.000, 99.000, 199.567, 15.790, 19.030
"2013/09/28 11:22:11", 15.100, 116.600, 99920.000, 100.000, 199.567, 15.900, 19.030
"2013/09/28 11:37:09", 15.100, 73.415, 99890.000, 100.000, 199.567, 14.660, 17.180
"2013/09/28 11:52:07", 15.100, 64.778, 99860.000, 100.000, 201.567, 15.840, 20.270
"2013/09/28 12:07:05", 14.800, 70.536, 99850.000, 100.000, 200.567, 15.540, 19.750
"2013/09/29 12:37:55", 13.400, 67.657, 99890.000, 92.000, 194.567, 12.240, 15.230
"2013/09/29 12:46:25", 13.400, 64.778, 99880.000, 93.000, 201.567, 10.240, 13.530
"2013/09/29 13:01:23", 13.200, 57.580, 99850.000, 96.000, 193.567, 10.650, 12.090
"2013/09/29 13:16:21", 13.400, 96.447, 99800.000, 99.000, 204.567, 9.880, 12.760
"2013/09/29 13:31:19", 13.800, 106.523, 99750.000, 99.000, 199.567, 10.700, 12.090
"2013/09/29 13:46:17", 14.200, 96.447, 99720.000, 94.000, 201.567, 11.580, 14.760
"2013/09/29 14:01:15", 14.300, 86.370, 99680.000, 93.000, 196.567, 11.990, 15.280
"2013/09/29 14:16:13", 14.400, 77.733, 99650.000, 93.000, 200.567, 10.650, 13.680
"2013/09/29 14:31:11", 14.500, 83.491, 99610.000, 92.000, 197.567, 10.490, 12.710
"2013/09/29 14:46:09", 14.400, 57.580, 99550.000, 94.000, 193.567, 11.730, 15.180
