time[YYYY-MM-DD hh:mm:ss PST], turbidity
"2013/09/24 14:42:04", 2.580
"2013/09/24 14:44:39", 2.420
"2013/09/24 14:44:41", 2.430
"2013/09/24 14:44:43", 2.420
"2013/09/24 14:44:45", 2.410
"2013/09/24 14:44:47", 2.420
"2013/09/24 14:44:49", 2.430
"2013/09/24 14:44:51", 2.440
"2013/09/24 14:44:53", 2.440
"2013/09/24 14:44:55", 2.440
"2013/09/24 14:44:57", 2.450
"2013/09/24 14:44:59", 2.440
"2013/09/24 14:45:01", 2.420
"2013/09/24 14:45:03", 2.420
"2013/09/24 14:45:05", 2.380
"2013/09/24 14:47:39", 2.390
"2013/09/24 14:47:41", 2.440
"2013/09/24 14:47:43", 2.460
"2013/09/24 14:47:45", 2.470
"2013/09/24 14:47:47", 2.450
"2013/09/24 14:47:49", 2.420
"2013/09/24 14:47:51", 2.410
"2013/09/24 14:47:53", 2.410
"2013/09/24 14:47:55", 2.430
"2013/09/24 14:47:57", 2.420
"2013/09/24 14:47:59", 2.420
"2013/09/24 14:48:01", 2.430
"2013/09/24 14:48:03", 2.410
"2013/09/24 14:50:38", 2.430
"2013/09/24 14:50:40", 2.440
"2013/09/24 14:50:42", 2.430
"2013/09/24 14:50:44", 2.480
"2013/09/24 14:50:46", 2.470
"2013/09/24 14:50:48", 2.440
"2013/09/24 14:50:50", 2.430
"2013/09/24 14:50:52", 2.420
"2013/09/24 14:50:54", 2.440
"2013/09/24 14:50:56", 2.440
"2013/09/24 14:50:58", 2.420
"2013/09/24 14:51:00", 2.430
"2013/09/24 14:51:02", 2.420
"2013/09/24 14:51:04", 2.410
"2013/09/24 14:53:39", 2.370
"2013/09/24 14:53:41", 2.370
"2013/09/24 14:53:43", 2.370
"2013/09/24 14:53:45", 2.370
"2013/09/24 14:53:47", 2.360
"2013/09/24 14:53:49", 2.350
"2013/09/24 14:53:51", 2.360
"2013/09/24 14:53:53", 2.360
"2013/09/24 14:53:55", 2.370
"2013/09/24 14:53:57", 2.370
"2013/09/24 14:53:59", 2.380
"2013/09/24 14:54:01", 2.370
"2013/09/24 14:54:03", 2.400
"2013/09/24 14:54:05", 2.410
"2013/09/24 14:56:39", 2.420
"2013/09/24 14:56:41", 2.420
"2013/09/24 14:56:43", 2.410
"2013/09/24 14:56:45", 2.410
"2013/09/24 14:56:47", 2.400
"2013/09/24 14:56:49", 2.400
"2013/09/24 14:56:51", 2.400
"2013/09/24 14:56:53", 2.400
"2013/09/24 14:56:55", 2.400
"2013/09/24 14:56:57", 2.410
"2013/09/24 14:56:59", 2.430
"2013/09/24 14:57:01", 2.410
"2013/09/24 14:57:03", 2.410
"2013/09/24 14:59:39", 2.450
"2013/09/24 14:59:41", 2.440
"2013/09/24 14:59:43", 2.440
"2013/09/24 14:59:45", 2.450
"2013/09/24 14:59:47", 2.460
"2013/09/24 14:59:49", 2.450
"2013/09/24 14:59:51", 2.440
"2013/09/24 14:59:53", 2.450
"2013/09/24 14:59:55", 2.470
"2013/09/24 14:59:57", 2.460
"2013/09/24 14:59:59", 2.420
"2013/09/24 15:00:01", 2.420
"2013/09/24 15:02:38", 2.460
"2013/09/24 15:02:40", 2.450
"2013/09/24 15:02:42", 2.440
"2013/09/24 15:02:44", 2.430
"2013/09/24 15:02:46", 2.430
"2013/09/24 15:02:48", 2.430
"2013/09/24 15:02:50", 2.420
"2013/09/24 15:02:52", 2.430
"2013/09/24 15:02:54", 2.450
"2013/09/24 15:02:56", 2.450
"2013/09/24 15:02:58", 2.440
"2013/09/24 15:03:00", 2.440
"2013/09/24 15:03:02", 2.460
"2013/09/24 15:05:41", 2.390
"2013/09/24 15:05:43", 2.370
"2013/09/24 15:05:45", 2.380
"2013/09/24 15:05:47", 2.380
"2013/09/24 15:05:49", 2.390
"2013/09/24 15:05:51", 2.390
"2013/09/24 15:05:53", 2.410
"2013/09/24 15:05:55", 2.420
"2013/09/24 15:05:57", 2.400
"2013/09/24 15:05:59", 2.400
"2013/09/24 15:06:01", 2.390
"2013/09/24 15:06:03", 2.380
"2013/09/24 15:08:39", 2.390
"2013/09/24 15:08:41", 2.380
"2013/09/24 15:08:43", 2.380
"2013/09/24 15:08:45", 2.370
"2013/09/24 15:08:47", 2.360
"2013/09/24 15:08:49", 2.360
"2013/09/24 15:08:51", 2.370
"2013/09/24 15:08:53", 2.390
"2013/09/24 15:08:55", 2.370
"2013/09/24 15:08:57", 2.370
"2013/09/24 15:08:59", 2.380
"2013/09/24 15:09:01", 2.380
"2013/09/24 15:11:38", 2.390
"2013/09/24 15:11:40", 2.420
"2013/09/24 15:11:42", 2.440
"2013/09/24 15:11:44", 2.420
"2013/09/24 15:11:46", 2.430
"2013/09/24 15:11:48", 2.430
"2013/09/24 15:11:50", 2.450
"2013/09/24 15:11:52", 2.440
"2013/09/24 15:11:54", 2.430
"2013/09/24 15:11:56", 2.430
"2013/09/24 15:11:58", 2.440
"2013/09/24 15:12:00", 2.440
"2013/09/24 15:12:02", 2.440
"2013/09/24 15:14:39", 2.460
"2013/09/24 15:14:41", 2.460
"2013/09/24 15:14:43", 2.460
"2013/09/24 15:14:45", 2.450
"2013/09/24 15:14:47", 2.450
"2013/09/24 15:14:49", 2.440
"2013/09/24 15:14:51", 2.430
"2013/09/24 15:14:53", 2.440
"2013/09/24 15:14:55", 2.450
"2013/09/24 15:14:57", 2.440
"2013/09/24 15:14:59", 2.440
"2013/09/24 15:15:01", 2.460
"2013/09/24 15:15:03", 2.450
"2013/09/24 15:17:39", 2.450
"2013/09/24 15:17:41", 2.440
"2013/09/24 15:17:43", 2.460
"2013/09/24 15:17:45", 2.480
"2013/09/24 15:17:47", 2.460
"2013/09/24 15:17:49", 2.450
"2013/09/24 15:17:51", 2.470
"2013/09/24 15:17:53", 2.460
"2013/09/24 15:17:55", 2.480
"2013/09/24 15:17:57", 2.470
"2013/09/24 15:17:59", 2.480
"2013/09/24 15:18:01", 2.470
"2013/09/24 15:18:03", 2.480
"2013/09/24 15:23:38", 2.400
"2013/09/24 15:23:40", 2.410
"2013/09/24 15:23:42", 2.420
"2013/09/24 15:23:44", 2.410
"2013/09/24 15:23:46", 2.420
"2013/09/24 15:23:48", 2.410
"2013/09/24 15:23:50", 2.420
"2013/09/24 15:23:52", 2.420
"2013/09/24 15:23:54", 2.430
"2013/09/24 15:23:56", 2.420
"2013/09/24 15:23:58", 2.420
"2013/09/24 15:24:00", 2.420
"2013/09/24 15:24:02", 2.410
"2013/09/24 15:26:39", 2.420
"2013/09/24 15:26:41", 2.410
"2013/09/24 15:26:43", 2.420
"2013/09/24 15:26:45", 2.410
"2013/09/24 15:26:47", 2.400
"2013/09/24 15:26:49", 2.400
"2013/09/24 15:26:51", 2.410
"2013/09/24 15:26:53", 2.410
"2013/09/24 15:26:55", 2.400
"2013/09/24 15:26:57", 2.410
"2013/09/24 15:26:59", 2.400
"2013/09/24 15:27:01", 2.410
"2013/09/24 15:27:03", 2.420
"2013/09/24 15:29:37", 2.390
"2013/09/24 15:29:39", 2.400
"2013/09/24 15:29:41", 2.390
"2013/09/24 15:29:43", 2.390
"2013/09/24 15:29:45", 2.390
"2013/09/24 15:29:47", 2.390
"2013/09/24 15:29:49", 2.390
"2013/09/24 15:29:51", 2.390
"2013/09/24 15:29:53", 2.390
"2013/09/24 15:29:55", 2.400
"2013/09/24 15:29:57", 2.380
"2013/09/24 15:29:59", 2.400
"2013/09/24 15:30:01", 2.400
"2013/09/24 15:32:38", 2.390
"2013/09/24 15:32:40", 2.390
"2013/09/24 15:32:42", 2.390
"2013/09/24 15:32:44", 2.400
"2013/09/24 15:32:46", 2.380
"2013/09/24 15:32:48", 2.380
"2013/09/24 15:32:50", 2.370
"2013/09/24 15:32:52", 2.380
"2013/09/24 15:32:54", 2.380
"2013/09/24 15:32:56", 2.370
"2013/09/24 15:32:58", 2.370
"2013/09/24 15:33:00", 2.370
"2013/09/24 15:33:02", 2.360
"2013/09/24 15:35:39", 2.350
"2013/09/24 15:35:41", 2.340
"2013/09/24 15:35:43", 2.330
"2013/09/24 15:35:45", 2.340
"2013/09/24 15:35:47", 2.340
"2013/09/24 15:35:49", 2.350
"2013/09/24 15:35:51", 2.340
"2013/09/24 15:35:53", 2.320
"2013/09/24 15:35:55", 2.330
"2013/09/24 15:35:57", 2.320
"2013/09/24 15:35:59", 2.330
"2013/09/24 15:36:01", 2.350
"2013/09/24 15:36:03", 2.330
"2013/09/24 15:38:39", 2.330
"2013/09/24 15:38:41", 2.330
"2013/09/24 15:38:43", 2.330
"2013/09/24 15:38:45", 2.330
"2013/09/24 15:38:47", 2.350
"2013/09/24 15:38:49", 2.340
"2013/09/24 15:38:51", 2.350
"2013/09/24 15:38:53", 2.350
"2013/09/24 15:38:55", 2.340
"2013/09/24 15:38:57", 2.340
"2013/09/24 15:38:59", 2.330
"2013/09/24 15:39:01", 2.330
"2013/09/24 15:39:03", 2.330
"2013/09/24 15:39:05", 2.330
"2013/09/24 15:39:07", 2.330
"2013/09/24 15:39:09", 2.320
"2013/09/24 15:39:11", 2.340
"2013/09/24 15:39:13", 2.340
"2013/09/24 15:39:15", 2.340
"2013/09/24 15:39:17", 2.330
"2013/09/24 15:39:19", 2.330
"2013/09/24 15:39:21", 2.340
"2013/09/24 15:39:23", 2.350
"2013/09/24 15:39:25", 2.330
"2013/09/24 15:39:27", 2.340
"2013/09/24 15:39:29", 2.330
"2013/09/24 15:39:31", 2.340
"2013/09/24 15:39:33", 2.340
"2013/09/24 15:39:35", 2.350
"2013/09/24 15:39:37", 2.340
"2013/09/24 15:39:39", 2.350
"2013/09/24 15:39:41", 2.350
"2013/09/24 15:39:43", 2.330
"2013/09/24 15:39:45", 2.320
"2013/09/24 15:39:47", 2.330
"2013/09/24 15:39:49", 2.330
"2013/09/24 15:39:51", 2.340
"2013/09/24 15:39:53", 2.340
"2013/09/24 15:39:55", 2.360
"2013/09/24 15:39:57", 2.340
"2013/09/24 15:39:59", 2.330
"2013/09/24 15:40:01", 2.320
"2013/09/24 15:41:37", 2.340
"2013/09/24 15:41:39", 2.350
"2013/09/24 15:41:41", 2.360
"2013/09/24 15:41:43", 2.360
"2013/09/24 15:41:44", 2.360
"2013/09/24 15:41:46", 2.360
"2013/09/24 15:41:48", 2.360
"2013/09/24 15:41:50", 2.360
"2013/09/24 15:41:52", 2.340
"2013/09/24 15:41:54", 2.350
"2013/09/24 15:41:56", 2.370
"2013/09/24 15:41:58", 2.370
"2013/09/24 15:42:00", 2.360
"2013/09/24 15:42:02", 2.350
"2013/09/24 15:44:38", 2.350
"2013/09/24 15:44:40", 2.360
"2013/09/24 15:44:42", 2.340
"2013/09/24 15:44:45", 2.330
"2013/09/24 15:44:47", 2.350
"2013/09/24 15:44:49", 2.350
"2013/09/24 15:44:51", 2.360
"2013/09/24 15:44:53", 2.350
"2013/09/24 15:44:55", 2.340
"2013/09/24 15:44:57", 2.350
"2013/09/24 15:44:59", 2.340
"2013/09/24 15:45:01", 2.330
"2013/09/24 15:45:03", 2.330
"2013/09/24 15:47:39", 2.340
"2013/09/24 15:47:41", 2.310
"2013/09/24 15:47:43", 2.320
"2013/09/24 15:47:45", 2.310
"2013/09/24 15:47:47", 2.300
"2013/09/24 15:47:49", 2.310
"2013/09/24 15:47:51", 2.320
"2013/09/24 15:47:53", 2.320
"2013/09/24 15:47:55", 2.310
"2013/09/24 15:47:57", 2.310
"2013/09/24 15:47:59", 2.300
"2013/09/24 15:48:01", 2.300
"2013/09/24 15:48:03", 2.300
"2013/09/24 15:50:37", 2.280
"2013/09/24 15:50:39", 2.290
"2013/09/24 15:50:41", 2.290
"2013/09/24 15:50:43", 2.290
"2013/09/24 15:50:45", 2.290
"2013/09/24 15:50:47", 2.300
"2013/09/24 15:50:49", 2.340
"2013/09/24 15:50:51", 2.300
"2013/09/24 15:50:53", 2.300
"2013/09/24 15:50:55", 2.300
"2013/09/24 15:50:57", 2.290
"2013/09/24 15:50:59", 2.290
"2013/09/24 15:51:01", 2.300
"2013/09/24 15:53:38", 2.300
"2013/09/24 15:53:40", 2.290
"2013/09/24 15:53:42", 2.300
"2013/09/24 15:53:44", 2.320
"2013/09/24 15:53:46", 2.310
"2013/09/24 15:53:48", 2.300
"2013/09/24 15:53:50", 2.310
"2013/09/24 15:53:52", 2.320
"2013/09/24 15:53:54", 2.320
"2013/09/24 15:53:56", 2.320
"2013/09/24 15:53:58", 2.310
"2013/09/24 15:54:00", 2.320
"2013/09/24 15:54:02", 2.320
"2013/09/24 15:56:39", 2.300
"2013/09/24 15:56:41", 2.310
"2013/09/24 15:56:43", 2.290
"2013/09/24 15:56:45", 2.290
"2013/09/24 15:56:47", 2.290
"2013/09/24 15:56:49", 2.300
"2013/09/24 15:56:51", 2.300
"2013/09/24 15:56:53", 2.300
"2013/09/24 15:56:55", 2.300
"2013/09/24 15:56:57", 2.300
"2013/09/24 15:56:59", 2.290
"2013/09/24 15:57:01", 2.310
"2013/09/24 15:57:03", 2.290
"2013/09/24 15:59:39", 2.270
"2013/09/24 15:59:41", 2.270
"2013/09/24 15:59:43", 2.290
"2013/09/24 15:59:45", 2.270
"2013/09/24 15:59:47", 2.270
"2013/09/24 15:59:49", 2.270
"2013/09/24 15:59:51", 2.270
"2013/09/24 15:59:53", 2.280
"2013/09/24 15:59:55", 2.280
"2013/09/24 15:59:57", 2.290
"2013/09/24 15:59:59", 2.280
"2013/09/24 16:00:01", 2.280
"2013/09/24 16:00:03", 2.280
"2013/09/24 16:00:05", 2.280
"2013/09/24 16:00:07", 2.280
"2013/09/24 16:00:09", 2.280
"2013/09/24 16:00:11", 2.270
"2013/09/24 16:00:13", 2.270
"2013/09/24 16:00:15", 2.280
"2013/09/24 16:00:17", 2.280
"2013/09/24 16:00:19", 2.280
"2013/09/24 16:00:21", 2.280
"2013/09/24 16:00:23", 2.280
"2013/09/24 16:00:25", 2.280
"2013/09/24 16:00:27", 2.300
"2013/09/24 16:00:29", 2.290
"2013/09/24 16:00:31", 2.290
"2013/09/24 16:00:33", 2.290
"2013/09/24 16:00:35", 2.280
"2013/09/24 16:00:37", 2.290
"2013/09/24 16:00:39", 2.280
"2013/09/24 16:00:41", 2.280
"2013/09/24 16:00:43", 2.290
"2013/09/24 16:00:45", 2.280
"2013/09/24 16:00:47", 2.270
"2013/09/24 16:00:49", 2.270
"2013/09/24 16:00:51", 2.260
"2013/09/24 16:00:53", 2.270
"2013/09/24 16:00:55", 2.270
"2013/09/24 16:00:57", 2.270
"2013/09/24 16:00:59", 2.270
"2013/09/24 16:01:01", 2.290
"2013/09/24 16:01:03", 2.280
"2013/09/24 16:01:05", 2.280
"2013/09/24 16:01:07", 2.270
"2013/09/24 16:01:09", 2.280
"2013/09/24 16:01:11", 2.270
"2013/09/24 16:01:13", 2.270
"2013/09/24 16:01:15", 2.270
"2013/09/24 16:01:17", 2.280
"2013/09/24 16:01:19", 2.270
"2013/09/24 16:01:21", 2.280
"2013/09/24 16:01:23", 2.270
"2013/09/24 16:01:25", 2.270
"2013/09/24 16:01:27", 2.280
"2013/09/24 16:01:29", 2.280
"2013/09/24 16:01:31", 2.270
"2013/09/24 16:01:33", 2.280
"2013/09/24 16:01:35", 2.270
"2013/09/24 16:01:37", 2.270
"2013/09/24 16:01:39", 2.280
"2013/09/24 16:01:41", 2.270
"2013/09/24 16:01:43", 2.270
"2013/09/24 16:01:45", 2.280
"2013/09/24 16:01:47", 2.280
"2013/09/24 16:01:49", 2.280
"2013/09/24 16:01:51", 2.270
"2013/09/24 16:01:53", 2.280
"2013/09/24 16:01:55", 2.280
"2013/09/24 16:01:57", 2.280
"2013/09/24 16:01:59", 2.300
"2013/09/24 16:02:01", 2.300
"2013/09/24 16:02:03", 2.280
"2013/09/24 16:02:05", 2.280
"2013/09/24 16:02:07", 2.270
"2013/09/24 16:02:09", 2.260
"2013/09/24 16:02:11", 2.270
"2013/09/24 16:02:13", 2.280
"2013/09/24 16:02:15", 2.270
"2013/09/24 16:02:17", 2.270
"2013/09/24 16:02:19", 2.260
"2013/09/24 16:02:21", 2.270
"2013/09/24 16:02:23", 2.260
"2013/09/24 16:02:25", 2.270
"2013/09/24 16:02:27", 2.260
"2013/09/24 16:02:28", 2.270
"2013/09/24 16:02:30", 2.270
"2013/09/24 16:02:32", 2.270
"2013/09/24 16:02:34", 2.260
"2013/09/24 16:02:36", 2.270
"2013/09/24 16:02:38", 2.270
"2013/09/24 16:02:40", 2.260
"2013/09/24 16:02:42", 2.260
"2013/09/24 16:02:44", 2.270
"2013/09/24 16:02:46", 2.270
"2013/09/24 16:02:48", 2.270
"2013/09/24 16:02:50", 2.270
"2013/09/24 16:02:52", 2.270
"2013/09/24 16:02:54", 2.270
"2013/09/24 16:02:56", 2.270
"2013/09/24 16:02:58", 2.280
"2013/09/24 16:03:00", 2.270
"2013/09/24 16:03:02", 2.260
"2013/09/24 16:05:39", 2.240
"2013/09/24 16:05:41", 2.230
"2013/09/24 16:05:43", 2.240
"2013/09/24 16:05:45", 2.240
"2013/09/24 16:05:47", 2.240
"2013/09/24 16:05:49", 2.240
"2013/09/24 16:05:51", 2.230
"2013/09/24 16:05:53", 2.230
"2013/09/24 16:05:55", 2.230
"2013/09/24 16:05:57", 2.240
"2013/09/24 16:05:59", 2.240
"2013/09/24 16:06:01", 2.250
"2013/09/24 16:06:03", 2.250
"2013/09/24 16:08:39", 2.240
"2013/09/24 16:08:41", 2.240
"2013/09/24 16:08:43", 2.230
"2013/09/24 16:08:45", 2.240
"2013/09/24 16:08:47", 2.230
"2013/09/24 16:08:49", 2.230
"2013/09/24 16:08:51", 2.240
"2013/09/24 16:08:53", 2.230
"2013/09/24 16:08:55", 2.230
"2013/09/24 16:08:57", 2.230
"2013/09/24 16:08:59", 2.230
"2013/09/24 16:09:01", 2.230
"2013/09/24 16:09:03", 2.230
"2013/09/24 16:11:37", 2.220
"2013/09/24 16:11:39", 2.220
"2013/09/24 16:11:41", 2.220
"2013/09/24 16:11:43", 2.220
"2013/09/24 16:11:45", 2.220
"2013/09/24 16:11:47", 2.210
"2013/09/24 16:11:49", 2.200
"2013/09/24 16:11:51", 2.210
"2013/09/24 16:11:53", 2.220
"2013/09/24 16:11:55", 2.220
"2013/09/24 16:11:57", 2.220
"2013/09/24 16:11:59", 2.210
"2013/09/24 16:12:01", 2.210
"2013/09/24 16:14:38", 2.220
"2013/09/24 16:14:40", 2.230
"2013/09/24 16:14:42", 2.230
"2013/09/24 16:14:44", 2.230
"2013/09/24 16:14:46", 2.230
"2013/09/24 16:14:48", 2.220
"2013/09/24 16:14:50", 2.210
"2013/09/24 16:14:52", 2.220
"2013/09/24 16:14:54", 2.220
"2013/09/24 16:14:56", 2.220
"2013/09/24 16:14:58", 2.220
"2013/09/24 16:15:00", 2.220
"2013/09/24 16:15:02", 2.210
"2013/09/24 16:17:39", 2.210
"2013/09/24 16:17:41", 2.210
"2013/09/24 16:17:43", 2.210
"2013/09/24 16:17:45", 2.210
"2013/09/24 16:17:47", 2.210
"2013/09/24 16:17:49", 2.200
"2013/09/24 16:17:51", 2.210
"2013/09/24 16:17:53", 2.210
"2013/09/24 16:17:55", 2.210
"2013/09/24 16:17:57", 2.210
"2013/09/24 16:17:59", 2.200
"2013/09/24 16:18:01", 2.200
"2013/09/24 16:18:03", 2.210
"2013/09/24 16:23:40", 2.210
"2013/09/24 16:23:42", 2.220
"2013/09/24 16:23:44", 2.220
"2013/09/24 16:23:46", 2.200
"2013/09/24 16:23:48", 2.200
"2013/09/24 16:23:50", 2.200
"2013/09/24 16:23:52", 2.210
"2013/09/24 16:23:54", 2.200
"2013/09/24 16:23:56", 2.210
"2013/09/24 16:23:58", 2.200
"2013/09/24 16:24:00", 2.200
"2013/09/24 16:24:02", 2.210
"2013/09/24 16:26:41", 2.210
"2013/09/24 16:26:43", 2.210
"2013/09/24 16:26:45", 2.210
"2013/09/24 16:26:47", 2.220
"2013/09/24 16:26:49", 2.210
"2013/09/24 16:26:51", 2.220
"2013/09/24 16:26:53", 2.210
"2013/09/24 16:26:55", 2.200
"2013/09/24 16:26:57", 2.200
"2013/09/24 16:26:59", 2.210
"2013/09/24 16:27:01", 2.220
"2013/09/24 16:27:03", 2.210
"2013/09/24 16:29:39", 2.210
"2013/09/24 16:29:41", 2.210
"2013/09/24 16:29:43", 2.210
"2013/09/24 16:29:45", 2.210
"2013/09/24 16:29:47", 2.200
"2013/09/24 16:29:49", 2.210
"2013/09/24 16:29:51", 2.220
"2013/09/24 16:29:53", 2.210
"2013/09/24 16:29:55", 2.220
"2013/09/24 16:29:57", 2.210
"2013/09/24 16:29:59", 2.210
"2013/09/24 16:30:01", 2.210
"2013/09/24 16:30:03", 2.210
"2013/09/24 16:32:37", 2.210
"2013/09/24 16:32:39", 2.220
"2013/09/24 16:32:41", 2.220
"2013/09/24 16:32:43", 2.210
"2013/09/24 16:32:45", 2.210
"2013/09/24 16:32:47", 2.210
"2013/09/24 16:32:49", 2.210
"2013/09/24 16:32:51", 2.200
"2013/09/24 16:32:53", 2.250
"2013/09/24 16:32:55", 2.220
"2013/09/24 16:32:57", 2.210
"2013/09/24 16:32:59", 2.210
"2013/09/24 16:33:01", 2.220
"2013/09/24 16:35:38", 2.200
"2013/09/24 16:35:40", 2.200
"2013/09/24 16:35:42", 2.200
"2013/09/24 16:35:44", 2.210
"2013/09/24 16:35:46", 2.210
"2013/09/24 16:35:48", 2.210
"2013/09/24 16:35:50", 2.200
"2013/09/24 16:35:52", 2.200
"2013/09/24 16:35:54", 2.210
"2013/09/24 16:35:56", 2.210
"2013/09/24 16:35:58", 2.210
"2013/09/24 16:36:00", 2.210
"2013/09/24 16:36:02", 2.210
"2013/09/24 16:38:39", 2.200
"2013/09/24 16:38:41", 2.200
"2013/09/24 16:38:43", 2.200
"2013/09/24 16:38:45", 2.200
"2013/09/24 16:38:47", 2.200
"2013/09/24 16:38:49", 2.190
"2013/09/24 16:38:51", 2.200
"2013/09/24 16:38:53", 2.190
"2013/09/24 16:38:55", 2.190
"2013/09/24 16:38:57", 2.190
"2013/09/24 16:38:59", 2.200
"2013/09/24 16:39:01", 2.180
"2013/09/24 16:39:03", 2.190
"2013/09/24 16:39:05", 2.190
"2013/09/24 16:39:07", 2.190
"2013/09/24 16:39:09", 2.190
"2013/09/24 16:39:11", 2.190
"2013/09/24 16:39:13", 2.190
"2013/09/24 16:39:15", 2.190
"2013/09/24 16:39:17", 2.190
"2013/09/24 16:39:19", 2.190
"2013/09/24 16:39:21", 2.190
"2013/09/24 16:39:23", 2.200
"2013/09/24 16:39:25", 2.200
"2013/09/24 16:39:27", 2.190
"2013/09/24 16:39:29", 2.210
"2013/09/24 16:39:31", 2.200
"2013/09/24 16:39:33", 2.190
"2013/09/24 16:39:35", 2.190
"2013/09/24 16:39:37", 2.190
"2013/09/24 16:39:39", 2.180
"2013/09/24 16:39:41", 2.190
"2013/09/24 16:39:43", 2.190
"2013/09/24 16:39:45", 2.190
"2013/09/24 16:39:47", 2.190
"2013/09/24 16:39:49", 2.190
"2013/09/24 16:39:51", 2.190
"2013/09/24 16:39:53", 2.190
"2013/09/24 16:39:55", 2.190
"2013/09/24 16:39:57", 2.190
"2013/09/24 16:39:59", 2.200
"2013/09/24 16:40:01", 2.200
"2013/09/24 16:40:03", 2.190
"2013/09/24 16:41:39", 2.190
"2013/09/24 16:41:41", 2.200
"2013/09/24 16:41:43", 2.200
"2013/09/24 16:41:45", 2.200
"2013/09/24 16:41:47", 2.200
"2013/09/24 16:41:49", 2.190
"2013/09/24 16:41:51", 2.190
"2013/09/24 16:41:53", 2.190
"2013/09/24 16:41:55", 2.210
"2013/09/24 16:41:57", 2.210
"2013/09/24 16:41:59", 2.200
"2013/09/24 16:42:01", 2.200
"2013/09/24 16:44:38", 2.200
"2013/09/24 16:44:40", 2.200
"2013/09/24 16:44:42", 2.210
"2013/09/24 16:44:44", 2.200
"2013/09/24 16:44:46", 2.200
"2013/09/24 16:44:48", 2.200
"2013/09/24 16:44:50", 2.200
"2013/09/24 16:44:52", 2.200
"2013/09/24 16:44:54", 2.200
"2013/09/24 16:44:56", 2.200
"2013/09/24 16:44:58", 2.210
"2013/09/24 16:45:00", 2.210
"2013/09/24 16:45:02", 2.200
"2013/09/24 16:47:39", 2.200
"2013/09/24 16:47:41", 2.200
"2013/09/24 16:47:43", 2.200
"2013/09/24 16:47:45", 2.200
"2013/09/24 16:47:47", 2.200
"2013/09/24 16:47:49", 2.200
"2013/09/24 16:47:51", 2.200
"2013/09/24 16:47:53", 2.200
"2013/09/24 16:47:55", 2.200
"2013/09/24 16:47:57", 2.200
"2013/09/24 16:47:59", 2.200
"2013/09/24 16:48:01", 2.210
"2013/09/24 16:48:03", 2.210
"2013/09/24 16:50:39", 2.200
"2013/09/24 16:50:41", 2.190
"2013/09/24 16:50:43", 2.200
"2013/09/24 16:50:45", 2.200
"2013/09/24 16:50:47", 2.200
"2013/09/24 16:50:49", 2.200
"2013/09/24 16:50:51", 2.200
"2013/09/24 16:50:53", 2.210
"2013/09/24 16:50:55", 2.200
"2013/09/24 16:50:57", 2.210
"2013/09/24 16:50:59", 2.200
"2013/09/24 16:51:01", 2.200
"2013/09/24 16:51:03", 2.200
"2013/09/24 16:53:37", 2.200
"2013/09/24 16:53:39", 2.210
"2013/09/24 16:53:41", 2.200
"2013/09/24 16:53:43", 2.200
"2013/09/24 16:53:45", 2.200
"2013/09/24 16:53:47", 2.200
"2013/09/24 16:53:49", 2.210
"2013/09/24 16:53:51", 2.220
"2013/09/24 16:53:53", 2.220
"2013/09/24 16:53:55", 2.210
"2013/09/24 16:53:57", 2.210
"2013/09/24 16:53:59", 2.200
"2013/09/24 16:54:01", 2.190
"2013/09/24 16:56:38", 2.220
"2013/09/24 16:56:40", 2.210
"2013/09/24 16:56:42", 2.210
"2013/09/24 16:56:44", 2.210
"2013/09/24 16:56:46", 2.210
"2013/09/24 16:56:48", 2.210
"2013/09/24 16:56:51", 2.210
"2013/09/24 16:56:53", 2.210
"2013/09/24 16:56:54", 2.210
"2013/09/24 16:56:57", 2.210
"2013/09/24 16:56:59", 2.210
"2013/09/24 16:57:01", 2.210
"2013/09/24 16:57:03", 2.210
"2013/09/24 16:59:39", 2.210
"2013/09/24 16:59:41", 2.210
"2013/09/24 16:59:43", 2.210
"2013/09/24 16:59:45", 2.210
"2013/09/24 16:59:47", 2.210
"2013/09/24 16:59:49", 2.210
"2013/09/24 16:59:51", 2.210
"2013/09/24 16:59:53", 2.210
"2013/09/24 16:59:55", 2.210
"2013/09/24 16:59:57", 2.210
"2013/09/24 16:59:59", 2.220
"2013/09/24 17:00:01", 2.210
"2013/09/24 17:00:03", 2.220
"2013/09/24 17:02:39", 2.220
"2013/09/24 17:02:41", 2.210
"2013/09/24 17:02:43", 2.210
"2013/09/24 17:02:45", 2.210
"2013/09/24 17:02:47", 2.210
"2013/09/24 17:02:49", 2.220
"2013/09/24 17:02:51", 2.210
"2013/09/24 17:02:53", 2.220
"2013/09/24 17:02:55", 2.220
"2013/09/24 17:02:57", 2.210
"2013/09/24 17:02:59", 2.210
"2013/09/24 17:03:01", 2.260
"2013/09/24 17:05:38", 2.210
"2013/09/24 17:05:40", 2.210
"2013/09/24 17:05:42", 2.210
"2013/09/24 17:05:44", 2.220
"2013/09/24 17:05:46", 2.220
"2013/09/24 17:05:48", 2.210
"2013/09/24 17:05:50", 2.210
"2013/09/24 17:05:52", 2.210
"2013/09/24 17:05:54", 2.210
"2013/09/24 17:05:56", 2.210
"2013/09/24 17:05:58", 2.210
"2013/09/24 17:06:00", 2.220
"2013/09/24 17:06:02", 2.210
"2013/09/24 17:08:39", 2.210
"2013/09/24 17:08:41", 2.210
"2013/09/24 17:08:43", 2.210
