time[YYYY-MM-DD hh:mm:ss PST], water_salinity, water_electrical_conductivity, water_temperature
"2013/09/13 12:50:59", 6.908, 1.077, 19.481
"2013/09/13 12:56:40", 7.010, 1.089, 19.352
"2013/09/13 12:56:45", 6.965, 1.083, 19.391
"2013/09/13 12:56:50", 6.866, 1.070, 19.425
"2013/09/13 12:56:55", 6.909, 1.077, 19.447
"2013/09/13 12:57:00", 6.979, 1.087, 19.450
"2013/09/13 12:59:40", 6.882, 1.071, 19.399
"2013/09/13 12:59:44", 6.920, 1.078, 19.432
"2013/09/13 12:59:49", 7.016, 1.092, 19.439
"2013/09/13 12:59:55", 6.953, 1.083, 19.454
"2013/09/13 12:59:59", 6.921, 1.079, 19.473
"2013/09/13 13:02:44", 7.050, 1.096, 19.403
"2013/09/13 13:02:49", 6.913, 1.077, 19.433
"2013/09/13 13:02:54", 6.784, 1.059, 19.474
"2013/09/13 13:02:59", 6.991, 1.089, 19.482
"2013/09/13 13:03:04", 6.962, 1.085, 19.482
"2013/09/13 13:05:40", 6.908, 1.075, 19.409
"2013/09/13 13:05:45", 6.927, 1.079, 19.441
"2013/09/13 13:05:50", 6.786, 1.059, 19.470
"2013/09/13 13:05:55", 6.761, 1.057, 19.504
"2013/09/13 13:06:00", 6.847, 1.069, 19.515
"2013/09/13 13:08:40", 7.257, 1.124, 19.349
"2013/09/13 13:08:45", 7.207, 1.118, 19.384
"2013/09/13 13:08:50", 7.244, 1.124, 19.407
"2013/09/13 13:08:55", 7.214, 1.120, 19.420
"2013/09/13 13:09:00", 7.126, 1.108, 19.444
"2013/09/13 13:11:39", 7.245, 1.123, 19.375
"2013/09/13 13:11:44", 7.044, 1.095, 19.409
"2013/09/13 13:11:49", 7.001, 1.090, 19.454
"2013/09/13 13:11:54", 7.041, 1.096, 19.468
"2013/09/13 13:11:59", 6.894, 1.076, 19.495
"2013/09/13 13:14:39", 7.009, 1.090, 19.403
"2013/09/13 13:14:44", 7.112, 1.105, 19.423
"2013/09/13 13:14:49", 7.099, 1.104, 19.435
"2013/09/13 13:14:54", 6.975, 1.086, 19.460
"2013/09/13 13:14:59", 6.944, 1.082, 19.486
"2013/09/13 13:15:04", 6.959, 1.085, 19.496
"2013/09/13 13:23:39", 6.793, 1.060, 19.434
"2013/09/13 13:23:44", 6.722, 1.050, 19.473
"2013/09/13 13:23:49", 6.701, 1.048, 19.504
"2013/09/13 13:23:54", 6.693, 1.047, 19.526
"2013/09/13 13:23:59", 6.685, 1.046, 19.543
"2013/09/13 13:24:04", 6.643, 1.040, 19.556
"2013/09/13 13:26:40", 6.803, 1.061, 19.441
"2013/09/13 13:26:45", 6.756, 1.055, 19.478
"2013/09/13 13:26:50", 6.741, 1.054, 19.508
"2013/09/13 13:26:55", 6.735, 1.053, 19.526
"2013/09/13 13:27:00", 6.685, 1.046, 19.548
"2013/09/13 13:29:40", 6.907, 1.076, 19.426
"2013/09/13 13:29:45", 6.883, 1.073, 19.460
"2013/09/13 13:29:50", 6.887, 1.074, 19.482
"2013/09/13 13:29:55", 6.870, 1.072, 19.498
"2013/09/13 13:30:00", 6.832, 1.067, 19.515
"2013/09/13 13:32:39", 6.937, 1.080, 19.428
"2013/09/13 13:32:44", 6.843, 1.067, 19.461
"2013/09/13 13:32:49", 6.845, 1.068, 19.488
"2013/09/13 13:32:54", 6.819, 1.065, 19.509
"2013/09/13 13:32:59", 6.814, 1.065, 19.526
"2013/09/13 13:35:39", 6.720, 1.049, 19.454
"2013/09/13 13:35:44", 6.670, 1.043, 19.487
"2013/09/13 13:35:49", 6.640, 1.039, 19.515
"2013/09/13 13:35:54", 6.624, 1.037, 19.538
"2013/09/13 13:35:59", 6.667, 1.044, 19.553
"2013/09/13 13:36:04", 6.727, 1.053, 19.556
"2013/09/13 13:38:40", 6.597, 1.032, 19.500
"2013/09/13 13:38:45", 6.566, 1.029, 19.531
"2013/09/13 13:38:50", 6.609, 1.035, 19.550
"2013/09/13 13:38:55", 6.590, 1.033, 19.564
"2013/09/13 13:39:00", 6.535, 1.025, 19.584
"2013/09/13 13:39:05", 6.495, 1.020, 19.602
"2013/09/13 13:39:10", 6.479, 1.018, 19.617
"2013/09/13 13:39:15", 6.519, 1.024, 19.624
"2013/09/13 13:39:20", 6.521, 1.024, 19.628
"2013/09/13 13:39:25", 6.451, 1.014, 19.640
"2013/09/13 13:39:30", 6.465, 1.017, 19.651
"2013/09/13 13:39:35", 6.517, 1.024, 19.654
"2013/09/13 13:39:40", 6.594, 1.036, 19.654
"2013/09/13 13:39:45", 6.543, 1.028, 19.653
"2013/09/13 13:39:50", 6.511, 1.024, 19.659
"2013/09/13 13:39:55", 6.437, 1.013, 19.668
"2013/09/13 13:40:00", 6.401, 1.008, 19.679
"2013/09/13 13:41:39", 6.696, 1.048, 19.528
"2013/09/13 13:41:44", 6.785, 1.061, 19.550
"2013/09/13 13:41:49", 6.737, 1.054, 19.564
"2013/09/13 13:41:54", 6.649, 1.042, 19.583
"2013/09/13 13:41:59", 6.645, 1.042, 19.601
"2013/09/13 13:44:39", 7.054, 1.095, 19.345
"2013/09/13 13:44:44", 7.138, 1.108, 19.380
"2013/09/13 13:44:49", 7.200, 1.117, 19.395
"2013/09/13 13:44:54", 7.165, 1.113, 19.413
"2013/09/13 13:44:59", 7.128, 1.108, 19.433
"2013/09/13 13:45:04", 7.023, 1.093, 19.449
"2013/09/13 13:47:40", 7.459, 1.150, 19.214
"2013/09/13 13:47:45", 7.462, 1.151, 19.258
"2013/09/13 13:47:50", 7.454, 1.151, 19.291
"2013/09/13 13:47:55", 7.394, 1.143, 19.320
"2013/09/13 13:48:00", 7.424, 1.148, 19.344
"2013/09/13 13:50:40", 7.710, 1.183, 19.126
"2013/09/13 13:50:45", 7.581, 1.166, 19.177
"2013/09/13 13:50:50", 7.483, 1.154, 19.228
"2013/09/13 13:50:55", 7.465, 1.152, 19.263
"2013/09/13 13:51:00", 7.404, 1.144, 19.295
"2013/09/13 13:53:39", 7.680, 1.179, 19.105
"2013/09/13 13:53:44", 7.629, 1.173, 19.157
"2013/09/13 13:53:49", 7.583, 1.167, 19.198
"2013/09/13 13:53:54", 7.552, 1.164, 19.231
"2013/09/13 13:53:59", 7.502, 1.157, 19.260
"2013/09/13 13:56:39", 7.650, 1.174, 19.110
"2013/09/13 13:56:44", 7.566, 1.164, 19.170
"2013/09/13 13:56:49", 7.524, 1.159, 19.215
"2013/09/13 13:56:54", 7.514, 1.159, 19.247
"2013/09/13 13:56:59", 7.484, 1.155, 19.272
"2013/09/13 13:57:04", 7.469, 1.153, 19.289
"2013/09/13 13:59:40", 7.716, 1.184, 19.130
"2013/09/13 13:59:45", 7.709, 1.185, 19.174
"2013/09/13 13:59:50", 7.660, 1.178, 19.209
"2013/09/13 13:59:55", 7.589, 1.169, 19.244
"2013/09/13 14:00:00", 7.540, 1.163, 19.277
"2013/09/13 14:02:39", 7.828, 1.199, 19.081
"2013/09/13 14:02:44", 7.746, 1.189, 19.141
"2013/09/13 14:02:49", 7.723, 1.187, 19.186
"2013/09/13 14:02:54", 7.684, 1.182, 19.217
"2013/09/13 14:02:59", 7.620, 1.174, 19.248
"2013/09/13 14:05:39", 7.824, 1.199, 19.105
"2013/09/13 14:05:44", 7.750, 1.190, 19.154
"2013/09/13 14:05:49", 7.654, 1.177, 19.199
"2013/09/13 14:05:54", 7.601, 1.171, 19.235
"2013/09/13 14:05:59", 7.584, 1.169, 19.267
"2013/09/13 14:08:40", 7.787, 1.194, 19.129
"2013/09/13 14:08:45", 7.736, 1.188, 19.176
"2013/09/13 14:08:50", 7.721, 1.187, 19.209
"2013/09/13 14:08:55", 7.694, 1.184, 19.239
"2013/09/13 14:09:00", 7.663, 1.180, 19.261
"2013/09/13 14:11:40", 7.824, 1.199, 19.121
"2013/09/13 14:11:45", 7.767, 1.193, 19.176
"2013/09/13 14:11:50", 7.744, 1.190, 19.214
"2013/09/13 14:11:55", 7.729, 1.189, 19.243
"2013/09/13 14:12:00", 7.719, 1.188, 19.264
"2013/09/13 14:14:39", 7.575, 1.165, 19.175
"2013/09/13 14:14:44", 7.521, 1.159, 19.226
"2013/09/13 14:14:49", 7.472, 1.153, 19.266
"2013/09/13 14:14:54", 7.451, 1.151, 19.298
"2013/09/13 14:14:59", 7.468, 1.154, 19.322
"2013/09/13 14:17:39", 7.582, 1.166, 19.154
"2013/09/13 14:17:44", 7.527, 1.159, 19.209
"2013/09/13 14:17:49", 7.509, 1.158, 19.248
"2013/09/13 14:17:54", 7.512, 1.159, 19.278
"2013/09/13 14:17:59", 7.529, 1.162, 19.300
"2013/09/13 14:18:04", 7.518, 1.161, 19.312
"2013/09/13 14:23:39", 7.268, 1.123, 19.221
"2013/09/13 14:23:44", 7.254, 1.122, 19.268
"2013/09/13 14:23:49", 7.182, 1.112, 19.302
"2013/09/13 14:23:54", 7.151, 1.109, 19.335
"2013/09/13 14:23:59", 7.159, 1.111, 19.360
"2013/09/13 14:26:39", 7.036, 1.091, 19.291
"2013/09/13 14:26:44", 7.035, 1.092, 19.335
"2013/09/13 14:26:49", 7.006, 1.089, 19.367
"2013/09/13 14:26:54", 7.010, 1.090, 19.393
"2013/09/13 14:26:59", 6.994, 1.088, 19.413
"2013/09/13 14:28:39", 7.198, 1.114, 19.272
"2013/09/13 14:28:44", 7.093, 1.100, 19.326
"2013/09/13 14:28:50", 7.020, 1.091, 19.367
"2013/09/13 14:28:55", 7.039, 1.094, 19.394
"2013/09/13 14:29:00", 7.028, 1.093, 19.414
"2013/09/13 14:29:05", 6.990, 1.088, 19.433
"2013/09/13 14:29:10", 7.008, 1.091, 19.447
"2013/09/13 14:29:15", 7.025, 1.094, 19.454
"2013/09/13 14:29:20", 7.012, 1.092, 19.464
"2013/09/13 14:29:25", 7.041, 1.096, 19.468
"2013/09/13 14:29:30", 7.006, 1.091, 19.477
"2013/09/13 14:29:35", 6.999, 1.091, 19.486
"2013/09/13 14:29:40", 6.966, 1.086, 19.493
"2013/09/13 14:29:45", 6.925, 1.080, 19.502
"2013/09/13 14:29:50", 6.929, 1.081, 19.508
"2013/09/13 14:29:55", 6.935, 1.082, 19.512
"2013/09/13 14:30:00", 6.947, 1.084, 19.514
"2013/09/13 14:32:40", 7.097, 1.099, 19.269
"2013/09/13 14:32:45", 7.029, 1.091, 19.317
"2013/09/13 14:32:50", 6.966, 1.083, 19.355
"2013/09/13 14:32:55", 6.942, 1.080, 19.385
"2013/09/13 14:33:00", 6.936, 1.080, 19.409
"2013/09/13 14:35:39", 6.989, 1.084, 19.274
"2013/09/13 14:35:44", 6.943, 1.079, 19.323
"2013/09/13 14:35:49", 6.914, 1.075, 19.358
"2013/09/13 14:35:54", 6.837, 1.065, 19.393
"2013/09/13 14:35:59", 6.778, 1.057, 19.423
"2013/09/13 14:36:04", 6.732, 1.051, 19.444
"2013/09/13 14:38:39", 7.183, 1.111, 19.257
"2013/09/13 14:38:44", 7.116, 1.103, 19.300
"2013/09/13 14:38:49", 7.027, 1.091, 19.339
"2013/09/13 14:38:54", 6.954, 1.081, 19.375
"2013/09/13 14:38:59", 6.940, 1.080, 19.408
"2013/09/13 14:39:04", 6.980, 1.086, 19.425
"2013/09/13 14:39:10", 7.024, 1.093, 19.432
"2013/09/13 14:39:15", 7.041, 1.095, 19.439
"2013/09/13 14:39:20", 7.050, 1.097, 19.446
"2013/09/13 14:39:25", 7.037, 1.095, 19.453
"2013/09/13 14:39:30", 6.991, 1.089, 19.462
"2013/09/13 14:39:35", 6.963, 1.085, 19.474
"2013/09/13 14:39:40", 6.950, 1.083, 19.484
"2013/09/13 14:39:45", 6.940, 1.082, 19.495
"2013/09/13 14:39:50", 6.938, 1.082, 19.502
"2013/09/13 14:39:55", 6.937, 1.082, 19.506
"2013/09/13 14:40:00", 6.878, 1.074, 19.514
"2013/09/13 14:41:40", 6.971, 1.083, 19.352
"2013/09/13 14:41:45", 6.826, 1.063, 19.398
"2013/09/13 14:41:50", 6.746, 1.053, 19.438
"2013/09/13 14:41:55", 6.745, 1.053, 19.468
"2013/09/13 14:42:00", 6.777, 1.058, 19.486
"2013/09/13 14:44:39", 6.873, 1.069, 19.367
"2013/09/13 14:44:44", 6.837, 1.065, 19.402
"2013/09/13 14:44:49", 6.811, 1.062, 19.432
"2013/09/13 14:44:54", 6.803, 1.061, 19.456
"2013/09/13 14:44:59", 6.795, 1.061, 19.476
"2013/09/13 14:47:39", 6.640, 1.037, 19.413
"2013/09/13 14:47:44", 6.588, 1.030, 19.450
"2013/09/13 14:47:49", 6.530, 1.022, 19.483
"2013/09/13 14:47:54", 6.549, 1.026, 19.505
"2013/09/13 14:47:59", 6.628, 1.037, 19.510
"2013/09/13 14:50:40", 6.882, 1.071, 19.371
"2013/09/13 14:50:45", 6.902, 1.074, 19.396
"2013/09/13 14:50:50", 6.893, 1.073, 19.417
"2013/09/13 14:50:55", 6.891, 1.074, 19.436
"2013/09/13 14:51:00", 6.840, 1.067, 19.455
"2013/09/13 14:53:40", 7.681, 1.181, 19.199
"2013/09/13 14:53:45", 7.655, 1.178, 19.223
"2013/09/13 14:53:50", 7.613, 1.173, 19.253
"2013/09/13 14:53:55", 7.519, 1.160, 19.281
"2013/09/13 14:54:00", 7.578, 1.169, 19.304
"2013/09/13 14:56:39", 8.493, 1.292, 19.035
"2013/09/13 14:56:44", 8.474, 1.289, 19.052
"2013/09/13 14:56:49", 8.306, 1.267, 19.084
"2013/09/13 14:56:54", 8.352, 1.274, 19.111
"2013/09/13 14:56:59", 8.370, 1.276, 19.107
"2013/09/13 14:59:39", 8.353, 1.271, 19.014
"2013/09/13 14:59:44", 8.503, 1.293, 19.043
"2013/09/13 14:59:49", 8.827, 1.338, 19.024
"2013/09/13 14:59:54", 8.682, 1.318, 19.033
"2013/09/13 14:59:59", 8.612, 1.309, 19.053
"2013/09/13 15:00:04", 8.493, 1.293, 19.074
"2013/09/13 15:02:45", 9.271, 1.392, 18.753
"2013/09/13 15:02:50", 9.372, 1.409, 18.844
"2013/09/13 15:02:55", 9.512, 1.428, 18.836
"2013/09/13 15:03:00", 9.336, 1.404, 18.864
"2013/09/13 15:05:39", 10.561, 1.562, 18.542
"2013/09/13 15:05:44", 10.518, 1.557, 18.563
"2013/09/13 15:05:49", 10.611, 1.570, 18.584
"2013/09/13 15:05:54", 10.650, 1.576, 18.582
"2013/09/13 15:05:59", 10.368, 1.538, 18.613
"2013/09/13 15:08:39", 10.384, 1.539, 18.572
"2013/09/13 15:08:44", 10.432, 1.546, 18.592
"2013/09/13 15:08:49", 10.515, 1.558, 18.594
"2013/09/13 15:08:54", 10.445, 1.549, 18.605
"2013/09/13 15:08:59", 10.639, 1.575, 18.604
"2013/09/13 15:11:40", 10.487, 1.552, 18.529
"2013/09/13 15:11:45", 10.334, 1.532, 18.562
"2013/09/13 15:11:50", 10.359, 1.537, 18.601
"2013/09/13 15:11:55", 10.136, 1.507, 18.621
"2013/09/13 15:12:00", 10.200, 1.517, 18.650
"2013/09/13 15:14:40", 10.349, 1.535, 18.593
"2013/09/13 15:14:45", 10.301, 1.529, 18.613
"2013/09/13 15:14:50", 10.430, 1.547, 18.627
"2013/09/13 15:14:55", 10.627, 1.573, 18.602
"2013/09/13 15:15:00", 10.481, 1.554, 18.609
"2013/09/13 15:17:39", 10.215, 1.519, 18.664
"2013/09/13 15:17:44", 10.252, 1.524, 18.649
"2013/09/13 15:17:49", 10.145, 1.510, 18.670
"2013/09/13 15:17:54", 10.097, 1.504, 18.685
"2013/09/13 15:17:59", 10.158, 1.512, 18.696
"2013/09/13 15:23:45", 10.231, 1.521, 18.659
"2013/09/13 15:23:50", 10.101, 1.504, 18.675
"2013/09/13 15:23:55", 10.271, 1.527, 18.678
"2013/09/13 15:26:40", 10.207, 1.517, 18.640
"2013/09/13 15:26:45", 10.359, 1.538, 18.640
"2013/09/13 15:26:50", 10.432, 1.548, 18.639
"2013/09/13 15:26:55", 10.285, 1.528, 18.653
"2013/09/13 15:27:00", 10.288, 1.529, 18.672
"2013/09/13 15:29:39", 9.906, 1.478, 18.691
"2013/09/13 15:29:44", 10.193, 1.517, 18.692
"2013/09/13 15:29:54", 9.995, 1.491, 18.715
"2013/09/13 15:29:59", 9.852, 1.472, 18.749
"2013/09/13 15:35:40", 11.562, 1.690, 18.335
"2013/09/13 15:35:45", 11.618, 1.698, 18.329
"2013/09/13 15:35:55", 11.814, 1.724, 18.322
"2013/09/13 15:36:00", 12.020, 1.751, 18.308
"2013/09/13 15:38:39", 12.294, 1.778, 18.062
"2013/09/13 15:38:44", 12.469, 1.803, 18.114
"2013/09/13 15:38:49", 12.711, 1.834, 18.091
"2013/09/13 15:38:54", 12.663, 1.828, 18.098
"2013/09/13 15:38:59", 12.753, 1.841, 18.107
"2013/09/13 15:39:04", 12.859, 1.854, 18.103
"2013/09/13 15:39:14", 12.504, 1.808, 18.122
"2013/09/13 15:39:19", 12.120, 1.759, 18.177
"2013/09/13 15:39:24", 12.071, 1.754, 18.217
"2013/09/13 15:39:34", 12.430, 1.802, 18.209
"2013/09/13 15:39:39", 12.426, 1.801, 18.203
"2013/09/13 15:39:44", 11.950, 1.738, 18.223
"2013/09/13 15:39:54", 11.969, 1.743, 18.276
"2013/09/13 15:39:59", 11.870, 1.730, 18.296
"2013/09/13 15:41:39", 12.751, 1.837, 18.017
"2013/09/13 15:41:44", 12.563, 1.814, 18.065
"2013/09/13 15:41:54", 12.475, 1.803, 18.092
"2013/09/13 15:41:59", 12.515, 1.809, 18.116
"2013/09/13 15:42:04", 12.407, 1.795, 18.128
"2013/09/13 15:44:40", 12.690, 1.827, 17.991
"2013/09/13 15:44:45", 12.871, 1.852, 18.014
"2013/09/13 15:44:55", 12.832, 1.847, 18.003
"2013/09/13 15:45:00", 12.926, 1.860, 18.029
"2013/09/13 15:47:40", 13.046, 1.871, 17.900
"2013/09/13 15:47:45", 12.816, 1.842, 17.948
"2013/09/13 15:47:55", 13.088, 1.880, 17.989
"2013/09/13 15:48:00", 12.881, 1.853, 17.990
"2013/09/13 15:50:39", 12.896, 1.851, 17.914
"2013/09/13 15:50:44", 12.910, 1.855, 17.947
"2013/09/13 15:50:54", 12.813, 1.844, 18.000
"2013/09/13 15:50:59", 12.756, 1.837, 18.014
"2013/09/13 16:08:33", 10.727, 1.586, 18.573
"2013/09/13 16:08:38", 10.812, 1.597, 18.569
"2013/09/13 16:08:43", 10.593, 1.568, 18.584
"2013/09/13 16:08:48", 10.652, 1.577, 18.601
"2013/09/13 16:08:53", 10.890, 1.608, 18.566
"2013/09/13 16:08:58", 10.471, 1.552, 18.594
"2013/09/13 16:09:03", 10.506, 1.557, 18.617
"2013/09/13 16:11:33", 10.605, 1.563, 18.390
"2013/09/13 16:11:38", 10.500, 1.550, 18.429
"2013/09/13 16:11:43", 10.544, 1.557, 18.467
"2013/09/13 16:11:48", 10.165, 1.507, 18.510
"2013/09/13 16:11:53", 10.533, 1.558, 18.540
"2013/09/13 16:11:58", 10.868, 1.602, 18.490
"2013/09/13 16:12:03", 11.038, 1.624, 18.466
"2013/09/13 16:14:37", 12.031, 1.745, 18.111
"2013/09/13 16:14:42", 12.068, 1.750, 18.111
"2013/09/13 16:14:47", 11.922, 1.731, 18.138
"2013/09/13 16:14:52", 11.961, 1.737, 18.155
"2013/09/13 16:14:57", 11.661, 1.699, 18.211
"2013/09/13 16:15:02", 11.963, 1.739, 18.204
"2013/09/13 16:17:33", 15.257, 2.135, 17.394
"2013/09/13 16:17:38", 15.309, 2.143, 17.411
"2013/09/13 16:17:43", 15.279, 2.139, 17.413
"2013/09/13 16:17:48", 15.031, 2.109, 17.451
"2013/09/13 16:17:53", 15.254, 2.138, 17.451
"2013/09/13 16:17:58", 14.866, 2.088, 17.466
"2013/09/13 16:18:03", 14.743, 2.075, 17.511
"2013/09/13 16:32:27", 13.764, 1.995, 18.578
"2013/09/13 16:32:32", 13.506, 1.949, 18.324
"2013/09/13 16:32:37", 13.443, 1.938, 18.256
"2013/09/13 16:32:42", 13.785, 1.979, 18.161
"2013/09/13 16:32:47", 13.871, 1.987, 18.094
"2013/09/13 16:32:52", 14.250, 2.034, 18.014
"2013/09/13 16:32:57", 14.127, 2.016, 17.970
"2013/09/13 16:33:02", 14.190, 2.023, 17.946
"2013/09/13 16:35:38", 14.408, 2.029, 17.462
"2013/09/13 16:35:43", 14.036, 1.985, 17.541
"2013/09/13 16:35:48", 13.946, 1.976, 17.602
"2013/09/13 16:35:52", 13.787, 1.957, 17.650
"2013/09/13 16:35:57", 13.837, 1.965, 17.678
"2013/09/13 16:36:02", 13.837, 1.966, 17.698
"2013/09/13 16:38:37", 13.712, 1.943, 17.549
"2013/09/13 16:38:42", 13.890, 1.968, 17.587
"2013/09/13 16:38:47", 14.188, 2.006, 17.584
"2013/09/13 16:38:52", 14.294, 2.019, 17.574
"2013/09/13 16:38:57", 14.263, 2.015, 17.573
"2013/09/13 16:39:02", 13.688, 1.944, 17.637
"2013/09/13 16:39:07", 13.799, 1.960, 17.691
"2013/09/13 16:39:12", 13.821, 1.963, 17.692
"2013/09/13 16:39:17", 13.703, 1.949, 17.723
"2013/09/13 16:39:22", 13.725, 1.953, 17.736
"2013/09/13 16:39:27", 14.125, 2.004, 17.720
"2013/09/13 16:39:32", 14.405, 2.038, 17.675
"2013/09/13 16:39:37", 14.357, 2.031, 17.651
"2013/09/13 16:39:42", 14.437, 2.041, 17.648
"2013/09/13 16:39:47", 14.499, 2.049, 17.637
"2013/09/13 16:39:52", 14.619, 2.064, 17.627
"2013/09/13 16:39:57", 14.972, 2.107, 17.581
"2013/09/13 16:40:02", 14.777, 2.081, 17.561
"2013/09/13 16:41:37", 14.783, 2.073, 17.369
"2013/09/13 16:41:42", 14.810, 2.078, 17.398
"2013/09/13 16:41:47", 14.851, 2.085, 17.427
"2013/09/13 16:41:52", 14.890, 2.090, 17.437
"2013/09/13 16:41:57", 14.801, 2.079, 17.455
"2013/09/13 16:42:02", 14.840, 2.085, 17.470
"2013/09/13 16:50:46", 19.630, 2.621, 16.280
"2013/09/13 16:50:51", 19.867, 2.650, 16.289
"2013/09/13 16:50:56", 19.822, 2.645, 16.282
"2013/09/13 16:51:01", 19.440, 2.600, 16.323
"2013/09/13 16:53:41", 17.005, 2.323, 16.731
"2013/09/13 16:53:46", 16.678, 2.286, 16.808
"2013/09/13 16:53:50", 16.790, 2.303, 16.860
"2013/09/13 16:53:55", 16.805, 2.306, 16.877
"2013/09/13 16:54:00", 16.769, 2.302, 16.894
"2013/09/13 16:56:41", 14.584, 2.042, 17.252
"2013/09/13 16:56:46", 14.264, 2.005, 17.330
"2013/09/13 16:56:51", 14.002, 1.975, 17.416
"2013/09/13 16:56:56", 13.885, 1.963, 17.495
"2013/09/13 16:57:01", 14.243, 2.010, 17.506
"2013/09/13 16:59:41", 11.188, 1.624, 17.893
"2013/09/13 16:59:46", 10.819, 1.580, 18.041
"2013/09/13 16:59:51", 10.593, 1.553, 18.136
"2013/09/13 16:59:56", 10.306, 1.517, 18.234
"2013/09/13 17:00:01", 10.144, 1.498, 18.311
"2013/09/13 17:02:36", 10.278, 1.507, 18.037
"2013/09/13 17:02:41", 10.354, 1.521, 18.172
"2013/09/13 17:02:46", 10.438, 1.535, 18.231
"2013/09/13 17:02:51", 10.674, 1.568, 18.256
"2013/09/13 17:02:56", 10.824, 1.588, 18.268
"2013/09/13 17:03:01", 11.092, 1.625, 18.268
"2013/09/13 17:05:40", 12.369, 1.776, 17.759
"2013/09/13 17:05:46", 12.137, 1.748, 17.845
"2013/09/13 17:05:50", 11.941, 1.725, 17.923
"2013/09/13 17:05:56", 11.889, 1.721, 17.989
"2013/09/13 17:06:00", 11.952, 1.730, 18.015
"2013/09/13 17:08:41", 12.669, 1.813, 17.712
"2013/09/13 17:08:46", 12.497, 1.794, 17.796
"2013/09/13 17:08:51", 12.394, 1.783, 17.858
"2013/09/13 17:08:56", 12.352, 1.779, 17.903
"2013/09/13 17:09:01", 12.270, 1.770, 17.944
"2013/09/13 17:11:41", 14.415, 2.027, 17.405
"2013/09/13 17:11:46", 14.520, 2.042, 17.423
"2013/09/13 17:11:51", 14.180, 2.000, 17.464
"2013/09/13 17:11:56", 13.755, 1.948, 17.546
"2013/09/13 17:12:01", 13.631, 1.935, 17.619
"2013/09/13 17:14:41", 14.935, 2.089, 17.284
"2013/09/13 17:14:46", 15.024, 2.101, 17.298
"2013/09/13 17:14:50", 14.589, 2.048, 17.356
"2013/09/13 17:14:55", 14.920, 2.092, 17.387
"2013/09/13 17:15:00", 14.815, 2.078, 17.393
"2013/09/13 17:17:41", 16.822, 2.306, 16.847
"2013/09/13 17:17:46", 17.158, 2.350, 16.881
"2013/09/13 17:17:51", 17.431, 2.382, 16.848
"2013/09/13 17:17:56", 17.959, 2.445, 16.795
"2013/09/13 17:18:01", 17.668, 2.408, 16.780
"2013/09/13 17:23:41", 17.376, 2.369, 16.728
"2013/09/13 17:23:46", 17.212, 2.351, 16.770
"2013/09/13 17:23:51", 17.210, 2.353, 16.809
"2013/09/13 17:23:56", 17.206, 2.353, 16.829
"2013/09/13 17:24:01", 17.193, 2.353, 16.847
"2013/09/13 17:26:40", 17.306, 2.361, 16.733
"2013/09/13 17:26:45", 17.232, 2.354, 16.783
"2013/09/13 17:26:50", 17.525, 2.391, 16.785
"2013/09/13 17:26:55", 17.473, 2.384, 16.788
"2013/09/13 17:27:00", 17.594, 2.400, 16.794
"2013/09/13 17:29:41", 17.395, 2.370, 16.710
"2013/09/13 17:29:46", 17.395, 2.372, 16.740
"2013/09/13 17:29:51", 17.280, 2.360, 16.774
"2013/09/13 17:29:56", 17.226, 2.355, 16.808
"2013/09/13 17:30:01", 17.129, 2.344, 16.840
"2013/09/13 17:32:41", 15.256, 2.122, 17.122
"2013/09/13 17:32:46", 15.081, 2.102, 17.172
"2013/09/13 17:32:51", 14.888, 2.081, 17.241
"2013/09/13 17:32:56", 14.938, 2.089, 17.277
"2013/09/13 17:33:01", 14.856, 2.080, 17.309
"2013/09/13 17:35:41", 13.514, 1.913, 17.459
"2013/09/13 17:35:46", 13.398, 1.902, 17.545
"2013/09/13 17:35:51", 13.430, 1.908, 17.594
"2013/09/13 17:35:56", 13.451, 1.912, 17.628
"2013/09/13 17:36:01", 13.429, 1.911, 17.658
"2013/09/13 17:38:41", 13.419, 1.903, 17.519
"2013/09/13 17:38:46", 13.259, 1.886, 17.600
"2013/09/13 17:38:51", 13.256, 1.888, 17.660
"2013/09/13 17:38:56", 13.392, 1.907, 17.689
"2013/09/13 17:39:01", 13.547, 1.928, 17.694
"2013/09/13 17:39:06", 13.649, 1.941, 17.694
"2013/09/13 17:39:11", 13.666, 1.943, 17.701
"2013/09/13 17:39:16", 13.697, 1.948, 17.710
"2013/09/13 17:39:21", 13.802, 1.962, 17.712
"2013/09/13 17:39:26", 13.845, 1.967, 17.709
"2013/09/13 17:39:31", 13.743, 1.954, 17.719
"2013/09/13 17:39:36", 13.515, 1.926, 17.752
"2013/09/13 17:39:41", 13.256, 1.894, 17.796
"2013/09/13 17:39:46", 13.037, 1.867, 17.846
"2013/09/13 17:39:51", 12.961, 1.859, 17.888
"2013/09/13 17:39:56", 13.019, 1.867, 17.904
"2013/09/13 17:40:01", 13.099, 1.878, 17.905
"2013/09/13 17:41:41", 13.235, 1.884, 17.618
"2013/09/13 17:41:46", 13.162, 1.877, 17.685
"2013/09/13 17:41:51", 13.187, 1.882, 17.728
"2013/09/13 17:41:56", 13.184, 1.883, 17.757
"2013/09/13 17:42:01", 13.136, 1.878, 17.784
"2013/09/13 17:44:41", 13.008, 1.853, 17.601
"2013/09/13 17:44:46", 12.956, 1.850, 17.679
"2013/09/13 17:44:51", 12.819, 1.835, 17.748
