time[YYYY-MM-DD hh:mm:ss PST], nitrate
"2013/10/06 23:39:15", 20.760
"2013/10/07 00:38:56", 16.940
"2013/10/07 00:38:58", 17.240
"2013/10/07 00:38:59", 16.670
"2013/10/07 00:39:00", 16.330
"2013/10/07 00:39:01", 16.390
"2013/10/07 00:39:03", 16.150
"2013/10/07 00:39:04", 15.540
"2013/10/07 00:39:05", 17.410
"2013/10/07 00:39:06", 16.250
"2013/10/07 00:39:07", 16.810
"2013/10/07 00:39:10", 15.250
"2013/10/07 00:39:11", 17.170
"2013/10/07 00:39:12", 16.490
"2013/10/07 00:39:13", 17.030
"2013/10/07 00:39:15", 17.140
"2013/10/07 01:38:56", 11.360
"2013/10/07 01:38:58", 10.990
"2013/10/07 01:38:59", 11.410
"2013/10/07 01:39:00", 12.460
"2013/10/07 01:39:01", 11.520
"2013/10/07 01:39:03", 10.920
"2013/10/07 01:39:04", 12.450
"2013/10/07 01:39:05", 11.380
"2013/10/07 01:39:06", 12.220
"2013/10/07 01:39:07", 11.920
"2013/10/07 01:39:10", 12.000
"2013/10/07 01:39:11", 12.020
"2013/10/07 01:39:12", 11.940
"2013/10/07 01:39:13", 12.440
"2013/10/07 01:39:15", 11.270
"2013/10/07 02:38:56", 9.480
"2013/10/07 02:38:58", 10.660
"2013/10/07 02:38:59", 10.290
"2013/10/07 02:39:00", 10.000
"2013/10/07 02:39:01", 10.220
"2013/10/07 02:39:02", 9.130
"2013/10/07 02:39:04", 10.310
"2013/10/07 02:39:05", 10.110
"2013/10/07 02:39:06", 9.880
"2013/10/07 02:39:07", 9.450
"2013/10/07 02:39:10", 10.770
"2013/10/07 02:39:11", 10.450
"2013/10/07 02:39:12", 10.230
"2013/10/07 02:39:13", 11.780
"2013/10/07 02:39:15", 10.320
"2013/10/07 02:39:16", 10.190
"2013/10/07 04:38:56", 18.110
"2013/10/07 04:38:58", 19.120
"2013/10/07 04:38:59", 17.710
"2013/10/07 04:39:00", 18.890
"2013/10/07 04:39:01", 18.160
"2013/10/07 04:39:02", 17.300
"2013/10/07 04:39:04", 19.030
"2013/10/07 04:39:05", 18.050
"2013/10/07 04:39:06", 18.320
"2013/10/07 04:39:07", 19.680
"2013/10/07 04:39:10", 18.620
"2013/10/07 04:39:11", 19.710
"2013/10/07 04:39:12", 19.130
"2013/10/07 04:39:13", 18.590
"2013/10/07 04:39:15", 18.930
"2013/10/07 05:38:56", 23.280
"2013/10/07 05:38:58", 23.010
"2013/10/07 05:38:59", 23.360
"2013/10/07 05:39:00", 21.780
"2013/10/07 05:39:01", 21.700
"2013/10/07 05:39:03", 22.150
"2013/10/07 05:39:04", 22.880
"2013/10/07 05:39:05", 22.580
"2013/10/07 05:39:06", 23.670
"2013/10/07 05:39:07", 23.130
"2013/10/07 05:39:10", 23.060
"2013/10/07 05:39:11", 24.020
"2013/10/07 05:39:12", 23.650
"2013/10/07 05:39:13", 23.130
"2013/10/07 05:39:15", 23.830
"2013/10/07 06:38:56", 24.010
"2013/10/07 06:38:57", 23.240
"2013/10/07 06:38:59", 22.540
"2013/10/07 06:39:00", 23.380
"2013/10/07 06:39:01", 24.080
"2013/10/07 06:39:02", 22.440
"2013/10/07 06:39:03", 22.830
"2013/10/07 06:39:05", 24.520
"2013/10/07 06:39:06", 23.140
"2013/10/07 06:39:07", 23.620
"2013/10/07 06:39:09", 24.190
"2013/10/07 06:39:11", 23.070
"2013/10/07 06:39:12", 25.130
"2013/10/07 06:39:13", 24.370
"2013/10/07 06:39:14", 22.750
"2013/10/07 06:39:15", 24.020
"2013/10/07 07:38:57", 25.630
"2013/10/07 07:38:58", 25.260
"2013/10/07 07:38:59", 23.900
"2013/10/07 07:39:00", 25.520
"2013/10/07 07:39:01", 25.610
"2013/10/07 07:39:03", 24.900
"2013/10/07 07:39:04", 25.060
"2013/10/07 07:39:05", 24.880
"2013/10/07 07:39:06", 25.530
"2013/10/07 07:39:07", 24.840
"2013/10/07 07:39:10", 24.540
"2013/10/07 07:39:11", 25.090
"2013/10/07 07:39:12", 23.730
"2013/10/07 07:39:13", 26.410
"2013/10/07 07:39:15", 23.050
"2013/10/07 08:38:56", 24.870
"2013/10/07 08:38:58", 24.560
"2013/10/07 08:38:59", 25.000
"2013/10/07 08:39:00", 25.800
"2013/10/07 08:39:01", 24.660
"2013/10/07 08:39:02", 24.200
"2013/10/07 08:39:04", 25.500
"2013/10/07 08:39:05", 25.460
"2013/10/07 08:39:06", 24.330
"2013/10/07 08:39:07", 24.430
"2013/10/07 08:39:10", 26.310
"2013/10/07 08:39:11", 25.820
"2013/10/07 08:39:12", 26.840
"2013/10/07 08:39:13", 24.850
"2013/10/07 08:39:15", 25.150
"2013/10/07 09:38:57", 25.330
"2013/10/07 09:38:58", 24.810
"2013/10/07 09:38:59", 25.840
"2013/10/07 09:39:00", 24.350
"2013/10/07 09:39:01", 26.020
"2013/10/07 09:39:03", 26.120
"2013/10/07 09:39:04", 24.730
"2013/10/07 09:39:05", 25.960
"2013/10/07 09:39:06", 24.340
"2013/10/07 09:39:08", 25.130
"2013/10/07 09:39:10", 27.010
"2013/10/07 09:39:11", 25.760
"2013/10/07 09:39:12", 24.780
"2013/10/07 09:39:14", 27.070
"2013/10/07 09:39:15", 25.800
"2013/10/07 10:38:57", 21.670
"2013/10/07 10:38:58", 21.430
"2013/10/07 10:38:59", 22.240
"2013/10/07 10:39:00", 22.660
"2013/10/07 10:39:01", 21.610
"2013/10/07 10:39:03", 22.720
"2013/10/07 10:39:04", 22.580
"2013/10/07 10:39:05", 21.230
"2013/10/07 10:39:06", 21.360
"2013/10/07 10:39:07", 21.650
"2013/10/07 10:39:10", 22.030
"2013/10/07 10:39:11", 22.570
"2013/10/07 10:39:12", 23.330
"2013/10/07 10:39:13", 22.050
"2013/10/07 10:39:15", 21.610
"2013/10/07 11:38:56", 21.070
"2013/10/07 11:38:57", 21.270
"2013/10/07 11:38:59", 19.950
"2013/10/07 11:39:00", 19.940
"2013/10/07 11:39:01", 20.230
"2013/10/07 11:39:02", 20.630
"2013/10/07 11:39:03", 21.060
"2013/10/07 11:39:05", 20.250
"2013/10/07 11:39:06", 20.020
"2013/10/07 11:39:07", 20.650
"2013/10/07 11:39:09", 21.330
"2013/10/07 11:39:11", 19.140
"2013/10/07 11:39:12", 20.470
"2013/10/07 11:39:13", 20.380
"2013/10/07 11:39:14", 20.740
"2013/10/07 11:39:15", 19.170
"2013/10/07 12:38:57", 16.350
"2013/10/07 12:38:58", 14.130
"2013/10/07 12:38:59", 15.660
"2013/10/07 12:39:01", 15.810
"2013/10/07 12:39:02", 15.010
"2013/10/07 12:39:03", 15.420
"2013/10/07 12:39:04", 15.060
"2013/10/07 12:39:06", 15.720
"2013/10/07 12:39:07", 14.050
"2013/10/07 12:39:08", 15.370
"2013/10/07 12:39:10", 15.920
"2013/10/07 12:39:12", 15.570
"2013/10/07 12:39:13", 16.450
"2013/10/07 12:39:14", 16.110
"2013/10/07 12:39:15", 15.980
"2013/10/07 12:39:16", 15.480
"2013/10/07 13:38:56", 11.730
"2013/10/07 13:38:57", 11.180
"2013/10/07 13:38:58", 10.830
"2013/10/07 13:39:00", 11.660
"2013/10/07 13:39:01", 12.060
"2013/10/07 13:39:02", 12.210
"2013/10/07 13:39:03", 10.160
"2013/10/07 13:39:05", 12.380
"2013/10/07 13:39:06", 12.000
"2013/10/07 13:39:07", 12.020
"2013/10/07 13:39:09", 12.170
"2013/10/07 13:39:11", 12.290
"2013/10/07 13:39:12", 11.890
"2013/10/07 13:39:13", 11.810
"2013/10/07 13:39:14", 12.490
"2013/10/07 13:39:15", 12.240
"2013/10/07 14:38:56", 10.410
"2013/10/07 14:38:58", 9.460
"2013/10/07 14:38:59", 11.020
"2013/10/07 14:39:00", 10.340
"2013/10/07 14:39:01", 11.710
"2013/10/07 14:39:03", 11.790
"2013/10/07 14:39:04", 11.550
"2013/10/07 14:39:05", 11.770
"2013/10/07 14:39:06", 10.310
"2013/10/07 14:39:07", 10.050
"2013/10/07 14:39:10", 10.690
"2013/10/07 14:39:11", 11.120
"2013/10/07 14:39:12", 11.880
"2013/10/07 14:39:13", 11.060
"2013/10/07 14:39:15", 11.840
"2013/10/07 15:38:56", 14.300
"2013/10/07 15:38:57", 15.100
"2013/10/07 15:38:59", 13.800
"2013/10/07 15:39:00", 16.030
"2013/10/07 15:39:01", 14.680
"2013/10/07 15:39:02", 15.340
"2013/10/07 15:39:03", 16.370
"2013/10/07 15:39:05", 15.190
"2013/10/07 15:39:06", 15.330
"2013/10/07 15:39:07", 15.090
"2013/10/07 15:39:09", 15.130
"2013/10/07 15:39:11", 15.840
"2013/10/07 15:39:12", 16.790
"2013/10/07 15:39:13", 16.020
"2013/10/07 15:39:14", 15.740
"2013/10/07 15:39:15", 14.370
"2013/10/07 16:00:56", 17.090
"2013/10/07 16:00:58", 17.520
"2013/10/07 16:00:59", 17.850
"2013/10/07 16:01:00", 18.300
"2013/10/07 16:01:01", 18.460
"2013/10/07 16:01:03", 17.020
"2013/10/07 16:01:04", 15.830
"2013/10/07 16:01:05", 18.690
"2013/10/07 16:01:06", 17.730
"2013/10/07 16:01:07", 17.510
"2013/10/07 16:01:10", 17.930
"2013/10/07 16:01:11", 19.640
"2013/10/07 16:01:12", 17.610
"2013/10/07 16:01:13", 17.920
"2013/10/07 16:01:15", 18.300
"2013/10/07 16:38:56", 18.720
"2013/10/07 16:38:58", 18.910
"2013/10/07 16:38:59", 19.620
"2013/10/07 16:39:00", 19.160
"2013/10/07 16:39:01", 18.930
"2013/10/07 16:39:02", 18.550
"2013/10/07 16:39:04", 18.830
"2013/10/07 16:39:05", 19.150
"2013/10/07 16:39:06", 17.810
"2013/10/07 16:39:07", 19.480
"2013/10/07 16:39:10", 19.570
"2013/10/07 16:39:11", 18.920
"2013/10/07 16:39:12", 19.050
"2013/10/07 16:39:13", 17.860
"2013/10/07 16:39:15", 19.530
"2013/10/07 16:39:16", 18.560
"2013/10/07 17:38:56", 24.040
"2013/10/07 17:38:57", 23.460
"2013/10/07 17:38:59", 24.910
"2013/10/07 17:39:00", 24.330
"2013/10/07 17:39:01", 23.030
"2013/10/07 17:39:02", 24.810
"2013/10/07 17:39:03", 23.860
"2013/10/07 17:39:05", 24.170
"2013/10/07 17:39:06", 22.660
"2013/10/07 17:39:07", 24.540
"2013/10/07 17:39:09", 25.770
"2013/10/07 17:39:11", 23.210
"2013/10/07 17:39:12", 23.710
"2013/10/07 17:39:13", 23.640
"2013/10/07 17:39:14", 24.610
"2013/10/07 17:39:15", 24.650
"2013/10/07 18:38:57", 26.110
"2013/10/07 18:38:59", 26.350
"2013/10/07 18:39:00", 25.530
"2013/10/07 18:39:01", 25.560
"2013/10/07 18:39:02", 26.920
"2013/10/07 18:39:04", 26.610
"2013/10/07 18:39:05", 27.700
"2013/10/07 18:39:06", 26.800
"2013/10/07 18:39:07", 25.550
"2013/10/07 18:39:08", 26.110
"2013/10/07 18:39:11", 26.170
"2013/10/07 18:39:12", 26.490
"2013/10/07 18:39:13", 25.550
"2013/10/07 18:39:14", 26.360
"2013/10/07 18:39:16", 26.270
"2013/10/07 19:38:56", 26.420
"2013/10/07 19:38:57", 25.960
"2013/10/07 19:38:58", 25.870
"2013/10/07 19:38:59", 24.900
"2013/10/07 19:39:01", 26.430
"2013/10/07 19:39:02", 26.410
"2013/10/07 19:39:03", 26.690
"2013/10/07 19:39:04", 26.110
"2013/10/07 19:39:06", 25.450
"2013/10/07 19:39:07", 25.940
"2013/10/07 19:39:09", 26.980
"2013/10/07 19:39:10", 27.860
"2013/10/07 19:39:12", 26.590
"2013/10/07 19:39:13", 27.380
"2013/10/07 19:39:14", 25.520
"2013/10/07 19:39:15", 26.110
"2013/10/07 20:38:56", 26.170
"2013/10/07 20:38:58", 27.870
"2013/10/07 20:38:59", 25.990
"2013/10/07 20:39:00", 27.680
"2013/10/07 20:39:01", 28.140
"2013/10/07 20:39:03", 26.920
"2013/10/07 20:39:04", 27.040
"2013/10/07 20:39:05", 27.740
"2013/10/07 20:39:06", 27.520
"2013/10/07 20:39:07", 27.980
"2013/10/07 20:39:10", 28.200
"2013/10/07 20:39:11", 27.130
"2013/10/07 20:39:12", 27.630
"2013/10/07 20:39:13", 28.770
"2013/10/07 20:39:15", 27.640
"2013/10/07 21:38:56", 27.570
"2013/10/07 21:38:58", 27.250
"2013/10/07 21:38:59", 28.940
"2013/10/07 21:39:00", 28.200
"2013/10/07 21:39:01", 28.520
"2013/10/07 21:39:03", 29.260
"2013/10/07 21:39:04", 28.580
"2013/10/07 21:39:05", 27.160
"2013/10/07 21:39:06", 26.630
"2013/10/07 21:39:07", 28.520
"2013/10/07 21:39:10", 28.250
"2013/10/07 21:39:11", 28.330
"2013/10/07 21:39:12", 29.210
"2013/10/07 21:39:13", 27.830
"2013/10/07 21:39:15", 27.410
"2013/10/07 22:38:57", 29.250
"2013/10/07 22:38:58", 29.090
"2013/10/07 22:38:59", 28.640
"2013/10/07 22:39:00", 29.540
"2013/10/07 22:39:02", 27.040
"2013/10/07 22:39:03", 25.700
"2013/10/07 22:39:04", 29.060
"2013/10/07 22:39:05", 28.120
"2013/10/07 22:39:06", 28.410
"2013/10/07 22:39:08", 27.500
"2013/10/07 22:39:10", 29.590
"2013/10/07 22:39:11", 28.550
"2013/10/07 22:39:12", 28.930
"2013/10/07 22:39:14", 29.190
"2013/10/07 22:39:15", 27.840
"2013/10/07 23:38:56", 25.870
"2013/10/07 23:38:58", 24.110
"2013/10/07 23:38:59", 26.600
"2013/10/07 23:39:00", 26.500
"2013/10/07 23:39:01", 26.180
"2013/10/07 23:39:03", 24.150
"2013/10/07 23:39:04", 25.810
"2013/10/07 23:39:05", 25.960
"2013/10/07 23:39:06", 25.920
"2013/10/07 23:39:07", 26.640
"2013/10/07 23:39:10", 26.200
"2013/10/07 23:39:11", 26.580
"2013/10/07 23:39:12", 27.060
"2013/10/07 23:39:13", 26.380
"2013/10/07 23:39:15", 26.040
"2013/10/08 00:38:56", 21.710
"2013/10/08 00:38:57", 21.770
"2013/10/08 00:38:58", 22.130
"2013/10/08 00:39:00", 22.670
"2013/10/08 00:39:01", 22.010
"2013/10/08 00:39:02", 21.210
"2013/10/08 00:39:03", 21.270
"2013/10/08 00:39:05", 22.490
"2013/10/08 00:39:06", 22.370
"2013/10/08 00:39:07", 23.730
"2013/10/08 00:39:09", 22.680
"2013/10/08 00:39:11", 23.500
"2013/10/08 00:39:12", 22.400
"2013/10/08 00:39:13", 23.040
"2013/10/08 00:39:14", 23.720
"2013/10/08 00:39:15", 23.880
"2013/10/08 01:38:56", 17.240
"2013/10/08 01:38:57", 17.410
"2013/10/08 01:38:59", 20.290
"2013/10/08 01:39:00", 18.910
"2013/10/08 01:39:01", 18.320
"2013/10/08 01:39:02", 17.960
"2013/10/08 01:39:03", 15.920
"2013/10/08 01:39:06", 19.160
"2013/10/08 01:39:07", 17.470
"2013/10/08 01:39:08", 17.560
"2013/10/08 01:39:10", 18.620
"2013/10/08 01:39:11", 18.930
"2013/10/08 01:39:13", 18.400
"2013/10/08 01:39:14", 19.710
"2013/10/08 01:39:15", 18.710
"2013/10/08 01:39:16", 18.770
"2013/10/08 02:38:56", 14.780
"2013/10/08 02:38:57", 12.630
"2013/10/08 02:38:59", 14.410
"2013/10/08 02:39:00", 13.110
"2013/10/08 02:39:01", 13.490
"2013/10/08 02:39:02", 13.180
"2013/10/08 02:39:03", 14.470
"2013/10/08 02:39:05", 13.570
"2013/10/08 02:39:06", 13.590
"2013/10/08 02:39:07", 14.060
"2013/10/08 02:39:09", 14.220
"2013/10/08 02:39:11", 12.970
"2013/10/08 02:39:12", 14.570
"2013/10/08 02:39:13", 14.460
"2013/10/08 02:39:14", 14.510
"2013/10/08 02:39:15", 13.790
"2013/10/08 03:38:57", 11.940
"2013/10/08 03:38:58", 12.060
"2013/10/08 03:38:59", 13.440
"2013/10/08 03:39:00", 11.710
"2013/10/08 03:39:01", 12.240
"2013/10/08 03:39:03", 12.170
"2013/10/08 03:39:04", 12.780
"2013/10/08 03:39:05", 11.730
"2013/10/08 03:39:06", 12.770
"2013/10/08 03:39:07", 12.800
"2013/10/08 03:39:10", 12.820
"2013/10/08 03:39:11", 14.070
"2013/10/08 03:39:12", 13.520
"2013/10/08 03:39:13", 14.020
"2013/10/08 03:39:15", 13.420
"2013/10/08 04:38:56", 21.270
"2013/10/08 04:38:57", 22.600
"2013/10/08 04:38:59", 21.900
"2013/10/08 04:39:00", 24.120
"2013/10/08 04:39:01", 22.640
"2013/10/08 04:39:02", 21.730
"2013/10/08 04:39:03", 21.650
"2013/10/08 04:39:05", 21.670
"2013/10/08 04:39:06", 20.760
"2013/10/08 04:39:07", 21.060
"2013/10/08 04:39:09", 21.560
"2013/10/08 04:39:11", 22.560
"2013/10/08 04:39:12", 22.770
"2013/10/08 04:39:13", 21.640
"2013/10/08 04:39:14", 21.910
"2013/10/08 04:39:15", 21.490
"2013/10/08 05:38:57", 23.970
"2013/10/08 05:38:57", 24.560
"2013/10/08 05:38:59", 24.110
"2013/10/08 05:39:00", 22.050
"2013/10/08 05:39:01", 22.710
"2013/10/08 05:39:02", 23.750
"2013/10/08 05:39:03", 23.560
"2013/10/08 05:39:05", 24.240
"2013/10/08 05:39:06", 24.880
"2013/10/08 05:39:07", 23.600
"2013/10/08 05:39:09", 23.100
"2013/10/08 05:39:11", 25.050
"2013/10/08 05:39:12", 24.160
"2013/10/08 05:39:13", 23.970
"2013/10/08 05:39:14", 24.400
"2013/10/08 05:39:15", 25.660
"2013/10/08 06:38:56", 26.230
"2013/10/08 06:38:57", 26.990
"2013/10/08 06:38:59", 27.080
"2013/10/08 06:39:00", 27.470
"2013/10/08 06:39:01", 26.590
"2013/10/08 06:39:02", 26.520
"2013/10/08 06:39:03", 25.830
"2013/10/08 06:39:05", 26.170
"2013/10/08 06:39:06", 26.630
"2013/10/08 06:39:07", 25.970
"2013/10/08 06:39:09", 26.880
"2013/10/08 06:39:11", 27.580
"2013/10/08 06:39:12", 27.650
"2013/10/08 06:39:13", 27.600
"2013/10/08 06:39:14", 27.290
"2013/10/08 06:39:15", 27.410
"2013/10/08 07:38:56", 26.590
"2013/10/08 07:38:57", 27.450
"2013/10/08 07:38:59", 27.350
"2013/10/08 07:39:00", 26.820
"2013/10/08 07:39:01", 27.120
"2013/10/08 07:39:02", 25.740
"2013/10/08 07:39:03", 26.700
"2013/10/08 07:39:05", 27.610
"2013/10/08 07:39:06", 25.490
"2013/10/08 07:39:07", 27.300
"2013/10/08 07:39:09", 27.720
"2013/10/08 07:39:11", 27.880
"2013/10/08 07:39:12", 26.760
"2013/10/08 07:39:13", 27.550
"2013/10/08 07:39:14", 25.780
"2013/10/08 07:39:15", 26.740
"2013/10/08 08:38:58", 28.390
"2013/10/08 08:39:00", 27.330
"2013/10/08 08:39:01", 28.240
"2013/10/08 08:39:02", 27.400
"2013/10/08 08:39:03", 26.000
"2013/10/08 08:39:04", 27.630
"2013/10/08 08:39:05", 27.530
"2013/10/08 08:39:07", 26.140
"2013/10/08 08:39:08", 27.560
"2013/10/08 08:39:09", 28.850
"2013/10/08 08:39:11", 28.550
"2013/10/08 08:39:13", 28.250
"2013/10/08 08:39:14", 27.200
"2013/10/08 08:39:15", 26.850
"2013/10/08 08:39:16", 26.940
"2013/10/08 09:38:57", 29.190
"2013/10/08 09:38:58", 28.180
"2013/10/08 09:38:59", 29.120
"2013/10/08 09:39:00", 28.840
"2013/10/08 09:39:02", 28.390
"2013/10/08 09:39:03", 27.500
"2013/10/08 09:39:04", 28.060
"2013/10/08 09:39:05", 29.220
"2013/10/08 09:39:06", 28.400
"2013/10/08 09:39:08", 27.850
"2013/10/08 09:39:10", 29.140
"2013/10/08 09:39:11", 27.690
"2013/10/08 09:39:12", 28.950
"2013/10/08 09:39:13", 29.240
"2013/10/08 09:39:15", 26.830
"2013/10/08 10:38:58", 23.590
"2013/10/08 10:38:59", 25.700
"2013/10/08 10:39:00", 25.690
"2013/10/08 10:39:01", 25.320
"2013/10/08 10:39:02", 24.050
"2013/10/08 10:39:04", 24.830
"2013/10/08 10:39:05", 25.160
"2013/10/08 10:39:06", 25.130
"2013/10/08 10:39:07", 25.310
"2013/10/08 10:39:09", 25.580
"2013/10/08 10:39:11", 26.470
"2013/10/08 10:39:12", 25.380
"2013/10/08 10:39:13", 25.530
"2013/10/08 10:39:14", 25.480
"2013/10/08 10:39:16", 24.900
"2013/10/08 11:38:57", 22.760
"2013/10/08 11:38:58", 23.700
"2013/10/08 11:38:59", 21.070
"2013/10/08 11:39:00", 22.420
"2013/10/08 11:39:01", 22.080
"2013/10/08 11:39:03", 22.290
"2013/10/08 11:39:04", 21.710
"2013/10/08 11:39:05", 20.900
"2013/10/08 11:39:06", 20.990
"2013/10/08 11:39:08", 21.510
"2013/10/08 11:39:10", 24.090
"2013/10/08 11:39:11", 22.560
"2013/10/08 11:39:12", 22.170
"2013/10/08 11:39:13", 22.500
"2013/10/08 11:39:15", 22.070
"2013/10/08 12:38:57", 19.730
"2013/10/08 12:38:58", 20.060
"2013/10/08 12:38:59", 19.320
"2013/10/08 12:39:00", 20.660
"2013/10/08 12:39:01", 19.670
"2013/10/08 12:39:03", 20.780
"2013/10/08 12:39:04", 21.990
"2013/10/08 12:39:05", 19.880
"2013/10/08 12:39:06", 22.000
"2013/10/08 12:39:08", 19.620
"2013/10/08 12:39:10", 20.700
"2013/10/08 12:39:11", 21.290
"2013/10/08 12:39:12", 20.800
"2013/10/08 12:39:13", 21.230
"2013/10/08 12:39:15", 21.130
"2013/10/08 13:38:57", 14.680
"2013/10/08 13:38:59", 13.790
"2013/10/08 13:39:00", 16.220
"2013/10/08 13:39:01", 15.930
"2013/10/08 13:39:02", 15.940
"2013/10/08 13:39:03", 14.790
"2013/10/08 13:39:05", 14.620
"2013/10/08 13:39:06", 15.350
"2013/10/08 13:39:07", 15.290
"2013/10/08 13:39:08", 16.380
"2013/10/08 13:39:10", 15.370
"2013/10/08 13:39:12", 15.230
"2013/10/08 13:39:13", 15.840
"2013/10/08 13:39:14", 15.390
"2013/10/08 13:39:15", 15.040
"2013/10/08 13:39:16", 14.580
"2013/10/08 15:38:57", 12.940
"2013/10/08 15:38:58", 12.400
"2013/10/08 15:38:59", 11.740
"2013/10/08 15:39:00", 12.590
"2013/10/08 15:39:02", 13.400
"2013/10/08 15:39:03", 13.710
"2013/10/08 15:39:04", 12.430
"2013/10/08 15:39:05", 13.620
"2013/10/08 15:39:06", 12.030
"2013/10/08 15:39:08", 12.660
"2013/10/08 15:39:10", 13.250
"2013/10/08 15:39:11", 13.450
"2013/10/08 15:39:12", 13.580
"2013/10/08 15:39:14", 13.710
"2013/10/08 15:39:15", 14.520
"2013/10/08 16:38:56", 23.550
"2013/10/08 16:38:57", 24.420
"2013/10/08 16:38:59", 23.860
"2013/10/08 16:39:00", 24.340
"2013/10/08 16:39:01", 22.020
"2013/10/08 16:39:02", 23.990
"2013/10/08 16:39:03", 23.990
"2013/10/08 16:39:05", 25.710
"2013/10/08 16:39:06", 24.970
"2013/10/08 16:39:07", 24.450
"2013/10/08 16:39:09", 23.160
"2013/10/08 16:39:11", 22.890
"2013/10/08 16:39:12", 23.790
"2013/10/08 16:39:13", 23.890
"2013/10/08 16:39:14", 24.570
"2013/10/08 16:39:15", 23.480
"2013/10/08 17:38:56", 24.910
"2013/10/08 17:38:57", 24.220
"2013/10/08 17:38:59", 25.010
"2013/10/08 17:39:00", 24.290
"2013/10/08 17:39:01", 25.350
"2013/10/08 17:39:02", 26.070
"2013/10/08 17:39:03", 23.910
"2013/10/08 17:39:05", 24.540
"2013/10/08 17:39:06", 25.380
"2013/10/08 17:39:07", 24.210
"2013/10/08 17:39:09", 25.280
"2013/10/08 17:39:11", 25.270
"2013/10/08 17:39:12", 23.890
"2013/10/08 17:39:13", 25.230
"2013/10/08 17:39:14", 24.670
"2013/10/08 17:39:15", 24.970
"2013/10/08 18:38:57", 26.440
"2013/10/08 18:38:57", 26.410
"2013/10/08 18:38:59", 27.470
"2013/10/08 18:39:00", 27.080
"2013/10/08 18:39:01", 26.580
"2013/10/08 18:39:02", 26.040
"2013/10/08 18:39:03", 25.980
"2013/10/08 18:39:05", 25.370
"2013/10/08 18:39:06", 27.350
"2013/10/08 18:39:07", 27.790
"2013/10/08 18:39:10", 25.810
"2013/10/08 18:39:11", 27.780
"2013/10/08 18:39:12", 26.590
"2013/10/08 18:39:13", 26.840
"2013/10/08 18:39:14", 26.620
"2013/10/08 18:39:16", 27.000
"2013/10/08 19:38:56", 27.410
"2013/10/08 19:38:57", 24.140
"2013/10/08 19:38:59", 25.760
"2013/10/08 19:39:00", 25.190
"2013/10/08 19:39:01", 26.180
"2013/10/08 19:39:02", 25.860
"2013/10/08 19:39:03", 26.500
"2013/10/08 19:39:05", 26.720
"2013/10/08 19:39:06", 26.330
"2013/10/08 19:39:07", 26.380
"2013/10/08 19:39:09", 27.510
"2013/10/08 19:39:11", 26.100
"2013/10/08 19:39:12", 27.270
"2013/10/08 19:39:13", 27.550
"2013/10/08 19:39:14", 26.240
"2013/10/08 19:39:16", 26.550
"2013/10/08 20:38:56", 27.450
"2013/10/08 20:38:57", 25.790
"2013/10/08 20:38:59", 26.960
"2013/10/08 20:39:00", 27.780
"2013/10/08 20:39:01", 28.400
"2013/10/08 20:39:02", 27.130
"2013/10/08 20:39:03", 27.030
"2013/10/08 20:39:05", 26.220
"2013/10/08 20:39:06", 26.960
"2013/10/08 20:39:07", 26.130
"2013/10/08 20:39:09", 26.480
"2013/10/08 20:39:11", 28.040
"2013/10/08 20:39:12", 29.120
"2013/10/08 20:39:13", 27.840
"2013/10/08 20:39:14", 28.110
"2013/10/08 20:39:15", 27.920
"2013/10/08 21:38:57", 27.480
"2013/10/08 21:38:58", 27.010
"2013/10/08 21:38:59", 27.010
"2013/10/08 21:39:00", 26.560
"2013/10/08 21:39:01", 27.050
"2013/10/08 21:39:03", 27.410
"2013/10/08 21:39:04", 26.940
"2013/10/08 21:39:05", 26.930
"2013/10/08 21:39:06", 27.390
"2013/10/08 21:39:08", 25.600
"2013/10/08 21:39:10", 28.380
"2013/10/08 21:39:11", 28.380
"2013/10/08 21:39:12", 28.770
"2013/10/08 21:39:13", 28.410
"2013/10/08 21:39:15", 29.750
"2013/10/08 22:38:57", 27.350
"2013/10/08 22:38:58", 27.250
"2013/10/08 22:38:59", 27.340
"2013/10/08 22:39:00", 27.170
"2013/10/08 22:39:01", 27.850
"2013/10/08 22:39:03", 27.260
"2013/10/08 22:39:04", 27.820
"2013/10/08 22:39:05", 28.960
"2013/10/08 22:39:06", 28.850
"2013/10/08 22:39:08", 28.220
"2013/10/08 22:39:10", 28.590
"2013/10/08 22:39:11", 29.810
"2013/10/08 22:39:12", 27.110
"2013/10/08 22:39:13", 27.710
"2013/10/08 22:39:15", 28.330
"2013/10/08 23:38:57", 28.240
"2013/10/08 23:38:57", 28.050
"2013/10/08 23:38:59", 28.440
"2013/10/08 23:39:00", 26.970
"2013/10/08 23:39:01", 27.430
"2013/10/08 23:39:02", 28.140
"2013/10/08 23:39:03", 28.900
"2013/10/08 23:39:05", 28.450
"2013/10/08 23:39:06", 28.580
"2013/10/08 23:39:07", 28.820
"2013/10/08 23:39:09", 28.060
"2013/10/08 23:39:11", 29.800
"2013/10/08 23:39:12", 29.080
"2013/10/08 23:39:13", 29.640
"2013/10/08 23:39:14", 30.180
"2013/10/08 23:39:15", 28.890
"2013/10/09 00:38:57", 26.000
"2013/10/09 00:38:58", 26.570
"2013/10/09 00:38:59", 26.150
"2013/10/09 00:39:00", 26.910
"2013/10/09 00:39:01", 25.800
"2013/10/09 00:39:03", 25.790
