time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/20 20:38:48", 16.100, 0.000, 100550.000, 90.000, 213.567, 4.420, 5.250
"2013/09/20 21:08:46", 16.100, 0.000, 100540.000, 93.000, 205.567, 2.980, 3.760
"2013/09/20 21:38:06", 15.900, 0.000, 100540.000, 95.000, 202.567, 2.370, 2.880
"2013/09/20 22:08:04", 15.800, 0.000, 100560.000, 95.000, 212.567, 2.010, 2.880
"2013/09/20 22:37:24", 15.800, 0.000, 100560.000, 95.000, 214.567, 1.080, 1.590
"2013/09/20 23:07:22", 15.700, 0.000, 100570.000, 95.000, 249.567, 0.570, 1.230
"2013/09/20 23:36:42", 15.600, 0.000, 100560.000, 96.000, 180.567, 0.410, 1.390
"2013/09/21 00:06:40", 15.500, 0.000, 100550.000, 96.000, 230.567, 1.180, 1.850
"2013/09/21 00:36:00", 15.400, 0.000, 100570.000, 96.000, 196.567, 1.130, 1.950
"2013/09/21 01:05:58", 15.500, 0.000, 100560.000, 96.000, 207.567, 0.460, 1.230
"2013/09/21 01:35:18", 15.300, 0.000, 100560.000, 96.000, 184.567, 0.100, 0.410
"2013/09/21 02:05:16", 15.400, 0.000, 100560.000, 96.000, 170.567, 1.340, 2.210
"2013/09/21 02:34:36", 15.400, 0.000, 100550.000, 95.000, 171.567, 2.830, 3.500
"2013/09/21 03:04:34", 15.500, 0.000, 100560.000, 89.000, 198.567, 3.400, 3.860
"2013/09/21 03:33:54", 15.200, 0.000, 100580.000, 80.000, 171.567, 5.250, 6.280
"2013/09/21 04:03:52", 15.500, 0.000, 100580.000, 83.000, 172.567, 4.370, 5.400
"2013/09/21 04:33:12", 15.300, 0.000, 100570.000, 86.000, 187.567, 4.940, 6.430
"2013/09/21 05:03:10", 15.200, 0.000, 100580.000, 88.000, 162.567, 5.860, 7.200
"2013/09/21 05:32:30", 15.300, 0.000, 100590.000, 92.000, 171.567, 4.120, 4.730
"2013/09/21 06:02:28", 15.700, 0.000, 100620.000, 83.000, 195.567, 3.500, 4.060
"2013/09/21 06:31:48", 15.200, 21.289, 100620.000, 91.000, 134.567, 2.780, 3.960
"2013/09/21 07:01:46", 14.700, 24.330, 100660.000, 91.000, 39.567, 0.870, 1.490
"2013/09/21 07:31:06", 14.200, 21.289, 100660.000, 94.000, 348.567, 4.270, 4.840
"2013/09/21 08:01:04", 14.600, 115.568, 100680.000, 86.000, 49.567, 3.240, 4.060
"2013/09/21 08:30:24", 15.000, 183.996, 100700.000, 81.000, 61.567, 1.440, 2.260
"2013/09/21 09:00:22", 15.400, 304.125, 100710.000, 86.000, 108.567, 1.850, 3.190
"2013/09/21 09:29:42", 15.500, 412.089, 100720.000, 85.000, 126.567, 1.900, 2.520
"2013/09/21 09:59:32", 15.900, 734.462, 100710.000, 84.000, 147.567, 1.800, 2.730
"2013/09/21 10:29:00", 15.800, 573.276, 100720.000, 84.000, 166.567, 2.570, 3.090
"2013/09/21 10:58:58", 15.800, 472.914, 100730.000, 84.000, 190.567, 2.830, 3.450
"2013/09/21 11:28:18", 15.800, 351.264, 100740.000, 85.000, 209.567, 3.040, 3.500
"2013/09/21 11:58:16", 15.900, 492.683, 100740.000, 85.000, 212.567, 4.170, 4.840
"2013/09/21 12:27:36", 15.900, 307.166, 100750.000, 87.000, 216.567, 4.530, 4.990
"2013/09/21 12:57:34", 16.000, 352.785, 100740.000, 82.000, 222.567, 3.400, 4.060
"2013/09/21 13:26:54", 16.000, 360.388, 100740.000, 86.000, 211.567, 4.580, 5.200
"2013/09/21 13:56:52", 16.300, 641.704, 100740.000, 78.000, 216.567, 4.730, 5.450
"2013/09/21 14:26:12", 16.400, 580.879, 100750.000, 79.000, 239.567, 3.650, 4.320
"2013/09/21 14:56:10", 16.400, 497.244, 100760.000, 82.000, 220.567, 3.340, 4.010
"2013/09/21 15:25:30", 16.500, 460.749, 100750.000, 79.000, 206.567, 2.880, 3.340
"2013/09/21 15:55:28", 16.500, 390.801, 100760.000, 81.000, 195.567, 2.980, 3.450
"2013/09/21 16:24:48", 16.500, 311.728, 100770.000, 81.000, 190.567, 2.730, 3.450
"2013/09/21 16:54:46", 16.400, 214.408, 100810.000, 83.000, 217.567, 3.140, 3.810
"2013/09/21 17:24:06", 16.300, 86.676, 100800.000, 83.000, 207.567, 2.470, 3.090
"2013/09/21 17:54:04", 16.200, 10.644, 100810.000, 84.000, 215.567, 2.110, 2.680
"2013/09/21 18:23:24", 16.000, 0.000, 100780.000, 77.000, 191.567, 2.980, 3.450
"2013/09/21 18:53:22", 15.900, 0.000, 100790.000, 81.000, 190.567, 2.370, 2.730
"2013/09/21 19:22:42", 15.300, 0.000, 100810.000, 88.000, 205.567, 0.670, 0.930
"2013/09/21 19:52:40", 15.400, 0.000, 100820.000, 88.000, 205.567, 1.850, 2.620
"2013/09/21 20:22:00", 15.700, 0.000, 100810.000, 86.000, 200.567, 4.630, 5.350
"2013/09/21 20:51:58", 15.900, 0.000, 100800.000, 84.000, 207.567, 4.990, 5.400
"2013/09/21 21:21:18", 16.100, 0.000, 100820.000, 87.000, 213.567, 5.560, 6.480
"2013/09/21 21:51:16", 16.300, 0.000, 100830.000, 83.000, 213.567, 5.200, 5.810
"2013/09/21 22:20:36", 14.900, 0.000, 100780.000, 89.000, 230.567, 8.540, 9.520
"2013/09/21 22:50:35", 15.600, 0.000, 100800.000, 85.000, 214.567, 5.250, 6.070
"2013/09/21 23:19:54", 15.500, 1099511627776.000, 100800.000, 87.000, 210.567, 5.400, 5.860
"2013/09/21 23:49:52", 15.700, 1099511627776.000, 100790.000, 87.000, 204.567, 7.610, 8.490
"2013/09/22 00:19:12", 16.300, 1099511627776.000, 100770.000, 77.000, 235.567, 7.200, 8.330
"2013/09/22 00:49:11", 16.400, 1099511627776.000, 100750.000, 75.000, 229.567, 7.100, 8.390
"2013/09/22 01:18:31", 16.500, 1099511627776.000, 100740.000, 75.000, 220.567, 7.920, 9.110
"2013/09/22 01:48:29", 16.500, 1099511627776.000, 100720.000, 76.000, 217.567, 7.310, 8.440
"2013/09/22 02:17:49", 16.600, 1099511627776.000, 100710.000, 73.000, 213.567, 8.540, 9.620
"2013/09/22 02:47:47", 16.500, 1099511627776.000, 100690.000, 76.000, 204.567, 8.850, 10.030
"2013/09/22 03:17:07", 14.000, 1099511627776.000, 100690.000, 87.000, 210.567, 7.560, 8.590
"2013/09/22 03:47:05", 15.300, 1099511627776.000, 100620.000, 87.000, 197.567, 10.130, 11.730
"2013/09/22 04:16:25", 14.700, 1099511627776.000, 100620.000, 94.000, 202.567, 10.030, 11.680
"2013/09/22 04:46:23", 14.900, 1099511627776.000, 100610.000, 89.000, 215.567, 9.720, 10.800
"2013/09/22 05:15:43", 15.200, 1099511627776.000, 100590.000, 79.000, 201.567, 10.490, 12.400
"2013/09/22 05:45:41", 15.200, 1099511627776.000, 100560.000, 87.000, 197.567, 10.600, 13.380
"2013/09/22 06:15:01", 15.500, 1099511627776.000, 100510.000, 81.000, 192.567, 12.300, 13.790
"2013/09/22 06:44:59", 13.800, 1099511627776.000, 100500.000, 94.000, 202.567, 14.200, 16.620
"2013/09/22 07:44:17", 14.800, 1099511627776.000, 100360.000, 89.000, 189.567, 13.890, 16.570
"2013/09/22 08:13:37", 15.000, 1099511627776.000, 100310.000, 89.000, 189.567, 14.150, 15.540
"2013/09/22 08:43:35", 14.400, 1099511627776.000, 100290.000, 93.000, 197.567, 14.350, 16.260
"2013/09/22 09:12:57", 14.400, 1099511627776.000, 100250.000, 94.000, 194.567, 14.460, 17.950
"2013/09/22 09:42:53", 13.700, 1099511627776.000, 100150.000, 98.000, 190.567, 16.510, 18.730
"2013/09/22 10:12:13", 14.000, 1099511627776.000, 100090.000, 97.000, 194.567, 15.900, 18.470
"2013/09/22 10:42:11", 15.300, 1099511627776.000, 100090.000, 100.000, 170.567, 14.870, 16.510
"2013/09/22 11:11:31", 16.400, 1099511627776.000, 1099511627776.000, 100.000, 191.567, 15.590, 18.830
"2013/09/22 11:41:29", 17.600, 1099511627776.000, 1099511627776.000, 100.000, 228.567, 5.300, 6.120
"2013/09/22 12:10:49", 17.800, 1099511627776.000, 96300.000, 100.000, 214.567, 3.700, 4.680
"2013/09/22 12:40:47", 17.700, 1099511627776.000, 98810.000, 100.000, 210.567, 4.220, 4.730
"2013/09/22 13:10:07", 18.000, 1099511627776.000, 99520.000, 100.000, 201.567, 4.840, 5.710
"2013/09/22 13:40:05", 17.900, 1099511627776.000, 99500.000, 100.000, 169.567, 5.970, 6.790
"2013/09/22 14:09:25", 17.400, 1099511627776.000, 99500.000, 100.000, 208.567, 5.140, 6.580
"2013/09/22 14:39:23", 17.400, 1099511627776.000, 99420.000, 100.000, 217.567, 5.810, 6.950
"2013/09/22 15:08:43", 17.300, 1099511627776.000, 99630.000, 100.000, 205.567, 6.070, 7.770
"2013/09/22 15:38:41", 16.600, 1099511627776.000, 99700.000, 100.000, 202.567, 6.840, 8.280
"2013/09/22 16:08:01", 16.400, 1099511627776.000, 99720.000, 100.000, 202.567, 4.730, 5.500
"2013/09/22 16:37:59", 15.200, 1099511627776.000, 97800.000, 100.000, 199.567, 4.370, 5.350
"2013/09/22 17:07:19", 15.700, 1099511627776.000, 99110.000, 100.000, 212.567, 5.140, 7.000
"2013/09/22 17:37:17", 13.400, 1099511627776.000, 99660.000, 100.000, 247.567, 6.530, 8.850
"2013/09/22 18:06:37", 12.800, 1099511627776.000, 99590.000, 100.000, 256.567, 4.220, 5.500
"2013/09/22 18:36:35", 14.000, 1099511627776.000, 99660.000, 100.000, 241.567, 4.940, 5.810
"2013/09/22 19:05:55", 15.100, 1099511627776.000, 99620.000, 100.000, 230.567, 6.280, 7.510
"2013/09/22 19:35:53", 15.000, 1099511627776.000, 99570.000, 100.000, 228.567, 5.500, 6.530
"2013/09/22 20:05:13", 15.400, 1099511627776.000, 99700.000, 100.000, 209.567, 6.380, 7.720
"2013/09/22 20:35:11", 14.500, 1099511627776.000, 99820.000, 100.000, 211.567, 5.810, 6.950
"2013/09/22 21:04:31", 14.500, 1099511627776.000, 99670.000, 100.000, 211.567, 5.920, 6.840
"2013/09/22 21:34:29", 16.200, 1099511627776.000, 99760.000, 100.000, 218.567, 8.230, 9.310
"2013/09/22 22:03:49", 16.200, 1099511627776.000, 99780.000, 100.000, 226.567, 7.310, 8.390
"2013/09/22 22:33:47", 16.600, 1099511627776.000, 100000.000, 100.000, 225.567, 6.950, 8.080
"2013/09/22 23:03:07", 16.300, 1099511627776.000, 99790.000, 100.000, 224.567, 8.440, 9.880
"2013/09/22 23:33:05", 16.200, 1099511627776.000, 99970.000, 100.000, 223.567, 8.280, 9.930
"2013/09/23 00:02:25", 16.900, 1099511627776.000, 99940.000, 100.000, 212.567, 8.540, 9.520
"2013/09/23 00:32:23", 17.400, 1099511627776.000, 100070.000, 100.000, 221.567, 7.820, 8.690
"2013/09/23 01:01:43", 12.700, 1099511627776.000, 99880.000, 94.000, 222.567, 7.720, 9.410
"2013/09/23 01:31:41", 1099511627776.000, 1099511627776.000, 99980.000, 3.000, 237.567, 5.090, 6.020
"2013/09/23 02:01:01", 1099511627776.000, 1099511627776.000, 99970.000, 5.000, 226.567, 4.940, 5.760
"2013/09/23 02:30:59", 1099511627776.000, 1099511627776.000, 100010.000, 4.000, 212.567, 4.840, 5.400
"2013/09/23 03:00:19", 1099511627776.000, 1099511627776.000, 99950.000, 4.000, 207.567, 3.760, 4.420
"2013/09/23 03:30:17", 1099511627776.000, 1099511627776.000, 100030.000, 4.000, 224.567, 4.480, 5.250
"2013/09/23 03:59:37", 1099511627776.000, 1099511627776.000, 100090.000, 4.000, 241.567, 4.320, 5.660
"2013/09/23 04:29:35", 1099511627776.000, 1099511627776.000, 100070.000, 4.000, 228.567, 6.530, 7.410
"2013/09/23 04:58:55", 1099511627776.000, 1099511627776.000, 100100.000, 16.000, 221.567, 6.790, 7.670
"2013/09/23 05:28:53", 15.900, 1099511627776.000, 100220.000, 100.000, 217.567, 6.530, 7.820
"2013/09/23 05:58:13", 16.400, 1099511627776.000, 100070.000, 100.000, 222.567, 5.810, 7.200
"2013/09/23 06:28:11", 4.100, 1099511627776.000, 100150.000, 81.000, 231.567, 6.640, 7.920
"2013/09/23 06:57:31", 16.400, 1099511627776.000, 99940.000, 100.000, 222.567, 6.790, 7.510
"2013/09/23 07:27:29", 15.800, 1099511627776.000, 100250.000, 100.000, 221.567, 8.130, 9.210
"2013/09/23 07:56:49", 15.800, 1099511627776.000, 100280.000, 100.000, 220.567, 8.030, 9.310
"2013/09/23 08:26:48", 1099511627776.000, 1099511627776.000, 100400.000, 100.000, 217.567, 7.610, 8.440
"2013/09/23 08:56:08", 1099511627776.000, 1099511627776.000, 99680.000, 100.000, 219.567, 8.130, 9.110
"2013/09/23 09:26:06", 1099511627776.000, 1099511627776.000, 100290.000, 100.000, 213.567, 7.510, 8.280
"2013/09/23 09:55:26", 1099511627776.000, 1099511627776.000, 99980.000, 100.000, 213.567, 7.100, 8.130
"2013/09/23 10:25:24", 1099511627776.000, 1099511627776.000, 100500.000, 100.000, 253.567, 6.530, 7.870
"2013/09/23 10:54:44", 1099511627776.000, 1099511627776.000, 99850.000, 100.000, 264.567, 7.610, 9.260
"2013/09/23 11:24:42", 1099511627776.000, 1099511627776.000, 100440.000, 100.000, 254.567, 4.730, 5.970
"2013/09/23 11:54:02", 1099511627776.000, 1099511627776.000, 100110.000, 100.000, 240.567, 4.780, 5.710
"2013/09/23 12:24:00", 1099511627776.000, 1099511627776.000, 99910.000, 100.000, 235.567, 4.940, 5.860
"2013/09/23 12:53:20", 1099511627776.000, 1099511627776.000, 100040.000, 100.000, 233.567, 4.990, 5.810
"2013/09/23 13:23:18", 1099511627776.000, 1099511627776.000, 99650.000, 100.000, 231.567, 5.610, 6.530
"2013/09/23 13:52:38", 1099511627776.000, 1099511627776.000, 99340.000, 100.000, 240.567, 5.500, 6.330
"2013/09/23 14:22:36", 1099511627776.000, 1099511627776.000, 99160.000, 100.000, 240.567, 3.450, 4.420
"2013/09/23 14:51:56", 1099511627776.000, 1099511627776.000, 98830.000, 100.000, 218.567, 6.120, 7.150
"2013/09/23 15:21:54", 1099511627776.000, 1099511627776.000, 99490.000, 100.000, 225.567, 6.280, 7.100
"2013/09/23 15:51:14", 1099511627776.000, 1099511627776.000, 98900.000, 100.000, 287.567, 7.150, 8.690
"2013/09/23 16:21:12", 1099511627776.000, 1099511627776.000, 99210.000, 100.000, 301.567, 4.730, 6.280
"2013/09/23 16:50:32", 1099511627776.000, 1099511627776.000, 99220.000, 100.000, 293.567, 3.550, 4.630
"2013/09/23 17:20:30", 1099511627776.000, 1099511627776.000, 99160.000, 100.000, 289.567, 3.760, 4.890
"2013/09/23 17:49:50", 28.000, 1099511627776.000, 98980.000, 100.000, 288.567, 3.650, 4.990
"2013/09/23 18:19:48", 1099511627776.000, 1099511627776.000, 99130.000, 33.000, 317.567, 3.090, 4.890
"2013/09/23 18:49:08", 1099511627776.000, 1099511627776.000, 99250.000, 33.000, 311.567, 1.700, 2.930
"2013/09/23 19:19:08", 1099511627776.000, 1099511627776.000, 98900.000, 6.000, 309.567, 2.160, 3.760
"2013/09/23 19:48:26", 1099511627776.000, 1099511627776.000, 99050.000, 14.000, 264.567, 1.540, 2.260
"2013/09/23 20:18:24", 1099511627776.000, 1099511627776.000, 99180.000, 100.000, 226.567, 2.010, 2.930
"2013/09/23 20:47:44", 1099511627776.000, 1099511627776.000, 99270.000, 100.000, 225.567, 2.210, 3.290
"2013/09/23 21:17:42", 1099511627776.000, 1099511627776.000, 99390.000, 100.000, 269.567, 3.040, 4.480
"2013/09/23 21:47:02", 1099511627776.000, 1099511627776.000, 99460.000, 100.000, 263.567, 2.930, 4.060
"2013/09/23 22:17:00", 1099511627776.000, 1099511627776.000, 99320.000, 100.000, 260.567, 3.860, 5.450
"2013/09/23 22:46:20", 1099511627776.000, 1099511627776.000, 99250.000, 100.000, 259.567, 3.190, 4.630
"2013/09/23 23:16:18", 1099511627776.000, 1099511627776.000, 99200.000, 100.000, 285.567, 3.090, 4.530
"2013/09/23 23:45:38", 26.900, 1099511627776.000, 99110.000, 100.000, 311.567, 2.570, 3.910
"2013/09/24 00:15:36", 27.400, 1099511627776.000, 99110.000, 100.000, 314.567, 1.440, 2.570
"2013/09/24 00:44:56", 27.000, 1099511627776.000, 99140.000, 100.000, 263.567, 0.820, 1.650
"2013/09/24 01:14:54", 27.700, 1099511627776.000, 99110.000, 100.000, 232.567, 1.080, 2.160
"2013/09/24 01:44:14", 26.300, 1099511627776.000, 99090.000, 100.000, 234.567, 4.060, 5.450
"2013/09/24 02:43:32", 1099511627776.000, 1099511627776.000, 99050.000, 100.000, 202.567, 5.450, 6.120
"2013/09/24 03:13:30", 1099511627776.000, 1099511627776.000, 99040.000, 100.000, 199.567, 4.780, 5.610
"2013/09/24 03:42:50", 27.900, 1099511627776.000, 99000.000, 100.000, 188.567, 5.400, 6.430
"2013/09/24 04:12:40", 1099511627776.000, 1099511627776.000, 98960.000, 100.000, 194.567, 4.630, 5.300
"2013/09/24 04:38:18", 1099511627776.000, 1099511627776.000, 98950.000, 100.000, 185.567, 5.400, 7.150
"2013/09/24 05:08:16", 1099511627776.000, 1099511627776.000, 98940.000, 100.000, 194.567, 5.500, 6.430
"2013/09/24 05:37:36", 1099511627776.000, 1099511627776.000, 98940.000, 100.000, 204.567, 4.940, 5.660
"2013/09/24 06:07:34", 1099511627776.000, 1099511627776.000, 99040.000, 100.000, 306.567, 5.500, 6.950
"2013/09/24 06:36:54", 1099511627776.000, 1099511627776.000, 99280.000, 100.000, 260.567, 2.470, 3.500
"2013/09/24 07:06:52", 1099511627776.000, 1099511627776.000, 99330.000, 100.000, 228.567, 2.010, 2.620
"2013/09/24 07:36:12", 1099511627776.000, 1099511627776.000, 99280.000, 100.000, 130.567, 3.400, 5.140
"2013/09/24 08:06:10", 1099511627776.000, 1099511627776.000, 99280.000, 100.000, 156.567, 3.040, 4.220
"2013/09/24 08:35:30", 1099511627776.000, 1099511627776.000, 99280.000, 100.000, 183.567, 5.040, 6.070
"2013/09/24 09:05:28", 1099511627776.000, 1099511627776.000, 99470.000, 100.000, 163.567, 4.680, 5.970
"2013/09/24 09:34:48", 1099511627776.000, 1099511627776.000, 99320.000, 100.000, 162.567, 5.400, 6.790
"2013/09/24 10:04:46", 1099511627776.000, 1099511627776.000, 99390.000, 100.000, 186.567, 5.350, 6.330
"2013/09/24 10:34:06", 1099511627776.000, 1099511627776.000, 99340.000, 100.000, 181.567, 5.450, 6.840
"2013/09/24 11:04:04", 27.600, 1099511627776.000, 99530.000, 100.000, 194.567, 6.530, 7.410
"2013/09/24 11:29:34", 26.900, 1099511627776.000, 99440.000, 100.000, 200.567, 6.640, 7.920
"2013/09/24 11:59:32", 26.400, 1099511627776.000, 99600.000, 100.000, 200.567, 7.820, 9.110
"2013/09/24 12:28:52", 21.700, 1099511627776.000, 99650.000, 100.000, 265.567, 5.810, 7.250
"2013/09/24 12:58:50", 21.300, 1099511627776.000, 100020.000, 98.000, 249.567, 2.110, 3.550
"2013/09/24 13:28:10", 25.200, 1099511627776.000, 99720.000, 98.000, 260.567, 1.290, 2.320
"2013/09/24 13:58:08", 1099511627776.000, 1099511627776.000, 99770.000, 100.000, 205.567, 2.060, 2.880
"2013/09/24 14:27:28", 1099511627776.000, 1099511627776.000, 99760.000, 100.000, 200.567, 2.680, 3.550
"2013/09/24 14:57:26", 1099511627776.000, 1099511627776.000, 99840.000, 100.000, 225.567, 3.140, 4.370
"2013/09/24 15:26:46", 1099511627776.000, 1099511627776.000, 99950.000, 100.000, 226.567, 3.040, 3.960
"2013/09/24 15:56:44", 1099511627776.000, 1099511627776.000, 100020.000, 100.000, 243.567, 2.930, 3.860
"2013/09/24 16:26:04", 1099511627776.000, 1099511627776.000, 100070.000, 100.000, 238.567, 3.910, 5.040
"2013/09/24 16:56:02", 1099511627776.000, 1099511627776.000, 100090.000, 100.000, 252.567, 3.450, 4.630
"2013/09/24 17:25:22", 1099511627776.000, 1099511627776.000, 100080.000, 100.000, 248.567, 3.700, 4.630
"2013/09/24 17:55:21", 1099511627776.000, 1099511627776.000, 100090.000, 100.000, 294.567, 7.720, 9.160
"2013/09/24 18:24:41", 1099511627776.000, 1099511627776.000, 100230.000, 100.000, 294.567, 2.420, 3.550
"2013/09/24 18:54:39", 1099511627776.000, 1099511627776.000, 100210.000, 100.000, 315.567, 2.060, 2.930
"2013/09/24 19:23:59", 1099511627776.000, 1099511627776.000, 100170.000, 100.000, 343.567, 1.900, 2.420
"2013/09/24 19:53:57", 1099511627776.000, 1099511627776.000, 100160.000, 100.000, 350.567, 0.820, 1.700
"2013/09/24 20:23:17", 1099511627776.000, 1099511627776.000, 100140.000, 100.000, 98.567, 1.340, 2.260
"2013/09/24 20:53:15", 1099511627776.000, 1099511627776.000, 100180.000, 100.000, 146.567, 2.210, 3.960
"2013/09/24 21:22:35", 1099511627776.000, 1099511627776.000, 100280.000, 100.000, 62.567, 3.340, 5.450
"2013/09/24 21:52:37", 1099511627776.000, 1099511627776.000, 100310.000, 100.000, 196.567, 3.400, 4.580
"2013/09/24 22:21:53", 1099511627776.000, 1099511627776.000, 100310.000, 100.000, 188.567, 0.930, 1.540
"2013/09/24 22:51:51", 1099511627776.000, 1099511627776.000, 100280.000, 100.000, 105.567, 1.180, 1.800
"2013/09/24 23:21:11", 1099511627776.000, 1099511627776.000, 100260.000, 100.000, 237.567, 1.850, 2.730
"2013/09/24 23:51:09", 1099511627776.000, 1099511627776.000, 100230.000, 100.000, 224.567, 2.470, 2.980
"2013/09/25 00:20:29", 1099511627776.000, 1099511627776.000, 100190.000, 100.000, 225.567, 2.320, 2.880
"2013/09/25 00:50:27", 1099511627776.000, 1099511627776.000, 100260.000, 100.000, 25.567, 2.980, 3.550
"2013/09/25 01:19:47", 1099511627776.000, 1099511627776.000, 100210.000, 100.000, 353.567, 4.220, 5.040
"2013/09/25 01:49:45", 1099511627776.000, 1099511627776.000, 100180.000, 100.000, 5.567, 5.450, 6.120
"2013/09/25 02:19:05", 1099511627776.000, 1099511627776.000, 100160.000, 100.000, 54.567, 4.370, 5.300
"2013/09/25 02:49:03", 1099511627776.000, 1099511627776.000, 100130.000, 100.000, 66.567, 1.750, 2.470
"2013/09/25 03:18:23", 1099511627776.000, 1099511627776.000, 100140.000, 100.000, 91.567, 1.800, 2.620
"2013/09/25 03:48:21", 1099511627776.000, 1099511627776.000, 100190.000, 100.000, 63.567, 1.900, 2.370
"2013/09/25 04:17:41", 1099511627776.000, 1099511627776.000, 100240.000, 100.000, 276.567, 0.670, 1.230
"2013/09/25 04:47:39", 1099511627776.000, 1099511627776.000, 100220.000, 100.000, 16.567, 4.420, 5.860
"2013/09/25 05:16:59", 1099511627776.000, 1099511627776.000, 100260.000, 100.000, 358.567, 4.580, 5.350
"2013/09/25 05:46:57", 1099511627776.000, 1099511627776.000, 100180.000, 100.000, 5.567, 2.520, 3.090
"2013/09/25 06:16:17", 1099511627776.000, 1099511627776.000, 100160.000, 100.000, 5.567, 3.760, 4.730
"2013/09/25 06:46:15", 1099511627776.000, 1099511627776.000, 100140.000, 100.000, 326.567, 2.420, 3.700
"2013/09/25 07:15:35", 1099511627776.000, 1099511627776.000, 100090.000, 73.000, 356.567, 2.320, 3.090
"2013/09/25 07:45:33", 1099511627776.000, 1099511627776.000, 100230.000, 28.000, 312.567, 2.210, 3.340
"2013/09/25 08:44:51", 1099511627776.000, 1099511627776.000, 100590.000, 43.000, 287.567, 3.090, 4.630
"2013/09/25 09:14:11", 1099511627776.000, 1099511627776.000, 100740.000, 99.000, 334.567, 3.400, 4.220
"2013/09/25 09:44:09", 1099511627776.000, 1099511627776.000, 100840.000, 55.000, 337.567, 3.700, 4.420
"2013/09/25 10:13:29", 1099511627776.000, 1099511627776.000, 100920.000, 26.000, 338.567, 3.040, 3.810
"2013/09/25 10:43:27", 1099511627776.000, 1099511627776.000, 100980.000, 26.000, 326.567, 3.340, 3.860
"2013/09/25 11:12:47", 1099511627776.000, 1099511627776.000, 101050.000, 25.000, 317.567, 2.930, 4.170
"2013/09/25 11:42:45", 1099511627776.000, 1099511627776.000, 101120.000, 26.000, 322.567, 3.500, 4.420
"2013/09/25 12:12:05", 1099511627776.000, 1099511627776.000, 101110.000, 26.000, 325.567, 3.240, 3.760
"2013/09/25 12:42:03", 1099511627776.000, 1099511627776.000, 101070.000, 25.000, 350.567, 2.730, 3.550
"2013/09/25 13:11:23", 1099511627776.000, 1099511627776.000, 101090.000, 25.000, 327.567, 3.700, 4.420
"2013/09/25 13:41:21", 1099511627776.000, 1099511627776.000, 101140.000, 26.000, 320.567, 4.580, 5.200
"2013/09/25 14:10:41", 1099511627776.000, 1099511627776.000, 101110.000, 26.000, 317.567, 4.580, 5.610
"2013/09/25 14:40:39", 1099511627776.000, 1099511627776.000, 101130.000, 24.000, 320.567, 5.140, 6.120
"2013/09/25 15:09:59", 1099511627776.000, 1099511627776.000, 101140.000, 23.000, 316.567, 5.450, 6.480
"2013/09/25 15:39:57", 1099511627776.000, 1099511627776.000, 101210.000, 23.000, 326.567, 5.040, 5.970
"2013/09/25 16:09:17", 1099511627776.000, 1099511627776.000, 101290.000, 23.000, 308.567, 4.890, 5.560
"2013/09/25 16:39:15", 1099511627776.000, 1099511627776.000, 101360.000, 23.000, 310.567, 4.220, 4.890
"2013/09/25 17:08:35", 1099511627776.000, 1099511627776.000, 101390.000, 23.000, 290.567, 3.600, 4.630
"2013/09/25 17:38:33", 1099511627776.000, 1099511627776.000, 101410.000, 23.000, 300.567, 4.630, 5.660
"2013/09/25 18:07:53", 1099511627776.000, 1099511627776.000, 101390.000, 24.000, 310.567, 4.840, 5.660
"2013/09/25 18:37:51", 1099511627776.000, 1099511627776.000, 101280.000, 24.000, 350.567, 3.700, 4.580
"2013/09/25 19:07:11", 1099511627776.000, 1099511627776.000, 101170.000, 24.000, 9.567, 4.530, 5.300
"2013/09/25 19:37:09", 1099511627776.000, 1099511627776.000, 101100.000, 23.000, 358.567, 3.700, 4.530
"2013/09/25 20:06:29", 1099511627776.000, 1099511627776.000, 101050.000, 24.000, 340.567, 3.760, 4.530
"2013/09/25 20:36:27", 1099511627776.000, 1099511627776.000, 101020.000, 100.000, 2.567, 3.550, 4.320
"2013/09/25 21:01:58", 1099511627776.000, 1099511627776.000, 100990.000, 100.000, 353.567, 3.400, 4.060
"2013/09/25 21:31:55", 1099511627776.000, 1099511627776.000, 100960.000, 100.000, 354.567, 4.010, 4.680
"2013/09/25 22:01:15", 1099511627776.000, 1099511627776.000, 100930.000, 100.000, 345.567, 3.700, 4.220
"2013/09/25 22:31:13", 1099511627776.000, 1099511627776.000, 100900.000, 100.000, 339.567, 2.570, 3.340
"2013/09/25 23:00:33", 1099511627776.000, 1099511627776.000, 100880.000, 100.000, 336.567, 4.010, 5.200
"2013/09/25 23:30:31", 1099511627776.000, 1099511627776.000, 100860.000, 100.000, 324.567, 4.120, 5.350
"2013/09/25 23:59:51", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 318.567, 3.190, 3.810
"2013/09/26 00:29:49", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 340.567, 3.860, 4.580
"2013/09/26 00:59:10", 1099511627776.000, 1099511627776.000, 100840.000, 100.000, 309.567, 2.880, 3.910
"2013/09/26 01:29:07", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 296.567, 3.090, 4.170
"2013/09/26 01:58:28", 1099511627776.000, 1099511627776.000, 100830.000, 100.000, 287.567, 3.500, 4.580
