time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen
"2013/09/10 00:40:00", 82.934, 5.050
"2013/09/10 00:41:00", 81.742, 4.986
"2013/09/10 00:42:00", 81.872, 4.989
"2013/09/10 00:44:00", 82.488, 5.028
"2013/09/10 00:45:00", 82.351, 5.017
"2013/09/10 00:47:00", 82.496, 5.028
"2013/09/10 00:48:00", 82.393, 5.021
"2013/09/10 00:53:00", 81.285, 4.948
"2013/09/10 00:54:00", 81.369, 4.947
"2013/09/10 00:56:00", 81.164, 4.943
"2013/09/10 00:57:00", 81.057, 4.933
"2013/09/10 01:02:00", 80.961, 4.925
"2013/09/10 01:03:00", 80.600, 4.900
"2013/09/10 01:04:00", 80.435, 4.886
"2013/09/10 01:05:00", 79.116, 4.804
"2013/09/10 01:06:00", 79.283, 4.815
"2013/09/10 01:08:00", 80.272, 4.884
"2013/09/10 01:09:00", 80.079, 4.870
"2013/09/10 01:11:00", 79.416, 4.825
"2013/09/10 01:12:00", 79.232, 4.813
"2013/09/10 01:14:00", 79.441, 4.829
"2013/09/10 01:15:00", 79.409, 4.824
"2013/09/10 01:17:00", 79.400, 4.827
"2013/09/10 01:18:00", 79.365, 4.822
"2013/09/10 01:23:00", 79.755, 4.854
"2013/09/10 01:24:00", 79.499, 4.837
"2013/09/10 01:26:00", 79.844, 4.859
"2013/09/10 01:27:00", 80.120, 4.873
"2013/09/10 01:29:00", 79.822, 4.854
"2013/09/10 01:30:00", 79.941, 4.861
"2013/09/10 01:32:00", 80.098, 4.876
"2013/09/10 01:33:00", 80.028, 4.872
"2013/09/10 01:35:00", 79.321, 4.829
"2013/09/10 01:36:00", 79.182, 4.815
"2013/09/10 01:38:00", 79.573, 4.844
"2013/09/10 01:39:00", 79.415, 4.826
"2013/09/10 01:40:00", 79.495, 4.830
"2013/09/10 01:41:00", 78.190, 4.747
"2013/09/10 01:42:00", 77.853, 4.727
"2013/09/10 01:44:00", 77.961, 4.733
"2013/09/10 01:45:00", 77.841, 4.727
"2013/09/10 01:47:00", 77.323, 4.691
"2013/09/10 01:48:00", 77.393, 4.694
"2013/09/10 01:50:00", 78.105, 4.747
"2013/09/10 01:51:00", 78.103, 4.745
"2013/09/10 01:53:00", 78.181, 4.749
"2013/09/10 01:54:00", 78.194, 4.751
"2013/09/10 01:56:00", 78.320, 4.758
"2013/09/10 01:57:00", 78.235, 4.749
"2013/09/10 01:58:00", 78.638, 4.769
"2013/09/10 01:59:00", 78.144, 4.750
"2013/09/10 02:00:00", 78.242, 4.753
"2013/09/10 02:05:00", 79.052, 4.816
"2013/09/10 02:06:00", 79.128, 4.814
"2013/09/10 02:08:00", 78.449, 4.769
"2013/09/10 02:09:00", 78.369, 4.762
"2013/09/10 02:11:00", 78.108, 4.744
"2013/09/10 02:12:00", 78.101, 4.743
"2013/09/10 02:14:00", 77.973, 4.735
"2013/09/10 02:15:00", 77.830, 4.724
"2013/09/10 02:17:00", 76.980, 4.671
"2013/09/10 02:18:00", 77.073, 4.676
"2013/09/10 02:23:00", 74.753, 4.536
"2013/09/10 02:24:00", 74.460, 4.515
"2013/09/10 02:26:00", 77.114, 4.683
"2013/09/10 02:27:00", 77.066, 4.675
"2013/09/10 02:29:00", 77.044, 4.677
"2013/09/10 02:30:00", 76.930, 4.665
"2013/09/10 02:32:00", 76.498, 4.639
"2013/09/10 02:33:00", 76.531, 4.642
"2013/09/10 02:35:00", 76.664, 4.656
"2013/09/10 02:36:00", 76.622, 4.657
"2013/09/10 02:38:00", 76.629, 4.652
"2013/09/10 02:39:00", 77.083, 4.691
"2013/09/10 02:40:00", 77.200, 4.685
"2013/09/10 02:41:00", 76.863, 4.660
"2013/09/10 02:42:00", 76.984, 4.673
"2013/09/10 02:44:00", 76.200, 4.626
"2013/09/10 02:45:00", 76.361, 4.639
"2013/09/10 02:47:00", 76.166, 4.623
"2013/09/10 02:48:00", 76.088, 4.613
"2013/09/10 02:50:00", 76.498, 4.644
"2013/09/10 02:51:00", 76.440, 4.641
"2013/09/10 02:53:00", 76.667, 4.654
"2013/09/10 02:54:00", 76.616, 4.651
"2013/09/10 02:56:00", 77.334, 4.703
"2013/09/10 02:57:00", 77.368, 4.709
"2013/09/10 02:59:00", 76.886, 4.678
"2013/09/10 03:00:00", 76.933, 4.681
"2013/09/10 03:02:00", 78.062, 4.761
"2013/09/10 03:03:00", 78.048, 4.765
"2013/09/10 03:05:00", 77.087, 4.693
"2013/09/10 03:06:00", 77.167, 4.698
"2013/09/10 03:08:00", 77.601, 4.715
"2013/09/10 03:09:00", 77.863, 4.730
"2013/09/10 03:11:00", 78.437, 4.773
"2013/09/10 03:12:00", 78.481, 4.770
"2013/09/10 03:14:00", 79.003, 4.810
"2013/09/10 03:15:00", 79.192, 4.818
"2013/09/10 03:17:00", 80.020, 4.871
"2013/09/10 03:18:00", 79.990, 4.866
"2013/09/10 03:23:00", 78.069, 4.746
"2013/09/10 03:24:00", 77.998, 4.735
"2013/09/10 03:26:00", 78.070, 4.737
"2013/09/10 03:27:00", 78.164, 4.746
"2013/09/10 03:29:00", 77.880, 4.728
"2013/09/10 03:30:00", 77.942, 4.733
"2013/09/10 03:32:00", 77.647, 4.715
"2013/09/10 03:33:00", 77.896, 4.731
"2013/09/10 03:35:00", 78.316, 4.756
"2013/09/10 03:36:00", 78.691, 4.782
"2013/09/10 03:41:00", 75.588, 4.591
"2013/09/10 03:42:00", 75.378, 4.575
"2013/09/10 03:44:00", 78.389, 4.772
"2013/09/10 03:45:00", 78.423, 4.770
"2013/09/10 03:47:00", 78.341, 4.770
"2013/09/10 03:48:00", 77.981, 4.744
"2013/09/10 03:50:00", 77.424, 4.715
"2013/09/10 03:51:00", 77.382, 4.704
"2013/09/10 03:52:00", 77.429, 4.705
"2013/09/10 03:53:00", 76.900, 4.675
"2013/09/10 03:54:00", 76.964, 4.673
"2013/09/10 03:56:00", 77.268, 4.699
"2013/09/10 03:57:00", 77.316, 4.701
"2013/09/10 03:59:00", 77.331, 4.702
"2013/09/10 04:00:00", 77.537, 4.715
"2013/09/10 04:02:00", 77.285, 4.717
"2013/09/10 04:03:00", 77.268, 4.711
"2013/09/10 04:05:00", 76.267, 4.643
"2013/09/10 04:06:00", 76.294, 4.640
"2013/09/10 04:08:00", 76.069, 4.626
"2013/09/10 04:09:00", 76.117, 4.629
"2013/09/10 04:11:00", 75.670, 4.603
"2013/09/10 04:12:00", 75.454, 4.590
"2013/09/10 04:14:00", 75.568, 4.594
"2013/09/10 04:15:00", 75.675, 4.601
"2013/09/10 04:23:00", 76.763, 4.670
"2013/09/10 04:24:00", 77.309, 4.700
"2013/09/10 04:26:00", 77.296, 4.699
"2013/09/10 04:27:00", 77.442, 4.709
"2013/09/10 04:29:00", 78.053, 4.746
"2013/09/10 04:30:00", 78.341, 4.762
"2013/09/10 04:31:00", 78.791, 4.789
"2013/09/10 04:32:00", 77.992, 4.742
"2013/09/10 04:33:00", 78.061, 4.744
"2013/09/10 04:35:00", 77.807, 4.731
"2013/09/10 04:36:00", 78.165, 4.751
"2013/09/10 04:37:00", 78.768, 4.790
"2013/09/10 04:38:00", 78.912, 4.800
"2013/09/10 04:39:00", 79.005, 4.805
"2013/09/10 04:40:00", 79.079, 4.811
"2013/09/10 04:41:00", 78.268, 4.765
"2013/09/10 04:42:00", 78.107, 4.752
"2013/09/10 04:44:00", 78.144, 4.756
"2013/09/10 04:45:00", 78.151, 4.760
"2013/09/10 04:47:00", 78.519, 4.786
"2013/09/10 04:48:00", 78.461, 4.781
"2013/09/10 04:50:00", 78.551, 4.793
"2013/09/10 04:51:00", 78.725, 4.801
"2013/09/10 04:53:00", 78.206, 4.769
"2013/09/10 04:54:00", 78.240, 4.770
"2013/09/10 04:59:00", 77.291, 4.724
"2013/09/10 05:00:00", 77.445, 4.729
"2013/09/10 05:02:00", 77.714, 4.751
"2013/09/10 05:03:00", 77.401, 4.727
"2013/09/10 05:05:00", 77.686, 4.760
"2013/09/10 05:06:00", 77.548, 4.741
"2013/09/10 05:08:00", 77.694, 4.761
"2013/09/10 05:09:00", 77.597, 4.748
"2013/09/10 05:11:00", 77.595, 4.754
"2013/09/10 05:12:00", 77.596, 4.751
"2013/09/10 05:14:00", 77.772, 4.774
"2013/09/10 05:15:00", 78.004, 4.781
"2013/09/10 05:17:00", 78.464, 4.827
"2013/09/10 05:18:00", 78.850, 4.851
"2013/09/10 05:23:00", 79.087, 4.873
"2013/09/10 05:24:00", 79.247, 4.880
"2013/09/10 05:26:00", 79.113, 4.879
"2013/09/10 05:27:00", 79.337, 4.893
"2013/09/10 05:29:00", 79.217, 4.897
"2013/09/10 05:30:00", 79.338, 4.897
"2013/09/10 05:32:00", 78.860, 4.862
"2013/09/10 05:33:00", 79.121, 4.878
"2013/09/10 05:35:00", 78.961, 4.869
"2013/09/10 05:36:00", 78.898, 4.857
"2013/09/10 05:38:00", 78.402, 4.832
"2013/09/10 05:39:00", 78.396, 4.816
"2013/09/10 05:40:00", 78.770, 4.843
"2013/09/10 05:41:00", 77.861, 4.786
"2013/09/10 05:42:00", 77.932, 4.782
"2013/09/10 05:44:00", 78.676, 4.851
"2013/09/10 05:45:00", 78.773, 4.856
"2013/09/10 05:47:00", 78.357, 4.828
"2013/09/10 05:48:00", 78.466, 4.835
"2013/09/10 05:50:00", 78.428, 4.823
"2013/09/10 05:51:00", 78.691, 4.836
"2013/09/10 05:53:00", 78.931, 4.850
"2013/09/10 05:54:00", 79.043, 4.855
"2013/09/10 05:56:00", 78.929, 4.853
"2013/09/10 05:57:00", 79.307, 4.882
"2013/09/10 05:59:00", 78.814, 4.850
"2013/09/10 06:00:00", 78.641, 4.834
"2013/09/10 06:02:00", 79.045, 4.894
"2013/09/10 06:03:00", 79.119, 4.891
"2013/09/10 06:05:00", 79.228, 4.888
"2013/09/10 06:06:00", 79.484, 4.906
"2013/09/10 06:08:00", 78.536, 4.836
"2013/09/10 06:09:00", 78.728, 4.847
"2013/09/10 06:11:00", 79.056, 4.880
"2013/09/10 06:12:00", 79.042, 4.869
"2013/09/10 06:14:00", 78.650, 4.837
"2013/09/10 06:15:00", 78.865, 4.847
"2013/09/10 06:23:00", 78.510, 4.832
"2013/09/10 06:24:00", 78.464, 4.822
"2013/09/10 06:26:00", 78.192, 4.814
"2013/09/10 06:27:00", 78.283, 4.814
"2013/09/10 06:29:00", 77.799, 4.781
"2013/09/10 06:30:00", 77.970, 4.794
"2013/09/10 06:32:00", 78.509, 4.838
"2013/09/10 06:33:00", 78.417, 4.824
"2013/09/10 06:35:00", 78.231, 4.815
"2013/09/10 06:36:00", 77.995, 4.792
"2013/09/10 06:37:00", 77.760, 4.776
"2013/09/10 06:38:00", 77.705, 4.770
"2013/09/10 06:39:00", 78.049, 4.777
"2013/09/10 06:40:00", 78.759, 4.821
"2013/09/10 06:41:00", 78.533, 4.812
"2013/09/10 06:42:00", 78.690, 4.809
"2013/09/10 06:44:00", 77.883, 4.781
"2013/09/10 06:45:00", 77.805, 4.765
"2013/09/10 06:47:00", 77.027, 4.725
"2013/09/10 06:48:00", 76.922, 4.709
"2013/09/10 06:50:00", 76.771, 4.703
"2013/09/10 06:51:00", 76.790, 4.695
"2013/09/10 06:53:00", 76.553, 4.683
"2013/09/10 06:54:00", 76.654, 4.684
"2013/09/10 06:55:00", 76.931, 4.700
"2013/09/10 06:56:00", 76.568, 4.683
"2013/09/10 06:57:00", 76.755, 4.690
"2013/09/10 06:59:00", 76.867, 4.711
"2013/09/10 07:00:00", 76.660, 4.693
"2013/09/10 07:02:00", 76.812, 4.717
"2013/09/10 07:03:00", 76.792, 4.709
"2013/09/10 07:05:00", 76.683, 4.703
"2013/09/10 07:06:00", 76.842, 4.710
"2013/09/10 07:08:00", 77.625, 4.764
"2013/09/10 07:09:00", 77.380, 4.746
"2013/09/10 07:11:00", 78.296, 4.797
"2013/09/10 07:12:00", 78.486, 4.806
"2013/09/10 07:14:00", 77.971, 4.784
"2013/09/10 07:15:00", 77.598, 4.744
"2013/09/10 07:16:00", 78.269, 4.788
"2013/09/10 07:17:00", 77.838, 4.761
"2013/09/10 07:18:00", 78.226, 4.778
"2013/09/10 07:23:00", 79.199, 4.852
"2013/09/10 07:24:00", 78.974, 4.819
"2013/09/10 07:25:00", 79.025, 4.819
"2013/09/10 07:26:00", 78.251, 4.773
"2013/09/10 07:27:00", 78.229, 4.769
"2013/09/10 07:29:00", 78.308, 4.785
"2013/09/10 07:30:00", 78.269, 4.779
"2013/09/10 07:32:00", 77.536, 4.736
"2013/09/10 07:33:00", 77.645, 4.741
"2013/09/10 07:38:00", 76.438, 4.683
"2013/09/10 07:39:00", 76.511, 4.673
"2013/09/10 07:40:00", 76.963, 4.697
"2013/09/10 07:41:00", 76.229, 4.654
"2013/09/10 07:42:00", 76.455, 4.668
"2013/09/10 07:44:00", 77.069, 4.713
"2013/09/10 07:45:00", 77.073, 4.711
"2013/09/10 07:47:00", 76.564, 4.678
"2013/09/10 07:48:00", 76.627, 4.679
"2013/09/10 07:50:00", 77.158, 4.724
"2013/09/10 07:51:00", 77.341, 4.733
"2013/09/10 07:53:00", 77.947, 4.772
"2013/09/10 07:54:00", 77.787, 4.759
"2013/09/10 07:56:00", 77.539, 4.746
"2013/09/10 07:57:00", 77.433, 4.736
"2013/09/10 07:59:00", 76.631, 4.691
"2013/09/10 08:00:00", 76.368, 4.669
"2013/09/10 08:02:00", 77.657, 4.762
"2013/09/10 08:03:00", 77.606, 4.754
"2013/09/10 08:05:00", 76.047, 4.650
"2013/09/10 08:06:00", 75.746, 4.630
"2013/09/10 08:08:00", 76.579, 4.685
"2013/09/10 08:09:00", 76.588, 4.685
"2013/09/10 08:11:00", 76.617, 4.692
"2013/09/10 08:12:00", 76.412, 4.678
"2013/09/10 08:14:00", 76.001, 4.649
"2013/09/10 08:15:00", 75.880, 4.640
"2013/09/10 08:17:00", 76.236, 4.661
"2013/09/10 08:18:00", 76.061, 4.653
"2013/09/10 08:23:00", 77.275, 4.728
"2013/09/10 08:24:00", 77.084, 4.718
"2013/09/10 08:26:00", 76.698, 4.687
"2013/09/10 08:32:00", 73.795, 4.506
"2013/09/10 08:33:00", 73.857, 4.513
"2013/09/10 08:35:00", 77.483, 4.735
"2013/09/10 08:36:00", 77.350, 4.727
"2013/09/10 08:38:00", 78.166, 4.778
"2013/09/10 08:39:00", 77.903, 4.758
"2013/09/10 08:40:00", 78.928, 4.824
"2013/09/10 08:41:00", 78.971, 4.820
"2013/09/10 08:42:00", 78.780, 4.807
"2013/09/10 08:44:00", 79.412, 4.848
"2013/09/10 08:45:00", 78.823, 4.812
"2013/09/10 08:47:00", 79.494, 4.850
"2013/09/10 08:48:00", 79.398, 4.845
"2013/09/10 08:50:00", 80.460, 4.908
"2013/09/10 08:51:00", 80.110, 4.888
"2013/09/10 08:53:00", 80.640, 4.934
"2013/09/10 08:54:00", 80.424, 4.910
"2013/09/10 08:55:00", 80.084, 4.883
"2013/09/10 08:56:00", 79.567, 4.848
"2013/09/10 08:57:00", 79.755, 4.859
"2013/09/10 09:05:00", 78.955, 4.799
"2013/09/10 09:06:00", 79.332, 4.810
"2013/09/10 09:07:00", 80.657, 4.897
"2013/09/10 09:14:00", 81.777, 5.002
"2013/09/10 09:15:00", 81.926, 5.006
"2013/09/10 09:17:00", 81.058, 4.937
"2013/09/10 09:18:00", 80.867, 4.924
"2013/09/10 09:23:00", 80.436, 4.890
"2013/09/10 09:24:00", 80.334, 4.884
"2013/09/10 09:26:00", 80.350, 4.886
"2013/09/10 09:27:00", 80.159, 4.874
"2013/09/10 09:29:00", 80.521, 4.896
"2013/09/10 09:30:00", 80.381, 4.887
"2013/09/10 09:32:00", 80.685, 4.903
"2013/09/10 09:33:00", 80.605, 4.898
"2013/09/10 09:35:00", 80.354, 4.884
"2013/09/10 09:36:00", 80.249, 4.878
"2013/09/10 09:38:00", 80.568, 4.898
"2013/09/10 09:39:00", 80.301, 4.875
"2013/09/10 09:40:00", 80.565, 4.893
"2013/09/10 09:44:00", 80.019, 4.863
"2013/09/10 09:45:00", 79.853, 4.855
"2013/09/10 09:47:00", 80.677, 4.905
"2013/09/10 09:48:00", 80.387, 4.887
"2013/09/10 09:50:00", 81.519, 4.972
"2013/09/10 09:51:00", 81.225, 4.950
"2013/09/10 09:53:00", 81.554, 4.961
"2013/09/10 09:54:00", 81.455, 4.956
"2013/09/10 09:56:00", 81.630, 4.962
"2013/09/10 09:57:00", 81.279, 4.938
"2013/09/10 09:59:00", 81.358, 4.946
"2013/09/10 10:00:00", 81.233, 4.939
"2013/09/10 10:02:00", 82.669, 5.043
"2013/09/10 10:03:00", 82.426, 5.025
"2013/09/10 10:05:00", 81.764, 4.972
"2013/09/10 10:06:00", 81.499, 4.954
"2013/09/10 10:08:00", 81.561, 4.958
"2013/09/10 10:09:00", 81.456, 4.951
"2013/09/10 10:11:00", 82.644, 5.029
"2013/09/10 10:12:00", 82.480, 5.017
"2013/09/10 10:14:00", 82.521, 5.014
"2013/09/10 10:15:00", 82.434, 5.010
"2013/09/10 10:17:00", 81.924, 4.966
"2013/09/10 10:18:00", 81.939, 4.966
"2013/09/10 10:23:00", 82.553, 5.017
"2013/09/10 10:24:00", 82.607, 5.015
"2013/09/10 10:26:00", 81.773, 4.963
"2013/09/10 10:29:00", 81.704, 4.956
"2013/09/10 10:32:00", 81.492, 4.944
"2013/09/10 10:33:00", 81.444, 4.937
"2013/09/10 10:35:00", 81.207, 4.925
"2013/09/10 10:36:00", 81.177, 4.918
"2013/09/10 10:38:00", 81.112, 4.914
"2013/09/10 10:39:00", 81.320, 4.914
"2013/09/10 10:40:00", 81.473, 4.922
"2013/09/10 10:41:00", 80.911, 4.881
"2013/09/10 10:42:00", 81.342, 4.904
"2013/09/10 10:43:00", 81.742, 4.932
"2013/09/10 10:44:00", 81.716, 4.931
"2013/09/10 10:45:00", 81.722, 4.929
"2013/09/10 10:47:00", 81.785, 4.951
"2013/09/10 10:48:00", 81.625, 4.935
"2013/09/10 10:50:00", 81.985, 4.967
"2013/09/10 10:51:00", 81.937, 4.959
"2013/09/10 10:53:00", 82.141, 4.973
"2013/09/10 10:54:00", 82.071, 4.965
"2013/09/10 10:56:00", 82.053, 4.969
"2013/09/10 10:57:00", 82.070, 4.967
"2013/09/10 10:59:00", 82.115, 4.971
"2013/09/10 11:00:00", 82.179, 4.964
"2013/09/10 11:01:00", 82.477, 4.981
"2013/09/10 11:02:00", 82.635, 4.992
"2013/09/10 11:03:00", 82.655, 4.993
"2013/09/10 11:05:00", 82.622, 5.007
"2013/09/10 11:06:00", 82.629, 5.001
"2013/09/10 11:08:00", 82.434, 4.990
"2013/09/10 11:11:00", 82.999, 5.027
"2013/09/10 11:14:00", 83.034, 5.024
"2013/09/10 11:17:00", 82.927, 5.013
"2013/09/10 11:23:00", 82.858, 5.015
"2013/09/10 11:24:00", 82.612, 4.990
"2013/09/10 11:26:00", 83.109, 5.028
"2013/09/10 11:29:00", 82.258, 4.968
"2013/09/10 11:32:00", 82.412, 4.981
"2013/09/10 11:35:00", 81.743, 4.939
"2013/09/10 11:38:00", 81.064, 4.904
"2013/09/10 11:39:00", 80.139, 4.837
"2013/09/10 11:40:00", 78.956, 4.759
"2013/09/10 11:41:00", 78.716, 4.741
"2013/09/10 11:42:00", 79.217, 4.778
"2013/09/10 11:44:00", 78.588, 4.749
"2013/09/10 11:45:00", 78.812, 4.755
"2013/09/10 11:47:00", 79.423, 4.811
"2013/09/10 11:48:00", 79.322, 4.797
"2013/09/10 11:50:00", 79.494, 4.817
"2013/09/10 11:51:00", 79.742, 4.826
"2013/09/10 11:53:00", 79.786, 4.839
"2013/09/10 11:54:00", 79.682, 4.825
"2013/09/10 11:56:00", 79.432, 4.810
"2013/09/10 11:57:00", 79.590, 4.828
"2013/09/10 11:59:00", 79.907, 4.843
"2013/09/10 12:02:00", 80.603, 4.906
"2013/09/10 12:03:00", 80.716, 4.903
"2013/09/10 12:05:00", 79.466, 4.807
"2013/09/10 12:06:00", 79.456, 4.804
"2013/09/10 12:08:00", 79.429, 4.800
"2013/09/10 12:11:00", 79.681, 4.812
"2013/09/10 12:14:00", 79.678, 4.810
"2013/09/10 12:17:00", 79.928, 4.825
"2013/09/10 12:23:00", 79.835, 4.819
"2013/09/10 12:24:00", 80.050, 4.832
"2013/09/10 12:26:00", 79.296, 4.788
"2013/09/10 12:27:00", 79.271, 4.778
"2013/09/10 12:29:00", 78.503, 4.740
"2013/09/10 12:32:00", 77.371, 4.667
"2013/09/10 12:35:00", 77.117, 4.658
"2013/09/10 12:38:00", 77.201, 4.665
"2013/09/10 12:39:00", 76.770, 4.639
"2013/09/10 12:40:00", 77.408, 4.688
"2013/09/10 12:41:00", 78.256, 4.725
"2013/09/10 12:42:00", 78.134, 4.712
"2013/09/10 12:44:00", 77.853, 4.698
"2013/09/10 12:45:00", 77.881, 4.695
"2013/09/10 12:47:00", 78.215, 4.719
"2013/09/10 12:48:00", 77.880, 4.694
"2013/09/10 12:50:00", 77.720, 4.684
"2013/09/10 12:53:00", 78.550, 4.735
"2013/09/10 12:56:00", 78.608, 4.735
"2013/09/10 12:57:00", 79.145, 4.768
"2013/09/10 12:59:00", 77.943, 4.676
"2013/09/10 13:02:00", 77.537, 4.695
"2013/09/10 13:03:00", 77.422, 4.679
"2013/09/10 13:06:00", 76.744, 4.610
"2013/09/10 13:08:00", 75.747, 4.539
"2013/09/10 13:09:00", 75.916, 4.556
"2013/09/10 13:11:00", 75.756, 4.554
"2013/09/10 13:12:00", 75.496, 4.536
"2013/09/10 13:14:00", 75.399, 4.532
"2013/09/10 13:17:00", 75.996, 4.573
"2013/09/10 13:23:00", 74.904, 4.493
"2013/09/10 13:24:00", 74.744, 4.480
"2013/09/10 13:26:00", 74.285, 4.464
"2013/09/10 13:27:00", 74.309, 4.468
"2013/09/10 13:32:00", 73.990, 4.439
"2013/09/10 13:35:00", 75.131, 4.519
"2013/09/10 13:38:00", 74.503, 4.470
"2013/09/10 13:39:00", 74.420, 4.479
"2013/09/10 13:40:00", 74.541, 4.490
"2013/09/10 13:41:00", 73.667, 4.410
"2013/09/10 13:42:00", 73.549, 4.409
"2013/09/10 13:44:00", 74.034, 4.443
"2013/09/10 13:45:00", 74.010, 4.447
"2013/09/10 13:47:00", 74.318, 4.460
"2013/09/10 13:48:00", 74.213, 4.458
"2013/09/10 13:50:00", 74.188, 4.455
"2013/09/10 13:53:00", 73.997, 4.444
"2013/09/10 13:56:00", 74.003, 4.442
"2013/09/10 13:57:00", 73.781, 4.435
"2013/09/10 13:59:00", 74.361, 4.473
"2013/09/10 14:00:00", 74.113, 4.463
"2013/09/10 14:02:00", 74.675, 4.520
"2013/09/10 14:03:00", 74.568, 4.510
"2013/09/10 14:05:00", 74.269, 4.465
"2013/09/10 14:06:00", 74.152, 4.463
"2013/09/10 14:08:00", 74.289, 4.463
"2013/09/10 14:11:00", 74.383, 4.472
"2013/09/10 14:14:00", 74.624, 4.482
"2013/09/10 14:17:00", 74.756, 4.491
"2013/09/10 14:18:00", 74.419, 4.475
"2013/09/10 14:23:00", 75.469, 4.523
"2013/09/10 14:24:00", 75.326, 4.521
"2013/09/10 14:26:00", 76.906, 4.661
"2013/09/10 14:29:00", 75.990, 4.567
"2013/09/10 14:32:00", 76.359, 4.604
"2013/09/10 14:35:00", 75.777, 4.551
"2013/09/10 14:38:00", 74.941, 4.505
"2013/09/10 14:39:00", 75.000, 4.520
"2013/09/10 14:40:00", 75.170, 4.536
"2013/09/10 14:41:00", 74.373, 4.466
"2013/09/10 14:44:00", 74.362, 4.463
"2013/09/10 14:47:00", 74.037, 4.446
"2013/09/10 14:50:00", 73.403, 4.414
"2013/09/10 14:53:00", 73.309, 4.407
"2013/09/10 14:56:00", 73.612, 4.425
"2013/09/10 14:59:00", 73.480, 4.421
"2013/09/10 15:02:00", 74.090, 4.487
"2013/09/10 15:05:00", 73.582, 4.429
"2013/09/10 15:08:00", 73.786, 4.437
"2013/09/10 15:11:00", 74.323, 4.481
"2013/09/10 15:14:00", 74.019, 4.446
"2013/09/10 15:15:00", 73.780, 4.438
"2013/09/10 15:17:00", 73.859, 4.437
"2013/09/10 15:23:00", 73.473, 4.411
"2013/09/10 15:26:00", 73.373, 4.410
"2013/09/10 15:29:00", 73.164, 4.400
"2013/09/10 15:32:00", 73.342, 4.410
"2013/09/10 15:35:00", 72.948, 4.387
"2013/09/10 15:38:00", 72.819, 4.371
"2013/09/10 15:39:00", 72.720, 4.387
"2013/09/10 15:40:00", 72.802, 4.399
"2013/09/10 15:41:00", 72.412, 4.346
"2013/09/10 15:44:00", 72.849, 4.378
"2013/09/10 15:47:00", 72.831, 4.379
"2013/09/10 15:50:00", 72.654, 4.369
"2013/09/10 15:53:00", 72.728, 4.375
"2013/09/10 15:54:00", 72.502, 4.379
"2013/09/10 15:55:00", 72.846, 4.404
"2013/09/10 15:56:00", 72.239, 4.335
"2013/09/10 15:59:00", 72.729, 4.373
"2013/09/10 16:02:00", 73.043, 4.434
"2013/09/10 16:05:00", 72.452, 4.362
"2013/09/10 16:08:00", 72.525, 4.365
"2013/09/10 16:11:00", 73.933, 4.457
"2013/09/10 16:12:00", 73.754, 4.452
"2013/09/10 16:13:00", 72.791, 4.391
"2013/09/10 16:14:00", 72.830, 4.403
"2013/09/10 16:17:00", 72.967, 4.393
"2013/09/10 16:26:00", 73.624, 4.427
"2013/09/10 16:29:00", 73.602, 4.426
"2013/09/10 16:38:00", 73.716, 4.450
"2013/09/10 16:39:00", 73.126, 4.413
"2013/09/10 17:17:00", 78.960, 4.704
"2013/09/10 17:18:00", 78.452, 4.668
"2013/09/10 17:23:00", 77.198, 4.613
"2013/09/10 17:26:00", 76.861, 4.574
"2013/09/10 17:29:00", 78.694, 4.708
"2013/09/10 17:32:00", 77.531, 4.614
"2013/09/10 17:33:00", 78.226, 4.666
"2013/09/10 17:35:00", 79.720, 4.754
"2013/09/10 17:36:00", 80.539, 4.801
"2013/09/10 17:38:00", 82.880, 4.927
"2013/09/10 17:39:00", 83.663, 4.976
"2013/09/10 17:40:00", 84.737, 5.044
"2013/09/10 17:41:00", 85.510, 5.077
"2013/09/10 17:44:00", 85.746, 5.101
"2013/09/10 17:47:00", 85.282, 5.079
"2013/09/10 17:50:00", 84.205, 5.016
"2013/09/10 17:53:00", 84.399, 5.031
"2013/09/10 17:54:00", 84.682, 5.043
"2013/09/10 17:56:00", 85.044, 5.071
"2013/09/10 17:59:00", 84.588, 5.032
"2013/09/10 18:02:00", 83.903, 5.054
"2013/09/10 18:03:00", 83.699, 5.026
"2013/09/10 18:05:00", 84.717, 5.066
"2013/09/10 18:06:00", 84.862, 5.068
"2013/09/10 18:08:00", 83.317, 4.971
"2013/09/10 18:09:00", 83.271, 4.962
"2013/09/10 18:11:00", 83.183, 4.961
"2013/09/10 18:12:00", 83.360, 4.966
"2013/09/10 18:14:00", 83.505, 5.000
"2013/09/10 18:15:00", 83.403, 4.980
"2013/09/10 18:17:00", 83.363, 4.995
"2013/09/10 18:18:00", 83.666, 5.004
"2013/09/10 18:23:00", 83.401, 5.000
"2013/09/10 18:24:00", 83.668, 5.011
"2013/09/10 18:26:00", 84.022, 5.040
"2013/09/10 18:27:00", 84.509, 5.058
"2013/09/10 18:29:00", 84.752, 5.086
"2013/09/10 18:30:00", 85.175, 5.097
"2013/09/10 18:32:00", 84.778, 5.064
"2013/09/10 18:33:00", 85.045, 5.078
"2013/09/10 18:35:00", 85.211, 5.106
"2013/09/10 18:36:00", 84.779, 5.065
"2013/09/10 18:38:00", 84.222, 5.023
"2013/09/10 18:39:00", 84.255, 5.020
"2013/09/10 18:40:00", 84.737, 5.056
