time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen
"2013/10/06 13:02:00", 85.062, 5.061
"2013/10/06 13:05:00", 84.748, 5.047
"2013/10/06 13:08:00", 84.861, 5.051
"2013/10/06 13:11:00", 84.728, 5.038
"2013/10/06 13:14:00", 84.711, 5.040
"2013/10/06 13:17:00", 84.622, 5.032
"2013/10/06 13:23:00", 84.563, 5.026
"2013/10/06 13:26:00", 85.161, 5.063
"2013/10/06 13:29:00", 85.841, 5.097
"2013/10/06 13:32:00", 85.474, 5.075
"2013/10/06 13:35:00", 85.809, 5.090
"2013/10/06 13:38:00", 86.135, 5.113
"2013/10/06 13:39:00", 86.129, 5.114
"2013/10/06 13:40:00", 86.469, 5.132
"2013/10/06 13:41:00", 86.615, 5.137
"2013/10/06 13:44:00", 86.700, 5.135
"2013/10/06 13:47:00", 86.347, 5.112
"2013/10/06 13:50:00", 86.675, 5.131
"2013/10/06 13:53:00", 86.682, 5.126
"2013/10/06 13:56:00", 86.479, 5.122
"2013/10/06 13:59:00", 86.071, 5.099
"2013/10/06 14:02:00", 85.909, 5.089
"2013/10/06 14:05:00", 85.319, 5.054
"2013/10/06 14:08:00", 85.149, 5.036
"2013/10/06 14:11:00", 86.569, 5.114
"2013/10/06 14:14:00", 86.484, 5.108
"2013/10/06 14:17:00", 86.714, 5.123
"2013/10/06 14:23:00", 87.131, 5.147
"2013/10/06 14:26:00", 87.088, 5.151
"2013/10/06 14:29:00", 87.109, 5.148
"2013/10/06 14:32:00", 87.034, 5.155
"2013/10/06 14:35:00", 87.011, 5.163
"2013/10/06 14:38:00", 87.109, 5.168
"2013/10/06 14:39:00", 87.112, 5.168
"2013/10/06 14:41:00", 87.118, 5.167
"2013/10/06 14:44:00", 87.044, 5.162
"2013/10/06 14:47:00", 87.310, 5.184
"2013/10/06 14:50:00", 86.976, 5.176
"2013/10/06 14:53:00", 87.401, 5.217
"2013/10/06 14:56:00", 87.474, 5.236
"2013/10/06 14:59:00", 86.988, 5.212
"2013/10/06 15:02:00", 87.303, 5.231
"2013/10/06 15:05:00", 87.174, 5.227
"2013/10/06 15:08:00", 87.548, 5.263
"2013/10/06 15:09:00", 87.502, 5.267
"2013/10/06 15:11:00", 86.703, 5.216
"2013/10/06 15:14:00", 86.758, 5.220
"2013/10/06 15:17:00", 86.685, 5.215
"2013/10/06 15:23:00", 86.656, 5.225
"2013/10/06 15:26:00", 86.855, 5.261
"2013/10/06 15:29:00", 86.673, 5.278
"2013/10/06 15:32:00", 86.518, 5.283
"2013/10/06 15:35:00", 86.451, 5.285
"2013/10/06 15:38:00", 86.406, 5.296
"2013/10/06 15:39:00", 86.431, 5.299
"2013/10/06 15:41:00", 86.471, 5.297
"2013/10/06 15:44:00", 86.448, 5.302
"2013/10/06 15:47:00", 86.444, 5.305
"2013/10/06 15:50:00", 86.408, 5.298
"2013/10/06 15:53:00", 86.165, 5.289
"2013/10/06 15:56:00", 85.948, 5.273
"2013/10/06 15:59:00", 86.209, 5.298
"2013/10/06 16:02:00", 86.183, 5.315
"2013/10/06 16:05:00", 86.077, 5.334
"2013/10/06 16:08:00", 86.170, 5.337
"2013/10/06 16:11:00", 86.219, 5.347
"2013/10/06 16:14:00", 85.961, 5.330
"2013/10/06 16:17:00", 85.864, 5.338
"2013/10/06 16:23:00", 85.785, 5.351
"2013/10/06 16:26:00", 85.554, 5.354
"2013/10/06 16:29:00", 85.479, 5.353
"2013/10/06 16:32:00", 85.257, 5.352
"2013/10/06 16:35:00", 85.209, 5.380
"2013/10/06 16:38:00", 85.175, 5.400
"2013/10/06 16:39:00", 85.235, 5.413
"2013/10/06 16:41:00", 85.258, 5.442
"2013/10/06 16:44:00", 85.273, 5.472
"2013/10/06 16:47:00", 85.326, 5.472
"2013/10/06 16:50:00", 85.295, 5.467
"2013/10/06 16:53:00", 85.264, 5.476
"2013/10/06 16:56:00", 85.078, 5.483
"2013/10/06 16:59:00", 85.030, 5.501
"2013/10/06 17:02:00", 84.808, 5.445
"2013/10/06 17:05:00", 84.834, 5.472
"2013/10/06 17:08:00", 84.871, 5.503
"2013/10/06 17:11:00", 84.867, 5.502
"2013/10/06 17:14:00", 84.787, 5.501
"2013/10/06 17:17:00", 84.592, 5.487
"2013/10/06 17:23:00", 84.682, 5.513
"2013/10/06 17:26:00", 84.808, 5.532
"2013/10/06 17:29:00", 84.513, 5.551
"2013/10/06 17:32:00", 84.346, 5.528
"2013/10/06 17:35:00", 84.454, 5.524
"2013/10/06 17:38:00", 84.542, 5.552
"2013/10/06 17:39:00", 84.513, 5.550
"2013/10/06 17:41:00", 84.632, 5.555
"2013/10/06 17:44:00", 84.661, 5.564
"2013/10/06 17:47:00", 84.548, 5.563
"2013/10/06 17:50:00", 84.493, 5.593
"2013/10/06 17:53:00", 84.716, 5.641
"2013/10/06 17:56:00", 84.654, 5.591
"2013/10/06 17:59:00", 84.680, 5.628
"2013/10/06 18:02:00", 84.487, 5.642
"2013/10/06 18:05:00", 84.232, 5.606
"2013/10/06 18:08:00", 84.355, 5.643
"2013/10/06 18:11:00", 84.258, 5.649
"2013/10/06 18:14:00", 84.357, 5.629
"2013/10/06 18:17:00", 84.419, 5.640
"2013/10/06 18:23:00", 84.159, 5.611
"2013/10/06 18:26:00", 84.184, 5.616
"2013/10/06 18:29:00", 84.274, 5.622
"2013/10/06 18:32:00", 84.154, 5.633
"2013/10/06 18:35:00", 84.388, 5.625
"2013/10/06 18:38:00", 84.266, 5.674
"2013/10/06 18:39:00", 84.335, 5.688
"2013/10/06 18:41:00", 84.192, 5.660
"2013/10/06 18:44:00", 84.092, 5.671
"2013/10/06 18:47:00", 84.237, 5.674
"2013/10/06 18:50:00", 84.070, 5.663
"2013/10/06 18:53:00", 83.926, 5.636
"2013/10/06 18:59:00", 83.783, 5.625
"2013/10/06 19:02:00", 83.793, 5.624
"2013/10/06 19:05:00", 83.691, 5.598
"2013/10/06 19:08:00", 83.898, 5.627
"2013/10/06 19:11:00", 83.579, 5.620
"2013/10/06 19:14:00", 83.874, 5.640
"2013/10/06 19:17:00", 83.650, 5.631
"2013/10/06 19:23:00", 83.214, 5.597
"2013/10/06 19:26:00", 83.427, 5.609
"2013/10/06 19:29:00", 83.606, 5.630
"2013/10/06 19:32:00", 83.491, 5.624
"2013/10/06 19:35:00", 83.558, 5.635
"2013/10/06 19:38:00", 83.534, 5.640
"2013/10/06 19:39:00", 83.583, 5.644
"2013/10/06 19:41:00", 83.600, 5.644
"2013/10/06 19:44:00", 83.478, 5.636
"2013/10/06 19:47:00", 83.633, 5.650
"2013/10/06 19:50:00", 83.484, 5.637
"2013/10/06 19:53:00", 83.063, 5.602
"2013/10/06 19:56:00", 83.332, 5.622
"2013/10/06 19:59:00", 83.332, 5.625
"2013/10/06 20:02:00", 83.406, 5.640
"2013/10/06 20:05:00", 83.529, 5.650
"2013/10/06 20:08:00", 83.391, 5.648
"2013/10/06 20:11:00", 83.287, 5.638
"2013/10/06 20:14:00", 83.306, 5.638
"2013/10/06 20:17:00", 83.375, 5.651
"2013/10/06 20:23:00", 83.350, 5.651
"2013/10/06 20:26:00", 83.514, 5.666
"2013/10/06 20:29:00", 83.494, 5.672
"2013/10/06 20:32:00", 83.508, 5.669
"2013/10/06 20:35:00", 83.522, 5.678
"2013/10/06 20:38:00", 83.473, 5.675
"2013/10/06 20:39:00", 83.629, 5.692
"2013/10/06 20:41:00", 83.483, 5.683
"2013/10/06 20:44:00", 83.516, 5.687
"2013/10/06 20:47:00", 83.432, 5.679
"2013/10/06 20:50:00", 83.425, 5.685
"2013/10/06 20:53:00", 83.538, 5.697
"2013/10/06 20:56:00", 83.589, 5.704
"2013/10/06 20:59:00", 83.566, 5.703
"2013/10/06 21:02:00", 83.325, 5.678
"2013/10/06 21:05:00", 83.512, 5.695
"2013/10/06 21:08:00", 83.643, 5.705
"2013/10/06 21:11:00", 83.527, 5.697
"2013/10/06 21:14:00", 83.526, 5.694
"2013/10/06 21:17:00", 83.472, 5.688
"2013/10/06 21:23:00", 83.221, 5.662
"2013/10/06 21:26:00", 83.074, 5.652
"2013/10/06 21:29:00", 83.091, 5.653
"2013/10/06 21:32:00", 83.110, 5.654
"2013/10/06 21:35:00", 82.962, 5.626
"2013/10/06 21:38:00", 83.045, 5.634
"2013/10/06 21:39:00", 83.092, 5.641
"2013/10/06 21:41:00", 83.194, 5.644
"2013/10/06 21:44:00", 82.979, 5.624
"2013/10/06 21:47:00", 83.088, 5.633
"2013/10/06 21:50:00", 82.990, 5.613
"2013/10/06 21:53:00", 83.183, 5.635
"2013/10/06 21:56:00", 83.172, 5.636
"2013/10/06 21:59:00", 83.169, 5.630
"2013/10/06 22:02:00", 83.194, 5.621
"2013/10/06 22:05:00", 83.154, 5.616
"2013/10/06 22:08:00", 83.257, 5.621
"2013/10/06 22:11:00", 83.084, 5.606
"2013/10/06 22:14:00", 82.825, 5.561
"2013/10/06 22:17:00", 82.874, 5.537
"2013/10/06 22:23:00", 82.731, 5.510
"2013/10/06 22:26:00", 82.852, 5.526
"2013/10/06 22:29:00", 82.875, 5.531
"2013/10/06 22:32:00", 82.709, 5.512
"2013/10/06 22:35:00", 82.753, 5.521
"2013/10/06 22:38:00", 82.866, 5.520
"2013/10/06 22:39:00", 82.893, 5.525
"2013/10/06 22:41:00", 82.854, 5.521
"2013/10/06 22:44:00", 82.878, 5.456
"2013/10/06 22:47:00", 82.540, 5.502
"2013/10/06 22:50:00", 82.649, 5.505
"2013/10/06 22:53:00", 82.835, 5.519
"2013/10/06 22:56:00", 82.973, 5.529
"2013/10/06 22:59:00", 82.972, 5.520
"2013/10/06 23:02:00", 83.105, 5.538
"2013/10/06 23:05:00", 83.006, 5.539
"2013/10/06 23:08:00", 83.025, 5.551
"2013/10/06 23:11:00", 82.928, 5.536
"2013/10/06 23:14:00", 83.033, 5.524
"2013/10/06 23:17:00", 83.086, 5.499
"2013/10/06 23:23:00", 82.901, 5.475
"2013/10/06 23:26:00", 82.873, 5.477
"2013/10/06 23:29:00", 82.888, 5.469
"2013/10/06 23:32:00", 82.981, 5.453
"2013/10/06 23:35:00", 83.050, 5.435
"2013/10/06 23:38:00", 83.077, 5.410
"2013/10/06 23:39:00", 83.099, 5.413
"2013/10/06 23:41:00", 83.054, 5.407
"2013/10/06 23:44:00", 83.103, 5.409
"2013/10/06 23:47:00", 83.231, 5.402
"2013/10/06 23:50:00", 83.368, 5.406
"2013/10/06 23:53:00", 83.492, 5.410
"2013/10/06 23:56:00", 83.374, 5.413
"2013/10/06 23:59:00", 83.403, 5.412
"2013/10/07 00:02:00", 83.482, 5.393
"2013/10/07 00:05:00", 83.646, 5.380
"2013/10/07 00:08:00", 83.694, 5.366
"2013/10/07 00:11:00", 83.446, 5.373
"2013/10/07 00:14:00", 83.985, 5.367
"2013/10/07 00:17:00", 84.043, 5.363
"2013/10/07 00:23:00", 84.438, 5.361
"2013/10/07 00:26:00", 84.484, 5.367
"2013/10/07 00:29:00", 84.638, 5.359
"2013/10/07 00:32:00", 84.704, 5.357
"2013/10/07 00:35:00", 84.703, 5.351
"2013/10/07 00:38:00", 84.613, 5.348
"2013/10/07 00:39:00", 84.680, 5.356
"2013/10/07 00:41:00", 84.775, 5.350
"2013/10/07 00:44:00", 84.975, 5.349
"2013/10/07 00:47:00", 85.456, 5.351
"2013/10/07 00:50:00", 85.500, 5.344
"2013/10/07 00:53:00", 85.841, 5.345
"2013/10/07 00:56:00", 85.945, 5.335
"2013/10/07 00:59:00", 85.913, 5.336
"2013/10/07 01:02:00", 86.041, 5.333
"2013/10/07 01:05:00", 86.131, 5.340
"2013/10/07 01:08:00", 86.232, 5.320
"2013/10/07 01:11:00", 86.227, 5.307
"2013/10/07 01:14:00", 86.285, 5.301
"2013/10/07 01:17:00", 86.139, 5.300
"2013/10/07 01:23:00", 86.304, 5.276
"2013/10/07 01:26:00", 86.440, 5.275
"2013/10/07 01:29:00", 86.351, 5.274
"2013/10/07 01:32:00", 86.296, 5.261
"2013/10/07 01:35:00", 86.379, 5.242
"2013/10/07 01:38:00", 86.487, 5.231
"2013/10/07 01:39:00", 86.496, 5.230
"2013/10/07 01:41:00", 86.541, 5.233
"2013/10/07 01:44:00", 86.575, 5.226
"2013/10/07 01:47:00", 86.698, 5.229
"2013/10/07 01:50:00", 86.644, 5.227
"2013/10/07 01:53:00", 86.625, 5.227
"2013/10/07 01:56:00", 86.854, 5.230
"2013/10/07 01:59:00", 87.296, 5.253
"2013/10/07 02:02:00", 87.086, 5.234
"2013/10/07 02:05:00", 86.919, 5.219
"2013/10/07 02:08:00", 86.875, 5.218
"2013/10/07 02:11:00", 87.027, 5.219
"2013/10/07 02:14:00", 87.272, 5.227
"2013/10/07 02:17:00", 86.978, 5.215
"2013/10/07 02:23:00", 87.106, 5.214
"2013/10/07 02:26:00", 87.252, 5.225
"2013/10/07 02:29:00", 87.405, 5.232
"2013/10/07 02:32:00", 87.439, 5.234
"2013/10/07 02:35:00", 87.414, 5.231
"2013/10/07 02:38:00", 87.420, 5.226
"2013/10/07 02:39:00", 87.442, 5.228
"2013/10/07 02:41:00", 87.483, 5.229
"2013/10/07 02:44:00", 87.521, 5.230
"2013/10/07 02:47:00", 87.541, 5.232
"2013/10/07 02:50:00", 87.380, 5.228
"2013/10/07 02:53:00", 86.659, 5.217
"2013/10/07 02:56:00", 87.709, 5.261
"2013/10/07 02:59:00", 87.693, 5.261
"2013/10/07 03:02:00", 87.704, 5.263
"2013/10/07 03:05:00", 87.502, 5.255
"2013/10/07 03:08:00", 86.814, 5.245
"2013/10/07 03:11:00", 86.181, 5.238
"2013/10/07 03:14:00", 86.034, 5.272
"2013/10/07 03:17:00", 85.819, 5.286
"2013/10/07 03:41:00", 86.488, 5.269
"2013/10/07 03:44:00", 86.398, 5.268
"2013/10/07 03:47:00", 86.123, 5.274
"2013/10/07 03:50:00", 85.494, 5.343
"2013/10/07 03:53:00", 85.051, 5.358
"2013/10/07 03:56:00", 84.993, 5.356
"2013/10/07 03:59:00", 85.077, 5.330
"2013/10/07 04:02:00", 84.709, 5.349
"2013/10/07 04:05:00", 84.264, 5.381
"2013/10/07 04:08:00", 84.132, 5.396
"2013/10/07 04:11:00", 84.065, 5.401
"2013/10/07 04:14:00", 84.247, 5.396
"2013/10/07 04:17:00", 84.380, 5.401
"2013/10/07 04:23:00", 84.199, 5.375
"2013/10/07 04:26:00", 84.316, 5.384
"2013/10/07 04:29:00", 84.360, 5.384
"2013/10/07 04:32:00", 84.350, 5.382
"2013/10/07 04:35:00", 84.473, 5.383
"2013/10/07 04:38:00", 84.502, 5.381
"2013/10/07 04:39:00", 84.425, 5.380
"2013/10/07 04:41:00", 84.473, 5.375
"2013/10/07 04:44:00", 84.345, 5.368
"2013/10/07 04:47:00", 83.987, 5.362
"2013/10/07 04:50:00", 83.888, 5.366
"2013/10/07 04:53:00", 83.442, 5.365
"2013/10/07 04:56:00", 83.191, 5.368
"2013/10/07 04:59:00", 83.216, 5.365
"2013/10/07 05:02:00", 83.170, 5.360
"2013/10/07 05:05:00", 83.118, 5.371
"2013/10/07 05:08:00", 83.152, 5.398
"2013/10/07 05:11:00", 83.162, 5.387
"2013/10/07 05:14:00", 82.912, 5.388
"2013/10/07 05:17:00", 83.231, 5.417
"2013/10/07 05:23:00", 83.372, 5.483
"2013/10/07 05:26:00", 83.475, 5.499
"2013/10/07 05:29:00", 83.392, 5.499
"2013/10/07 05:32:00", 83.392, 5.508
"2013/10/07 05:35:00", 83.225, 5.511
"2013/10/07 05:38:00", 83.132, 5.520
"2013/10/07 05:39:00", 83.187, 5.537
"2013/10/07 05:41:00", 83.295, 5.536
"2013/10/07 05:44:00", 83.314, 5.538
"2013/10/07 05:47:00", 83.295, 5.527
"2013/10/07 05:50:00", 83.226, 5.524
"2013/10/07 05:53:00", 83.099, 5.516
"2013/10/07 05:56:00", 83.206, 5.547
"2013/10/07 05:59:00", 83.187, 5.552
"2013/10/07 06:02:00", 83.212, 5.555
"2013/10/07 06:05:00", 83.168, 5.541
"2013/10/07 06:08:00", 83.226, 5.548
"2013/10/07 06:11:00", 83.084, 5.540
"2013/10/07 06:12:00", 83.164, 5.556
"2013/10/07 06:14:00", 83.230, 5.585
"2013/10/07 06:17:00", 83.213, 5.595
"2013/10/07 06:23:00", 83.289, 5.578
"2013/10/07 06:26:00", 83.541, 5.614
"2013/10/07 06:29:00", 83.162, 5.589
"2013/10/07 06:32:00", 83.045, 5.564
"2013/10/07 06:35:00", 82.868, 5.538
"2013/10/07 06:38:00", 83.128, 5.557
"2013/10/07 06:39:00", 83.177, 5.563
"2013/10/07 06:41:00", 83.129, 5.570
"2013/10/07 06:44:00", 83.298, 5.604
"2013/10/07 06:47:00", 82.940, 5.555
"2013/10/07 06:50:00", 83.316, 5.627
"2013/10/07 06:53:00", 83.209, 5.589
"2013/10/07 06:56:00", 83.057, 5.568
"2013/10/07 06:59:00", 83.427, 5.648
"2013/10/07 07:02:00", 83.513, 5.652
"2013/10/07 07:05:00", 83.488, 5.650
"2013/10/07 07:08:00", 83.122, 5.615
"2013/10/07 07:11:00", 83.284, 5.623
"2013/10/07 07:14:00", 83.373, 5.641
"2013/10/07 07:17:00", 83.302, 5.631
"2013/10/07 07:23:00", 83.402, 5.647
"2013/10/07 07:26:00", 83.490, 5.667
"2013/10/07 07:29:00", 83.332, 5.641
"2013/10/07 07:32:00", 83.476, 5.647
"2013/10/07 07:35:00", 83.533, 5.660
"2013/10/07 07:38:00", 83.676, 5.683
"2013/10/07 07:39:00", 83.674, 5.690
"2013/10/07 07:41:00", 83.562, 5.677
"2013/10/07 07:44:00", 83.577, 5.680
"2013/10/07 07:47:00", 83.591, 5.680
"2013/10/07 07:50:00", 83.597, 5.686
"2013/10/07 07:53:00", 83.526, 5.673
"2013/10/07 07:56:00", 83.547, 5.674
"2013/10/07 07:59:00", 83.565, 5.678
"2013/10/07 08:02:00", 83.662, 5.688
"2013/10/07 08:05:00", 83.578, 5.682
"2013/10/07 08:08:00", 83.587, 5.689
"2013/10/07 08:11:00", 83.512, 5.682
"2013/10/07 08:14:00", 83.627, 5.698
"2013/10/07 08:17:00", 83.684, 5.708
"2013/10/07 08:23:00", 83.699, 5.707
"2013/10/07 08:26:00", 83.760, 5.716
"2013/10/07 08:29:00", 83.755, 5.720
"2013/10/07 08:32:00", 83.791, 5.726
"2013/10/07 08:35:00", 83.760, 5.720
"2013/10/07 08:38:00", 83.716, 5.714
"2013/10/07 08:39:00", 83.760, 5.719
"2013/10/07 08:41:00", 83.755, 5.725
"2013/10/07 08:44:00", 83.817, 5.728
"2013/10/07 08:47:00", 83.848, 5.734
"2013/10/07 08:50:00", 83.745, 5.724
"2013/10/07 08:53:00", 83.745, 5.723
"2013/10/07 08:56:00", 83.773, 5.727
"2013/10/07 08:59:00", 83.691, 5.716
"2013/10/07 09:02:00", 83.755, 5.716
"2013/10/07 09:05:00", 83.707, 5.716
"2013/10/07 09:08:00", 83.662, 5.710
"2013/10/07 09:11:00", 83.671, 5.710
"2013/10/07 09:14:00", 83.823, 5.724
"2013/10/07 09:17:00", 83.770, 5.725
"2013/10/07 09:23:00", 83.810, 5.723
"2013/10/07 09:26:00", 83.911, 5.741
"2013/10/07 09:29:00", 83.952, 5.737
"2013/10/07 09:32:00", 83.884, 5.725
"2013/10/07 09:35:00", 83.809, 5.724
"2013/10/07 09:38:00", 83.893, 5.730
"2013/10/07 09:39:00", 83.849, 5.732
"2013/10/07 09:41:00", 83.878, 5.735
"2013/10/07 09:44:00", 83.707, 5.713
"2013/10/07 09:47:00", 83.814, 5.723
"2013/10/07 09:50:00", 83.583, 5.684
"2013/10/07 09:53:00", 83.569, 5.679
"2013/10/07 09:56:00", 83.623, 5.674
"2013/10/07 09:59:00", 83.503, 5.564
"2013/10/07 10:02:00", 83.423, 5.577
"2013/10/07 10:05:00", 83.400, 5.606
"2013/10/07 10:08:00", 83.430, 5.624
"2013/10/07 10:11:00", 83.421, 5.613
"2013/10/07 10:14:00", 83.355, 5.607
"2013/10/07 10:17:00", 83.187, 5.584
"2013/10/07 10:23:00", 83.468, 5.605
"2013/10/07 10:24:00", 83.480, 5.619
"2013/10/07 10:26:00", 83.439, 5.602
"2013/10/07 10:29:00", 83.447, 5.589
"2013/10/07 10:32:00", 83.495, 5.587
"2013/10/07 10:35:00", 83.567, 5.569
"2013/10/07 10:38:00", 83.576, 5.554
"2013/10/07 10:39:00", 83.609, 5.563
"2013/10/07 10:41:00", 83.584, 5.551
"2013/10/07 10:44:00", 83.522, 5.541
"2013/10/07 10:47:00", 83.717, 5.570
"2013/10/07 10:50:00", 83.118, 5.482
"2013/10/07 10:53:00", 83.132, 5.478
"2013/10/07 10:56:00", 83.281, 5.496
"2013/10/07 10:59:00", 83.349, 5.498
"2013/10/07 11:02:00", 83.420, 5.495
"2013/10/07 11:05:00", 83.491, 5.496
"2013/10/07 11:08:00", 83.531, 5.497
"2013/10/07 11:11:00", 83.523, 5.492
"2013/10/07 11:14:00", 83.558, 5.492
"2013/10/07 11:17:00", 83.560, 5.493
"2013/10/07 11:23:00", 83.581, 5.489
"2013/10/07 11:26:00", 83.439, 5.457
"2013/10/07 11:29:00", 83.522, 5.469
"2013/10/07 11:32:00", 83.505, 5.436
"2013/10/07 11:35:00", 83.796, 5.413
"2013/10/07 11:38:00", 83.690, 5.429
"2013/10/07 11:39:00", 83.741, 5.446
"2013/10/07 11:41:00", 83.787, 5.442
"2013/10/07 11:44:00", 84.189, 5.413
"2013/10/07 11:47:00", 84.074, 5.427
"2013/10/07 11:50:00", 84.684, 5.436
"2013/10/07 11:53:00", 85.338, 5.486
"2013/10/07 11:56:00", 85.218, 5.493
"2013/10/07 11:59:00", 85.338, 5.494
"2013/10/07 12:02:00", 85.051, 5.493
"2013/10/07 12:05:00", 85.486, 5.515
"2013/10/07 12:08:00", 86.588, 5.530
"2013/10/07 12:11:00", 86.995, 5.509
"2013/10/07 12:14:00", 87.472, 5.502
"2013/10/07 12:17:00", 87.214, 5.477
"2013/10/07 12:23:00", 87.681, 5.467
"2013/10/07 12:26:00", 87.788, 5.453
"2013/10/07 12:29:00", 87.663, 5.440
"2013/10/07 12:32:00", 87.827, 5.446
"2013/10/07 12:35:00", 87.840, 5.439
"2013/10/07 12:38:00", 87.798, 5.437
"2013/10/07 12:39:00", 87.828, 5.440
"2013/10/07 12:41:00", 87.778, 5.433
"2013/10/07 12:42:00", 87.787, 5.433
"2013/10/07 12:44:00", 87.729, 5.425
"2013/10/07 12:47:00", 87.650, 5.417
"2013/10/07 12:50:00", 87.596, 5.410
"2013/10/07 12:53:00", 87.695, 5.407
"2013/10/07 12:56:00", 87.645, 5.395
"2013/10/07 12:59:00", 87.734, 5.388
"2013/10/07 13:02:00", 87.866, 5.391
"2013/10/07 13:05:00", 87.742, 5.378
"2013/10/07 13:08:00", 87.630, 5.373
"2013/10/07 13:11:00", 87.532, 5.368
"2013/10/07 13:14:00", 87.764, 5.373
"2013/10/07 13:17:00", 87.733, 5.366
"2013/10/07 13:23:00", 88.510, 5.371
"2013/10/07 13:26:00", 88.612, 5.372
"2013/10/07 13:29:00", 88.720, 5.369
"2013/10/07 13:32:00", 88.744, 5.361
"2013/10/07 13:35:00", 88.726, 5.354
"2013/10/07 13:38:00", 88.587, 5.340
"2013/10/07 13:39:00", 88.678, 5.348
"2013/10/07 13:41:00", 88.616, 5.344
"2013/10/07 13:44:00", 89.186, 5.367
"2013/10/07 13:47:00", 89.221, 5.372
"2013/10/07 13:50:00", 89.426, 5.374
"2013/10/07 13:53:00", 89.681, 5.389
"2013/10/07 13:56:00", 89.907, 5.399
"2013/10/07 13:59:00", 90.018, 5.392
"2013/10/07 14:02:00", 89.995, 5.385
"2013/10/07 14:05:00", 89.939, 5.378
"2013/10/07 14:08:00", 89.956, 5.375
"2013/10/07 14:11:00", 89.846, 5.368
"2013/10/07 14:14:00", 89.910, 5.372
"2013/10/07 14:17:00", 90.036, 5.375
"2013/10/07 14:23:00", 90.222, 5.382
"2013/10/07 14:26:00", 90.332, 5.391
"2013/10/07 14:29:00", 90.412, 5.399
"2013/10/07 14:35:00", 90.504, 5.409
"2013/10/07 14:38:00", 90.554, 5.415
"2013/10/07 14:39:00", 90.647, 5.422
"2013/10/07 14:40:00", 90.813, 5.426
"2013/10/07 14:41:00", 90.928, 5.436
"2013/10/07 14:42:00", 91.012, 5.442
"2013/10/07 14:43:00", 90.995, 5.439
"2013/10/07 14:44:00", 91.003, 5.438
"2013/10/07 14:45:00", 90.978, 5.437
"2013/10/07 14:46:00", 90.967, 5.438
"2013/10/07 14:47:00", 90.920, 5.438
"2013/10/07 14:48:00", 90.929, 5.442
"2013/10/07 14:49:00", 90.956, 5.444
"2013/10/07 14:50:00", 90.894, 5.442
"2013/10/07 14:51:00", 90.640, 5.433
"2013/10/07 14:52:00", 90.411, 5.423
"2013/10/07 14:53:00", 90.325, 5.418
"2013/10/07 14:54:00", 90.417, 5.422
"2013/10/07 14:55:00", 90.414, 5.422
"2013/10/07 14:56:00", 90.231, 5.413
"2013/10/07 14:57:00", 90.124, 5.407
"2013/10/07 14:58:00", 90.193, 5.412
"2013/10/07 14:59:00", 90.098, 5.407
"2013/10/07 15:00:00", 90.173, 5.412
"2013/10/07 15:01:00", 90.111, 5.410
"2013/10/07 15:02:00", 90.045, 5.414
"2013/10/07 15:05:00", 89.804, 5.428
"2013/10/07 15:08:00", 89.794, 5.438
"2013/10/07 15:11:00", 89.296, 5.423
"2013/10/07 15:14:00", 89.315, 5.440
"2013/10/07 15:17:00", 89.667, 5.456
"2013/10/07 15:23:00", 89.737, 5.490
"2013/10/07 15:26:00", 89.361, 5.469
"2013/10/07 15:29:00", 89.472, 5.483
"2013/10/07 15:32:00", 89.327, 5.488
"2013/10/07 15:35:00", 88.160, 5.462
"2013/10/07 15:38:00", 87.774, 5.434
"2013/10/07 15:39:00", 88.025, 5.454
"2013/10/07 15:41:00", 88.221, 5.475
"2013/10/07 15:44:00", 88.226, 5.469
"2013/10/07 15:47:00", 88.442, 5.487
"2013/10/07 15:50:00", 88.133, 5.493
"2013/10/07 15:53:00", 88.160, 5.502
"2013/10/07 15:56:00", 88.282, 5.524
"2013/10/07 15:59:00", 88.228, 5.535
"2013/10/07 16:00:00", 88.166, 5.543
"2013/10/07 16:01:00", 88.104, 5.547
"2013/10/07 16:02:00", 88.107, 5.552
"2013/10/07 16:05:00", 88.021, 5.541
"2013/10/07 16:08:00", 88.276, 5.537
"2013/10/07 16:11:00", 88.249, 5.536
"2013/10/07 16:14:00", 88.403, 5.535
"2013/10/07 16:17:00", 88.424, 5.539
"2013/10/07 16:23:00", 87.762, 5.530
"2013/10/07 16:26:00", 87.762, 5.528
"2013/10/07 16:29:00", 87.558, 5.525
"2013/10/07 16:32:00", 87.348, 5.537
"2013/10/07 16:35:00", 86.555, 5.513
"2013/10/07 16:38:00", 86.626, 5.507
"2013/10/07 16:39:00", 86.632, 5.509
"2013/10/07 16:41:00", 86.564, 5.504
"2013/10/07 16:44:00", 86.561, 5.501
"2013/10/07 16:47:00", 86.223, 5.499
"2013/10/07 16:50:00", 86.245, 5.488
"2013/10/07 16:53:00", 85.990, 5.533
"2013/10/07 16:56:00", 85.899, 5.551
"2013/10/07 16:59:00", 85.941, 5.581
"2013/10/07 17:02:00", 85.870, 5.631
"2013/10/07 17:05:00", 85.778, 5.640
"2013/10/07 17:08:00", 85.335, 5.649
"2013/10/07 17:11:00", 85.443, 5.659
"2013/10/07 17:14:00", 85.441, 5.650
"2013/10/07 17:17:00", 85.534, 5.628
"2013/10/07 17:23:00", 85.344, 5.667
"2013/10/07 17:26:00", 85.465, 5.687
