time[YYYY-MM-DD hh:mm:ss PST], elevation, water_electrical_conductivity, water_salinity, water_pressure, water_temperature
"2013/09/13 08:58:34", 16.129, 35.624, 29.964, 16.129, 12.984
"2013/09/13 09:00:35", 16.120, 35.631, 29.974, 16.120, 12.981
"2013/09/13 09:02:36", 16.114, 35.633, 29.977, 16.114, 12.979
"2013/09/13 09:04:35", 16.106, 35.632, 29.978, 16.106, 12.978
"2013/09/13 09:06:35", 16.099, 35.635, 29.981, 16.099, 12.977
"2013/09/13 09:08:36", 16.091, 35.639, 29.985, 16.091, 12.975
"2013/09/13 09:10:35", 16.081, 35.642, 29.989, 16.081, 12.974
"2013/09/13 09:12:35", 16.071, 35.645, 29.994, 16.071, 12.973
"2013/09/13 09:14:35", 16.062, 35.645, 29.994, 16.062, 12.972
"2013/09/13 09:16:34", 16.051, 35.646, 29.996, 16.051, 12.972
"2013/09/13 09:18:35", 16.040, 35.634, 29.984, 16.040, 12.972
"2013/09/13 09:20:35", 16.030, 35.624, 29.973, 16.030, 12.974
"2013/09/13 09:22:35", 16.018, 35.626, 29.973, 16.018, 12.976
"2013/09/13 09:24:35", 16.008, 35.612, 29.957, 16.008, 12.980
"2013/09/13 09:26:35", 15.999, 35.567, 29.910, 15.999, 12.986
"2013/09/13 09:28:35", 15.990, 35.575, 29.913, 15.990, 12.991
"2013/09/13 09:30:35", 15.979, 35.569, 29.904, 15.979, 12.997
"2013/09/13 10:46:36", 15.608, 35.310, 29.573, 15.608, 13.110
"2013/09/13 10:48:36", 15.596, 35.298, 29.553, 15.596, 13.122
"2013/09/13 10:50:35", 15.584, 35.266, 29.515, 15.584, 13.133
"2013/09/13 10:52:35", 15.572, 35.291, 29.527, 15.572, 13.148
"2013/09/13 10:54:36", 15.558, 35.320, 29.548, 15.558, 13.154
"2013/09/13 10:56:36", 15.548, 35.276, 29.502, 15.548, 13.161
"2013/09/13 10:58:36", 15.537, 35.138, 29.363, 15.537, 13.176
"2013/09/13 11:00:35", 15.528, 35.143, 29.351, 15.528, 13.197
"2013/09/13 11:02:35", 15.518, 35.154, 29.354, 15.518, 13.207
"2013/09/13 11:04:36", 15.510, 35.168, 29.359, 15.510, 13.218
"2013/09/13 11:06:36", 15.502, 35.199, 29.382, 15.502, 13.225
"2013/09/13 11:08:35", 15.493, 35.221, 29.401, 15.493, 13.226
"2013/09/13 11:10:35", 15.484, 35.189, 29.373, 15.484, 13.224
"2013/09/13 11:12:36", 15.477, 35.208, 29.389, 15.477, 13.226
"2013/09/13 11:14:36", 15.470, 35.194, 29.378, 15.470, 13.224
"2013/09/13 11:16:36", 15.462, 35.218, 29.402, 15.462, 13.221
"2013/09/13 11:18:35", 15.455, 35.222, 29.409, 15.455, 13.217
"2013/09/13 11:20:35", 15.448, 35.232, 29.423, 15.448, 13.211
"2013/09/13 11:22:36", 15.441, 35.231, 29.425, 15.441, 13.207
"2013/09/13 11:24:36", 15.435, 35.235, 29.431, 15.435, 13.204
"2013/09/13 11:26:36", 15.429, 35.239, 29.437, 15.429, 13.201
"2013/09/13 11:28:35", 15.423, 35.237, 29.437, 15.423, 13.198
"2013/09/13 11:30:35", 15.418, 35.235, 29.436, 15.418, 13.198
"2013/09/13 11:32:36", 15.412, 35.224, 29.427, 15.412, 13.197
"2013/09/13 11:34:36", 15.405, 35.198, 29.401, 15.405, 13.199
"2013/09/13 11:36:36", 15.399, 35.205, 29.404, 15.399, 13.203
"2013/09/13 11:38:36", 15.391, 35.189, 29.387, 15.391, 13.206
"2013/09/13 11:40:35", 15.383, 35.192, 29.387, 15.383, 13.210
"2013/09/13 11:42:36", 15.377, 35.233, 29.425, 15.377, 13.209
"2013/09/13 11:44:36", 15.373, 35.281, 29.474, 15.373, 13.204
"2013/09/13 11:46:36", 15.371, 35.299, 29.499, 15.371, 13.193
"2013/09/13 11:48:36", 15.368, 35.310, 29.514, 15.368, 13.187
"2013/09/13 11:50:35", 15.365, 35.311, 29.521, 15.365, 13.178
"2013/09/13 11:52:35", 15.362, 35.310, 29.524, 15.362, 13.174
"2013/09/13 11:54:36", 15.359, 35.299, 29.517, 15.359, 13.171
"2013/09/13 11:56:36", 15.354, 35.254, 29.474, 15.354, 13.171
"2013/09/13 11:58:36", 15.351, 35.208, 29.426, 15.351, 13.178
"2013/09/13 12:00:35", 15.346, 35.212, 29.421, 15.346, 13.190
"2013/09/13 12:02:35", 15.342, 35.232, 29.438, 15.342, 13.191
"2013/09/13 12:04:36", 15.338, 35.247, 29.453, 15.338, 13.190
"2013/09/13 12:06:36", 15.335, 35.254, 29.460, 15.335, 13.190
"2013/09/13 12:08:36", 15.333, 35.278, 29.483, 15.333, 13.188
"2013/09/13 12:10:35", 15.331, 35.282, 29.489, 15.331, 13.186
"2013/09/13 12:12:35", 15.329, 35.286, 29.495, 15.329, 13.183
"2013/09/13 12:14:36", 15.328, 35.290, 29.500, 15.328, 13.181
"2013/09/13 12:16:36", 15.327, 35.279, 29.491, 15.327, 13.178
"2013/09/13 12:18:36", 15.327, 35.255, 29.471, 15.327, 13.177
"2013/09/13 12:20:35", 15.328, 35.259, 29.475, 15.328, 13.177
"2013/09/13 12:22:35", 15.328, 35.256, 29.470, 15.328, 13.178
"2013/09/13 12:24:36", 15.325, 35.254, 29.468, 15.325, 13.179
"2013/09/13 12:26:36", 15.325, 35.248, 29.462, 15.325, 13.180
"2013/09/13 12:28:36", 15.325, 35.247, 29.460, 15.325, 13.181
"2013/09/13 12:30:35", 15.324, 35.244, 29.456, 15.324, 13.183
"2013/09/13 12:32:35", 15.324, 35.254, 29.465, 15.324, 13.183
"2013/09/13 12:34:36", 15.326, 35.264, 29.476, 15.326, 13.181
"2013/09/13 12:36:36", 15.328, 35.263, 29.475, 15.328, 13.180
"2013/09/13 12:38:36", 15.330, 35.263, 29.474, 15.330, 13.182
"2013/09/13 12:40:35", 15.332, 35.468, 29.689, 15.332, 13.150
"2013/09/13 12:46:36", 15.337, 35.654, 29.984, 15.337, 12.996
"2013/09/13 12:48:36", 15.339, 35.653, 29.990, 15.339, 12.987
"2013/09/13 12:50:36", 15.343, 35.658, 30.000, 15.343, 12.981
"2013/09/13 12:52:35", 15.348, 35.666, 30.010, 15.348, 12.976
"2013/09/13 12:54:35", 15.351, 35.678, 30.027, 15.351, 12.970
"2013/09/13 12:56:36", 15.354, 35.700, 30.054, 15.354, 12.961
"2013/09/13 12:58:36", 15.357, 35.740, 30.108, 15.357, 12.940
"2013/09/13 13:00:36", 15.361, 35.795, 30.179, 15.361, 12.916
"2013/09/13 13:02:35", 15.365, 35.849, 30.256, 15.365, 12.883
"2013/09/13 13:04:35", 15.369, 35.876, 30.297, 15.369, 12.863
"2013/09/13 13:06:36", 15.373, 35.894, 30.325, 15.373, 12.849
"2013/09/13 13:08:36", 15.377, 35.899, 30.336, 15.377, 12.841
"2013/09/13 13:10:36", 15.380, 35.896, 30.335, 15.380, 12.839
"2013/09/13 13:12:35", 15.384, 35.896, 30.336, 15.384, 12.837
"2013/09/13 13:14:35", 15.388, 35.899, 30.341, 15.388, 12.835
"2013/09/13 13:16:36", 15.393, 35.892, 30.335, 15.393, 12.834
"2013/09/13 13:20:36", 15.402, 35.877, 30.312, 15.402, 12.846
"2013/09/13 13:22:35", 15.407, 35.875, 30.309, 15.407, 12.847
"2013/09/13 13:24:35", 15.410, 35.865, 30.298, 15.410, 12.849
"2013/09/13 13:26:36", 15.414, 35.872, 30.302, 15.414, 12.852
"2013/09/13 13:28:36", 15.420, 35.859, 30.288, 15.420, 12.855
"2013/09/13 13:30:36", 15.426, 35.833, 30.252, 15.426, 12.869
"2013/09/13 13:32:36", 15.435, 35.776, 30.182, 15.435, 12.889
"2013/09/13 13:34:35", 15.444, 35.763, 30.157, 15.444, 12.905
"2013/09/13 13:36:35", 15.450, 35.722, 30.099, 15.450, 12.931
"2013/09/13 13:38:36", 15.455, 35.687, 30.043, 15.455, 12.960
"2013/09/13 13:40:36", 15.462, 35.611, 29.949, 15.462, 12.988
"2013/09/13 13:48:36", 15.490, 35.401, 29.654, 15.490, 13.115
"2013/09/13 13:50:36", 15.499, 35.361, 29.600, 15.499, 13.136
"2013/09/13 13:52:36", 15.506, 35.341, 29.569, 15.506, 13.152
"2013/09/13 13:54:35", 15.512, 35.301, 29.519, 15.512, 13.170
"2013/09/13 13:56:35", 15.518, 35.270, 29.477, 15.518, 13.187
"2013/09/13 13:58:36", 15.525, 35.206, 29.394, 15.525, 13.217
"2013/09/13 14:00:36", 15.531, 35.095, 29.250, 15.531, 13.271
"2013/09/13 14:02:36", 15.537, 35.040, 29.180, 15.537, 13.296
"2013/09/13 14:04:35", 15.544, 34.996, 29.124, 15.544, 13.316
"2013/09/13 14:06:35", 15.552, 34.918, 29.032, 15.552, 13.342
"2013/09/13 14:08:36", 15.560, 34.901, 29.004, 15.560, 13.358
"2013/09/13 14:10:36", 15.567, 34.882, 28.982, 15.567, 13.364
"2013/09/13 14:12:36", 15.574, 34.859, 28.959, 15.574, 13.367
"2013/09/13 14:14:35", 15.580, 34.874, 28.969, 15.580, 13.372
"2013/09/13 14:16:35", 15.587, 34.876, 28.972, 15.587, 13.370
"2013/09/13 14:18:36", 15.594, 34.947, 29.056, 15.594, 13.345
"2013/09/13 14:20:36", 15.602, 35.098, 29.233, 15.602, 13.297
"2013/09/13 14:22:36", 15.611, 35.253, 29.419, 15.611, 13.241
"2013/09/13 14:24:36", 15.620, 35.310, 29.511, 15.620, 13.191
"2013/09/13 14:26:35", 15.631, 35.363, 29.585, 15.631, 13.159
"2013/09/13 14:28:35", 15.643, 35.416, 29.651, 15.643, 13.138
"2013/09/13 14:30:36", 15.654, 35.432, 29.683, 15.654, 13.115
"2013/09/13 14:32:36", 15.664, 35.436, 29.695, 15.664, 13.104
"2013/09/13 14:48:35", 15.739, 35.412, 29.670, 15.739, 13.108
"2013/09/13 14:50:36", 15.750, 35.384, 29.622, 15.750, 13.136
"2013/09/13 14:52:36", 15.761, 35.329, 29.521, 15.761, 13.200
"2013/09/13 14:54:36", 15.771, 35.156, 29.307, 15.771, 13.269
"2013/09/13 14:56:35", 15.781, 35.162, 29.290, 15.781, 13.300
"2013/09/13 14:58:35", 15.790, 35.141, 29.215, 15.790, 13.371
"2013/09/13 15:00:36", 15.783, 34.954, 28.987, 15.783, 13.445
"2013/09/13 15:02:36", 15.802, 34.990, 29.027, 15.802, 13.436
"2013/09/13 15:04:36", 15.817, 34.950, 28.944, 15.817, 13.497
"2013/09/13 15:06:36", 15.835, 34.707, 28.633, 15.835, 13.614
"2013/09/13 15:08:35", 15.845, 34.786, 28.751, 15.845, 13.554
"2013/09/13 15:10:36", 15.856, 33.619, 27.527, 15.856, 13.771
"2013/09/13 15:14:36", 15.891, 32.112, 25.789, 15.891, 14.332
"2013/09/13 15:16:36", 15.897, 33.216, 26.859, 15.897, 14.206
"2013/09/13 15:20:35", 15.907, 32.786, 26.430, 15.907, 14.270
"2013/09/13 15:22:36", 15.920, 32.552, 26.160, 15.920, 14.360
"2013/09/13 15:24:36", 15.934, 32.027, 25.615, 15.934, 14.480
"2013/09/13 15:26:36", 15.950, 33.696, 27.089, 15.950, 14.489
"2013/09/13 15:28:35", 15.953, 33.296, 26.929, 15.953, 14.206
"2013/09/13 15:30:35", 15.962, 33.234, 26.934, 15.962, 14.120
"2013/09/13 15:32:36", 15.976, 33.130, 26.735, 15.976, 14.272
"2013/09/13 15:34:36", 15.992, 33.281, 26.879, 15.992, 14.259
"2013/09/13 15:36:36", 16.002, 33.376, 27.050, 16.002, 14.136
"2013/09/13 15:48:36", 16.087, 33.566, 27.353, 16.087, 13.948
"2013/09/13 15:50:35", 16.096, 33.946, 27.786, 16.096, 13.824
"2013/09/13 15:52:35", 16.101, 34.546, 28.479, 16.101, 13.623
"2013/09/13 15:54:36", 16.107, 34.916, 28.977, 16.107, 13.413
"2013/09/13 15:56:36", 16.104, 35.167, 29.310, 16.104, 13.279
"2013/09/13 15:58:36", 16.119, 35.284, 29.483, 16.119, 13.195
"2013/09/13 16:04:35", 16.176, 35.278, 29.516, 16.176, 13.146
"2013/09/13 16:06:36", 16.193, 35.200, 29.425, 16.193, 13.169
"2013/09/13 16:08:36", 16.209, 35.099, 29.302, 16.209, 13.208
"2013/09/13 16:10:36", 16.224, 35.113, 29.305, 16.224, 13.221
"2013/09/13 16:12:36", 16.238, 35.080, 29.268, 16.238, 13.230
"2013/09/13 16:14:35", 16.250, 35.048, 29.211, 16.250, 13.264
"2013/09/13 16:16:35", 16.261, 35.067, 29.231, 16.261, 13.260
"2013/09/13 16:32:35", 16.362, 35.023, 29.149, 16.362, 13.316
"2013/09/13 16:34:36", 16.376, 35.021, 29.142, 16.376, 13.321
"2013/09/13 16:36:36", 16.390, 35.023, 29.142, 16.390, 13.324
"2013/09/13 16:38:36", 16.403, 35.004, 29.119, 16.403, 13.332
"2013/09/13 16:40:35", 16.415, 35.001, 29.112, 16.415, 13.337
"2013/09/13 16:42:35", 16.424, 34.989, 29.100, 16.424, 13.338
"2013/09/13 16:48:36", 16.458, 34.992, 29.089, 16.458, 13.357
"2013/09/13 16:50:36", 16.472, 34.988, 29.079, 16.472, 13.365
"2013/09/13 16:52:35", 16.483, 34.993, 29.074, 16.483, 13.377
"2013/09/13 16:54:35", 16.494, 34.987, 29.063, 16.494, 13.385
"2013/09/13 16:56:36", 16.504, 34.975, 29.038, 16.504, 13.403
"2013/09/13 16:58:36", 16.515, 34.972, 29.027, 16.515, 13.414
"2013/09/13 17:00:36", 16.525, 34.974, 29.018, 16.525, 13.428
"2013/09/13 17:02:35", 16.536, 34.977, 29.015, 16.536, 13.435
"2013/09/13 17:04:35", 16.545, 34.978, 29.009, 16.545, 13.445
"2013/09/13 17:06:36", 16.554, 34.987, 29.009, 16.554, 13.455
"2013/09/13 17:08:36", 16.564, 34.991, 29.008, 16.564, 13.462
"2013/09/13 17:10:36", 16.574, 34.987, 28.998, 16.574, 13.471
"2013/09/13 17:12:36", 16.585, 34.997, 29.003, 16.585, 13.475
"2013/09/13 17:14:35", 16.595, 34.998, 29.002, 16.595, 13.478
"2013/09/13 17:16:35", 16.604, 35.002, 29.004, 16.604, 13.481
"2013/09/13 17:48:35", 16.740, 35.010, 29.029, 16.740, 13.457
"2013/09/13 17:50:36", 16.747, 35.018, 29.042, 16.747, 13.449
"2013/09/13 17:52:36", 16.755, 35.030, 29.057, 16.755, 13.445
"2013/09/13 17:54:36", 16.761, 35.015, 29.048, 16.761, 13.439
"2013/09/13 17:56:35", 16.769, 35.015, 29.048, 16.769, 13.438
"2013/09/13 17:58:35", 16.775, 35.001, 29.039, 16.775, 13.433
"2013/09/13 18:00:36", 16.782, 34.999, 29.041, 16.782, 13.428
"2013/09/13 18:02:36", 16.788, 34.995, 29.037, 16.788, 13.428
"2013/09/13 18:04:36", 16.792, 34.975, 29.020, 16.792, 13.427
"2013/09/13 18:06:36", 16.796, 34.961, 29.010, 16.796, 13.423
"2013/09/13 18:08:35", 16.802, 34.946, 29.001, 16.802, 13.417
"2013/09/13 18:10:36", 16.807, 34.918, 28.977, 16.807, 13.414
"2013/09/13 18:12:36", 16.811, 34.912, 28.975, 16.811, 13.410
"2013/09/13 18:14:36", 16.817, 34.909, 28.974, 16.817, 13.407
"2013/09/13 18:16:36", 16.821, 34.906, 28.974, 16.821, 13.404
"2013/09/13 18:18:35", 16.826, 34.905, 28.977, 16.826, 13.399
"2013/09/13 18:20:35", 16.830, 34.902, 28.980, 16.830, 13.391
"2013/09/13 18:22:36", 16.831, 34.916, 29.016, 16.831, 13.361
"2013/09/13 18:24:36", 16.836, 34.925, 29.032, 16.836, 13.350
"2013/09/13 18:26:36", 16.839, 34.953, 29.068, 16.839, 13.336
"2013/09/13 18:28:35", 16.841, 34.979, 29.106, 16.841, 13.318
"2013/09/13 18:30:35", 16.842, 34.991, 29.127, 16.842, 13.305
"2013/09/13 18:32:36", 16.845, 35.000, 29.140, 16.845, 13.300
"2013/09/13 18:34:36", 16.849, 35.002, 29.144, 16.849, 13.296
"2013/09/13 18:36:36", 16.851, 35.005, 29.148, 16.851, 13.296
"2013/09/13 18:38:36", 16.851, 35.017, 29.162, 16.851, 13.291
"2013/09/13 18:40:35", 16.853, 35.038, 29.188, 16.853, 13.283
"2013/09/13 18:42:35", 16.856, 35.047, 29.201, 16.856, 13.276
"2013/09/13 18:44:36", 16.859, 35.056, 29.212, 16.859, 13.272
"2013/09/13 18:46:36", 16.862, 35.068, 29.230, 16.862, 13.264
"2013/09/13 18:48:36", 16.864, 35.083, 29.252, 16.864, 13.253
"2013/09/13 18:50:35", 16.866, 35.094, 29.268, 16.866, 13.246
"2013/09/13 18:52:35", 16.866, 35.103, 29.279, 16.866, 13.242
"2013/09/13 18:54:36", 16.865, 35.108, 29.288, 16.865, 13.237
"2013/09/13 18:56:36", 16.865, 35.116, 29.297, 16.865, 13.234
"2013/09/13 18:58:36", 16.863, 35.126, 29.313, 16.863, 13.226
"2013/09/13 19:00:35", 16.864, 35.139, 29.328, 16.864, 13.221
"2013/09/13 19:02:35", 16.864, 35.158, 29.355, 16.864, 13.210
"2013/09/13 19:04:36", 16.861, 35.164, 29.366, 16.861, 13.202
"2013/09/13 19:06:36", 16.857, 35.165, 29.370, 16.857, 13.199
"2013/09/13 19:08:36", 16.854, 35.173, 29.380, 16.854, 13.195
"2013/09/13 19:10:36", 16.850, 35.181, 29.392, 16.850, 13.189
"2013/09/13 19:12:35", 16.847, 35.185, 29.399, 16.847, 13.185
"2013/09/13 19:14:35", 16.844, 35.188, 29.402, 16.844, 13.184
"2013/09/13 19:16:36", 16.841, 35.191, 29.406, 16.841, 13.183
"2013/09/13 19:18:36", 16.838, 35.198, 29.417, 16.838, 13.178
"2013/09/13 19:20:36", 16.833, 35.201, 29.420, 16.833, 13.177
"2013/09/13 19:22:35", 16.829, 35.212, 29.433, 16.829, 13.172
"2013/09/13 19:24:35", 16.824, 35.219, 29.446, 16.824, 13.165
"2013/09/13 19:26:36", 16.820, 35.233, 29.465, 16.820, 13.157
"2013/09/13 19:28:36", 16.817, 35.241, 29.477, 16.817, 13.151
"2013/09/13 19:30:36", 16.814, 35.248, 29.490, 16.814, 13.144
"2013/09/13 19:32:36", 16.811, 35.258, 29.502, 16.811, 13.139
"2013/09/13 19:34:35", 16.807, 35.275, 29.527, 16.807, 13.128
"2013/09/13 19:36:35", 16.800, 35.280, 29.535, 16.800, 13.124
"2013/09/13 19:38:36", 16.795, 35.285, 29.541, 16.795, 13.121
"2013/09/13 19:40:36", 16.786, 35.290, 29.549, 16.786, 13.118
"2013/09/13 19:42:36", 16.778, 35.294, 29.554, 16.778, 13.116
"2013/09/13 19:44:35", 16.771, 35.297, 29.559, 16.771, 13.113
"2013/09/13 19:46:35", 16.763, 35.301, 29.564, 16.763, 13.110
"2013/09/13 19:48:36", 16.757, 35.305, 29.569, 16.757, 13.109
"2013/09/13 19:50:36", 16.750, 35.311, 29.576, 16.750, 13.107
"2013/09/13 19:52:36", 16.741, 35.315, 29.581, 16.741, 13.106
"2013/09/13 19:54:35", 16.732, 35.319, 29.588, 16.732, 13.102
"2013/09/13 21:22:35", 16.181, 35.316, 29.585, 16.181, 13.103
"2013/09/13 21:24:36", 16.164, 35.313, 29.577, 16.164, 13.109
"2013/09/13 21:26:36", 16.146, 35.296, 29.557, 16.146, 13.115
"2013/09/13 21:28:36", 16.127, 35.292, 29.548, 16.127, 13.121
"2013/09/13 21:30:36", 16.109, 35.265, 29.513, 16.109, 13.134
"2013/09/13 21:32:35", 16.092, 35.247, 29.490, 16.092, 13.142
"2013/09/13 21:34:35", 16.073, 35.237, 29.471, 16.073, 13.155
"2013/09/13 21:36:36", 16.055, 35.221, 29.443, 16.055, 13.172
"2013/09/13 21:38:36", 16.037, 35.203, 29.418, 16.037, 13.183
"2013/09/13 21:40:36", 16.018, 35.173, 29.381, 16.018, 13.194
"2013/09/13 21:42:35", 15.999, 35.165, 29.361, 15.999, 13.211
"2013/09/13 21:44:35", 15.979, 35.144, 29.330, 15.979, 13.226
"2013/09/13 21:46:36", 15.957, 35.134, 29.307, 15.957, 13.243
"2013/09/13 21:48:36", 15.935, 35.096, 29.260, 15.935, 13.259
"2013/09/13 21:50:36", 15.911, 35.079, 29.233, 15.911, 13.274
"2013/09/13 21:52:35", 15.890, 35.051, 29.200, 15.890, 13.283
"2013/09/13 21:54:35", 15.868, 35.051, 29.191, 15.868, 13.295
"2013/09/13 21:56:36", 15.848, 35.047, 29.177, 15.848, 13.308
"2013/09/13 21:58:36", 15.829, 35.048, 29.172, 15.829, 13.316
"2013/09/13 22:00:36", 15.813, 35.039, 29.161, 15.813, 13.320
"2013/09/13 22:02:36", 15.794, 35.020, 29.139, 15.794, 13.325
"2013/09/13 22:04:35", 15.777, 34.996, 29.109, 15.777, 13.336
"2013/09/13 22:06:36", 15.760, 34.969, 29.078, 15.760, 13.344
"2013/09/13 22:08:36", 15.743, 34.941, 29.042, 15.743, 13.356
"2013/09/13 22:10:36", 15.725, 34.888, 28.984, 15.725, 13.370
"2013/09/13 22:12:36", 15.707, 34.829, 28.918, 15.707, 13.385
"2013/09/13 22:14:35", 15.690, 34.791, 28.860, 15.690, 13.415
"2013/09/13 22:16:35", 15.671, 34.766, 28.820, 15.671, 13.437
"2013/09/13 22:18:36", 15.651, 34.740, 28.783, 15.651, 13.455
"2013/09/13 22:20:36", 15.632, 34.703, 28.739, 15.632, 13.468
"2013/09/13 22:22:36", 15.613, 34.682, 28.707, 15.613, 13.486
"2013/09/13 22:24:35", 15.595, 34.698, 28.718, 15.595, 13.489
"2013/09/13 22:26:35", 15.578, 34.720, 28.744, 15.578, 13.482
"2013/09/13 22:28:36", 15.560, 34.740, 28.765, 15.560, 13.479
"2013/09/13 22:30:36", 15.543, 34.747, 28.772, 15.543, 13.477
"2013/09/13 22:32:36", 15.526, 34.749, 28.778, 15.526, 13.472
"2013/09/13 22:34:35", 15.508, 34.752, 28.782, 15.508, 13.471
"2013/09/13 22:36:35", 15.486, 34.728, 28.756, 15.486, 13.476
"2013/09/13 22:38:36", 15.463, 34.680, 28.706, 15.463, 13.484
"2013/09/13 22:40:36", 15.446, 34.646, 28.659, 15.446, 13.505
"2013/09/13 22:42:36", 15.432, 34.611, 28.618, 15.432, 13.517
"2013/09/13 22:44:36", 15.416, 34.565, 28.566, 15.416, 13.531
"2013/09/13 22:46:35", 15.402, 34.506, 28.493, 15.402, 13.556
"2013/09/13 22:48:36", 15.385, 34.450, 28.423, 15.385, 13.580
"2013/09/13 22:50:36", 15.367, 34.431, 28.403, 15.367, 13.585
"2013/09/13 22:52:36", 15.350, 34.434, 28.393, 15.350, 13.601
"2013/09/13 22:54:36", 15.332, 34.390, 28.348, 15.332, 13.609
"2013/09/13 22:56:35", 15.317, 34.358, 28.305, 15.317, 13.626
"2013/09/13 22:58:35", 15.302, 34.273, 28.218, 15.302, 13.640
"2013/09/13 23:00:36", 15.285, 34.098, 28.034, 15.285, 13.673
"2013/09/13 23:02:36", 15.263, 34.053, 27.966, 15.263, 13.710
"2013/09/13 23:04:36", 15.242, 33.956, 27.855, 15.242, 13.743
"2013/09/13 23:06:35", 15.223, 33.823, 27.710, 15.223, 13.775
"2013/09/13 23:08:35", 15.205, 33.724, 27.585, 15.205, 13.824
"2013/09/13 23:10:36", 15.187, 33.427, 27.254, 15.187, 13.912
"2013/09/13 23:12:36", 15.169, 33.503, 27.300, 15.169, 13.944
"2013/09/13 23:14:36", 15.151, 33.399, 27.201, 15.151, 13.951
"2013/09/13 23:16:35", 15.134, 33.314, 27.097, 15.134, 13.990
"2013/09/13 23:32:36", 14.996, 32.727, 26.482, 14.996, 14.117
"2013/09/13 23:34:36", 14.981, 32.636, 26.367, 14.981, 14.167
"2013/09/13 23:36:36", 14.965, 32.589, 26.302, 14.965, 14.201
"2013/09/13 23:38:35", 14.947, 32.525, 26.226, 14.947, 14.228
"2013/09/13 23:40:35", 14.930, 32.364, 26.066, 14.930, 14.253
"2013/09/13 23:42:36", 14.915, 32.186, 25.878, 14.915, 14.297
"2013/09/13 23:44:36", 14.899, 32.098, 25.768, 14.899, 14.344
"2013/09/13 23:46:36", 14.883, 32.054, 25.708, 14.883, 14.376
"2013/09/13 23:48:35", 14.870, 32.029, 25.673, 14.870, 14.395
"2013/09/13 23:50:35", 14.855, 31.956, 25.599, 14.855, 14.409
"2013/09/13 23:52:36", 14.841, 31.914, 25.548, 14.841, 14.430
"2013/09/13 23:54:36", 14.829, 31.864, 25.496, 14.829, 14.443
"2013/09/13 23:56:36", 14.815, 31.829, 25.454, 14.815, 14.459
"2013/09/13 23:58:35", 14.802, 31.757, 25.383, 14.802, 14.472
"2013/09/14 00:00:35", 14.786, 31.747, 25.365, 14.786, 14.484
"2013/09/14 00:02:36", 14.771, 31.732, 25.347, 14.771, 14.492
"2013/09/14 00:04:36", 14.755, 31.728, 25.341, 14.755, 14.496
"2013/09/14 00:06:36", 14.739, 31.780, 25.386, 14.739, 14.497
"2013/09/14 00:08:36", 14.726, 31.782, 25.390, 14.726, 14.493
"2013/09/14 00:10:35", 14.716, 31.744, 25.358, 14.716, 14.492
"2013/09/14 00:12:36", 14.705, 31.734, 25.347, 14.705, 14.495
"2013/09/14 00:14:36", 14.693, 31.698, 25.313, 14.693, 14.499
"2013/09/14 00:16:36", 14.676, 31.671, 25.281, 14.676, 14.511
"2013/09/14 00:18:36", 14.662, 31.684, 25.293, 14.662, 14.510
"2013/09/14 00:20:35", 14.648, 31.690, 25.297, 14.648, 14.512
"2013/09/14 00:22:36", 14.636, 31.623, 25.237, 14.636, 14.514
"2013/09/14 00:24:36", 14.620, 31.598, 25.202, 14.620, 14.534
"2013/09/14 00:26:36", 14.591, 31.549, 25.155, 14.591, 14.540
"2013/09/14 00:28:36", 14.586, 31.518, 25.116, 14.586, 14.557
"2013/09/14 00:30:35", 14.584, 31.526, 25.123, 14.584, 14.559
"2013/09/14 00:32:35", 14.577, 31.538, 25.135, 14.577, 14.556
"2013/09/14 00:34:36", 14.572, 31.533, 25.129, 14.572, 14.557
"2013/09/14 00:36:36", 14.563, 31.412, 25.004, 14.563, 14.587
"2013/09/14 00:38:36", 14.556, 31.529, 25.115, 14.556, 14.573
"2013/09/14 00:40:35", 14.533, 31.045, 24.669, 14.533, 14.607
"2013/09/14 00:42:35", 14.517, 30.841, 24.450, 14.517, 14.672
"2013/09/14 00:44:36", 14.509, 31.021, 24.592, 14.509, 14.694
"2013/09/14 00:46:36", 14.494, 31.087, 24.651, 14.494, 14.694
"2013/09/14 00:48:36", 14.487, 31.105, 24.671, 14.487, 14.686
"2013/09/14 00:50:35", 14.478, 31.113, 24.684, 14.478, 14.678
"2013/09/14 00:52:35", 14.475, 31.135, 24.703, 14.475, 14.677
"2013/09/14 00:54:36", 14.464, 31.214, 24.781, 14.464, 14.666
"2013/09/14 00:56:36", 14.456, 31.189, 24.761, 14.456, 14.662
"2013/09/14 00:58:36", 14.447, 30.659, 24.258, 14.447, 14.725
"2013/09/14 01:00:35", 14.435, 30.442, 24.035, 14.435, 14.780
"2013/09/14 01:02:35", 14.422, 30.436, 24.007, 14.422, 14.817
"2013/09/14 01:04:36", 14.414, 30.221, 23.795, 14.414, 14.857
"2013/09/14 01:06:36", 14.415, 30.254, 23.809, 14.415, 14.882
"2013/09/14 01:08:36", 14.408, 30.292, 23.835, 14.408, 14.893
"2013/09/14 01:10:36", 14.395, 30.340, 23.876, 14.395, 14.893
"2013/09/14 01:12:35", 14.391, 30.417, 23.947, 14.391, 14.887
"2013/09/14 01:14:36", 14.385, 30.490, 24.018, 14.385, 14.873
"2013/09/14 01:16:36", 14.381, 30.518, 24.054, 14.381, 14.855
