time[YYYY-MM-DD hh:mm:ss PST], nitrate
"2013/09/28 07:39:15", 16.950
"2013/09/28 07:39:16", 15.780
"2013/09/28 08:38:56", 15.080
"2013/09/28 08:38:57", 14.010
"2013/09/28 08:38:58", 14.240
"2013/09/28 08:38:59", 14.590
"2013/09/28 08:39:00", 14.080
"2013/09/28 08:39:02", 13.690
"2013/09/28 08:39:03", 14.420
"2013/09/28 08:39:04", 15.040
"2013/09/28 08:39:05", 14.580
"2013/09/28 08:39:07", 15.320
"2013/09/28 08:39:09", 15.130
"2013/09/28 08:39:10", 15.970
"2013/09/28 08:39:11", 15.260
"2013/09/28 08:39:13", 14.920
"2013/09/28 08:39:14", 15.620
"2013/09/28 08:39:15", 15.130
"2013/09/28 09:38:55", 15.640
"2013/09/28 09:38:56", 14.670
"2013/09/28 09:38:58", 13.750
"2013/09/28 09:38:59", 14.460
"2013/09/28 09:39:00", 14.970
"2013/09/28 09:39:01", 14.910
"2013/09/28 09:39:03", 14.050
"2013/09/28 09:39:04", 14.210
"2013/09/28 09:39:05", 14.910
"2013/09/28 09:39:06", 14.290
"2013/09/28 09:39:08", 14.250
"2013/09/28 09:39:10", 14.880
"2013/09/28 09:39:11", 14.390
"2013/09/28 09:39:12", 16.110
"2013/09/28 09:39:13", 15.550
"2013/09/28 09:39:15", 15.360
"2013/09/28 10:38:56", 13.380
"2013/09/28 10:38:57", 14.750
"2013/09/28 10:38:58", 13.060
"2013/09/28 10:38:59", 12.820
"2013/09/28 10:39:01", 14.150
"2013/09/28 10:39:02", 13.350
"2013/09/28 10:39:03", 13.040
"2013/09/28 10:39:04", 12.140
"2013/09/28 10:39:05", 13.710
"2013/09/28 10:39:07", 13.640
"2013/09/28 10:39:09", 14.380
"2013/09/28 10:39:10", 14.770
"2013/09/28 10:39:11", 14.110
"2013/09/28 10:39:13", 15.350
"2013/09/28 10:39:14", 14.430
"2013/09/28 10:39:15", 12.290
"2013/09/28 11:38:56", 11.350
"2013/09/28 11:38:57", 11.690
"2013/09/28 11:38:58", 11.300
"2013/09/28 11:38:59", 11.360
"2013/09/28 11:39:01", 13.080
"2013/09/28 11:39:02", 10.420
"2013/09/28 11:39:03", 11.630
"2013/09/28 11:39:04", 11.140
"2013/09/28 11:39:05", 10.530
"2013/09/28 11:39:07", 12.240
"2013/09/28 11:39:09", 14.440
"2013/09/28 11:39:10", 13.350
"2013/09/28 11:39:11", 12.530
"2013/09/28 11:39:13", 12.060
"2013/09/28 11:39:14", 13.180
"2013/09/28 11:39:15", 13.320
