time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen
"2013/08/03 14:29:00", 88.331, 5.531
"2013/08/03 14:30:00", 88.236, 5.506
"2013/08/03 14:32:00", 88.108, 5.512
"2013/08/03 14:33:00", 88.016, 5.487
"2013/08/03 14:35:00", 88.205, 5.532
"2013/08/03 14:36:00", 88.104, 5.504
"2013/08/03 14:38:00", 88.330, 5.527
"2013/08/03 14:39:00", 88.547, 5.517
"2013/08/03 14:40:00", 88.513, 5.509
"2013/08/03 14:41:00", 88.791, 5.545
"2013/08/03 14:42:00", 88.688, 5.523
"2013/08/03 14:44:00", 88.785, 5.547
"2013/08/03 14:45:00", 88.952, 5.547
"2013/08/03 14:47:00", 88.989, 5.559
"2013/08/03 14:48:00", 88.886, 5.535
"2013/08/03 14:50:00", 89.249, 5.575
"2013/08/03 14:51:00", 89.309, 5.566
"2013/08/03 14:53:00", 89.364, 5.581
"2013/08/03 14:54:00", 89.619, 5.587
"2013/08/03 14:56:00", 89.656, 5.598
"2013/08/03 14:57:00", 89.712, 5.587
"2013/08/03 14:59:00", 89.601, 5.590
"2013/08/03 15:00:00", 89.668, 5.580
"2013/08/03 15:02:00", 89.562, 5.598
"2013/08/03 15:03:00", 89.531, 5.581
"2013/08/03 15:05:00", 90.048, 5.614
"2013/08/03 15:06:00", 90.067, 5.604
"2013/08/03 15:08:00", 90.332, 5.638
"2013/08/03 15:09:00", 90.377, 5.625
"2013/08/03 15:14:00", 90.177, 5.625
"2013/08/03 15:15:00", 90.288, 5.618
"2013/08/03 15:17:00", 90.145, 5.619
"2013/08/03 15:18:00", 90.200, 5.612
"2013/08/03 15:23:00", 89.853, 5.606
"2013/08/03 15:24:00", 89.846, 5.591
"2013/08/03 15:26:00", 89.857, 5.605
"2013/08/03 15:27:00", 89.846, 5.593
"2013/08/03 15:29:00", 89.806, 5.602
"2013/08/03 15:30:00", 89.890, 5.599
"2013/08/03 15:32:00", 89.869, 5.606
"2013/08/03 15:33:00", 89.979, 5.601
"2013/08/03 15:35:00", 90.165, 5.622
"2013/08/03 15:36:00", 90.202, 5.616
"2013/08/03 15:38:00", 90.229, 5.626
"2013/08/03 15:39:00", 90.324, 5.616
"2013/08/03 15:40:00", 90.472, 5.621
"2013/08/03 15:41:00", 90.186, 5.615
"2013/08/03 15:42:00", 90.159, 5.606
"2013/08/03 15:44:00", 89.990, 5.614
"2013/08/03 15:45:00", 90.067, 5.609
"2013/08/03 15:47:00", 89.927, 5.610
"2013/08/03 15:48:00", 90.068, 5.601
"2013/08/03 15:49:00", 90.071, 5.595
"2013/08/03 15:50:00", 89.988, 5.605
"2013/08/03 15:51:00", 89.980, 5.595
"2013/08/03 15:53:00", 90.119, 5.620
"2013/08/03 15:54:00", 90.023, 5.603
"2013/08/03 15:56:00", 89.990, 5.612
"2013/08/03 15:57:00", 90.023, 5.602
"2013/08/03 15:59:00", 89.982, 5.611
"2013/08/03 16:00:00", 89.934, 5.596
"2013/08/03 16:02:00", 89.838, 5.617
"2013/08/03 16:03:00", 89.886, 5.606
"2013/08/03 16:05:00", 89.613, 5.588
"2013/08/03 16:06:00", 89.668, 5.580
"2013/08/03 16:08:00", 89.594, 5.587
"2013/08/03 16:09:00", 89.623, 5.578
"2013/08/03 16:11:00", 89.513, 5.585
"2013/08/03 16:12:00", 89.535, 5.574
"2013/08/03 16:14:00", 89.503, 5.584
"2013/08/03 16:15:00", 89.492, 5.574
"2013/08/03 16:17:00", 89.496, 5.582
"2013/08/03 16:18:00", 89.580, 5.578
"2013/08/03 16:23:00", 90.286, 5.635
"2013/08/03 16:24:00", 90.511, 5.639
"2013/08/03 16:26:00", 90.700, 5.660
"2013/08/03 16:27:00", 90.998, 5.669
"2013/08/03 16:29:00", 91.061, 5.684
"2013/08/03 16:30:00", 91.088, 5.673
"2013/08/03 16:32:00", 91.262, 5.696
"2013/08/03 16:33:00", 91.443, 5.696
"2013/08/03 16:35:00", 91.514, 5.713
"2013/08/03 16:36:00", 91.400, 5.691
"2013/08/03 16:38:00", 91.369, 5.701
"2013/08/03 16:39:00", 91.528, 5.690
"2013/08/03 16:40:00", 91.516, 5.683
"2013/08/03 16:41:00", 91.410, 5.691
"2013/08/03 16:42:00", 91.491, 5.688
"2013/08/03 16:47:00", 91.137, 5.684
"2013/08/03 16:48:00", 91.133, 5.671
"2013/08/03 16:50:00", 91.358, 5.700
"2013/08/03 16:51:00", 91.355, 5.688
"2013/08/03 16:53:00", 91.199, 5.688
"2013/08/03 16:54:00", 91.177, 5.675
"2013/08/03 16:56:00", 91.217, 5.692
"2013/08/03 16:57:00", 91.265, 5.683
"2013/08/03 16:59:00", 91.371, 5.704
"2013/08/03 17:00:00", 91.487, 5.701
"2013/08/03 17:02:00", 91.255, 5.718
"2013/08/03 17:03:00", 91.393, 5.710
"2013/08/03 17:05:00", 91.375, 5.709
"2013/08/03 17:06:00", 91.441, 5.700
"2013/08/03 17:08:00", 91.292, 5.707
"2013/08/03 17:09:00", 91.396, 5.702
"2013/08/03 17:11:00", 91.402, 5.721
"2013/08/03 17:12:00", 91.395, 5.703
"2013/08/03 17:14:00", 91.432, 5.721
"2013/08/03 17:15:00", 91.528, 5.715
"2013/08/03 17:17:00", 91.540, 5.729
"2013/08/03 17:18:00", 91.573, 5.716
"2013/08/03 17:23:00", 91.529, 5.725
"2013/08/03 17:24:00", 91.573, 5.716
"2013/08/03 17:26:00", 91.555, 5.728
"2013/08/03 17:27:00", 91.573, 5.718
"2013/08/03 17:29:00", 91.620, 5.741
"2013/08/03 17:30:00", 91.528, 5.723
"2013/08/03 17:32:00", 91.908, 5.764
"2013/08/03 17:33:00", 91.928, 5.750
"2013/08/03 17:35:00", 91.927, 5.761
"2013/08/03 17:36:00", 91.929, 5.748
"2013/08/03 17:38:00", 91.880, 5.759
"2013/08/03 17:39:00", 92.212, 5.753
"2013/08/03 17:40:00", 92.512, 5.765
"2013/08/03 17:41:00", 92.142, 5.765
"2013/08/03 17:42:00", 92.242, 5.759
"2013/08/03 17:44:00", 92.043, 5.768
"2013/08/03 17:45:00", 92.151, 5.762
"2013/08/03 17:47:00", 92.136, 5.776
"2013/08/03 17:48:00", 92.240, 5.768
"2013/08/03 17:50:00", 91.829, 5.756
"2013/08/03 17:51:00", 92.151, 5.759
"2013/08/03 17:53:00", 91.578, 5.733
"2013/08/03 17:54:00", 91.619, 5.724
"2013/08/03 17:56:00", 91.400, 5.724
"2013/08/03 17:57:00", 91.397, 5.708
"2013/08/03 17:59:00", 91.411, 5.718
"2013/08/03 18:00:00", 91.575, 5.712
"2013/08/03 18:02:00", 91.283, 5.726
"2013/08/03 18:03:00", 91.438, 5.718
"2013/08/03 18:05:00", 91.220, 5.705
"2013/08/03 18:06:00", 91.265, 5.694
"2013/08/03 18:08:00", 91.429, 5.724
"2013/08/03 18:09:00", 91.486, 5.711
"2013/08/03 18:11:00", 91.404, 5.716
"2013/08/03 18:12:00", 91.574, 5.711
"2013/08/03 18:14:00", 91.413, 5.718
"2013/08/03 18:15:00", 91.574, 5.714
"2013/08/03 18:17:00", 91.400, 5.717
"2013/08/03 18:18:00", 91.442, 5.704
"2013/08/03 18:23:00", 91.400, 5.728
"2013/08/03 18:24:00", 91.439, 5.712
"2013/08/03 18:26:00", 91.371, 5.722
"2013/08/03 18:27:00", 91.395, 5.706
"2013/08/03 18:29:00", 91.435, 5.724
"2013/08/03 18:30:00", 91.573, 5.717
"2013/08/03 18:32:00", 91.694, 5.741
"2013/08/03 18:33:00", 91.750, 5.730
"2013/08/03 18:35:00", 91.771, 5.749
"2013/08/03 18:36:00", 91.820, 5.724
"2013/08/03 18:37:00", 91.757, 5.711
"2013/08/03 18:38:00", 91.995, 5.745
"2013/08/03 18:39:00", 92.000, 5.733
"2013/08/03 18:40:00", 92.067, 5.731
"2013/08/03 18:41:00", 92.020, 5.760
"2013/08/03 18:42:00", 91.929, 5.739
"2013/08/03 18:44:00", 91.914, 5.764
"2013/08/03 18:45:00", 92.015, 5.753
"2013/08/03 18:47:00", 91.936, 5.766
"2013/08/03 18:48:00", 91.838, 5.745
"2013/08/03 18:50:00", 91.853, 5.759
"2013/08/03 18:51:00", 91.970, 5.749
"2013/08/03 18:53:00", 91.808, 5.749
"2013/08/03 18:54:00", 91.968, 5.753
"2013/08/03 18:56:00", 91.802, 5.746
"2013/08/03 18:57:00", 91.923, 5.745
"2013/08/03 18:59:00", 91.425, 5.713
"2013/08/03 19:00:00", 91.477, 5.703
"2013/08/03 19:02:00", 91.864, 5.765
"2013/08/03 19:03:00", 92.006, 5.762
"2013/08/03 19:05:00", 91.795, 5.736
"2013/08/03 19:06:00", 91.831, 5.727
"2013/08/03 19:08:00", 91.911, 5.745
"2013/08/03 19:09:00", 91.965, 5.744
"2013/08/03 19:11:00", 91.862, 5.751
"2013/08/03 19:12:00", 91.831, 5.736
"2013/08/03 19:14:00", 91.884, 5.761
"2013/08/03 19:15:00", 91.961, 5.761
"2013/08/03 19:17:00", 92.044, 5.771
"2013/08/03 19:18:00", 92.009, 5.757
"2013/08/03 19:23:00", 91.871, 5.756
"2013/08/03 19:24:00", 91.920, 5.749
"2013/08/03 19:26:00", 91.821, 5.754
"2013/08/03 19:27:00", 91.787, 5.737
"2013/08/03 19:29:00", 91.753, 5.739
"2013/08/03 19:30:00", 91.740, 5.728
"2013/08/03 19:35:00", 91.594, 5.724
"2013/08/03 19:36:00", 91.642, 5.710
"2013/08/03 19:38:00", 89.883, 5.592
"2013/08/03 19:39:00", 89.836, 5.581
"2013/08/03 19:40:00", 89.401, 5.540
"2013/08/03 19:41:00", 88.890, 5.544
"2013/08/03 19:42:00", 88.944, 5.546
"2013/08/03 19:44:00", 89.232, 5.575
"2013/08/03 19:45:00", 89.342, 5.569
"2013/08/03 19:47:00", 88.952, 5.558
"2013/08/03 19:48:00", 89.165, 5.568
"2013/08/03 19:50:00", 88.845, 5.566
"2013/08/03 19:51:00", 88.771, 5.549
"2013/08/03 19:53:00", 89.921, 5.635
"2013/08/03 19:54:00", 90.198, 5.642
"2013/08/03 19:56:00", 90.730, 5.685
"2013/08/03 19:57:00", 90.872, 5.679
"2013/08/03 19:59:00", 90.835, 5.692
"2013/08/03 20:00:00", 91.007, 5.688
"2013/08/03 20:02:00", 91.050, 5.706
"2013/08/03 20:03:00", 91.099, 5.697
"2013/08/03 20:05:00", 91.244, 5.718
"2013/08/03 20:06:00", 91.369, 5.712
"2013/08/03 20:08:00", 91.191, 5.714
"2013/08/03 20:09:00", 91.235, 5.704
"2013/08/03 20:11:00", 91.435, 5.731
"2013/08/03 20:12:00", 91.459, 5.716
"2013/08/03 20:14:00", 91.052, 5.703
"2013/08/03 20:15:00", 91.101, 5.689
"2013/08/03 20:17:00", 91.395, 5.734
"2013/08/03 20:18:00", 91.505, 5.725
"2013/08/03 20:23:00", 91.549, 5.751
"2013/08/03 20:24:00", 91.462, 5.729
"2013/08/03 20:26:00", 91.381, 5.740
"2013/08/03 20:27:00", 91.108, 5.691
"2013/08/03 20:29:00", 87.384, 5.460
"2013/08/03 20:30:00", 87.323, 5.452
"2013/08/03 20:32:00", 86.959, 5.454
"2013/08/03 20:33:00", 87.053, 5.460
"2013/08/03 20:35:00", 87.359, 5.485
"2013/08/03 20:36:00", 87.546, 5.493
"2013/08/03 20:38:00", 86.567, 5.424
"2013/08/03 20:39:00", 86.655, 5.425
"2013/08/03 20:40:00", 87.898, 5.531
"2013/08/03 20:41:00", 86.866, 5.449
"2013/08/03 20:42:00", 87.492, 5.503
"2013/08/03 20:44:00", 86.570, 5.414
"2013/08/03 20:45:00", 86.776, 5.428
"2013/08/03 20:47:00", 86.085, 5.406
"2013/08/03 20:48:00", 86.026, 5.393
"2013/08/03 20:50:00", 86.201, 5.427
"2013/08/03 20:51:00", 86.114, 5.390
"2013/08/03 20:53:00", 85.460, 5.365
"2013/08/03 20:54:00", 85.488, 5.357
"2013/08/03 20:56:00", 86.303, 5.411
"2013/08/03 20:57:00", 86.601, 5.439
"2013/08/03 20:59:00", 87.992, 5.536
"2013/08/03 21:00:00", 88.088, 5.525
"2013/08/03 21:02:00", 87.643, 5.499
"2013/08/03 21:03:00", 87.639, 5.481
"2013/08/03 23:02:00", 94.490, 5.929
"2013/08/03 23:03:00", 94.552, 5.923
"2013/08/03 23:05:00", 94.505, 5.920
"2013/08/03 23:06:00", 94.506, 5.915
"2013/08/03 23:08:00", 94.439, 5.924
"2013/08/03 23:09:00", 94.374, 5.912
"2013/08/03 23:11:00", 94.466, 5.924
"2013/08/03 23:12:00", 94.553, 5.919
"2013/08/03 23:14:00", 94.483, 5.924
"2013/08/03 23:15:00", 94.374, 5.909
"2013/08/03 23:17:00", 94.417, 5.919
"2013/08/03 23:18:00", 94.418, 5.912
"2013/08/03 23:23:00", 93.593, 5.864
"2013/08/03 23:24:00", 93.573, 5.859
"2013/08/03 23:26:00", 93.739, 5.875
"2013/08/03 23:27:00", 93.750, 5.872
"2013/08/03 23:29:00", 93.676, 5.870
"2013/08/03 23:30:00", 93.706, 5.867
"2013/08/03 23:32:00", 93.608, 5.863
"2013/08/03 23:33:00", 93.705, 5.866
"2013/08/03 23:35:00", 93.741, 5.876
"2013/08/03 23:36:00", 93.793, 5.876
"2013/08/03 23:38:00", 93.643, 5.866
"2013/08/03 23:39:00", 93.654, 5.861
"2013/08/03 23:40:00", 93.103, 5.824
"2013/08/03 23:41:00", 93.643, 5.859
"2013/08/03 23:42:00", 93.620, 5.855
"2013/08/03 23:44:00", 93.471, 5.853
"2013/08/03 23:45:00", 93.442, 5.846
"2013/08/03 23:47:00", 93.538, 5.859
"2013/08/03 23:48:00", 93.531, 5.855
"2013/08/03 23:50:00", 93.411, 5.849
"2013/08/03 23:51:00", 93.487, 5.852
"2013/08/03 23:53:00", 93.904, 5.883
"2013/08/03 23:54:00", 93.931, 5.882
"2013/08/03 23:56:00", 93.922, 5.888
"2013/08/03 23:57:00", 93.933, 5.883
"2013/08/03 23:59:00", 93.528, 5.867
"2013/08/04 00:00:00", 93.634, 5.869
"2013/08/04 00:02:00", 93.751, 5.900
"2013/08/04 00:03:00", 93.761, 5.888
"2013/08/04 00:05:00", 92.976, 5.848
"2013/08/04 00:06:00", 92.802, 5.833
"2013/08/04 00:08:00", 92.747, 5.830
"2013/08/04 00:09:00", 92.760, 5.827
"2013/08/04 00:11:00", 92.570, 5.819
"2013/08/04 00:12:00", 92.676, 5.817
"2013/08/04 00:14:00", 92.140, 5.803
"2013/08/04 00:15:00", 92.150, 5.792
"2013/08/04 00:17:00", 91.198, 5.749
"2013/08/04 00:18:00", 91.228, 5.737
"2013/08/04 00:23:00", 90.826, 5.730
"2013/08/04 00:24:00", 90.836, 5.714
"2013/08/04 00:26:00", 90.453, 5.709
"2013/08/04 00:27:00", 90.531, 5.711
"2013/08/04 00:29:00", 89.947, 5.696
"2013/08/04 00:30:00", 89.958, 5.681
"2013/08/04 00:32:00", 89.549, 5.672
"2013/08/04 00:33:00", 89.563, 5.658
"2013/08/04 00:35:00", 89.151, 5.647
"2013/08/04 00:36:00", 89.126, 5.635
"2013/08/04 00:38:00", 89.393, 5.672
"2013/08/04 00:39:00", 89.362, 5.647
"2013/08/04 00:40:00", 89.263, 5.629
"2013/08/04 00:41:00", 88.919, 5.637
"2013/08/04 00:42:00", 88.865, 5.628
"2013/08/04 00:44:00", 88.518, 5.616
"2013/08/04 00:45:00", 88.512, 5.596
"2013/08/04 00:47:00", 88.355, 5.605
"2013/08/04 00:48:00", 88.379, 5.598
"2013/08/04 00:50:00", 88.461, 5.613
"2013/08/04 00:51:00", 88.335, 5.582
"2013/08/04 00:53:00", 88.290, 5.606
"2013/08/04 00:54:00", 88.380, 5.602
"2013/08/04 00:56:00", 87.836, 5.579
"2013/08/04 00:57:00", 87.807, 5.567
"2013/08/04 00:59:00", 87.822, 5.586
"2013/08/04 01:00:00", 87.808, 5.573
"2013/08/04 01:02:00", 87.785, 5.593
"2013/08/04 01:03:00", 87.894, 5.584
"2013/08/04 01:05:00", 87.893, 5.597
"2013/08/04 01:06:00", 87.805, 5.578
"2013/08/04 01:08:00", 87.448, 5.569
"2013/08/04 01:09:00", 87.497, 5.552
"2013/08/04 01:11:00", 87.553, 5.574
"2013/08/04 01:12:00", 87.541, 5.559
"2013/08/04 01:14:00", 88.448, 5.634
"2013/08/04 01:15:00", 88.469, 5.622
"2013/08/04 01:17:00", 88.420, 5.633
"2013/08/04 01:18:00", 88.529, 5.613
"2013/08/04 01:19:00", 88.474, 5.603
"2013/08/04 01:23:00", 89.155, 5.685
"2013/08/04 01:24:00", 89.218, 5.674
"2013/08/04 01:26:00", 89.009, 5.678
"2013/08/04 01:27:00", 88.867, 5.654
"2013/08/04 01:29:00", 87.633, 5.578
"2013/08/04 01:30:00", 87.586, 5.561
"2013/08/04 01:32:00", 87.890, 5.590
"2013/08/04 01:33:00", 88.074, 5.588
"2013/08/04 01:35:00", 88.155, 5.599
"2013/08/04 01:36:00", 88.166, 5.590
"2013/08/04 01:38:00", 88.057, 5.585
"2013/08/04 01:39:00", 87.543, 5.530
"2013/08/04 01:40:00", 87.022, 5.493
"2013/08/04 01:41:00", 86.934, 5.505
"2013/08/04 01:42:00", 87.021, 5.504
"2013/08/04 01:44:00", 86.820, 5.500
"2013/08/04 01:45:00", 86.840, 5.495
"2013/08/04 01:47:00", 87.108, 5.511
"2013/08/04 01:48:00", 87.151, 5.507
"2013/08/04 01:50:00", 86.764, 5.489
"2013/08/04 01:51:00", 86.800, 5.483
"2013/08/04 01:53:00", 86.365, 5.464
"2013/08/04 01:54:00", 86.312, 5.452
"2013/08/04 01:56:00", 86.174, 5.468
"2013/08/04 01:57:00", 86.128, 5.448
"2013/08/04 01:59:00", 84.567, 5.344
"2013/08/04 02:00:00", 84.544, 5.337
"2013/08/04 02:02:00", 85.462, 5.431
"2013/08/04 02:03:00", 85.514, 5.413
"2013/08/04 02:05:00", 86.691, 5.494
"2013/08/04 02:06:00", 86.673, 5.482
"2013/08/04 02:08:00", 86.410, 5.470
"2013/08/04 02:09:00", 86.361, 5.460
"2013/08/04 02:11:00", 86.386, 5.470
"2013/08/04 02:12:00", 86.453, 5.469
"2013/08/04 02:14:00", 86.752, 5.494
"2013/08/04 02:15:00", 86.854, 5.496
"2013/08/04 02:17:00", 87.626, 5.549
"2013/08/04 02:18:00", 87.610, 5.543
"2013/08/04 02:23:00", 88.116, 5.570
"2013/08/04 02:24:00", 88.056, 5.559
"2013/08/04 02:26:00", 88.359, 5.589
"2013/08/04 02:27:00", 88.367, 5.585
"2013/08/04 02:29:00", 88.160, 5.579
"2013/08/04 02:30:00", 88.013, 5.562
"2013/08/04 02:32:00", 87.231, 5.518
"2013/08/04 02:33:00", 87.166, 5.508
"2013/08/04 02:35:00", 87.046, 5.507
"2013/08/04 02:36:00", 87.166, 5.511
"2013/08/04 02:38:00", 87.080, 5.510
"2013/08/04 02:39:00", 87.211, 5.519
"2013/08/04 02:40:00", 86.639, 5.476
"2013/08/04 02:41:00", 87.007, 5.497
"2013/08/04 02:42:00", 86.947, 5.490
"2013/08/04 02:44:00", 86.868, 5.492
"2013/08/04 02:45:00", 86.814, 5.477
"2013/08/04 02:47:00", 86.684, 5.478
"2013/08/04 02:48:00", 86.991, 5.495
"2013/08/04 02:50:00", 86.546, 5.466
"2013/08/04 02:51:00", 86.634, 5.465
"2013/08/04 02:53:00", 85.799, 5.417
"2013/08/04 02:54:00", 85.881, 5.418
"2013/08/04 02:56:00", 85.714, 5.416
"2013/08/04 02:57:00", 85.661, 5.412
"2013/08/04 02:59:00", 86.056, 5.442
"2013/08/04 03:00:00", 86.548, 5.473
"2013/08/04 03:02:00", 87.530, 5.559
"2013/08/04 03:03:00", 87.524, 5.541
"2013/08/04 03:05:00", 86.570, 5.465
"2013/08/04 03:06:00", 86.285, 5.439
"2013/08/04 03:08:00", 86.219, 5.455
"2013/08/04 03:09:00", 86.279, 5.449
"2013/08/04 03:14:00", 84.021, 5.299
"2013/08/04 03:15:00", 84.066, 5.296
"2013/08/04 03:17:00", 84.421, 5.329
"2013/08/04 03:18:00", 84.510, 5.332
"2013/08/04 03:23:00", 86.105, 5.436
"2013/08/04 03:24:00", 86.063, 5.430
"2013/08/04 03:26:00", 85.476, 5.400
"2013/08/04 03:27:00", 85.265, 5.380
"2013/08/04 03:29:00", 85.004, 5.370
"2013/08/04 03:30:00", 85.208, 5.382
"2013/08/04 03:31:00", 84.778, 5.349
"2013/08/04 03:32:00", 84.698, 5.341
"2013/08/04 03:33:00", 84.732, 5.342
"2013/08/04 03:35:00", 84.835, 5.360
"2013/08/04 03:36:00", 84.778, 5.354
"2013/08/04 03:38:00", 84.710, 5.348
"2013/08/04 03:39:00", 84.642, 5.338
"2013/08/04 03:40:00", 84.467, 5.326
"2013/08/04 03:41:00", 84.633, 5.331
"2013/08/04 03:42:00", 84.554, 5.327
"2013/08/04 03:44:00", 84.061, 5.303
"2013/08/04 03:45:00", 84.103, 5.305
"2013/08/04 03:47:00", 84.702, 5.354
"2013/08/04 03:48:00", 84.729, 5.351
"2013/08/04 03:50:00", 84.891, 5.354
"2013/08/04 03:51:00", 84.907, 5.351
"2013/08/04 03:53:00", 86.825, 5.478
"2013/08/04 03:54:00", 86.509, 5.453
"2013/08/04 03:56:00", 87.054, 5.491
"2013/08/04 03:57:00", 86.908, 5.477
"2013/08/04 03:59:00", 86.998, 5.482
"2013/08/04 04:00:00", 87.075, 5.483
"2013/08/04 04:01:00", 86.863, 5.465
"2013/08/04 04:02:00", 86.751, 5.457
"2013/08/04 04:03:00", 86.064, 5.412
"2013/08/04 04:05:00", 85.959, 5.413
"2013/08/04 04:06:00", 86.026, 5.414
"2013/08/04 04:07:00", 85.704, 5.392
"2013/08/04 04:08:00", 85.093, 5.357
"2013/08/04 04:09:00", 85.170, 5.361
"2013/08/04 04:11:00", 85.618, 5.400
"2013/08/04 04:12:00", 85.527, 5.388
"2013/08/04 04:14:00", 86.041, 5.430
"2013/08/04 04:15:00", 86.019, 5.425
"2013/08/04 04:17:00", 86.450, 5.449
"2013/08/04 04:18:00", 86.399, 5.442
"2013/08/04 04:23:00", 85.358, 5.381
"2013/08/04 04:24:00", 85.348, 5.378
"2013/08/04 04:26:00", 86.293, 5.447
"2013/08/04 04:27:00", 86.461, 5.454
"2013/08/04 04:29:00", 86.059, 5.416
"2013/08/04 04:30:00", 86.152, 5.423
"2013/08/04 04:32:00", 85.678, 5.393
"2013/08/04 04:33:00", 85.661, 5.391
"2013/08/04 04:35:00", 85.699, 5.401
"2013/08/04 04:36:00", 85.659, 5.395
"2013/08/04 04:38:00", 85.719, 5.414
"2013/08/04 04:39:00", 85.745, 5.411
"2013/08/04 04:40:00", 85.838, 5.409
"2013/08/04 04:41:00", 86.210, 5.431
"2013/08/04 04:42:00", 86.241, 5.431
"2013/08/04 04:44:00", 86.273, 5.428
"2013/08/04 04:45:00", 86.152, 5.419
"2013/08/04 04:47:00", 85.665, 5.389
"2013/08/04 04:48:00", 85.658, 5.388
"2013/08/04 04:50:00", 86.368, 5.448
"2013/08/04 04:51:00", 86.681, 5.471
"2013/08/04 04:53:00", 86.196, 5.426
"2013/08/04 04:54:00", 86.152, 5.421
"2013/08/04 04:56:00", 85.928, 5.408
"2013/08/04 04:57:00", 85.840, 5.400
"2013/08/04 04:59:00", 85.546, 5.383
"2013/08/04 05:00:00", 85.553, 5.382
"2013/08/04 05:01:00", 85.482, 5.376
"2013/08/04 05:02:00", 85.601, 5.385
"2013/08/04 05:03:00", 85.839, 5.402
"2013/08/04 05:05:00", 86.296, 5.437
"2013/08/04 05:06:00", 86.286, 5.434
"2013/08/04 05:08:00", 86.275, 5.433
"2013/08/04 05:09:00", 86.153, 5.422
"2013/08/04 05:11:00", 86.528, 5.449
"2013/08/04 05:12:00", 86.554, 5.448
"2013/08/04 05:14:00", 86.791, 5.466
"2013/08/04 05:15:00", 86.732, 5.459
"2013/08/04 05:17:00", 86.338, 5.433
"2013/08/04 05:18:00", 86.375, 5.434
"2013/08/04 05:23:00", 85.873, 5.402
"2013/08/04 05:24:00", 85.840, 5.398
"2013/08/04 05:26:00", 85.856, 5.406
"2013/08/04 05:27:00", 85.883, 5.406
"2013/08/04 05:29:00", 86.300, 5.435
"2013/08/04 05:30:00", 86.463, 5.448
"2013/08/04 05:32:00", 86.083, 5.414
"2013/08/04 05:33:00", 86.109, 5.415
"2013/08/04 05:35:00", 85.885, 5.403
"2013/08/04 05:36:00", 85.885, 5.403
"2013/08/04 05:38:00", 86.206, 5.427
"2013/08/04 05:39:00", 86.243, 5.428
"2013/08/04 05:40:00", 86.110, 5.415
"2013/08/04 05:41:00", 86.151, 5.419
"2013/08/04 05:42:00", 86.154, 5.419
"2013/08/04 05:44:00", 85.945, 5.406
"2013/08/04 05:45:00", 85.975, 5.408
"2013/08/04 05:47:00", 86.006, 5.411
"2013/08/04 05:48:00", 86.109, 5.417
"2013/08/04 05:50:00", 86.139, 5.418
"2013/08/04 05:51:00", 86.066, 5.413
"2013/08/04 05:53:00", 86.295, 5.430
"2013/08/04 05:54:00", 86.332, 5.430
"2013/08/04 05:56:00", 86.231, 5.425
"2013/08/04 05:57:00", 86.199, 5.422
"2013/08/04 05:59:00", 86.210, 5.425
"2013/08/04 06:00:00", 86.199, 5.421
"2013/08/04 06:02:00", 85.827, 5.410
"2013/08/04 06:03:00", 85.797, 5.402
"2013/08/04 06:05:00", 85.946, 5.409
"2013/08/04 06:06:00", 85.976, 5.409
"2013/08/04 06:08:00", 85.860, 5.403
"2013/08/04 06:09:00", 85.931, 5.406
"2013/08/04 06:11:00", 85.819, 5.400
"2013/08/04 06:12:00", 85.886, 5.404
"2013/08/04 06:14:00", 85.980, 5.410
"2013/08/04 06:15:00", 86.020, 5.411
"2013/08/04 06:17:00", 85.804, 5.399
"2013/08/04 06:18:00", 85.842, 5.400
"2013/08/04 06:23:00", 86.248, 5.428
"2013/08/04 06:24:00", 86.289, 5.429
"2013/08/04 06:26:00", 86.268, 5.429
"2013/08/04 06:27:00", 86.290, 5.430
"2013/08/04 06:29:00", 86.242, 5.428
"2013/08/04 06:30:00", 86.246, 5.427
"2013/08/04 06:32:00", 86.289, 5.432
"2013/08/04 06:33:00", 86.290, 5.430
"2013/08/04 06:35:00", 86.542, 5.450
"2013/08/04 06:36:00", 86.601, 5.451
"2013/08/04 06:38:00", 86.656, 5.461
"2013/08/04 06:39:00", 86.569, 5.451
"2013/08/04 06:40:00", 86.648, 5.453
"2013/08/04 06:41:00", 86.771, 5.462
"2013/08/04 06:42:00", 86.693, 5.456
"2013/08/04 06:44:00", 87.045, 5.482
"2013/08/04 06:45:00", 87.004, 5.476
"2013/08/04 06:47:00", 86.653, 5.453
"2013/08/04 06:48:00", 86.650, 5.453
"2013/08/04 06:50:00", 86.484, 5.442
"2013/08/04 06:51:00", 86.545, 5.446
"2013/08/04 06:52:00", 86.089, 5.414
"2013/08/04 06:53:00", 86.774, 5.461
"2013/08/04 06:54:00", 86.782, 5.461
"2013/08/04 06:56:00", 86.364, 5.437
"2013/08/04 06:57:00", 86.381, 5.437
"2013/08/04 06:59:00", 86.298, 5.434
"2013/08/04 07:00:00", 86.203, 5.425
"2013/08/04 07:02:00", 85.947, 5.426
"2013/08/04 07:03:00", 85.935, 5.417
"2013/08/04 07:05:00", 86.083, 5.419
"2013/08/04 07:06:00", 86.114, 5.419
"2013/08/04 07:08:00", 86.822, 5.471
"2013/08/04 07:09:00", 86.958, 5.478
"2013/08/04 07:11:00", 86.786, 5.478
"2013/08/04 07:12:00", 86.691, 5.466
"2013/08/04 07:14:00", 86.734, 5.463
"2013/08/04 07:15:00", 86.694, 5.458
