time[YYYY-MM-DD hh:mm:ss PST], cdom
"2013/10/03 04:14:49", 17.610
"2013/10/03 04:14:51", 17.781
"2013/10/03 04:14:53", 17.867
"2013/10/03 04:14:55", 17.008
"2013/10/03 04:14:57", 16.922
"2013/10/03 04:14:59", 17.266
"2013/10/03 04:17:41", 17.352
"2013/10/03 04:17:43", 17.867
"2013/10/03 04:17:45", 17.524
"2013/10/03 04:17:47", 16.751
"2013/10/03 04:17:49", 17.180
"2013/10/03 04:17:51", 17.266
"2013/10/03 04:17:53", 17.352
"2013/10/03 04:17:55", 17.008
"2013/10/03 04:17:57", 17.610
"2013/10/03 04:17:59", 17.867
"2013/10/03 04:23:45", 17.352
"2013/10/03 04:23:47", 17.781
"2013/10/03 04:23:49", 16.922
"2013/10/03 04:23:51", 17.438
"2013/10/03 04:23:53", 18.211
"2013/10/03 04:23:55", 17.438
"2013/10/03 04:23:57", 17.438
"2013/10/03 04:23:59", 17.781
"2013/10/03 04:26:41", 18.812
"2013/10/03 04:26:43", 18.039
"2013/10/03 04:26:45", 18.640
"2013/10/03 04:26:47", 17.953
"2013/10/03 04:26:49", 18.211
"2013/10/03 04:26:51", 18.812
"2013/10/03 04:26:53", 17.610
"2013/10/03 04:26:55", 18.039
"2013/10/03 04:26:57", 17.781
"2013/10/03 04:26:59", 17.953
"2013/10/03 04:29:41", 17.352
"2013/10/03 04:29:43", 17.610
"2013/10/03 04:29:45", 17.008
"2013/10/03 04:29:47", 16.751
"2013/10/03 04:29:49", 17.524
"2013/10/03 04:29:51", 17.352
"2013/10/03 04:29:53", 17.094
"2013/10/03 04:29:55", 17.266
"2013/10/03 04:29:57", 18.039
"2013/10/03 04:29:59", 17.695
"2013/10/03 04:32:42", 17.438
"2013/10/03 04:32:44", 17.695
"2013/10/03 04:32:46", 17.953
"2013/10/03 04:32:48", 17.867
"2013/10/03 04:32:50", 18.554
"2013/10/03 04:32:52", 18.469
"2013/10/03 04:32:54", 17.180
"2013/10/03 04:32:56", 17.524
"2013/10/03 04:32:58", 18.125
"2013/10/03 04:33:00", 17.352
"2013/10/03 04:35:41", 18.211
"2013/10/03 04:35:43", 18.726
"2013/10/03 04:35:45", 18.039
"2013/10/03 04:35:47", 18.554
"2013/10/03 04:35:49", 18.640
"2013/10/03 04:35:51", 18.984
"2013/10/03 04:35:53", 17.953
"2013/10/03 04:35:55", 18.297
"2013/10/03 04:35:57", 18.125
"2013/10/03 04:35:59", 18.297
"2013/10/03 04:38:41", 18.554
"2013/10/03 04:38:43", 17.867
"2013/10/03 04:38:45", 18.297
"2013/10/03 04:38:47", 17.695
"2013/10/03 04:38:49", 18.469
"2013/10/03 04:38:51", 18.383
"2013/10/03 04:38:53", 18.984
"2013/10/03 04:38:55", 17.867
"2013/10/03 04:38:57", 18.383
"2013/10/03 04:38:59", 17.438
"2013/10/03 04:39:01", 18.469
"2013/10/03 04:39:03", 18.297
"2013/10/03 04:39:05", 18.383
"2013/10/03 04:39:07", 18.297
"2013/10/03 04:39:09", 18.125
"2013/10/03 04:39:11", 18.726
"2013/10/03 04:39:13", 17.781
"2013/10/03 04:39:15", 17.781
"2013/10/03 04:39:17", 17.524
"2013/10/03 04:39:19", 18.211
"2013/10/03 04:39:21", 18.039
"2013/10/03 04:39:23", 18.726
"2013/10/03 04:39:25", 17.524
"2013/10/03 04:39:27", 17.438
"2013/10/03 04:39:29", 17.781
"2013/10/03 04:39:31", 18.039
"2013/10/03 04:39:33", 18.125
"2013/10/03 04:39:35", 18.640
"2013/10/03 04:39:37", 17.438
"2013/10/03 04:39:39", 17.524
"2013/10/03 04:39:41", 18.039
"2013/10/03 04:39:43", 17.352
"2013/10/03 04:39:45", 17.438
"2013/10/03 04:39:47", 18.125
"2013/10/03 04:39:49", 17.781
"2013/10/03 04:39:51", 18.297
"2013/10/03 04:39:53", 17.266
"2013/10/03 04:39:55", 17.781
"2013/10/03 04:39:57", 17.610
"2013/10/03 04:39:59", 17.180
"2013/10/03 04:41:41", 17.695
"2013/10/03 04:41:43", 18.297
"2013/10/03 04:41:45", 18.726
"2013/10/03 04:41:47", 18.211
"2013/10/03 04:41:49", 18.211
"2013/10/03 04:41:51", 17.953
"2013/10/03 04:41:53", 17.953
"2013/10/03 04:41:55", 18.383
"2013/10/03 04:41:57", 17.953
"2013/10/03 04:41:59", 17.781
"2013/10/03 04:44:43", 18.640
"2013/10/03 04:44:45", 18.898
"2013/10/03 04:44:47", 18.812
"2013/10/03 04:44:49", 18.640
"2013/10/03 04:44:51", 19.156
"2013/10/03 04:44:53", 18.125
"2013/10/03 04:44:55", 18.726
"2013/10/03 04:44:57", 18.297
"2013/10/03 04:44:59", 18.640
"2013/10/03 04:47:41", 17.867
"2013/10/03 04:47:43", 16.836
"2013/10/03 04:47:45", 17.266
"2013/10/03 04:47:47", 17.352
"2013/10/03 04:47:49", 17.438
"2013/10/03 04:47:51", 17.266
"2013/10/03 04:47:53", 17.524
"2013/10/03 04:47:55", 17.438
"2013/10/03 04:47:57", 17.953
"2013/10/03 04:47:59", 18.125
"2013/10/03 04:50:41", 17.524
"2013/10/03 04:50:43", 17.953
"2013/10/03 04:50:45", 18.554
"2013/10/03 04:50:47", 18.211
"2013/10/03 04:50:49", 18.469
"2013/10/03 04:50:51", 18.812
"2013/10/03 04:50:53", 17.695
"2013/10/03 04:50:55", 18.125
"2013/10/03 04:50:57", 17.438
"2013/10/03 04:50:59", 18.640
"2013/10/03 04:53:42", 17.008
"2013/10/03 04:53:44", 17.438
"2013/10/03 04:53:46", 16.922
"2013/10/03 04:53:49", 16.922
"2013/10/03 04:53:51", 17.867
"2013/10/03 04:53:53", 17.094
"2013/10/03 04:53:55", 16.751
"2013/10/03 04:53:57", 17.008
"2013/10/03 04:53:58", 17.438
"2013/10/03 04:56:43", 18.211
"2013/10/03 04:56:45", 18.469
"2013/10/03 04:56:47", 17.867
"2013/10/03 04:56:49", 18.039
"2013/10/03 04:56:51", 18.469
"2013/10/03 04:56:53", 18.469
"2013/10/03 04:56:55", 19.070
"2013/10/03 04:56:57", 17.867
"2013/10/03 04:56:59", 17.953
"2013/10/03 04:59:41", 19.413
"2013/10/03 04:59:43", 18.984
"2013/10/03 04:59:45", 18.812
"2013/10/03 04:59:47", 19.156
"2013/10/03 04:59:49", 18.898
"2013/10/03 04:59:51", 19.671
"2013/10/03 04:59:53", 20.272
"2013/10/03 04:59:55", 19.156
"2013/10/03 04:59:57", 19.843
"2013/10/03 04:59:59", 19.585
"2013/10/03 05:02:41", 17.867
"2013/10/03 05:02:43", 18.125
"2013/10/03 05:02:45", 17.610
"2013/10/03 05:02:47", 18.211
"2013/10/03 05:02:49", 18.383
"2013/10/03 05:02:51", 17.781
"2013/10/03 05:02:53", 17.695
"2013/10/03 05:02:55", 18.039
"2013/10/03 05:02:57", 17.781
"2013/10/03 05:02:59", 18.469
"2013/10/03 05:05:43", 19.156
"2013/10/03 05:05:45", 19.328
"2013/10/03 05:05:47", 19.070
"2013/10/03 05:05:49", 18.297
"2013/10/03 05:05:51", 18.726
"2013/10/03 05:05:53", 19.070
"2013/10/03 05:05:55", 18.726
"2013/10/03 05:05:57", 19.413
"2013/10/03 05:05:59", 18.211
"2013/10/03 05:08:41", 19.499
"2013/10/03 05:08:43", 19.499
"2013/10/03 05:08:45", 18.898
"2013/10/03 05:08:47", 19.499
"2013/10/03 05:08:49", 18.898
"2013/10/03 05:08:51", 19.499
"2013/10/03 05:08:53", 19.757
"2013/10/03 05:08:55", 18.812
"2013/10/03 05:08:57", 19.585
"2013/10/03 05:08:59", 18.640
"2013/10/03 05:11:41", 18.726
"2013/10/03 05:11:43", 18.554
"2013/10/03 05:11:45", 19.242
"2013/10/03 05:11:47", 19.242
"2013/10/03 05:11:49", 19.328
"2013/10/03 05:11:51", 19.843
"2013/10/03 05:11:53", 19.242
"2013/10/03 05:11:55", 19.242
"2013/10/03 05:11:57", 19.413
"2013/10/03 05:11:59", 19.156
"2013/10/03 05:14:41", 19.671
"2013/10/03 05:14:43", 20.101
"2013/10/03 05:14:45", 19.843
"2013/10/03 05:14:47", 19.328
"2013/10/03 05:14:49", 19.929
"2013/10/03 05:14:51", 19.585
"2013/10/03 05:14:53", 19.671
"2013/10/03 05:14:55", 19.671
"2013/10/03 05:14:57", 19.843
"2013/10/03 05:14:59", 19.499
"2013/10/03 05:17:43", 20.358
"2013/10/03 05:17:45", 20.616
"2013/10/03 05:17:47", 20.101
"2013/10/03 05:17:49", 20.358
"2013/10/03 05:17:51", 20.702
"2013/10/03 05:17:53", 19.843
"2013/10/03 05:17:55", 20.358
"2013/10/03 05:17:57", 20.788
"2013/10/03 05:17:59", 20.187
"2013/10/03 05:23:41", 18.297
"2013/10/03 05:23:43", 18.726
"2013/10/03 05:23:45", 18.554
"2013/10/03 05:23:47", 18.039
"2013/10/03 05:23:49", 18.469
"2013/10/03 05:23:51", 18.640
"2013/10/03 05:23:53", 18.469
"2013/10/03 05:23:55", 18.125
"2013/10/03 05:23:57", 18.469
"2013/10/03 05:23:59", 18.640
"2013/10/03 05:26:41", 17.266
"2013/10/03 05:26:43", 17.524
"2013/10/03 05:26:45", 17.610
"2013/10/03 05:26:47", 16.922
"2013/10/03 05:26:49", 17.180
"2013/10/03 05:26:51", 17.781
"2013/10/03 05:26:53", 17.867
"2013/10/03 05:26:55", 18.469
"2013/10/03 05:26:56", 17.352
"2013/10/03 05:26:59", 17.781
"2013/10/03 05:27:00", 18.383
"2013/10/03 05:29:43", 17.438
"2013/10/03 05:29:45", 18.039
"2013/10/03 05:29:47", 17.953
"2013/10/03 05:29:49", 18.297
"2013/10/03 05:29:51", 18.211
"2013/10/03 05:29:53", 17.180
"2013/10/03 05:29:55", 17.953
"2013/10/03 05:29:57", 17.266
"2013/10/03 05:29:59", 17.695
"2013/10/03 05:32:41", 18.812
"2013/10/03 05:32:43", 18.640
"2013/10/03 05:32:45", 18.383
"2013/10/03 05:32:47", 18.812
"2013/10/03 05:32:49", 18.640
"2013/10/03 05:32:51", 18.726
"2013/10/03 05:32:53", 18.898
"2013/10/03 05:32:55", 18.125
"2013/10/03 05:32:57", 18.297
"2013/10/03 05:32:59", 19.070
"2013/10/03 05:35:41", 18.898
"2013/10/03 05:35:43", 19.156
"2013/10/03 05:35:45", 19.585
"2013/10/03 05:35:47", 19.671
"2013/10/03 05:35:49", 19.156
"2013/10/03 05:35:51", 19.843
"2013/10/03 05:35:53", 18.812
"2013/10/03 05:35:55", 19.242
"2013/10/03 05:35:57", 19.499
"2013/10/03 05:35:59", 19.671
"2013/10/03 05:38:41", 19.328
"2013/10/03 05:38:43", 18.640
"2013/10/03 05:38:45", 19.499
"2013/10/03 05:38:47", 18.726
"2013/10/03 05:38:49", 19.413
"2013/10/03 05:38:51", 19.070
"2013/10/03 05:38:53", 19.757
"2013/10/03 05:38:55", 18.554
"2013/10/03 05:38:58", 18.297
"2013/10/03 05:38:59", 19.328
"2013/10/03 05:39:01", 19.413
"2013/10/03 05:39:03", 19.499
"2013/10/03 05:39:05", 18.898
"2013/10/03 05:39:07", 19.070
"2013/10/03 05:39:09", 19.070
"2013/10/03 05:39:11", 18.726
"2013/10/03 05:39:13", 19.156
"2013/10/03 05:39:15", 19.413
"2013/10/03 05:39:17", 19.413
"2013/10/03 05:39:19", 18.640
"2013/10/03 05:39:21", 18.726
"2013/10/03 05:39:23", 19.242
"2013/10/03 05:39:25", 18.469
"2013/10/03 05:39:27", 19.671
"2013/10/03 05:39:29", 18.812
"2013/10/03 05:39:31", 18.984
"2013/10/03 05:39:33", 18.640
"2013/10/03 05:39:35", 18.640
"2013/10/03 05:39:37", 19.328
"2013/10/03 05:39:39", 19.499
"2013/10/03 05:39:41", 19.671
"2013/10/03 05:39:43", 18.469
"2013/10/03 05:39:45", 18.640
"2013/10/03 05:39:47", 19.413
"2013/10/03 05:39:49", 18.726
"2013/10/03 05:39:51", 18.984
"2013/10/03 05:39:53", 18.984
"2013/10/03 05:39:55", 19.242
"2013/10/03 05:39:57", 18.726
"2013/10/03 05:39:59", 19.242
"2013/10/03 05:41:41", 19.413
"2013/10/03 05:41:43", 19.156
"2013/10/03 05:41:45", 18.383
"2013/10/03 05:41:47", 19.242
"2013/10/03 05:41:49", 19.070
"2013/10/03 05:41:51", 19.929
"2013/10/03 05:41:53", 19.070
"2013/10/03 05:41:55", 19.070
"2013/10/03 05:41:57", 19.242
"2013/10/03 05:41:59", 19.585
"2013/10/03 05:44:41", 18.984
"2013/10/03 05:44:43", 18.812
"2013/10/03 05:44:45", 19.328
"2013/10/03 05:44:47", 19.242
"2013/10/03 05:44:49", 18.812
"2013/10/03 05:44:51", 19.242
"2013/10/03 05:44:53", 18.726
"2013/10/03 05:44:55", 18.726
"2013/10/03 05:44:57", 19.328
"2013/10/03 05:44:59", 19.413
"2013/10/03 05:47:41", 18.898
"2013/10/03 05:47:43", 19.156
"2013/10/03 05:47:45", 18.726
"2013/10/03 05:47:47", 18.554
"2013/10/03 05:47:49", 19.156
"2013/10/03 05:47:51", 18.211
"2013/10/03 05:47:53", 18.812
"2013/10/03 05:47:55", 18.640
"2013/10/03 05:47:57", 18.898
"2013/10/03 05:47:59", 18.554
"2013/10/03 05:50:43", 17.781
"2013/10/03 05:50:45", 17.953
"2013/10/03 05:50:47", 18.039
"2013/10/03 05:50:49", 18.297
"2013/10/03 05:50:51", 18.297
"2013/10/03 05:50:53", 18.640
"2013/10/03 05:50:55", 18.039
"2013/10/03 05:50:57", 18.297
"2013/10/03 05:50:59", 18.297
"2013/10/03 05:53:41", 18.039
"2013/10/03 05:53:43", 18.297
"2013/10/03 05:53:45", 18.726
"2013/10/03 05:53:47", 17.610
"2013/10/03 05:53:49", 17.781
"2013/10/03 05:53:51", 18.211
"2013/10/03 05:53:53", 18.039
"2013/10/03 05:53:55", 18.297
"2013/10/03 05:53:57", 18.726
"2013/10/03 05:53:59", 17.524
"2013/10/03 05:56:41", 17.867
"2013/10/03 05:56:43", 17.266
"2013/10/03 05:56:45", 17.781
"2013/10/03 05:56:47", 16.922
"2013/10/03 05:56:49", 17.008
"2013/10/03 05:56:51", 17.695
"2013/10/03 05:56:53", 17.695
"2013/10/03 05:56:55", 18.039
"2013/10/03 05:56:57", 18.297
"2013/10/03 05:56:59", 17.266
"2013/10/03 05:59:41", 17.867
"2013/10/03 05:59:43", 18.297
"2013/10/03 05:59:45", 18.726
"2013/10/03 05:59:47", 17.524
"2013/10/03 05:59:49", 17.524
"2013/10/03 05:59:51", 17.524
"2013/10/03 05:59:53", 18.125
"2013/10/03 05:59:55", 17.438
"2013/10/03 05:59:56", 17.867
"2013/10/03 05:59:58", 17.953
"2013/10/03 06:02:43", 18.125
"2013/10/03 06:02:45", 18.297
"2013/10/03 06:02:47", 18.125
"2013/10/03 06:02:49", 17.180
"2013/10/03 06:02:51", 17.781
"2013/10/03 06:02:53", 17.266
"2013/10/03 06:02:55", 18.640
"2013/10/03 06:02:57", 17.094
"2013/10/03 06:02:59", 17.695
"2013/10/03 06:05:41", 18.469
"2013/10/03 06:05:43", 17.610
"2013/10/03 06:05:45", 17.953
"2013/10/03 06:05:47", 17.781
"2013/10/03 06:05:49", 18.469
"2013/10/03 06:05:51", 17.781
"2013/10/03 06:05:53", 17.695
"2013/10/03 06:05:55", 18.125
"2013/10/03 06:05:57", 17.438
"2013/10/03 06:05:59", 18.039
"2013/10/03 06:08:41", 17.867
"2013/10/03 06:08:43", 17.953
"2013/10/03 06:08:45", 18.640
"2013/10/03 06:08:47", 17.438
"2013/10/03 06:08:49", 17.266
"2013/10/03 06:08:51", 17.867
"2013/10/03 06:08:53", 17.352
"2013/10/03 06:08:55", 17.352
"2013/10/03 06:08:57", 17.953
"2013/10/03 06:08:59", 17.867
"2013/10/03 06:11:43", 17.352
"2013/10/03 06:11:45", 18.125
"2013/10/03 06:11:48", 18.297
"2013/10/03 06:11:49", 18.383
"2013/10/03 06:11:51", 17.266
"2013/10/03 06:11:53", 17.524
"2013/10/03 06:11:55", 17.524
"2013/10/03 06:11:58", 16.922
"2013/10/03 06:12:00", 18.469
"2013/10/03 06:14:41", 17.524
"2013/10/03 06:14:43", 17.438
"2013/10/03 06:14:45", 17.610
"2013/10/03 06:14:47", 17.610
"2013/10/03 06:14:49", 17.352
"2013/10/03 06:14:51", 17.610
"2013/10/03 06:14:53", 17.953
"2013/10/03 06:14:55", 17.266
"2013/10/03 06:14:57", 17.695
"2013/10/03 06:14:59", 17.695
"2013/10/03 06:17:41", 17.953
"2013/10/03 06:17:43", 18.554
"2013/10/03 06:17:45", 17.953
"2013/10/03 06:17:47", 17.266
"2013/10/03 06:17:49", 17.352
"2013/10/03 06:17:51", 17.524
"2013/10/03 06:17:53", 17.867
"2013/10/03 06:17:55", 17.008
"2013/10/03 06:17:57", 17.524
"2013/10/03 06:17:59", 18.039
"2013/10/03 06:23:43", 17.094
"2013/10/03 06:23:45", 17.610
"2013/10/03 06:23:47", 17.695
"2013/10/03 06:23:49", 17.438
"2013/10/03 06:23:51", 18.640
"2013/10/03 06:23:53", 17.266
"2013/10/03 06:23:55", 17.695
"2013/10/03 06:23:57", 17.524
"2013/10/03 06:23:59", 18.039
"2013/10/03 06:26:41", 18.297
"2013/10/03 06:26:43", 17.438
"2013/10/03 06:26:45", 17.352
"2013/10/03 06:26:47", 17.438
"2013/10/03 06:26:49", 17.524
"2013/10/03 06:26:51", 17.094
"2013/10/03 06:26:53", 17.781
"2013/10/03 06:26:55", 17.610
"2013/10/03 06:26:57", 18.211
"2013/10/03 06:26:59", 17.695
"2013/10/03 06:29:41", 17.953
"2013/10/03 06:29:43", 17.953
"2013/10/03 06:29:45", 18.297
"2013/10/03 06:29:47", 17.266
"2013/10/03 06:29:49", 17.352
"2013/10/03 06:29:51", 17.352
"2013/10/03 06:29:53", 17.781
"2013/10/03 06:29:55", 17.352
"2013/10/03 06:29:57", 17.352
"2013/10/03 06:29:59", 17.266
"2013/10/03 06:32:41", 17.180
"2013/10/03 06:32:43", 17.610
"2013/10/03 06:32:45", 17.867
"2013/10/03 06:32:47", 17.695
"2013/10/03 06:32:49", 17.867
"2013/10/03 06:32:51", 17.610
"2013/10/03 06:32:53", 17.438
"2013/10/03 06:32:55", 17.524
"2013/10/03 06:32:57", 17.695
"2013/10/03 06:32:59", 17.438
"2013/10/03 06:35:43", 17.266
"2013/10/03 06:35:45", 17.094
"2013/10/03 06:35:47", 18.039
"2013/10/03 06:35:49", 17.953
"2013/10/03 06:35:51", 18.125
"2013/10/03 06:35:53", 17.008
"2013/10/03 06:35:55", 17.438
"2013/10/03 06:35:57", 17.695
"2013/10/03 06:35:59", 17.266
"2013/10/03 06:38:41", 17.438
"2013/10/03 06:38:43", 17.867
"2013/10/03 06:38:45", 17.094
"2013/10/03 06:38:47", 17.524
"2013/10/03 06:38:49", 17.438
"2013/10/03 06:38:51", 17.953
"2013/10/03 06:38:53", 18.211
"2013/10/03 06:38:55", 17.610
"2013/10/03 06:38:57", 17.266
"2013/10/03 06:38:59", 17.524
"2013/10/03 06:39:01", 17.524
"2013/10/03 06:39:03", 17.695
"2013/10/03 06:39:05", 17.953
"2013/10/03 06:39:07", 17.008
"2013/10/03 06:39:09", 17.266
"2013/10/03 06:39:11", 17.352
"2013/10/03 06:39:13", 18.039
"2013/10/03 06:39:15", 16.922
"2013/10/03 06:39:17", 17.524
"2013/10/03 06:39:19", 17.524
"2013/10/03 06:39:21", 17.524
"2013/10/03 06:39:23", 18.039
"2013/10/03 06:39:25", 18.125
"2013/10/03 06:39:27", 17.008
"2013/10/03 06:39:29", 16.836
"2013/10/03 06:39:31", 17.867
"2013/10/03 06:39:33", 17.266
"2013/10/03 06:39:35", 18.297
"2013/10/03 06:39:37", 17.524
"2013/10/03 06:39:39", 16.836
"2013/10/03 06:39:41", 17.438
"2013/10/03 06:39:43", 17.867
"2013/10/03 06:39:45", 17.094
"2013/10/03 06:39:47", 17.438
"2013/10/03 06:39:49", 17.524
"2013/10/03 06:39:51", 17.953
"2013/10/03 06:39:53", 18.125
"2013/10/03 06:39:55", 16.922
"2013/10/03 06:39:57", 17.524
"2013/10/03 06:39:59", 17.524
"2013/10/03 06:41:41", 17.352
"2013/10/03 06:41:43", 17.524
"2013/10/03 06:41:45", 17.695
"2013/10/03 06:41:47", 17.180
"2013/10/03 06:41:49", 17.524
"2013/10/03 06:41:51", 17.781
"2013/10/03 06:41:53", 16.922
"2013/10/03 06:41:55", 17.352
"2013/10/03 06:41:57", 17.610
"2013/10/03 06:41:59", 17.008
"2013/10/03 06:44:42", 17.438
"2013/10/03 06:44:44", 17.524
"2013/10/03 06:44:46", 17.953
"2013/10/03 06:44:48", 18.469
"2013/10/03 06:44:50", 17.352
"2013/10/03 06:44:52", 17.438
"2013/10/03 06:44:54", 17.266
"2013/10/03 06:44:55", 17.438
"2013/10/03 06:44:58", 16.922
"2013/10/03 06:44:59", 17.438
"2013/10/03 06:47:41", 17.953
"2013/10/03 06:47:43", 16.922
"2013/10/03 06:47:45", 17.524
"2013/10/03 06:47:47", 17.695
"2013/10/03 06:47:49", 17.781
"2013/10/03 06:47:51", 18.297
"2013/10/03 06:47:53", 17.352
"2013/10/03 06:47:55", 17.266
"2013/10/03 06:47:57", 17.610
"2013/10/03 06:47:59", 17.610
"2013/10/03 06:50:41", 17.266
"2013/10/03 06:50:43", 17.438
"2013/10/03 06:50:45", 18.125
"2013/10/03 06:50:47", 17.953
"2013/10/03 06:50:49", 18.469
"2013/10/03 06:50:51", 17.352
"2013/10/03 06:50:53", 17.266
"2013/10/03 06:50:55", 17.953
"2013/10/03 06:50:57", 18.039
"2013/10/03 06:50:59", 18.383
"2013/10/03 06:53:41", 17.867
"2013/10/03 06:53:43", 18.039
"2013/10/03 06:53:45", 18.039
"2013/10/03 06:53:47", 16.922
"2013/10/03 06:53:49", 17.180
"2013/10/03 06:53:51", 17.610
"2013/10/03 06:53:53", 17.180
"2013/10/03 06:53:55", 16.922
"2013/10/03 06:53:57", 17.867
"2013/10/03 06:53:59", 16.836
"2013/10/03 06:56:43", 17.352
"2013/10/03 06:56:45", 17.610
"2013/10/03 06:56:47", 17.867
"2013/10/03 06:56:49", 18.039
"2013/10/03 06:56:51", 17.695
"2013/10/03 06:56:53", 16.751
"2013/10/03 06:56:55", 17.266
"2013/10/03 06:56:57", 17.953
"2013/10/03 06:56:59", 17.610
"2013/10/03 06:59:41", 16.836
"2013/10/03 06:59:43", 17.438
"2013/10/03 06:59:45", 17.610
"2013/10/03 06:59:47", 17.008
"2013/10/03 06:59:49", 16.836
"2013/10/03 06:59:51", 17.094
"2013/10/03 06:59:53", 17.781
"2013/10/03 06:59:55", 17.094
"2013/10/03 06:59:57", 17.438
"2013/10/03 06:59:59", 18.039
"2013/10/03 07:02:41", 17.352
"2013/10/03 07:02:43", 17.695
"2013/10/03 07:02:45", 17.781
"2013/10/03 07:02:47", 17.008
"2013/10/03 07:02:49", 17.695
"2013/10/03 07:02:51", 17.438
"2013/10/03 07:02:53", 18.039
"2013/10/03 07:02:55", 18.039
"2013/10/03 07:02:57", 17.180
"2013/10/03 07:02:59", 17.610
"2013/10/03 07:05:41", 17.610
"2013/10/03 07:05:43", 17.953
"2013/10/03 07:05:45", 18.297
"2013/10/03 07:05:47", 17.438
"2013/10/03 07:05:49", 17.180
"2013/10/03 07:05:51", 17.352
"2013/10/03 07:05:53", 17.953
"2013/10/03 07:05:56", 17.094
"2013/10/03 07:05:58", 17.867
"2013/10/03 07:06:00", 17.352
"2013/10/03 07:08:43", 17.524
"2013/10/03 07:08:45", 17.438
"2013/10/03 07:08:47", 17.610
"2013/10/03 07:08:49", 17.610
"2013/10/03 07:08:51", 17.867
"2013/10/03 07:08:53", 18.125
"2013/10/03 07:08:55", 17.180
"2013/10/03 07:08:57", 17.352
"2013/10/03 07:08:59", 17.781
"2013/10/03 07:11:41", 18.039
"2013/10/03 07:11:43", 17.352
"2013/10/03 07:11:45", 17.781
"2013/10/03 07:11:47", 18.125
"2013/10/03 07:11:49", 17.953
"2013/10/03 07:11:51", 18.125
"2013/10/03 07:11:53", 17.180
"2013/10/03 07:11:55", 17.266
"2013/10/03 07:11:57", 17.610
"2013/10/03 07:11:59", 18.039
"2013/10/03 07:14:41", 17.524
"2013/10/03 07:14:43", 17.524
"2013/10/03 07:14:45", 17.438
"2013/10/03 07:14:47", 17.352
"2013/10/03 07:14:49", 17.352
"2013/10/03 07:14:51", 17.524
"2013/10/03 07:14:53", 17.695
"2013/10/03 07:14:55", 17.524
"2013/10/03 07:14:57", 18.039
"2013/10/03 07:14:59", 18.125
"2013/10/03 07:17:42", 17.266
"2013/10/03 07:17:44", 17.524
"2013/10/03 07:17:46", 17.352
"2013/10/03 07:17:48", 17.438
"2013/10/03 07:17:50", 17.438
"2013/10/03 07:17:52", 17.524
"2013/10/03 07:17:54", 18.211
"2013/10/03 07:17:56", 17.953
"2013/10/03 07:17:58", 17.266
"2013/10/03 07:18:00", 17.524
"2013/10/03 07:23:41", 17.524
"2013/10/03 07:23:43", 16.922
"2013/10/03 07:23:45", 17.781
"2013/10/03 07:23:47", 17.524
"2013/10/03 07:23:49", 18.125
"2013/10/03 07:23:51", 17.266
"2013/10/03 07:23:53", 17.266
"2013/10/03 07:23:55", 17.610
"2013/10/03 07:23:57", 17.695
"2013/10/03 07:23:59", 17.953
"2013/10/03 07:26:41", 17.180
"2013/10/03 07:26:43", 17.438
"2013/10/03 07:26:45", 17.438
"2013/10/03 07:26:47", 17.867
"2013/10/03 07:26:49", 18.039
"2013/10/03 07:26:51", 17.781
"2013/10/03 07:26:53", 17.867
"2013/10/03 07:26:55", 17.524
"2013/10/03 07:26:57", 18.039
"2013/10/03 07:26:59", 18.039
"2013/10/03 07:29:43", 17.867
"2013/10/03 07:29:45", 17.524
"2013/10/03 07:29:47", 17.438
"2013/10/03 07:29:50", 17.610
"2013/10/03 07:29:52", 17.438
"2013/10/03 07:29:53", 17.781
"2013/10/03 07:29:55", 17.953
"2013/10/03 07:29:57", 17.266
"2013/10/03 07:29:59", 18.125
"2013/10/03 07:32:41", 17.867
"2013/10/03 07:32:43", 18.211
"2013/10/03 07:32:45", 17.438
"2013/10/03 07:32:47", 18.383
"2013/10/03 07:32:49", 17.266
"2013/10/03 07:32:51", 17.438
"2013/10/03 07:32:53", 17.867
"2013/10/03 07:32:55", 18.211
"2013/10/03 07:32:57", 18.125
"2013/10/03 07:32:59", 18.726
"2013/10/03 07:35:41", 17.867
"2013/10/03 07:35:43", 18.039
"2013/10/03 07:35:45", 17.438
"2013/10/03 07:35:47", 18.039
"2013/10/03 07:35:49", 17.352
"2013/10/03 07:35:51", 17.695
"2013/10/03 07:35:53", 18.211
"2013/10/03 07:35:55", 18.039
"2013/10/03 07:35:57", 18.383
"2013/10/03 07:35:59", 18.125
"2013/10/03 07:38:41", 18.898
"2013/10/03 07:38:43", 17.953
"2013/10/03 07:38:46", 18.125
"2013/10/03 07:38:48", 18.125
"2013/10/03 07:38:50", 18.383
"2013/10/03 07:38:52", 17.524
"2013/10/03 07:38:54", 17.781
"2013/10/03 07:38:56", 18.039
"2013/10/03 07:38:58", 17.867
"2013/10/03 07:39:00", 18.211
"2013/10/03 07:39:02", 18.640
"2013/10/03 07:39:04", 18.469
"2013/10/03 07:39:06", 17.867
"2013/10/03 07:39:08", 18.125
"2013/10/03 07:39:10", 17.781
"2013/10/03 07:39:12", 18.297
"2013/10/03 07:39:14", 18.898
"2013/10/03 07:39:16", 17.610
"2013/10/03 07:39:18", 18.297
"2013/10/03 07:39:20", 18.640
"2013/10/03 07:39:22", 18.984
"2013/10/03 07:39:24", 18.469
"2013/10/03 07:39:26", 18.125
"2013/10/03 07:39:28", 18.211
