time[YYYY-MM-DD hh:mm:ss PST], cdom
"2013/09/12 14:36:56", 6.620
"2013/09/12 14:36:58", 6.453
"2013/09/12 14:37:00", 6.704
"2013/09/12 14:37:02", 6.369
"2013/09/12 14:38:36", 6.704
"2013/09/12 14:38:38", 6.620
"2013/09/12 14:38:40", 6.536
"2013/09/12 14:38:42", 6.620
"2013/09/12 14:38:44", 7.458
"2013/09/12 14:38:46", 7.374
"2013/09/12 14:38:48", 7.458
"2013/09/12 14:38:50", 7.458
"2013/09/12 14:38:52", 7.374
"2013/09/12 14:38:54", 7.374
"2013/09/12 14:38:56", 7.291
"2013/09/12 14:38:58", 7.123
"2013/09/12 14:39:00", 7.291
"2013/09/12 14:39:02", 7.207
"2013/09/12 14:39:04", 6.369
"2013/09/12 14:39:06", 6.201
"2013/09/12 14:39:08", 6.117
"2013/09/12 14:39:10", 6.285
"2013/09/12 14:39:12", 6.536
"2013/09/12 14:39:14", 7.123
"2013/09/12 14:39:16", 6.955
"2013/09/12 14:39:18", 6.872
"2013/09/12 14:39:20", 6.872
"2013/09/12 14:39:22", 6.620
"2013/09/12 14:39:24", 6.536
"2013/09/12 14:39:26", 6.285
"2013/09/12 14:39:28", 6.453
"2013/09/12 14:39:30", 6.536
"2013/09/12 14:39:32", 6.369
"2013/09/12 14:39:34", 6.285
"2013/09/12 14:39:36", 6.369
"2013/09/12 14:39:38", 6.285
"2013/09/12 14:39:40", 6.034
"2013/09/12 14:39:42", 6.201
"2013/09/12 14:39:44", 6.201
"2013/09/12 14:39:46", 6.201
"2013/09/12 14:39:48", 6.453
"2013/09/12 14:39:50", 6.453
"2013/09/12 14:39:52", 6.453
"2013/09/12 14:39:54", 6.453
"2013/09/12 14:39:56", 6.872
"2013/09/12 14:39:58", 6.369
"2013/09/12 14:40:00", 6.201
"2013/09/12 14:40:02", 6.117
"2013/09/12 14:40:04", 6.536
"2013/09/12 14:40:06", 6.536
"2013/09/12 14:40:08", 6.620
"2013/09/12 14:40:10", 6.453
"2013/09/12 14:40:12", 6.620
"2013/09/12 14:40:14", 6.704
"2013/09/12 14:40:16", 6.620
"2013/09/12 14:40:18", 6.620
"2013/09/12 14:40:20", 6.704
"2013/09/12 14:40:22", 6.536
"2013/09/12 14:40:24", 6.704
"2013/09/12 14:40:26", 6.453
"2013/09/12 14:40:28", 6.620
"2013/09/12 14:40:30", 6.453
"2013/09/12 14:40:32", 6.536
"2013/09/12 14:40:34", 6.536
"2013/09/12 14:40:36", 6.620
"2013/09/12 14:40:38", 6.620
"2013/09/12 14:40:40", 6.536
"2013/09/12 14:40:42", 6.536
"2013/09/12 14:40:44", 6.620
"2013/09/12 14:40:46", 7.374
"2013/09/12 14:40:48", 7.291
"2013/09/12 14:40:50", 7.123
"2013/09/12 14:40:52", 7.374
"2013/09/12 14:40:54", 7.207
"2013/09/12 14:40:56", 7.374
"2013/09/12 14:40:58", 7.291
"2013/09/12 14:41:00", 7.458
"2013/09/12 14:41:02", 7.374
"2013/09/12 14:41:04", 7.291
"2013/09/12 14:41:06", 7.123
"2013/09/12 14:41:08", 6.620
"2013/09/12 14:41:10", 6.453
"2013/09/12 14:41:12", 6.704
"2013/09/12 14:41:14", 6.453
"2013/09/12 14:41:16", 6.453
"2013/09/12 14:41:18", 6.201
"2013/09/12 14:41:20", 6.872
"2013/09/12 14:41:22", 6.704
"2013/09/12 14:41:24", 7.039
"2013/09/12 14:41:26", 6.955
"2013/09/12 14:41:28", 6.536
"2013/09/12 14:41:30", 6.369
"2013/09/12 14:41:32", 6.536
"2013/09/12 14:41:34", 6.369
"2013/09/12 14:41:36", 6.620
"2013/09/12 14:41:38", 6.453
"2013/09/12 14:41:40", 6.453
"2013/09/12 14:41:42", 6.285
"2013/09/12 14:41:44", 6.117
"2013/09/12 14:41:46", 6.788
"2013/09/12 14:41:48", 6.704
"2013/09/12 14:41:50", 6.453
"2013/09/12 14:41:52", 6.620
"2013/09/12 14:41:54", 6.536
"2013/09/12 14:41:56", 6.536
"2013/09/12 14:41:58", 6.620
"2013/09/12 14:42:00", 6.536
"2013/09/12 14:42:02", 6.285
"2013/09/12 14:42:04", 6.285
"2013/09/12 14:44:36", 6.453
"2013/09/12 14:44:38", 6.453
"2013/09/12 14:44:40", 6.201
"2013/09/12 14:44:42", 6.201
"2013/09/12 14:44:44", 6.453
"2013/09/12 14:44:46", 6.536
"2013/09/12 14:44:48", 6.453
"2013/09/12 14:44:50", 6.453
"2013/09/12 14:44:52", 7.123
"2013/09/12 14:44:54", 7.291
"2013/09/12 14:44:56", 7.291
"2013/09/12 14:44:58", 7.123
"2013/09/12 14:45:00", 7.123
"2013/09/12 14:45:02", 7.123
"2013/09/12 14:47:38", 7.123
"2013/09/12 14:47:40", 7.123
"2013/09/12 14:47:42", 7.123
"2013/09/12 14:47:44", 6.955
"2013/09/12 14:47:46", 6.955
"2013/09/12 14:47:48", 7.207
"2013/09/12 14:47:50", 6.788
"2013/09/12 14:47:52", 6.536
"2013/09/12 14:47:54", 6.536
"2013/09/12 14:47:56", 7.123
"2013/09/12 14:47:58", 7.039
"2013/09/12 14:48:00", 6.955
"2013/09/12 14:48:02", 7.123
"2013/09/12 14:50:36", 6.034
"2013/09/12 14:50:38", 5.866
"2013/09/12 14:50:40", 6.285
"2013/09/12 14:50:42", 6.201
"2013/09/12 14:50:44", 6.369
"2013/09/12 14:50:46", 6.453
"2013/09/12 14:50:48", 6.285
"2013/09/12 14:50:50", 6.285
"2013/09/12 14:50:52", 6.034
"2013/09/12 14:50:54", 6.201
"2013/09/12 14:50:56", 6.201
"2013/09/12 14:50:58", 5.950
"2013/09/12 14:51:00", 6.453
"2013/09/12 14:51:02", 6.201
"2013/09/12 14:53:36", 6.788
"2013/09/12 14:53:38", 7.039
"2013/09/12 14:53:40", 7.039
"2013/09/12 14:53:42", 7.039
"2013/09/12 14:53:44", 6.536
"2013/09/12 14:53:46", 6.788
"2013/09/12 14:53:48", 6.704
"2013/09/12 14:53:50", 6.620
"2013/09/12 14:53:52", 6.620
"2013/09/12 14:53:54", 6.704
"2013/09/12 14:53:56", 6.872
"2013/09/12 14:53:58", 6.788
"2013/09/12 14:54:00", 6.955
"2013/09/12 14:54:02", 6.955
"2013/09/12 14:56:36", 5.866
"2013/09/12 14:56:38", 6.285
"2013/09/12 14:56:40", 5.698
"2013/09/12 14:56:42", 5.950
"2013/09/12 14:56:44", 5.866
"2013/09/12 14:56:46", 6.117
"2013/09/12 14:56:48", 5.866
"2013/09/12 14:56:50", 6.034
"2013/09/12 14:56:52", 5.866
"2013/09/12 14:56:54", 5.866
"2013/09/12 14:56:56", 5.447
"2013/09/12 14:56:58", 5.615
"2013/09/12 14:57:00", 5.950
"2013/09/12 14:57:02", 5.782
"2013/09/12 14:59:36", 6.453
"2013/09/12 14:59:38", 6.453
"2013/09/12 14:59:40", 6.536
"2013/09/12 14:59:42", 6.285
"2013/09/12 14:59:44", 5.615
"2013/09/12 14:59:46", 5.782
"2013/09/12 14:59:48", 5.950
"2013/09/12 14:59:50", 5.698
"2013/09/12 14:59:53", 6.034
"2013/09/12 14:59:54", 5.782
"2013/09/12 14:59:57", 6.117
"2013/09/12 14:59:58", 5.698
"2013/09/12 15:00:00", 5.950
"2013/09/12 15:00:02", 5.782
"2013/09/12 15:02:38", 6.369
"2013/09/12 15:02:40", 6.453
"2013/09/12 15:02:42", 6.620
"2013/09/12 15:02:44", 6.453
"2013/09/12 15:02:46", 6.704
"2013/09/12 15:02:48", 6.369
"2013/09/12 15:02:50", 6.285
"2013/09/12 15:02:53", 5.782
"2013/09/12 15:02:54", 6.285
"2013/09/12 15:02:56", 6.369
"2013/09/12 15:02:58", 6.369
"2013/09/12 15:03:00", 5.363
"2013/09/12 15:03:02", 5.698
"2013/09/12 15:05:37", 6.201
"2013/09/12 15:05:39", 5.698
"2013/09/12 15:05:40", 5.698
"2013/09/12 15:05:42", 5.950
"2013/09/12 15:05:44", 6.201
"2013/09/12 15:05:46", 6.453
"2013/09/12 15:05:48", 6.620
"2013/09/12 15:05:50", 6.453
"2013/09/12 15:05:52", 6.369
"2013/09/12 15:05:54", 5.363
"2013/09/12 15:05:57", 5.615
"2013/09/12 15:05:58", 6.034
"2013/09/12 15:06:00", 5.782
"2013/09/12 15:06:02", 5.615
"2013/09/12 15:08:36", 6.117
"2013/09/12 15:08:38", 5.950
"2013/09/12 15:08:41", 5.447
"2013/09/12 15:08:43", 6.034
"2013/09/12 15:08:44", 5.782
"2013/09/12 15:08:46", 6.034
"2013/09/12 15:08:48", 6.034
"2013/09/12 15:08:50", 5.950
"2013/09/12 15:08:52", 5.866
"2013/09/12 15:08:54", 5.615
"2013/09/12 15:08:56", 5.782
"2013/09/12 15:08:58", 6.034
"2013/09/12 15:09:01", 5.866
"2013/09/12 15:09:03", 6.285
"2013/09/12 15:11:36", 5.782
"2013/09/12 15:11:38", 6.034
"2013/09/12 15:11:40", 6.285
"2013/09/12 15:11:42", 5.866
"2013/09/12 15:11:45", 6.117
"2013/09/12 15:11:47", 5.782
"2013/09/12 15:11:48", 6.034
"2013/09/12 15:11:51", 5.363
"2013/09/12 15:11:52", 5.698
"2013/09/12 15:11:54", 5.782
"2013/09/12 15:11:56", 6.369
"2013/09/12 15:11:58", 6.453
"2013/09/12 15:12:00", 6.536
"2013/09/12 15:12:02", 6.620
"2013/09/12 15:12:05", 6.704
"2013/09/12 15:14:36", 6.201
"2013/09/12 15:14:38", 5.615
"2013/09/12 15:14:40", 5.698
"2013/09/12 15:14:42", 5.866
"2013/09/12 15:14:44", 5.698
"2013/09/12 15:14:47", 5.866
"2013/09/12 15:14:49", 5.950
"2013/09/12 15:14:51", 5.615
"2013/09/12 15:14:52", 5.782
"2013/09/12 15:14:55", 5.615
"2013/09/12 15:14:56", 5.615
"2013/09/12 15:14:59", 5.615
"2013/09/12 15:15:00", 5.782
"2013/09/12 15:15:02", 5.866
"2013/09/12 15:15:04", 5.866
"2013/09/12 15:17:36", 5.531
"2013/09/12 15:17:39", 5.782
"2013/09/12 15:17:40", 5.698
"2013/09/12 15:17:42", 5.698
"2013/09/12 15:17:44", 5.866
"2013/09/12 15:17:46", 5.615
"2013/09/12 15:17:48", 5.447
"2013/09/12 15:17:51", 5.363
"2013/09/12 15:17:53", 5.531
"2013/09/12 15:17:55", 5.531
"2013/09/12 15:17:56", 5.279
"2013/09/12 15:17:59", 5.698
"2013/09/12 15:18:00", 5.615
"2013/09/12 15:18:02", 5.531
"2013/09/12 15:23:38", 5.950
"2013/09/12 15:23:40", 5.782
"2013/09/12 15:23:43", 5.363
"2013/09/12 15:23:45", 5.866
"2013/09/12 15:23:47", 5.279
"2013/09/12 15:23:48", 5.363
"2013/09/12 15:23:51", 4.944
"2013/09/12 15:23:52", 5.196
"2013/09/12 15:23:55", 4.944
"2013/09/12 15:23:56", 5.279
"2013/09/12 15:23:58", 5.279
"2013/09/12 15:24:00", 5.279
"2013/09/12 15:24:03", 5.279
"2013/09/12 15:26:36", 5.028
"2013/09/12 15:26:39", 5.196
"2013/09/12 15:26:40", 5.028
"2013/09/12 15:26:42", 5.196
"2013/09/12 15:26:44", 4.944
"2013/09/12 15:26:47", 5.782
"2013/09/12 15:26:49", 5.196
"2013/09/12 15:26:51", 5.950
"2013/09/12 15:26:52", 5.698
"2013/09/12 15:26:55", 5.196
"2013/09/12 15:26:56", 4.860
"2013/09/12 15:26:59", 5.531
"2013/09/12 15:27:00", 5.112
"2013/09/12 15:27:02", 5.363
"2013/09/12 15:27:04", 5.363
"2013/09/12 15:29:37", 4.441
"2013/09/12 15:29:39", 5.447
"2013/09/12 15:29:40", 4.693
"2013/09/12 15:29:43", 5.196
"2013/09/12 15:29:44", 4.860
"2013/09/12 15:29:46", 5.950
"2013/09/12 15:29:48", 5.447
"2013/09/12 15:29:51", 5.196
"2013/09/12 15:29:53", 5.112
"2013/09/12 15:29:55", 5.196
"2013/09/12 15:29:57", 5.196
"2013/09/12 15:29:59", 5.112
"2013/09/12 15:30:00", 5.028
"2013/09/12 15:30:03", 4.693
"2013/09/12 15:32:37", 4.860
"2013/09/12 15:32:39", 5.531
"2013/09/12 15:32:41", 5.279
"2013/09/12 15:32:43", 5.447
"2013/09/12 15:32:45", 6.034
"2013/09/12 15:32:46", 5.866
"2013/09/12 15:32:49", 5.447
"2013/09/12 15:32:50", 5.279
"2013/09/12 15:32:52", 5.279
"2013/09/12 15:32:54", 5.112
"2013/09/12 15:32:57", 5.196
"2013/09/12 15:32:59", 5.196
"2013/09/12 15:33:01", 5.531
"2013/09/12 15:33:03", 5.950
"2013/09/12 15:33:05", 5.196
"2013/09/12 15:35:36", 5.279
"2013/09/12 15:35:38", 6.285
"2013/09/12 15:35:41", 5.782
"2013/09/12 15:35:43", 5.615
"2013/09/12 15:35:45", 6.034
"2013/09/12 15:35:47", 5.698
"2013/09/12 15:35:49", 5.196
"2013/09/12 15:35:50", 5.782
"2013/09/12 15:35:52", 5.615
"2013/09/12 15:35:54", 5.531
"2013/09/12 15:35:56", 5.615
"2013/09/12 15:35:58", 5.531
"2013/09/12 15:36:01", 5.950
"2013/09/12 15:36:03", 5.698
"2013/09/12 15:41:37", 5.615
"2013/09/12 15:41:39", 5.615
"2013/09/12 15:41:41", 5.698
"2013/09/12 15:41:42", 6.034
"2013/09/12 15:41:45", 5.196
"2013/09/12 15:41:46", 6.034
"2013/09/12 15:41:48", 5.615
"2013/09/12 15:41:51", 5.531
"2013/09/12 15:41:53", 5.615
"2013/09/12 15:41:55", 5.782
"2013/09/12 15:41:57", 6.034
"2013/09/12 15:41:59", 5.363
"2013/09/12 15:42:01", 5.279
"2013/09/12 15:42:02", 5.866
"2013/09/12 15:44:37", 6.034
"2013/09/12 15:44:39", 5.782
"2013/09/12 15:44:41", 5.447
"2013/09/12 15:44:43", 5.866
"2013/09/12 15:44:45", 5.447
"2013/09/12 15:44:47", 5.112
"2013/09/12 15:44:49", 5.615
"2013/09/12 15:44:50", 5.698
"2013/09/12 15:44:52", 6.034
"2013/09/12 15:44:54", 5.866
"2013/09/12 15:44:57", 5.615
"2013/09/12 15:44:59", 6.034
"2013/09/12 15:45:01", 5.447
"2013/09/12 15:45:03", 5.950
"2013/09/12 15:47:36", 5.363
"2013/09/12 15:47:38", 5.698
"2013/09/12 15:47:40", 5.363
"2013/09/12 15:47:43", 5.363
"2013/09/12 15:47:45", 5.112
"2013/09/12 15:47:47", 5.782
"2013/09/12 15:47:49", 5.950
"2013/09/12 15:47:51", 5.112
"2013/09/12 15:47:53", 5.698
"2013/09/12 15:47:54", 5.698
"2013/09/12 15:47:57", 5.447
"2013/09/12 15:47:58", 5.279
"2013/09/12 15:48:01", 5.698
"2013/09/12 15:48:03", 5.279
"2013/09/12 15:48:05", 5.363
"2013/09/12 15:50:37", 5.447
"2013/09/12 15:50:39", 5.447
"2013/09/12 15:50:40", 5.363
"2013/09/12 15:50:42", 5.950
"2013/09/12 15:50:44", 5.363
"2013/09/12 15:50:47", 4.860
"2013/09/12 15:50:49", 5.112
"2013/09/12 15:50:51", 5.531
"2013/09/12 15:50:53", 5.112
"2013/09/12 15:50:55", 5.698
"2013/09/12 15:50:57", 6.034
"2013/09/12 15:50:59", 5.950
"2013/09/12 15:51:00", 5.363
"2013/09/12 15:51:02", 5.531
"2013/09/12 15:53:37", 5.028
"2013/09/12 15:53:39", 5.112
"2013/09/12 15:53:41", 4.860
"2013/09/12 15:53:43", 5.112
"2013/09/12 15:53:45", 4.860
"2013/09/12 15:53:46", 5.196
"2013/09/12 15:53:48", 5.279
"2013/09/12 15:53:51", 5.866
"2013/09/12 15:53:53", 5.782
"2013/09/12 15:53:55", 5.782
"2013/09/12 15:53:57", 5.196
"2013/09/12 15:53:59", 5.028
"2013/09/12 15:54:01", 4.944
"2013/09/12 15:54:03", 5.112
"2013/09/12 15:54:05", 5.531
"2013/09/12 15:56:37", 4.693
"2013/09/12 15:56:39", 4.274
"2013/09/12 15:56:41", 4.609
"2013/09/12 15:56:43", 5.615
"2013/09/12 15:56:45", 5.531
"2013/09/12 15:56:47", 5.028
"2013/09/12 15:56:49", 5.028
"2013/09/12 15:56:51", 5.196
"2013/09/12 15:56:53", 4.860
"2013/09/12 15:56:54", 4.525
"2013/09/12 15:56:57", 4.860
"2013/09/12 15:56:59", 5.112
"2013/09/12 15:57:01", 4.944
"2013/09/12 15:57:03", 5.196
"2013/09/12 15:57:05", 5.112
"2013/09/12 15:59:37", 5.196
"2013/09/12 15:59:38", 4.609
"2013/09/12 15:59:41", 5.196
"2013/09/12 15:59:43", 4.860
"2013/09/12 15:59:45", 4.441
"2013/09/12 15:59:47", 4.777
"2013/09/12 15:59:49", 4.525
"2013/09/12 15:59:51", 4.860
"2013/09/12 15:59:53", 5.782
"2013/09/12 15:59:55", 5.615
"2013/09/12 15:59:57", 4.944
"2013/09/12 15:59:58", 4.777
"2013/09/12 16:00:01", 5.112
"2013/09/12 16:00:03", 4.860
"2013/09/12 16:02:39", 4.693
"2013/09/12 16:02:41", 4.441
"2013/09/12 16:02:43", 4.777
"2013/09/12 16:02:45", 5.447
"2013/09/12 16:02:47", 4.609
"2013/09/12 16:02:49", 5.447
"2013/09/12 16:02:51", 5.782
"2013/09/12 16:02:53", 4.860
"2013/09/12 16:02:55", 4.860
"2013/09/12 16:02:57", 4.860
"2013/09/12 16:02:59", 4.860
"2013/09/12 16:03:01", 5.112
"2013/09/12 16:03:03", 4.860
"2013/09/12 16:03:04", 4.777
"2013/09/12 16:05:37", 4.609
"2013/09/12 16:05:39", 5.447
"2013/09/12 16:05:41", 4.777
"2013/09/12 16:05:43", 5.028
"2013/09/12 16:05:45", 5.279
"2013/09/12 16:05:47", 5.028
"2013/09/12 16:05:48", 4.777
"2013/09/12 16:05:51", 5.112
"2013/09/12 16:05:53", 5.447
"2013/09/12 16:05:55", 5.531
"2013/09/12 16:05:57", 5.615
"2013/09/12 16:05:59", 5.363
"2013/09/12 16:06:01", 5.531
"2013/09/12 16:06:03", 5.531
"2013/09/12 16:08:37", 4.609
"2013/09/12 16:08:39", 4.693
"2013/09/12 16:08:41", 4.860
"2013/09/12 16:08:43", 5.112
"2013/09/12 16:08:45", 4.190
"2013/09/12 16:08:47", 4.693
"2013/09/12 16:08:49", 4.525
"2013/09/12 16:08:51", 5.028
"2013/09/12 16:08:53", 4.777
"2013/09/12 16:08:55", 4.609
"2013/09/12 16:08:57", 4.777
"2013/09/12 16:08:59", 4.609
"2013/09/12 16:09:01", 4.441
"2013/09/12 16:09:03", 4.609
"2013/09/12 16:11:37", 4.693
"2013/09/12 16:11:39", 4.860
"2013/09/12 16:11:41", 4.441
"2013/09/12 16:11:43", 5.196
"2013/09/12 16:11:45", 5.447
"2013/09/12 16:11:47", 4.693
"2013/09/12 16:11:49", 4.777
"2013/09/12 16:11:51", 4.944
"2013/09/12 16:11:53", 4.609
"2013/09/12 16:11:55", 4.609
"2013/09/12 16:11:57", 4.609
"2013/09/12 16:11:59", 5.363
"2013/09/12 16:12:01", 5.782
"2013/09/12 16:12:03", 6.034
"2013/09/12 16:14:37", 4.944
"2013/09/12 16:14:39", 5.866
"2013/09/12 16:14:41", 6.034
"2013/09/12 16:14:43", 5.447
"2013/09/12 16:14:45", 5.279
"2013/09/12 16:14:47", 5.196
"2013/09/12 16:14:49", 5.363
"2013/09/12 16:14:51", 5.279
"2013/09/12 16:14:53", 5.279
"2013/09/12 16:14:55", 5.531
"2013/09/12 16:14:57", 5.028
"2013/09/12 16:14:59", 5.112
"2013/09/12 16:15:01", 4.860
"2013/09/12 16:15:03", 5.531
"2013/09/12 16:15:05", 6.034
"2013/09/12 16:17:37", 4.609
"2013/09/12 16:17:39", 5.279
"2013/09/12 16:17:41", 5.196
"2013/09/12 16:17:43", 5.531
"2013/09/12 16:17:45", 5.698
"2013/09/12 16:17:47", 5.531
"2013/09/12 16:17:49", 5.196
"2013/09/12 16:17:51", 5.112
"2013/09/12 16:17:53", 4.777
"2013/09/12 16:17:55", 4.441
"2013/09/12 16:17:57", 5.782
"2013/09/12 16:17:59", 4.944
"2013/09/12 16:18:01", 4.860
"2013/09/12 16:18:03", 4.860
"2013/09/12 16:18:05", 4.944
"2013/09/12 16:32:37", 4.525
"2013/09/12 16:32:39", 5.363
"2013/09/12 16:32:41", 4.777
"2013/09/12 16:32:43", 4.777
"2013/09/12 16:32:45", 5.698
"2013/09/12 16:32:47", 5.698
"2013/09/12 16:32:49", 4.777
"2013/09/12 16:32:51", 4.777
"2013/09/12 16:32:53", 4.944
"2013/09/12 16:32:55", 5.279
"2013/09/12 16:32:57", 4.860
"2013/09/12 16:32:59", 4.693
"2013/09/12 16:33:01", 4.693
"2013/09/12 16:33:03", 5.531
"2013/09/12 16:35:37", 4.358
"2013/09/12 16:35:39", 4.358
"2013/09/12 16:35:41", 4.693
"2013/09/12 16:35:43", 4.609
"2013/09/12 16:35:45", 4.441
"2013/09/12 16:35:47", 4.609
"2013/09/12 16:35:49", 4.441
"2013/09/12 16:35:51", 4.190
"2013/09/12 16:35:53", 4.609
"2013/09/12 16:35:55", 4.609
"2013/09/12 16:35:57", 4.358
"2013/09/12 16:35:59", 4.274
"2013/09/12 16:36:01", 4.525
"2013/09/12 16:36:03", 4.860
"2013/09/12 16:38:37", 4.106
"2013/09/12 16:38:39", 4.441
"2013/09/12 16:38:41", 4.274
"2013/09/12 16:38:43", 4.609
"2013/09/12 16:38:45", 5.196
"2013/09/12 16:38:47", 5.112
"2013/09/12 16:38:49", 4.022
"2013/09/12 16:38:51", 4.106
"2013/09/12 16:38:53", 4.022
"2013/09/12 16:38:55", 4.190
"2013/09/12 16:38:57", 4.106
"2013/09/12 16:38:59", 4.944
"2013/09/12 16:39:01", 5.112
"2013/09/12 16:39:03", 5.112
"2013/09/12 16:39:05", 5.112
"2013/09/12 16:39:07", 3.939
"2013/09/12 16:39:09", 4.274
"2013/09/12 16:39:11", 4.525
"2013/09/12 16:39:13", 4.525
"2013/09/12 16:39:15", 4.358
"2013/09/12 16:39:17", 4.944
"2013/09/12 16:39:19", 4.860
"2013/09/12 16:39:21", 3.855
"2013/09/12 16:39:23", 4.274
"2013/09/12 16:39:25", 4.022
"2013/09/12 16:39:27", 4.525
"2013/09/12 16:39:29", 4.022
"2013/09/12 16:39:31", 4.525
"2013/09/12 16:39:33", 4.944
"2013/09/12 16:39:35", 5.279
"2013/09/12 16:39:37", 5.196
"2013/09/12 16:39:39", 4.358
"2013/09/12 16:39:41", 4.358
"2013/09/12 16:39:43", 4.358
"2013/09/12 16:39:45", 4.693
"2013/09/12 16:39:47", 4.525
"2013/09/12 16:39:49", 4.777
"2013/09/12 16:39:51", 4.358
"2013/09/12 16:39:53", 4.525
"2013/09/12 16:39:55", 4.190
"2013/09/12 16:39:57", 4.441
"2013/09/12 16:39:59", 4.525
"2013/09/12 16:40:01", 4.860
"2013/09/12 16:40:03", 4.106
"2013/09/12 16:40:05", 4.358
"2013/09/12 16:41:37", 4.525
"2013/09/12 16:41:39", 4.106
"2013/09/12 16:41:41", 4.022
"2013/09/12 16:41:43", 4.274
"2013/09/12 16:41:45", 4.190
"2013/09/12 16:41:47", 4.693
"2013/09/12 16:41:49", 4.274
"2013/09/12 16:41:51", 4.441
"2013/09/12 16:41:53", 4.693
"2013/09/12 16:41:55", 4.609
"2013/09/12 16:41:57", 4.944
"2013/09/12 16:41:59", 4.944
"2013/09/12 16:42:01", 4.022
"2013/09/12 16:42:03", 4.106
"2013/09/12 16:44:37", 4.777
"2013/09/12 16:44:39", 5.112
"2013/09/12 16:44:41", 4.358
"2013/09/12 16:44:43", 4.358
"2013/09/12 16:44:45", 4.441
"2013/09/12 16:44:47", 4.441
"2013/09/12 16:44:49", 4.106
"2013/09/12 16:44:51", 4.609
"2013/09/12 16:44:53", 4.358
"2013/09/12 16:44:55", 4.693
"2013/09/12 16:44:57", 4.525
"2013/09/12 16:44:59", 4.525
"2013/09/12 16:45:01", 4.441
"2013/09/12 16:45:03", 4.777
"2013/09/12 16:47:37", 4.358
"2013/09/12 16:47:39", 4.525
"2013/09/12 16:47:41", 5.028
"2013/09/12 16:47:43", 4.944
"2013/09/12 16:47:45", 4.022
"2013/09/12 16:47:47", 4.106
"2013/09/12 16:47:49", 4.777
"2013/09/12 16:47:51", 4.274
"2013/09/12 16:47:53", 4.441
"2013/09/12 16:47:55", 4.190
"2013/09/12 16:47:57", 4.609
"2013/09/12 16:47:59", 4.944
"2013/09/12 16:48:01", 4.693
"2013/09/12 16:48:03", 5.112
"2013/09/12 16:48:05", 5.112
"2013/09/12 16:50:37", 4.777
"2013/09/12 16:50:39", 5.698
"2013/09/12 16:50:41", 5.363
"2013/09/12 16:50:43", 5.447
"2013/09/12 16:50:45", 5.279
"2013/09/12 16:50:47", 5.531
"2013/09/12 16:50:49", 4.944
"2013/09/12 16:50:51", 4.860
"2013/09/12 16:50:53", 5.531
"2013/09/12 16:50:55", 5.615
"2013/09/12 16:50:57", 5.531
"2013/09/12 16:50:59", 5.615
"2013/09/12 16:51:01", 5.615
"2013/09/12 16:51:03", 5.698
"2013/09/12 16:53:37", 5.112
"2013/09/12 16:53:39", 5.112
"2013/09/12 16:53:41", 3.939
"2013/09/12 16:53:43", 4.190
"2013/09/12 16:53:45", 4.525
"2013/09/12 16:53:47", 4.441
"2013/09/12 16:53:49", 4.274
"2013/09/12 16:53:51", 4.190
"2013/09/12 16:53:53", 4.441
"2013/09/12 16:53:55", 4.441
"2013/09/12 16:53:57", 5.196
"2013/09/12 16:53:59", 4.022
"2013/09/12 16:54:01", 4.106
"2013/09/12 16:54:03", 3.939
"2013/09/12 16:56:39", 4.609
"2013/09/12 16:56:41", 4.525
"2013/09/12 16:56:43", 4.106
"2013/09/12 16:56:45", 4.358
"2013/09/12 16:56:47", 4.274
"2013/09/12 16:56:49", 4.525
"2013/09/12 16:56:51", 4.860
"2013/09/12 16:56:53", 4.525
"2013/09/12 16:56:55", 4.693
"2013/09/12 16:56:57", 4.609
"2013/09/12 16:56:59", 4.693
"2013/09/12 16:57:01", 4.441
"2013/09/12 16:57:03", 4.525
"2013/09/12 16:57:05", 4.693
"2013/09/12 16:59:37", 4.441
"2013/09/12 16:59:39", 4.609
"2013/09/12 16:59:41", 4.525
"2013/09/12 16:59:43", 4.525
"2013/09/12 16:59:45", 4.274
"2013/09/12 16:59:47", 4.944
"2013/09/12 16:59:49", 4.441
"2013/09/12 16:59:51", 4.190
"2013/09/12 16:59:53", 4.106
"2013/09/12 16:59:55", 4.441
"2013/09/12 16:59:57", 4.358
"2013/09/12 16:59:59", 4.106
"2013/09/12 17:00:01", 4.441
"2013/09/12 17:00:03", 4.274
"2013/09/12 17:00:05", 4.609
"2013/09/12 17:02:41", 4.190
"2013/09/12 17:02:43", 3.855
"2013/09/12 17:02:45", 4.274
"2013/09/12 17:02:47", 4.777
"2013/09/12 17:02:49", 4.693
"2013/09/12 17:02:51", 4.693
"2013/09/12 17:02:53", 4.777
"2013/09/12 17:02:55", 4.525
"2013/09/12 17:02:57", 4.358
"2013/09/12 17:02:59", 5.112
"2013/09/12 17:03:01", 4.860
"2013/09/12 17:03:03", 4.022
"2013/09/12 17:05:39", 4.609
"2013/09/12 17:05:41", 4.609
"2013/09/12 17:05:43", 4.609
"2013/09/12 17:05:45", 4.441
"2013/09/12 17:05:47", 4.022
"2013/09/12 17:05:49", 4.358
"2013/09/12 17:05:51", 4.693
"2013/09/12 17:05:53", 4.609
"2013/09/12 17:05:55", 4.609
"2013/09/12 17:05:57", 4.693
"2013/09/12 17:05:59", 4.777
"2013/09/12 17:06:01", 4.693
"2013/09/12 17:06:03", 4.525
"2013/09/12 17:08:37", 4.441
"2013/09/12 17:08:39", 4.441
